"mkm6d_ptv_gradient_glcm_Idmn_250","mkm6d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_249","mkm6d_ptv_wavelet.LHL_glcm_Correlation_249","mkm6d_ptv_wavelet.HHL_firstorder_Skewness_248","mkm6d_ptv_wavelet.HHH_glcm_Idmn_246","mkm6d_ptv_logarithm_glrlm_LongRunLowGrayLevelEmphasis_244","mkm6d_ptv_wavelet.LLH_firstorder_10Percentile_244","mkm6d_ptv_wavelet.LLL_glszm_LargeAreaHighGrayLevelEmphasis_243","mkm6d_ptv_wavelet.LLL_firstorder_Skewness_241","mkm6d_ptv_lbp.3D.m2_glcm_ClusterShade_240","mkm6d_ptv_wavelet.HHL_glszm_SmallAreaEmphasis_240","mkm6d_ptv_gradient_firstorder_Kurtosis_235","mkm6d_ptv_wavelet.HLL_glcm_Idmn_235","mkm6d_ptv_wavelet.HHH_glcm_Imc1_231","mkm6d_ptv_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_230","mkm6d_ptv_gradient_glcm_Imc1_230","mkm6d_ptv_logarithm_glszm_LargeAreaLowGrayLevelEmphasis_229","mkm6d_ptv_wavelet.HHL_firstorder_Median_228","mkm6d_ptv_wavelet.HHH_glcm_Correlation_228","sub"
-2.28989237071813,-0.0602383733209115,0.160807795876215,-0.457879874005386,-1.21485963814734,-0.140134119899447,0.655908266548396,-0.25744456877527,-0.706661571160403,0.414751969693487,-0.0075792679598667,-1.07605498408581,-1.55291315147022,0.46390180614505,-0.260948323937173,0.554700216874501,-0.232046287521684,-0.133307457275957,-0.563196496787009,1085983
0.624871985550704,0.83913079839351,0.269057743539351,-1.01594446159408,-0.521840017764585,-0.458492952488651,0.473660579081136,-0.198196344720559,0.927407980457854,0.0246032365629389,0.261733661402665,-0.321650870110277,0.66276165302014,-0.0738723219072754,-0.121881468883647,0.686430043819936,-0.0941611942961506,0.225292134623093,0.139794571829884,1125173
-2.28273992235516,0.0239409512553516,0.119768695991846,-0.735458696648181,-1.62487717755927,-0.294246980643484,-1.55690359585815,-0.0916572969114067,-1.03217646077012,-2.78344993055096,-0.923858886117088,-1.097821453294,-0.528803394660342,0.325566203978633,-0.274582278935388,-0.939117983954457,-0.246129093579123,0.817889494321903,0.811149497181317,1154608
0.832245614521323,-0.338667559133816,0.190159068417615,3.78877230951311,1.03296886634107,-0.567025204830889,-0.0856665150845828,1.34463078237646,-0.0529611529261965,0.761893919713086,-0.12591449789202,1.64187956206234,0.9214703688047,0.0903476743349491,-0.474995160852174,-0.979224684747784,-0.247547798983691,-0.289170487564419,0.434937767147568,1181124
-2.57155077619992,-3.05487053953204,0.0201150342201476,-1.00317576357521,-0.00156257603809988,0.226405289515501,-0.383698356510451,-0.888141788012002,0.948764974005993,-0.413364175074924,-0.231980022151986,-1.04270947505091,0.477035005931456,-0.604892253296246,1.22837730859103,1.85232666799231,-0.205781359151639,-1.07135789012045,-0.499996840263545,1183075
-2.93653907420085,-1.45756891398797,-1.69786070925847,-0.643649211050079,-2.75895313436922,0.111883186063078,-0.241403572977501,-0.667516766217647,-0.319888192060668,0.383359874780569,-0.293071646303887,-0.85512812278602,-2.50933169017031,0.408629573377673,-0.249739245868118,-0.335561570849533,-0.207048518708306,-1.1359099373495,-0.562447233371027,1232870
0.909045630620753,-0.8178637587333,0.932590832108249,-0.816650782533667,-2.17204873380059,-0.310800244182457,0.8404425301181,-0.417397290650753,1.09429817256454,0.404245390213665,0.0056577941075894,-0.581621997961737,-0.81025270483947,-0.301899081936445,-0.311447832981675,0.280608483613347,-0.0909561906055269,0.726095874878769,-0.443336711857847,1279943
-0.0659365291610903,1.15506202808574,0.560178989187362,0.0690307590347306,0.273457825185148,-0.448957610382839,-0.424534281884767,-0.164076656401893,0.297204516789106,-1.04819230519106,1.04221890880468,-0.670091840625749,-0.202508854349471,-0.396495175052304,-0.0702642830095057,-0.430416784997086,-0.236962137400706,0.170867640357532,-0.748574414942423,1329352
-0.123400278184259,1.1778187271771,-0.978862993147428,-0.0652706156944801,1.07481288819873,-0.460127257663035,-1.50526356201251,-0.402053072742316,-0.00601965310785837,-1.18092531295971,-0.132156602885958,0.000515100049373844,0.647821915150074,0.274649696813881,-0.581430375189456,-0.0787390323201671,-0.240004935902506,0.608349608698512,0.726936690036728,1330263
-1.14293129471434,-0.0890868802584465,-0.229778516138915,0.220818651071472,-1.13704179317458,0.392861077372251,-1.47197059364354,-0.598278595917748,-0.670337371949498,-3.67988063962741,1.06606996529959,-0.362185434864345,-2.02034404557015,-2.50712446681791,4.84540328770814,-2.15388790098853,-0.245297104621169,-1.10886855233425,-1.84827775629334,1364384
-1.32677198253448,0.237415529602565,0.993309029376229,-0.825138590116091,0.255880731803468,-0.361285891365005,-4.18655166813222,1.72957319607029,-1.913468926879,0.334415750438525,0.221450319610398,-1.06862344851667,-0.191952348333124,-0.130291902882237,-0.459419018118393,-3.75954483003944,-0.246930960083482,1.99064569259111,-1.25909557001755,1386095
1.08040584284773,0.322783306121462,0.430604088567854,-0.799801095682432,0.708713617464543,-0.560152802500615,-0.56556541537436,0.923315636012161,0.847449083890097,-0.421063158725712,0.767043159610627,1.4573954754453,1.050147136309,-0.371159629121134,-0.373562328787043,0.517520787822768,-0.234215735298786,1.44724876701257,-0.38742665536989,1458656
0.607098939097532,0.414909165200238,-1.2469468573948,0.00218628915156458,-0.604917387960075,-0.518523519404333,0.668922040856439,0.487139232391326,0.253926037371329,-0.624873786951254,-0.542613978895622,1.22140572043879,1.05777267317091,-0.078861766856785,0.0939038961417339,-0.476062241581636,-0.18103603722276,-0.967221892966133,0.404179497337435,1485662
0.164635390038906,1.04874063081818,0.951688568963832,-0.598019150797122,1.00847268629486,-0.216424783961358,-0.356431652696774,-0.699327468903421,0.537042937128772,-0.675108318195152,0.277881876862214,-0.162443066133822,0.308630062373613,0.657116901450615,-0.525406854985832,1.05777465594819,-0.232725853302937,-0.775093467500721,-0.473730385185507,1497807
