"mkm7d_ptv2_lbp.3D.m2_firstorder_Maximum_237","sub"
-0.471689747487559,1085983
-0.214737643335104,1125173
-0.471689747487559,1154608
-0.471689747487559,1181124
-0.471689747487559,1183075
-0.471689747487559,1232870
-0.214737643335104,1279943
-0.471689747487559,1329352
-0.471689747487559,1330263
-0.471689747487559,1364384
-0.471689747487559,1386095
-0.214737643335104,1458656
-0.364582862912501,1485662
1.34310677661648,1497807
-0.310613799582128,1501387
-0.471689747487559,1518948
-0.471689747487559,1526417
3.25947171020907,1565177
-0.0250540695384471,1606693
0.673044559299911,1612262
-0.471689747487559,1614566
-0.471689747487559,1644034
-0.214737643335104,1668599
-0.364582862912501,1671370
-0.471689747487559,1684230
-0.471689747487559,1692385
2.21448164837647,1720713
-0.471689747487559,1738800
1.3769299954078,1740845
-0.471689747487559,1742294
-0.214737643335104,1767700
3.61640359709291,1768972
2.78558351247663,1889409
-0.471689747487559,1915938
-0.280574165071985,1916742
-0.471689747487559,1919296
-0.471689747487559,1926770
0.570530989502139,1938156
-0.471689747487559,1938561
-0.471689747487559,1966316
-0.471689747487559,1967281
-0.471689747487559,1973544
-0.364582862912501,1975401
-0.364582862912501,1976407
-0.471689747487559,1978972
-0.471689747487559,1979045
-0.364582862912501,1979422
-0.471689747487559,1980052
-0.364582862912501,2001182
-0.364582862912501,2002465
0.975982265267071,2004451
-0.471689747487559,2006164
-0.364582862912501,2007309
-0.471689747487559,2009915
-0.27120278898596,2010259
1.38900440798384,2010554
-0.471689747487559,2026671
0.134581648902024,2033049
-0.471689747487559,2034136
-0.471689747487559,2040495
-3.20211485638329,2047354
-0.214737643335104,2051378
-0.471689747487559,2055667
2.69776817144541,2057358
1.37157146361355,2059713
-0.471689747487559,2069079
-0.471689747487559,2070958
-0.214737643335104,2072215
-0.364951660070636,2075832
-0.284377512730174,2075846
-0.364582862912501,2076301
3.13881722681257,2078198
-0.214737643335104,2078899
-0.471689747487559,2085349
-0.471689747487559,2086044
1.85010761514,2091555
1.66800247064256,2092954
-0.351736452366651,2096627
-0.471689747487559,2100050
-0.471689747487559,2108003
-0.471689747487559,2109902
-0.471689747487559,2110540
-0.364582862912501,2116787
-0.471689747487559,2119177
-0.471689747487559,2131601
-0.471689747487559,2132424
-0.214737643335104,2132982
-0.364582862912501,2133204
-0.364582862912501,2133380
2.88585842496872,2134220
1.62774211891445,2135748
-0.471689747487559,2137799
-0.471689747487559,2138375
-0.181117978926953,2138678
-0.471689747487559,2139733
-0.471689747487559,2141116
-0.471689747487559,2144796
-0.471689747487559,2145166
-0.364582862912501,2145694
-0.214737643335104,2146138
-0.364582862912501,2151024
-0.471689747487559,215131
-0.471689747487559,2152442
-0.471689747487559,2157529
-0.471689747487559,2158101
-0.364582862912501,2158329
-0.471689747487559,2168082
-0.471689747487559,2172217
-0.471689747487559,2176530
0.213560582180774,2176784
0.393651792740966,2181724
-0.471689747487559,2183291
-0.471689747487559,2183356
0.460091589280818,2185290
-0.471689747487559,2186951
0.485858570131849,2196212
-0.471689747487559,2199403
-0.471689747487559,2200416
-0.471689747487559,2200813
-0.471689747487559,2205389
-0.364582862912501,2212664
-0.471689747487559,2217034
-0.471689747487559,2218615
1.55536935567544,2219842
0.370597708098437,2224150
-0.471689747487559,2228399
-0.364582862912501,2228400
-0.364582862912501,2234271
-0.471689747487559,2234422
-0.214737643335104,2237571
-0.471689747487559,2244172
-0.471689747487559,2247869
-0.471689747487559,2250648
-0.364582862912501,2250836
-0.364582862912501,2267382
-0.364582862912501,2269346
-0.364582862912501,2271329
1.18383172663106,2274521
1.27036015052681,2276121
-0.471689747487559,2278618
0.399143017426786,2285214
2.6756751837523,2286108
-0.471689747487559,2293123
0.336398447086719,2294852
-0.214737643335104,2294873
-0.364582862912501,2296332
-0.471689747487559,2305114
-0.364582862912501,2305115
-0.471689747487559,2306459
-0.214737643335104,2306893
-0.214737643335104,2317120
5.39590184100324,2319068
-0.364582862912501,2321962
-0.143081058300507,2331869
2.5244902757526,2336735
-0.243443594073701,2339674
2.04729063903985,2340155
-0.471689747487559,2340322
-0.471689747487559,2350037
-0.471689747487559,2352038
1.25546741056943,2359944
-0.214737643335104,2381907
-0.471689747487559,2393207
-0.471689747487559,2395415
-0.364582862912501,2395943
-0.471689747487559,2401405
-0.364582862912501,2405144
-0.364582862912501,2414406
-0.18336671474476,2419459
-0.186162160689887,2425694
0.00202980299117026,2426863
-0.163334159318325,2430773
-0.471689747487559,2439458
0.734635363092006,2443354
-0.471689747487559,2445526
-0.471689747487559,2448298
-0.173001516783525,2453577
-0.471689747487559,2474709
0.883396209587884,2480056
-0.214737643335104,2480330
-0.471689747487559,2487135
3.35806951759603,2488660
-0.471689747487559,2490180
2.85571603297865,2493534
-0.471689747487559,2498991
-0.214737643335104,2500377
-0.471689747487559,2504802
-0.471689747487559,2510402
0.893433570460747,2520618
-0.471689747487559,2559453
-0.471689747487559,277752
-0.119496232570021,308862
-0.364582862912501,58325
-0.364582862912501,92173
1.70911971809273,923666
0.355723953182128,965005
-0.471689747487559,983079
