"lemm_prp_v45_250","lemm_prp_grady_250","lemm_prp_m002_250","lemm_prp_v3_244","lemm_prp_m003_242","lemm_prp_gradx_239","lemm_prp_gradz_239","lemm_prp_m030_234","lemm_prp_m300_233","lemm_prp_min_228","sub"
-0.25614908891248,-0.912948050379881,-0.446128307594327,0.174841969627524,-1.74074825946996,-0.14919623534425,0.726609247042098,1.90545222343085,-0.313026939659133,-0.771305903144006,58325
-0.258318633886205,-0.493581045639666,0.0982160218196205,0.174841969627524,1.48627005932677,0.785292813051063,-1.28471381775089,0.557558679172189,0.109823904223774,-0.407283487322984,92173
-0.258318633886205,0.188744813245797,-0.63401772531109,0.174841969627524,0.385275610114584,0.662877171326548,-0.105809714670831,-0.208785741176331,-0.101353718282318,0.421028206365616,215131
-0.258318633886205,0.0155213284031682,-0.129302699823268,0.174841969627524,-0.316952530077135,-0.848459163403566,0.687360249828001,-0.0466759178688477,-0.378134634305234,0.0728843781831574,277752
-0.258318633886205,-0.556301157362123,-0.193257459650715,0.174841969627524,0.282991900659447,-0.237750482458111,0.654349425414924,0.172345273616566,-0.23868933370405,0.116708456684444,308862
-0.244436920851834,1.02909436855954,0.14074774662661,0.174841969627524,0.277935231902775,0.668560249455847,2.56630546909261,-0.516331111068533,0.598858175351303,-0.642081617957976,923666
-0.23813841094924,0.634559046227009,-0.171420615543464,0.174841969627524,0.415427689046195,1.35235725627992,-0.806700386406251,-0.583002945947808,-0.388730511017594,-0.0647628362193079,965005
-0.258318633886205,0.383207120356597,-0.555065142514602,0.174841969627524,-0.101639004946946,-0.326630863249051,1.3615932660616,-0.0948746870792974,-0.578819918885493,-0.0981015304979126,983079
-0.238023552562223,-0.0747410888757303,-0.607473151889265,0.174841969627524,-0.0852734898462617,-0.327412186832738,-0.852909807415429,0.00777275335489616,-0.0651044887782458,1.85679931899153,1085983
-0.258318633886205,0.211681425982777,-0.297367282939817,0.174841969627524,0.0486199867574914,1.09092528794231,-0.108890044070794,-0.0279546644954859,-0.350272315853804,-0.147702116504636,1125173
-0.2363838028555,-1.11663242492192,-1.11640636605241,0.174841969627524,-0.0584884490741976,-0.42150071963742,1.45357947993674,-0.393105163532258,0.58774944236573,0.124538500651722,1154608
-0.0384495934054171,-0.858452373867636,-0.520532743011043,-0.0172430612848214,0.197859107027598,1.51731261236221,-0.598818565315668,0.183656276378819,-0.088887097956757,-1.20536012232086,1181124
-0.258318633886205,0.218621278226895,-0.094278588706392,0.174841969627524,0.371053060133009,-0.600515498617959,-0.910165215764301,-0.0328634190655972,0.387906348421362,1.10807831265954,1183075
-0.258318633886205,-0.0867321647332698,0.332542640272585,0.174841969627524,-0.808957355615656,-0.697063932320016,-1.21164441715683,-0.0748011187760271,-1.07899786892523,2.29828892914173,1232870
4.95281851851663,1.18538597540251,-0.228415327772002,0.174841969627524,0.507008075979263,1.41619590162997,-0.617526936655957,0.161220476571839,0.413243662751669,-0.485377737135533,1279943
-0.258318633886205,0.862720133421958,0.0547358491304933,0.174841969627524,-0.465178880097817,-0.214281991500833,-0.0338448018363011,-0.838826443990939,1.56057833074379,0.545057117002851,1329352
-0.258318633886205,-0.0946141497815346,-1.36519106435334,0.174841969627524,-0.794818553017504,-1.24699239114223,1.58706233433708,0.125563273010737,0.831346202620229,-0.488033742925116,1330263
-0.258318633886205,2.19953766721428,-0.51272405093922,0.174841969627524,-0.528869919041373,-1.87141026064092,3.26607523364587,-0.109160109305969,0.125628153436614,-0.338854844267074,1364384
-0.247252867819694,1.21754873499866,-0.950179126399759,0.174841969627524,0.381557175923541,-1.72850612987742,3.93463617645928,0.121457369650067,0.638126036157625,-0.998775452888808,1386095
-0.214828090071641,0.296200932729711,-0.614845109788839,0.174841969627524,0.152731222219864,-1.2173058918804,-0.0343177639861179,-0.54540300418504,4.54438075251996,-0.397314850854109,1458656
-0.258318633886205,-0.545859511724097,0.184777690644234,0.174841969627524,0.090824200401897,-0.389124914457993,0.48611269460496,-0.29086250964897,-0.506714438321612,-0.705792920901065,1485662
-0.060538997467238,0.496222333290123,-0.56259506933455,0.174841969627524,0.430929999390337,0.477487070857395,0.373664648890269,0.011472788219043,0.146791281336218,0.237103787009978,1497807
-0.257394134011943,0.607650237973722,1.6294983320459,0.174841969627524,-3.82473318771971,-1.44248952338156,-0.929582213102426,0.0523601624143371,-0.283326987152506,0.61784899833911,1501387
-0.258318633886205,2.30102849739695,-0.771312519402725,0.174841969627524,-0.333823323243967,0.30828504120386,0.115731821240255,0.0965688270706822,-0.563192550523331,0.0183178861099312,1518948
-0.258318633886205,0.410100014451458,0.620470507086382,0.174841969627524,0.763805799748767,1.69983738791297,-0.324987322928337,-0.110536150210207,0.128855118002153,-0.984282378778606,1526417
-0.258318633886205,-1.04717031365711,0.688459235525627,-7.82666458808759,0.532049746541987,-0.544167998331616,0.43436122938189,0.339480066906858,-1.6830131189267,-1.52929553331707,1565177
-0.258318633886205,-0.597715388217794,-0.643455697056663,0.174841969627524,-0.203708694926723,0.483943083358891,0.252496158946954,-0.236764246777182,0.319215441252999,-0.819838839946252,1606693
-0.258318633886205,-1.09860293386668,-0.155131338981286,0.174841969627524,-0.102610382153487,1.51893986301895,-0.654916753787683,-0.0748483277285805,-0.198372538688437,-0.340142364566758,1612262
-0.258318633886205,1.20149737572707,0.688311246815337,0.174841969627524,0.88384166604261,1.07076804993565,1.53984514394334,-0.140965381227776,-0.716236204540588,-1.12847780379218,1614566
-0.258318633886205,-0.375216506678372,2.75504049628807,0.174841969627524,2.56981849708391,-0.344220821581567,-0.630775512540217,0.080925386119557,0.0991693056226971,2.01751632690206,1644034
-0.258318633886205,0.529277779957457,-0.766074555380168,0.174841969627524,0.633267820620542,0.745870448557816,0.00407446519561007,-0.215679263575709,0.430464067079424,-0.582354192554595,1668599
0.0612395348828161,0.607742823589949,-0.116662889730824,0.174841969627524,0.514726354854442,-0.339221280334055,-1.20408757255998,-0.0170229790818281,-0.62786348746744,1.6369814756979,1671370
-0.0765203087821563,-0.114100369281105,-0.68369261338254,0.174841969627524,-0.165909844287652,1.29517328305525,-0.851370135906529,-0.165629364480653,-0.564805011746541,0.151364391838644,1684230
-0.258318633886205,0.366361313934773,0.395474875650694,0.174841969627524,-0.26061199597978,-0.1130031751941,-0.545153579409478,0.0210188213005698,-0.116953542219893,1.56776432793658,1692385
-0.258318633886205,0.88055245432498,-1.33213888143156,0.174841969627524,-0.271664542473288,-1.21411193673751,-0.0910659496804589,-0.198373952703255,-0.257875508039979,-0.946416993669103,1720713
-0.200979031046989,0.144618201848879,0.276839258723763,0.174841969627524,-0.0718462343142859,-0.593949810805662,-0.348814344710879,-0.0581702232975688,-0.568979721080691,1.84363400512588,1738800
-0.258318633886205,-0.43686247837817,-0.652377049823319,0.174841969627524,0.103081748010211,-0.340287994540984,-0.17423457811168,-0.186963767056244,-0.126768455203749,0.47603904834453,1740845
-0.258318633886205,-0.640537095557809,-0.22615279144606,0.174841969627524,-1.26238823700618,-1.16336942989745,0.868253220722564,-0.680597518790067,-0.437571112664787,0.048703524601076,1742294
-0.258318633886205,0.202743454503632,-0.838162985012027,0.174841969627524,-0.0891740339840775,-1.2318076507785,1.76228024035536,-0.00536430358025118,-0.476733105789068,-1.11924639718615,1767700
-0.258318633886205,0.0337699560898941,-0.160983318643585,0.174841969627524,0.056721671693468,-1.00987301952765,0.228191936992605,-0.17483614941555,0.518183645951502,-0.907965787249639,1768972
-0.187932822043715,-0.0450332819054699,-0.505526616091742,-0.258906968390076,-0.0889383259343637,0.901967451308719,0.482622642920108,-0.000858591482874879,0.124613657739668,-1.20641451718012,1889409
-0.258318633886205,0.136296607417334,1.65435032439179,0.174841969627524,0.142603820500696,0.535367127248611,1.18742703568672,-0.168629833964659,-0.134950727892407,-0.466339853194252,1915938
0.197934308655553,-0.893120779127501,0.655791803599209,0.174841969627524,0.314620628829839,0.734258461657141,0.167338219262081,-0.00331652387843402,0.126338205903963,-0.141577358608867,1916742
-0.258318633886205,-0.0859963898327857,-0.474635913775407,0.174841969627524,-0.202590394331448,0.0906028741287017,0.776365398446885,-0.0292433131602762,-0.241206123532962,0.804882865191332,1919296
-0.258318633886205,-0.309609853661529,-0.232113850297591,0.174841969627524,-0.0446384838387485,0.872519160515576,1.71948614745123,-0.0248543035795952,-0.0761855600000125,0.667678315513022,1926770
-0.230110416335621,0.214693550681038,0.330759428401186,0.00918185775911457,-0.947786556181608,1.01990566345469,0.522874613986301,-0.288068431067227,0.0835043282151222,-1.18721459055426,1938156
-0.258318633886205,-0.286973902578434,0.367601035465458,0.174841969627524,-0.224853309646675,-0.0864944258341882,-0.592385924554794,0.15079281472614,-0.253896949672638,2.28490904833454,1938561
-0.258318633886205,0.192185381669533,0.173740026253461,0.174841969627524,-0.452656574093832,0.47894902734884,0.694558616329252,-0.279659353218375,0.297076242254518,0.338701250015841,1966316
-0.258318633886205,-0.176494411823382,-0.547044800923999,0.174841969627524,-1.01253020709997,-0.309688694987837,-0.25098574693143,0.475567082192074,-0.440823920122494,1.19939108561433,1967281
-0.258318633886205,0.419359636126301,2.06258976717516,0.174841969627524,1.10587998555487,-0.214569192348564,2.03465358913927,-0.104262846871544,-0.799139491980405,-0.906365770010864,1973544
-0.258318633886205,0.661703970873165,1.82080892084953,0.174841969627524,-0.712691598882392,0.763861033081793,-1.058741619711,-0.0596723295445288,-0.0778253651501702,-0.876485446784984,1975401
-0.258318633886205,-0.203698205707543,1.10659724161023,0.174841969627524,0.471335734235836,0.180636414483985,-0.431656589669865,-0.124377368873134,-0.116479592758781,0.666953100579785,1976407
-0.258318633886205,-0.756098889182022,-0.62391500309853,0.174841969627524,-0.697043887068248,0.643985793619559,0.0794999057674971,0.104845085552687,-1.24175921000532,0.73712620144696,1978972
3.62502939228143,-0.022131586042022,-1.37122967167339,0.174841969627524,-0.119788152945013,1.26077147134607,1.94157815074242,0.600415613369139,0.121559114572409,0.433667174255311,1979045
-0.258318633886205,-0.0951875605287999,-0.1746679631067,0.174841969627524,-1.85950996424666,-0.186722010611977,-0.83663202848568,-0.965815477313664,0.43217902553989,-0.352338333262655,1979422
-0.258318633886205,-2.35435910112904,-0.243114371856408,0.174841969627524,-0.45498143153547,0.805117114246029,1.90054471292845,0.0782621212831229,-0.314256276492261,0.0937970695733002,1980052
-0.258318633886205,0.67275813655442,0.992646809018836,0.174841969627524,2.21971900972714,-0.671430834547898,-0.177260118704818,-8.19971823214397,0.347657513065133,-1.09817922358744,2001182
3.6785311123043,0.664307297704413,-0.322515135775186,0.174841969627524,0.0870083210890635,-1.03394173922254,-1.01832176717576,-0.0266312393279193,-0.361464215032124,2.14238304008316,2002465
-0.258318633886205,-0.419341530582968,1.82726646726979,0.174841969627524,0.931051641345308,0.095196593076367,0.715669423540331,-0.143461638031371,-0.0139847346629308,0.28254160045856,2004451
-0.254278160364932,-0.743360736205755,-0.541780677678947,0.174841969627524,0.268473081878157,0.967048679947071,0.112430041682037,-0.139821182302715,0.262114812580829,1.19570246119485,2006164
-0.258318633886205,-0.520637040084387,0.851407818293812,0.174841969627524,-1.72861893733916,-0.888675539422281,-0.941662999404422,-0.156082862355059,0.117533581250992,1.21255696675114,2007309
