"mkm5d_ptvper_original_shape_Flatness_231","mkm5d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_231","mkm5d_ptvper_wavelet.LLH_glszm_LargeAreaLowGrayLevelEmphasis_231","mkm5d_ptvper_wavelet.LHL_glcm_ClusterProminence_231","mkm5d_ptvper_wavelet.LHH_firstorder_Mean_231","mkm5d_ptvper_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_231","mkm5d_ptvper_wavelet.HHL_glcm_ClusterShade_231","mkm5d_ptvper_wavelet.HHH_firstorder_Kurtosis_231","mkm5d_ptvper_wavelet.HHH_firstorder_Mean_231","mkm5d_ptvper_wavelet.HHH_firstorder_Median_231","mkm5d_ptvper_wavelet.HHH_firstorder_Skewness_231","mkm5d_ptvper_wavelet.HHH_glcm_ClusterShade_231","mkm5d_ptvper_wavelet.HHH_glszm_LargeAreaLowGrayLevelEmphasis_231","mkm5d_ptvper_lbp.3D.m2_firstorder_90Percentile_231","mkm5d_ptvper_lbp.3D.k_firstorder_Kurtosis_231","mkm5d_ptvper_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_231","mkm5d_ptvper_logarithm_firstorder_RootMeanSquared_231","mkm5d_ptvper_wavelet.LHH_firstorder_Skewness_230","mkm5d_ptvper_wavelet.HHL_firstorder_Mean_230","sub"
1.28773345349569,-0.148392310660679,0.730576245426671,-0.322996194652284,-1.06533691937349,0.751727647088918,-0.257650101638272,-0.477895564250102,0.0349615480275515,0.114323552718707,0.235242374333263,0.226021297681101,-0.100501848980087,0.278245562761126,-0.235047091792196,-0.981861275747317,0.453953346336509,-0.788151207918021,-0.926913372246869,1085983
0.0020267008965909,-0.226830035477705,1.80996091303623,-0.178736067957403,-0.634466438919641,0.0633647688437539,0.422710890998543,-0.609003928121892,0.457355461761126,-0.124391501346046,0.427587666732325,0.287538928649131,0.390967661544789,-0.263780114649846,-0.331657038964695,-0.63352581185251,0.0135297747470792,-1.03474815448296,-0.431043358038287,1125173
-1.05817960667768,-0.159143874261866,-0.198572089792693,-0.150081939168565,-0.540730228080921,-0.205871315426225,-0.330249196949769,-0.78209036609495,0.41621012532462,0.754125934653568,0.784491476070919,0.313356111499592,-0.296222218334342,-0.133883429873208,0.234116719254715,-1.4240500862539,0.506954459196865,0.0651702618698546,0.286994127796085,1154608
0.780671015151353,-0.0500794173005508,-0.262147637146669,0.298635456615563,0.489714410620432,-0.164033867717737,0.581957327918619,0.142489561973113,-0.870103355296565,0.0284021094689669,-0.581032471658837,-0.0973446462078905,-0.326680715421077,0.79521784625636,0.473599898074823,1.12113572498238,0.883958184155277,0.163818477179626,0.132145096982994,1181124
0.406249523139593,-0.147652039010256,0.310403505380697,-0.251968132568659,1.06690731333937,-0.0546848807177474,-0.587089745862939,-0.140135925547078,-0.952495258723511,-2.33639216491277,0.816233528642783,0.41239405096615,-0.438063606780258,0.10211499851377,-0.790532514924036,-0.597038304544092,-1.4652557633541,-0.269335285474476,0.475929367264483,1183075
0.132815037026108,0.00954991565489274,0.292358580795173,-0.287978135251195,-0.871407264738746,-0.179159398147139,-0.438993390080254,-0.815719266845345,0.70127971155747,-1.85190228565144,-0.138167674671543,0.337468909757015,-0.452816168816226,-0.169604487898888,-0.829360149400884,1.89754498181999,-0.319144189748915,-0.152619818259396,-2.44251871862352,1232870
0.0528274881475076,-0.201504403017941,0.390117804914422,0.257432790550458,-2.25887658617481,-0.195148737170546,0.870416612930025,0.239380955769196,0.704269062805278,0.0566337163573562,-1.81129226490888,0.0142871697572953,0.435323051185042,0.560972754814968,0.279539103083135,-0.725959159951133,1.40576331074784,-3.75747897978093,-0.735658617654898,1279943
-0.782064036551383,-0.201787266330629,-0.277954929143756,0.211724998730595,-0.0204518598644752,-0.206663697469636,0.148226341181526,0.137143738783654,0.201658922510593,0.620201983885737,-0.703617337029074,-2.15442306797437,-0.466623075891941,0.105253336053956,-0.236790537656343,0.277925191844813,-0.0549062067380501,0.574219337826453,0.0141892949630031,1329352
-1.36273625294635,-0.202343500888809,-0.296499969629722,-0.1853161115719,0.0635686753942158,-0.159805477932899,-0.399144321979843,-0.0228484287631362,-0.433705097157514,0.158835071085268,-0.55646676580342,0.0547670231416871,-0.169459495007383,1.10167945698055,1.10317376310081,0.488483962086278,-0.362212331058873,0.726623719034787,-0.22501170515692,1330263
-0.797302960312305,-0.130064077490344,-0.206359708069777,-0.310089584309805,1.68641005028198,-0.215583342629409,-0.322923453194945,-0.0989074795044999,-3.35482036981528,-1.46291181034556,-0.988630933223559,-1.56098459627192,-0.468281786348728,-1.11729983983547,-0.671587176782801,-1.26150013213102,-0.303428193648989,1.33988893719056,-0.353345808505659,1364384
1.13132504707476,-0.0618274906773376,-0.109858167269602,-0.103911578511185,0.413964197002216,-0.149580059757135,-0.535511199667857,-0.00556269293237203,-0.229416428826525,-0.0527849793255138,1.28085409239031,0.511076343953364,-0.439621713242054,0.886911103269274,-0.517503787388926,-3.33186954429294,0.269785356142305,-0.0462348393095511,1.51511561855528,1386095
-1.45151532626446,-0.22067985042862,-0.204443843384138,-0.0530220743552625,0.491392648071497,-0.146948690212711,-0.299726925884697,-0.20175013615946,-0.562099573166895,-0.466984561783967,0.197043247530122,0.160025642053149,-0.452707031514479,1.26639002656662,-0.334163720985906,0.555422114581217,0.688355454750771,-0.684335565104274,0.158326670344251,1458656
1.33641822073201,-0.187288001899246,-0.279595223361599,-0.296962784867504,0.534908925883971,-0.201364124968515,-0.155717156807305,-0.846852353118667,-0.964689522774748,-1.69636143894158,0.289137543354557,0.221881636421464,0.0149165377235137,1.04010564336534,-0.708347924505765,0.309014703264242,-1.43400996465186,-0.151910897094677,0.646315090871367,1485662
