"mkm7d_ctv_wavelet.HHH_firstorder_Median_250","mkm7d_ctv_wavelet.HHH_firstorder_Skewness_250","mkm7d_ctv_wavelet.HHH_glcm_ClusterShade_250","mkm7d_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm7d_ctv_lbp.3D.m2_firstorder_Median_250","mkm7d_ctv_lbp.3D.k_glszm_SmallAreaEmphasis_250","mkm7d_ctv_wavelet.HLH_firstorder_Skewness_249","mkm7d_ctv_wavelet.HHH_glcm_JointEnergy_248","mkm7d_ctv_lbp.3D.k_glcm_ClusterShade_245","mkm7d_ctv_wavelet.LHH_firstorder_Skewness_243","mkm7d_ctv_lbp.3D.m2_glcm_ClusterShade_243","mkm7d_ctv_lbp.3D.m2_firstorder_Range_241","mkm7d_ctv_original_shape_Flatness_236","mkm7d_ctv_wavelet.LHH_glcm_ClusterShade_233","mkm7d_ctv_lbp.3D.k_glszm_SmallAreaLowGrayLevelEmphasis_231","sub"
0.250098374984702,-0.108710500102515,-0.12790373285306,0.224813563862078,-1.28359480940746,-1.27450801664512,-0.0330330714114514,-0.773625779755564,-0.469700205824693,-0.407662377448701,0.456463827050802,-0.0165825348509276,1.30881026026862,-0.0988779175704422,-0.242954337786767,1085983
-0.575943788726549,0.43722533667365,-0.0260007384117093,-1.34688421185717,-0.661206357696968,0.0187559946031977,-0.255697858385821,0.163117505666022,-0.219240477541721,-0.630689677997252,-0.291499482754758,0.101914632513848,0.207712242144571,-0.079128494165903,-1.12766785294761,1125173
3.51057548289001,-0.38331909479905,-1.00276557643798,-1.27963703614691,3.82918579463869,-1.85649900650299,0.433443903889004,-0.984313813906057,2.10586425045723,0.216820210457443,-2.69225185102419,-0.0165825348509276,-1.77978312813069,0.402612946853996,1.0844646888476,1154608
-0.0574811027143631,0.0276817232617703,0.0271420475551083,0.12917095286181,0.462319346537853,1.24297157511854,1.28136641605328,0.601061912646556,-0.226842383254174,-0.583934916111713,0.526928860001257,-0.0165825348509276,0.947046439148062,-0.103354483505747,-0.422291163512548,1181124
0.972430103014004,-0.0992672919729935,-0.503038461250574,0.0252237783804659,-0.164395691650876,-0.219162217915664,0.0871398816156726,-0.694356485864645,-0.665232271378662,0.713671874955829,-0.572447511735788,-0.0165825348509276,0.498026448452127,0.182899856136827,-0.544588438473216,1183075
1.16060491375312,0.29717619850013,-0.0409102626665846,-2.06055269756912,-1.10470464480187,1.41922692797547,0.844343304872041,-0.502710937589733,3.04371352269886,0.141564101976635,0.314982678688383,-0.0165825348509276,-0.040555282256636,-0.0811126637642828,1.22671764144075,1232870
-0.206441115852134,-0.0254740436504362,-0.0709598559530952,-0.477379704657242,-1.54433633241895,-0.891962749223106,-0.0687978525299753,-0.50262405544689,-0.299258143422573,-1.37525315421393,0.678323822345293,0.101914632513848,0.326442447809471,-0.221040898959736,-0.119756965027537,1279943
-0.57395902174401,-0.34666375257678,-0.268948323601199,0.633293365289273,0.0767056912015202,0.241839830109166,-0.262681795269994,-1.11160629982354,0.777742902674738,0.887244168694726,-0.905430535907911,-0.0165825348509276,-1.12719639939352,0.483663879063608,-0.757596832195616,1329352
0.626426756933914,-0.00746813889283851,-0.0467331908777737,-0.718930203220624,1.79562951720261,3.07583504250453,-1.48598123889203,1.41498577120159,0.528896103522391,-0.819422741502644,-0.730048219878457,-0.0165825348509276,-1.34905215456648,-0.259744363204104,2.12493098807136,1330263
3.67923783019953,-0.28211655679921,-0.193248032665616,0.375892886118958,2.16164436464124,-1.32144381987796,-0.735455214372365,-0.926386680823716,-1.24975884251746,-0.169514959068691,-1.29052091324661,-7.89362227639214,-2.0016901349136,-0.10512870373526,1.15850995561186,1364384
