"mkm5d_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_248","mkm5d_ctv_wavelet.HHH_firstorder_Skewness_246","mkm5d_ctv_wavelet.HHH_glcm_ClusterShade_242","mkm5d_ctv_wavelet.HHH_firstorder_Median_241","mkm5d_ctv_wavelet.HLH_firstorder_Skewness_236","mkm5d_ctv_lbp.3D.k_glcm_ClusterShade_236","mkm5d_ctv_lbp.3D.k_glszm_SmallAreaEmphasis_234","mkm5d_ctv_logarithm_glszm_LargeAreaHighGrayLevelEmphasis_230","mkm5d_ctv_wavelet.LLH_firstorder_Skewness_228","mkm5d_ctv_wavelet.LHH_firstorder_Skewness_226","mkm5d_ctv_lbp.3D.k_firstorder_10Percentile_226","sub"
0.412120264305792,-0.11872375979025,-0.177871621401036,0.288507638966282,-0.00964038657433178,-0.492696653274258,-0.657221931684853,-0.245490894497107,0.113431155823978,-0.378124218060174,-0.587635889903435,1085983
-2.25313443183057,0.407083798532551,-0.0365569057656632,-0.549840950455307,-0.233314692927432,-0.169661251731619,0.124739611298826,-0.241922019389439,-0.888012154533783,-0.648315303175337,0.410831945804155,1125173
0.0357553385867756,-0.379949910043866,-0.912559080232638,3.32739558611935,0.468977032499328,1.38178016984173,-1.37562685272835,-0.324311326135754,0.22753966586929,0.266906828205047,-0.451128950228692,1154608
0.447212773858945,0.058888371023318,-0.0147646085440767,-0.0490453980268775,1.17122704666054,-0.193057028666791,1.45619903835439,-0.312248716328917,0.447740529137477,-0.517484066804693,-0.377837819197542,1181124
0.768301597357258,-0.0814733393695279,-0.246640846495848,1.02288184586786,0.0671096166886878,-0.481040424568981,-0.388787607232761,-0.332402329253552,0.389219337014523,0.701924473852861,1.03612568148698,1183075
-1.84852478274832,0.272005234704385,-0.165575812922613,1.04447360095959,0.895234692944916,3.65230928831513,1.16698576627585,-0.31309218811694,0.361809166547807,0.166606436123177,2.91153113113487,1232870
-0.63088567300096,-0.0436816386949276,-0.12341254618721,-0.15195733871775,-0.0578894116983271,-0.218159826326461,-0.117940195323394,-0.246524758257108,-0.594241970584235,-1.33523450730945,-0.288485055792382,1279943
0.763791136723227,-0.317170163353552,-0.313162748936358,-0.758556382699854,-0.24698157644633,0.664825365572223,0.0552326461439818,-0.314308807397982,0.149897623537699,0.957640006227723,1.70475502801626,1329352
-1.74432203801605,-0.0531202475038318,-0.0908862799672459,0.598509409631521,-1.4833097655545,0.213869626977093,2.44775112734335,-0.317022619840473,0.411611843793453,-0.771869550752753,0.0774375217940488,1330263
-0.0326786630859287,-0.227544365247014,-0.355413279304433,2.25779622025886,-0.758995845581787,-1.26715006568503,-0.116209239704994,-0.334996692438601,1.89482714298812,-0.0881315665572611,0.365157672073017,1364384
