"mkm8d_ptv_original_shape_Flatness_250","mkm8d_ptv_wavelet.HHL_firstorder_Median_250","mkm8d_ptv_wavelet.HHH_firstorder_Median_250","mkm8d_ptv_wavelet.HHH_firstorder_Skewness_250","mkm8d_ptv_wavelet.HHH_glcm_ClusterShade_250","mkm8d_ptv_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm8d_ptv_lbp.3D.m2_firstorder_Maximum_249","mkm8d_ptv_wavelet.HHL_firstorder_Skewness_247","mkm8d_ptv_lbp.3D.k_glszm_SmallAreaEmphasis_247","mkm8d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_246","mkm8d_ptv_wavelet.HLH_firstorder_Median_244","mkm8d_ptv_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_244","mkm8d_ptv_wavelet.HLH_glcm_ClusterShade_243","mkm8d_ptv_wavelet.HHH_glcm_Imc1_243","mkm8d_ptv_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_240","mkm8d_ptv_wavelet.HHH_firstorder_Mean_237","mkm8d_ptv_wavelet.LHH_glcm_ClusterShade_235","mkm8d_ptv_wavelet.HLL_glszm_LargeAreaHighGrayLevelEmphasis_235","mkm8d_ptv_wavelet.HLL_firstorder_Skewness_234","sub"
1.35119706091473,-0.129244057985855,-0.121614787612369,0.418074385862732,0.165795194727377,0.686188566806381,-0.233067733926556,-0.475461182716173,-0.767415523532874,-0.020853975826701,0.297949070538376,-0.236442693675399,-0.386331452798319,0.455531712206153,0.0576876409551196,-0.131191536277621,-0.292115564546129,-0.379436382851525,0.782663271286519,1085983
0.110236965876068,0.163966021223294,-0.582319239838582,0.553625278408877,0.145500193182631,-2.05618041068656,-0.0292902231580257,-1.0315306296999,-0.291113979779673,0.856627169568022,-0.6943107215212,-0.606471710185665,-0.418998496502616,-0.142216539261999,-1.07845799290783,-0.103636689465325,-0.267091856543587,-0.352544780962896,0.754897520299184,1125173
-1.53027357938603,0.694084979428287,-0.157809813530461,-0.239911051651782,-0.166896199871585,-0.748517462294928,-0.233067733926556,-0.727738981465815,-0.520741945868997,0.0415839358390085,-1.31627156833069,0.444431368097645,-0.0872530114650464,0.534821697365332,1.73658559841898,-0.832531549584382,0.0390843872539864,-0.391897841252659,1.22807444512475,1154608
0.884728474582034,-0.258393495763835,-0.0550268970641633,-4.59064230164626,-0.406235246721345,-0.0350977477012435,-0.233067733926556,3.82999069290189,0.830627927200415,-0.414488998403616,-0.014901208240259,-0.520721476405806,2.16147093852822,0.0707464381624619,-0.461913982755504,-0.601759792878724,-0.300107249818106,-0.02174563263516,-2.48554499422817,1181124
0.245789447239916,-1.02751061349218,1.44970276985312,-0.255014650130974,-0.11449747465714,0.194384488604683,-0.233067733926556,-0.909538135350976,-1.64176462606485,-3.08080416240219,-0.332430308666125,0.578468733575523,-0.242971092994823,-0.526186475292214,-0.198868716553007,2.20154684870952,-0.195927023395059,-0.327864039255612,-1.14349045928968,1183075
0.0380830206982791,-1.18889428402895,-1.49660774076517,0.242750474917087,0.159131833417477,0.479599451466207,-0.233067733926556,-0.677827158033015,-0.377970376599167,-1.53099789117359,-2.64770509272548,0.646988607849917,0.0497107315578301,0.55361126492134,2.9762643477239,-1.01543245596365,-0.290870512808893,-0.387038541643819,0.905860903509083,1232870
0.194384973611451,0.668840416579487,-0.0688609601898595,0.252401282680195,0.109169992958706,-0.213700466726336,-0.0292902231580257,-0.829323384681517,-0.168725993462331,-0.741072357787019,0.202233716367301,-0.52119780423295,-0.39846996008065,-0.348172560677739,0.315429954608503,-0.307822245773482,-0.278754891247547,-0.381135120388591,1.70478362016019,1279943
-1.02730961234489,0.0680236058341908,0.142692470689969,0.490118046466068,0.689853583977924,1.42450586970648,-0.233067733926556,0.12632117924497,1.02274255132424,1.13078508403144,0.620325783205171,-0.36362722462883,-0.333388977139284,-0.40144235501479,-0.636452606377195,0.404848394604621,-0.0453475231493109,-0.379205967195565,0.186065345876695,1329352
-1.32400921503537,0.646064193538173,0.250628835698867,-0.522380612563743,0.0905151960500596,-0.767620411375362,-0.233067733926556,-0.0383036522377656,1.46049842454691,1.11401432664074,0.445747410409365,-0.485164764432969,0.478122200427915,0.271112538632124,1.76222809387385,-1.24164647063373,-0.075284317976432,-0.257099687708397,-0.435295577534877,1330263
-1.15899980052833,-0.704487026130707,-0.495545353757866,-0.851685254050422,-0.204587734327216,-0.482738404189027,-10.0603075451886,0.142637977931003,1.02225961664081,-0.0869424199319189,-2.47701735123718,2.27801738896188,2.88744678020055,-2.48207899587296,1.00510847294593,-5.5988157366586,0.0937111157604934,-0.393220052967915,0.541359292688004,1364384
1.10959173052513,2.15509631814355,-0.599616632359814,1.44190621787253,0.707847650015632,0.542710348561373,-0.233067733926556,-0.814375349522444,-0.0462016339363537,0.267394937414917,0.693019781803462,0.8580860638521,2.40751895763824,-0.19215665818722,0.911151617805222,-1.42113512304304,-0.186400387096324,-0.379800968366057,0.966198654821302,1386095
-1.33133499214597,1.41862515869654,-0.815338761696243,1.06018683648887,0.399751198028428,-0.238445164469456,-0.148125933598165,-0.807179017446636,0.0967656859870609,0.343023741430195,0.621135620654246,-0.609507233276997,-0.138943103710251,-0.427744806102379,-0.997505597573056,-0.172605560640333,-0.182215607233426,-0.243012190914358,-1.10734833879554,1458656
1.48871148548033,-0.990178030901006,0.135372383655586,-0.166046535874564,0.101874325957927,0.0249180925188482,-0.233067733926556,0.0176710654151368,0.764689816678746,0.307106692979624,0.293940700075163,-0.470634751459229,-0.378422472218631,-0.0917877315642216,-1.28498092882061,0.0693907145037593,-0.234019122785298,2.59169967690543,-1.65171537630403,1485662
