"mkm8d_ptv_original_shape_Flatness_250","mkm8d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm8d_ptv_wavelet.HLL_glcm_MaximumProbability_250","mkm8d_ptv_wavelet.HLL_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm8d_ptv_wavelet.HHL_firstorder_Median_250","mkm8d_ptv_wavelet.HHL_glcm_JointEnergy_250","mkm8d_ptv_wavelet.HHL_glszm_SmallAreaEmphasis_250","mkm8d_ptv_wavelet.HHH_glcm_Correlation_250","mkm8d_ptv_wavelet.HHH_glcm_JointEnergy_250","mkm8d_ptv_wavelet.LHH_glcm_Correlation_249","mkm8d_ptv_wavelet.HLH_firstorder_Median_249","mkm8d_ptv_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_249","mkm8d_ptv_lbp.3D.m2_firstorder_90Percentile_249","mkm8d_ptv_lbp.3D.m2_gldm_LargeDependenceEmphasis_249","mkm8d_ptv_original_shape_Sphericity_248","mkm8d_ptv_wavelet.LLH_glcm_Correlation_248","mkm8d_ptv_wavelet.LHH_firstorder_Mean_248","mkm8d_ptv_wavelet.LHH_glcm_ClusterShade_246","mkm8d_ptv_wavelet.HLL_glszm_LargeAreaEmphasis_246","sub"
1.35119706091473,-0.020853975826701,-0.525506331095881,-0.379436382851525,-0.129244057985855,-0.531572727579021,0.182817696275312,-0.579654549429877,-0.629241088552041,-0.0926442976103341,0.297949070538376,-0.190182051426079,-1.0730972700355,1.28937732478295,1.07962102283098,0.809874578810031,-0.0645050992107907,-0.292115564546129,-0.217916570990047,1085983
0.110236965876068,0.856627169568022,-1.02790766838521,-0.352544780962896,0.163966021223294,-0.729646829342306,0.151842632670276,0.131119347003809,0.296828565503597,0.444844891134103,-0.6943107215212,-0.201753382965959,0.274409331615984,-0.351940099422862,0.510187462944375,1.17905247847898,0.432249561208873,-0.267091856543587,-0.225993304092704,1125173
-1.53027357938603,0.0415839358390085,-0.734482597269322,-0.391897841252659,0.694084979428287,-0.515872009529389,-0.634057403986746,0.682291651063182,-0.854584614800743,-0.633851500886795,-1.31627156833069,-0.207222449373136,1.67408126560452,-0.124971411711582,0.0441565856017556,-1.13259285874301,0.611259869335231,0.0390843872539864,-0.23230341044261,1154608
0.884728474582034,-0.414488998403616,-0.200886657121571,-0.02174563263516,-0.258393495763835,0.411690529044314,-0.134557437934147,0.422081940704035,0.641948247701849,0.598462274731413,-0.014901208240259,-0.164611705424447,-0.528514327251226,0.64252709419804,0.769919787907309,0.400759938367712,-0.441562957981205,-0.300107249818106,-0.197889081262807,1181124
0.245789447239916,-3.08080416240219,-0.491802925325179,-0.327864039255612,-1.02751061349218,-0.561112103677274,0.195527930691458,-0.52984336648434,-0.675825304703981,1.11070346900525,-0.332430308666125,-0.214117594553416,-0.285090756400029,-0.790209373836757,0.072740298126473,0.409321498754162,-0.927621353943452,-0.195927023395059,-0.230352917894709,1183075
0.0380830206982791,-1.53099789117359,0.37906540164785,-0.387038541643819,-1.18889428402895,0.0614631498352002,-0.349917700132701,-0.594215873784255,-0.416505518436503,-0.276287896150184,-2.64770509272548,-0.171616016095706,-0.152080477901751,-0.341685533886073,0.761206300343238,0.469184162708789,-1.73238883537222,-0.290870512808893,-0.216749148250392,1232870
0.194384973611451,-0.741072357787019,-0.279461653514363,-0.381135120388591,0.668840416579487,-0.520380862404753,0.169023535493229,-0.452524423080298,-0.254247634478003,0.293862002792468,0.202233716367301,-0.168016435595192,-1.08311628240692,0.428651160982515,0.587059051524983,1.12588023584175,0.0523765459477626,-0.278754891247547,-0.173643967848473,1279943
-1.02730961234489,1.13078508403144,-0.56907073675744,-0.379205967195565,0.0680236058341908,-0.644432999842181,0.783582439601032,-0.758592352685465,-1.14731255817838,-0.0803394948777263,0.620325783205171,-0.207823770094458,0.71327070470033,-0.160524086970613,-1.52655546141733,-0.163876796428635,-0.436999532286095,-0.0453475231493109,-0.22166027113784,1329352
-1.32400921503537,1.11401432664074,-0.301684035859434,-0.257099687708397,0.646064193538173,-0.192184946351637,0.0991103001940848,0.742466834199023,1.13319621809299,-0.134360764018675,0.445747410409365,-0.155123448015106,1.08027393011896,0.0865043014441916,-1.35326708521692,0.134413118846779,1.09256331235578,-0.075284317976432,-0.186090181996037,1330263
-1.15899980052833,-0.0869424199319189,-0.624304894917595,-0.393220052967915,-0.704487026130707,-0.738475598141916,0.681715022895367,-1.71073490853578,-1.02499854285685,1.25057006944395,-2.47701735123718,-0.214273270017832,-0.215116357389035,-0.164578130168639,0.718312666393672,-2.1722085250791,1.03917137625539,0.0937111157604934,-0.237666027548439,1364384
1.10959173052513,0.267394937414917,-1.00684199009665,-0.379800968366057,2.15509631814355,-0.579672031204874,0.619356506450853,-1.32775776982172,-0.912428002598672,1.10566573662016,0.693019781803462,-0.212505528392838,2.15584226012109,0.340793868065672,0.595180683057976,0.104871742006147,1.29776595873764,-0.186400387096324,-0.235609317343417,1386095
-1.33133499214597,0.343023741430195,-0.99112927676932,-0.243012190914358,1.41862515869654,-0.863739352638026,0.81869629415225,-0.418673264971931,-0.81974381784765,0.0985346144759677,0.621135620654246,-0.214366262084895,0.72000559275471,-0.449781165100985,-1.47859182948463,0.799945555530848,0.776506309095846,-0.182215607233426,-0.228954281143125,1458656
