"mkm8d_ptvper_wavelet.HHH_firstorder_Median_248","mkm8d_ptvper_original_shape_Flatness_247","mkm8d_ptvper_wavelet.LHL_glcm_SumSquares_244","mkm8d_ptvper_wavelet.LHL_glcm_ClusterProminence_235","mkm8d_ptvper_wavelet.HHH_firstorder_Skewness_231","mkm8d_ptvper_wavelet.HLH_glcm_ClusterProminence_229","mkm8d_ptvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_229","mkm8d_ptvper_lbp.3D.m2_firstorder_RootMeanSquared_228","mkm8d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_227","mkm8d_ptvper_lbp.3D.m2_firstorder_90Percentile_226","sub"
0.102927855665824,1.28773345349569,-1.13200843828751,-0.334925625736242,0.236879040908118,-0.29733134412288,-0.858297755385938,0.248443516445456,-0.195947618205679,0.313577107176352,1085983
-0.150399359149512,0.0020267008965909,-0.307892230700279,-0.181286317059149,0.387264214967744,-0.28088653200335,-0.205295205546038,-0.00185191065714189,-0.228955180775693,-0.252913525466416,1125173
1.11981972269694,-1.05817960667768,-0.0252144036314141,-0.127471764942687,0.73618523395254,-0.279241348844707,0.756835098159127,0.205835938009272,0.0414010634422028,-0.328421557698639,1154608
0.0838189937619717,0.780671015151353,0.769573187083276,0.283991297390159,-0.342846967418574,0.975357624601107,-0.57651183906865,0.501414250270032,0.207002149906725,0.863281640173774,1181124
-2.25586388162846,0.406249523139593,-0.547706863936253,-0.259553416488768,0.847560666639979,-0.261913931608972,-0.306529760815762,0.141817603312225,0.0487216604555288,0.243841372956386,1183075
-1.86014350361555,0.132815037026108,-0.817189819917064,-0.306943122025149,-0.0407583614539935,-0.305850620807283,1.75211683436933,-1.34830708490414,-0.118573623068758,0.0453182955129288,1232870
0.194807307183623,0.0528274881475076,1.30859926337398,0.3097596586319,-1.78340684033377,-0.274530124854665,-0.925697958185147,0.00412121820619351,-0.134759971989516,0.59756470094039,1279943
0.71344289114525,-0.782064036551383,0.633466351239433,0.194903625853153,-0.702735411783009,-0.0938544383247925,-0.476004473231724,0.631459928115712,-0.215969288389876,0.0147674799480326,1329352
0.209676050289508,-1.36273625294635,-0.300520497765385,-0.185174653348104,-0.446849579926504,-0.176137075122112,1.47773306609909,2.22586156143916,-0.201787736901672,1.08452111421434,1330263
-1.81221422231643,-0.797302960312305,-0.791807404615402,-0.310945907898675,-1.12239064219373,1.06625530413525,1.97147330831711,1.40070482306393,-0.17775619748594,-1.14623094309541,1364384
0.631472511403131,1.13132504707476,0.142101117431747,-0.0868023958822693,1.4286624434787,0.242974005854876,1.27355782273205,0.99483926368063,0.0178180606876085,0.902822640354019,1386095
