"mkm6d_ctv_wavelet.HHH_firstorder_Skewness_250","mkm6d_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm6d_ctv_lbp.3D.k_glszm_SmallAreaEmphasis_250","mkm6d_ctv_wavelet.HHH_firstorder_Median_249","mkm6d_ctv_wavelet.HHH_glcm_ClusterShade_249","mkm6d_ctv_wavelet.HLH_firstorder_Skewness_247","mkm6d_ctv_original_shape_Flatness_244","mkm6d_ctv_wavelet.LHH_firstorder_Skewness_244","mkm6d_ctv_wavelet.HHH_glcm_JointEnergy_240","mkm6d_ctv_lbp.3D.k_glcm_ClusterShade_237","mkm6d_ctv_logarithm_glszm_LargeAreaHighGrayLevelEmphasis_235","mkm6d_ctv_lbp.3D.m2_glcm_ClusterShade_231","mkm6d_ctv_original_shape_Sphericity_228","mkm6d_ctv_wavelet.LHH_glcm_ClusterShade_228","sub"
-0.113653228805669,0.562276348230963,-0.528788863796847,0.234610954314705,-0.1448419291024,-0.0221929078375227,1.30881026026862,-0.393269154898759,-0.762039522980437,-0.485217469713715,-0.252286419123617,0.416797755308606,0.800584781239504,-0.099947410805235,1085983
0.422542479412617,-1.73379356236757,0.227790138945971,-0.559545236014217,-0.0253393120077841,-0.245197534217141,0.207712242144571,-0.639537552678052,0.115117677817415,-0.181440941672173,-0.248147360810821,-0.306035779138487,0.603637414643192,-0.0772560705996391,1125173
-0.381300326331559,-0.188038055117974,-1.44434391815181,3.26910433100794,-1.01303326323906,0.450446319043941,-1.77978312813069,0.240703160198968,-0.965048935844033,1.70719188785795,-0.328045825698858,-2.61265813981993,-0.472203251817337,0.379400056063296,1154608
0.0421368514680402,0.576609262338714,1.39779090863231,-0.0523184438175573,0.0165561980315712,1.23342078399291,0.947046439148062,-0.552596365887539,0.552948841980084,-0.235712371283341,-0.312555771468867,0.520264847291657,0.512255643198397,-0.0944662985933337,1181124
-0.0890926499026507,-0.119713381454839,-0.237418471508154,1.05031878138302,-0.482070447692615,0.0769300436958536,0.498026448452127,0.709551950225548,-0.673423424224536,-0.583077847809137,-0.334836524220519,-0.605298534383589,0.506177227649935,0.170894930136085,1183075
0.283411100646357,-0.868490181407232,2.28518245815254,1.11072421547418,-0.1065147353865,0.867254758727004,-0.040555282256636,0.153905562621833,-0.494014083962359,3.39908074466539,-0.317563683584329,0.272234935695688,0.885648114442777,-0.0778777228810647,1232870
-0.0345223078603987,-0.776263279487252,-0.049477501972322,-0.212341916644339,-0.100735334024291,-0.0634800222425077,0.326442447809471,-1.35715207015303,-0.508350460946244,-0.257056950634345,-0.24880687667964,0.68030580910128,0.714335481417378,-0.220881865749673,1279943
-0.332432803841598,0.0642835097954525,-0.233693404591958,-0.64565257205598,-0.0842316828585801,-0.255341094362054,-1.12719639939352,0.919647871941069,-1.08737929370373,0.739039481952021,-0.319667050239221,-0.878979977918514,-1.48133400742435,0.49198314430108,1329352
-0.0292450470690713,-1.17535370647743,2.72344396363694,0.55909255992782,-0.0674366769202044,-1.48639745450176,-1.34905215456648,-0.79740190574774,1.41676372843759,0.359084569541067,-0.321523480546464,-0.694036290799752,-1.06866605295259,-0.264020433939629,1330263
-0.250571193166699,-0.742644635037431,0.484563048270774,3.42173213291431,-0.181953954443262,-0.749045007111198,-2.0016901349136,-0.133880625884982,-0.922619228028842,-1.2613043462587,-0.337369942949335,-1.11972143734422,-0.180199441281054,-0.0583681716653223,1364384
-0.774066461336144,0.300866279918659,1.48578106985744,-0.0158980721823874,-1.82401343803068,2.39307670292522,0.619699225547716,0.209402119869044,-0.820395838851987,3.58152077204145,-0.249964387369537,-1.40346850560733,0.475938388643323,0.0157761469644219,1386095
0.204339625745708,-0.0680660489200827,-0.492618654844522,-0.454194816883001,0.00892415410846406,-0.278951874447477,-1.23162889338185,0.206405696895958,-0.721242632759801,-0.585812458197907,-0.155896365130981,-0.694910513818943,-1.32559025059151,-0.0877609970651455,1458656
-0.251073158326999,-0.141950901029092,1.06162975702754,0.385551612896157,-0.093595889248955,-0.0158851155260494,1.6065714486148,-0.691026005521777,0.741809478458136,-0.565216246135267,-0.106635821731393,-0.596826865794131,0.388489437145123,-0.180497382094001,1485662
-0.976385321583529,0.00812369189286441,1.0840702306032,-0.477603695212819,-0.282800115145716,-0.426983315081791,0.282152634392141,0.826714075313855,-0.0691777635373634,-0.917276416852897,-0.333321728229113,-0.0268165028725591,0.473403687051222,0.0742191407175986,1497807
-0.0971375200001461,-2.60856569352666,-0.47459521626361,0.148783855993283,-0.0698131195099568,-0.886702689260935,0.642043114724185,-0.788951068592542,0.836526890327953,-0.412725884577037,-0.313147811328966,-0.0626327385269033,-0.925144582582686,-0.102437575395684,1501387
0.0805076280340751,-1.61507828573383,0.215209142712482,0.414855087220767,-0.238700478140943,-0.333472116949962,-0.559060039216753,-0.0138171975361739,-0.527891378944703,-0.397157889477384,-0.330111304203239,1.09085461709633,0.634975165692865,-0.469092455439347,1518948
0.432057081011379,0.0914458885087198,-0.178875532410449,-0.602769455477662,0.660526104649802,0.553562088131644,0.497182512383408,0.113836593915174,-0.992285910381658,-0.713436030913527,-0.33465266431177,-0.197192928219573,0.977405226754402,0.0192408990600691,1526417
-0.698367639211054,-0.314627220416923,-0.542123447449028,0.653035327292006,-1.49002317535283,0.400589349663719,0.533346297044829,1.56138266033779,-0.978698290656773,0.208784122201304,1.30408177283992,0.557122513371895,-0.546957377097786,1.67745703093591,1565177
0.370988574483529,-0.533779708826509,0.613673896055258,-0.179153215967555,-0.0475072795594082,0.662435592905664,-0.474379824368576,2.16335023187899,1.46447216582671,-0.476329072608111,-0.201045036910892,0.233406342262808,-0.116222276945842,0.194262878905515,1606693
