"letm_prc_m012_250","letm_prc_grady_238","letm_prc_d5_235","sub"
-1.51612632088806,-1.4676862540576,1.30755703505849,1975401
0.713434685922874,-0.261094747943144,0.235223542352855,1976407
0.025459120572907,2.31664486930304,0.0430446255182732,1978972
-0.168483556895556,0.549074216870421,0.509514031786824,1979045
0.0817671839087128,-0.720121155076622,-2.27332870329001,1979422
-0.845356576473498,1.67173139402138,0.451705164485836,1980052
-2.16628951663641,-0.76500977956898,-0.379870387807142,2001182
-0.00665853033844558,-1.17886525446171,-0.165179667835775,2002465
-0.578276885124191,1.05126466444897,0.934166750240669,2004451
-0.0139137085810643,0.496271262198189,-0.0176122325421529,2006164
0.535120845108721,0.610183223608039,-0.551031868481015,2007309
-1.15494205139776,0.658699105094571,0.859019777316117,2009915
0.366068617079172,2.27775908503408,-0.224388954129925,2010259
-1.42015754681055,0.0389122129078389,1.17731427657608,2010554
-0.185287078628226,0.864164729303767,0.132463724382712,2026671
0.476205341486584,-1.82423849373366,1.49193658414253,2033049
0.135956329300873,1.19824689016403,-0.849505306032847,2034136
-1.50386447982045,0.0186763489723042,-0.340602858246703,2040495
0.022701900639312,1.06226639778129,1.37609813852815,2047354
-0.457290137033231,-0.283953566391569,1.29187183854085,2051378
1.65708271027889,1.5288535652041,-0.112120731907925,2055667
-1.35456714236093,0.612930257614807,-1.78521995819633,2057358
0.0775636110123415,1.47620346830607,0.950577597633401,2059713
0.14418193486259,-0.580612836866793,0.144783175345825,2069079
0.827367701417156,0.49696445562385,0.186660589840089,2070958
0.117419655627528,-1.60153386076055,1.22986107617749,2072215
0.0619931052344015,-0.685379287166606,-0.363496880186662,2075832
-0.0175686552763402,0.467352281336471,-0.761548356197158,2075846
-0.0694553187052315,-0.649899075469073,1.68392225289941,2076301
0.212333765865091,0.405714334454485,0.0120903032998516,2078198
-0.246113464483676,-1.99671341682698,0.166728541504269,2078899
0.578335065861975,0.637786353156292,1.15666694813273,2085349
0.663360129169982,-0.385711103084966,-0.0526081129734059,2086044
0.337590016410387,-0.383476918422068,-0.298734832097056,2091555
-0.948006882426286,1.06327437848728,0.275759984022886,2092954
-0.528324629956245,0.945659858226691,4.21937128130187,2096627
1.87839884360557,1.30619954090755,0.872983803689096,2100050
0.158736757316379,0.0410445707575347,-0.379155562656081,2108003
-0.257226859505026,1.20210267587995,-0.565006624523786,2109902
-1.62980668771434,0.618802785262034,1.15771443183795,2110540
0.310186355968526,-0.304132054518113,-0.10657935207484,2116787
0.40145629676368,0.287909849733929,0.703976845690698,2119177
-0.172987466689307,-0.727135423033373,2.06294347753799,2131601
-0.259896022143481,0.175351115140554,1.44680618453755,2132424
-0.0918880872844456,-0.767000319593034,-1.43033941935464,2132982
-0.00332873290982024,1.09914767932056,-0.186494254643328,2133204
-0.0731903629166443,-1.16096568684436,-0.0949695791121457,2133380
0.566250558132412,4.3044776787199,-0.866930205486661,2134220
-0.147226341472885,0.062792902191919,0.697675318832624,2135748
0.12209799914183,0.612773096308191,0.729903345101917,2137799
-1.0802873227866,0.925064389954534,0.275127481751898,2138375
-2.52518247510191,1.71458440504327,-0.0648422321745195,2138678
-0.316739059830979,0.0814605986140091,0.240489926322601,2139733
-1.75959148486739,-1.33599045963785,-1.38649535232933,2141116
-0.403656702033314,-1.14128107576739,0.299380839021998,2144796
-0.0408455395643344,-1.01419101205673,0.0334271138458833,2145166
-2.44720468850755,0.547043092112037,0.751652030719391,2145694
-0.155411936576945,-1.26113066786634,0.0289378290912588,2146138
-0.143658618189224,-0.554890955880934,-0.548962292987898,2151024
0.0236497544358622,-0.747135418812633,-0.37560009228834,215131
0.264218152549121,1.49125594740326,2.43190460276136,2152442
-0.173811151954186,0.138749015189438,-1.6373229199392,2157529
-0.0143009744561016,0.073870518669015,-0.290003886144357,2158101
-0.446210902300581,0.0524039282698027,-1.11188867360046,2158329
-0.546076914831663,-0.408544950970266,-1.58210670081387,2168082
-4.74783368200166,1.77748107144173,0.430980505429161,2172217
-0.151689033626332,0.345469415228198,-0.635198656736111,2176530
0.37510247191372,0.779126346695903,2.52860213588022,2176784
0.533057208122435,-0.751187065513983,1.63528794666045,2181724
-0.0390552910558103,0.0850950391095505,-0.0153212277864038,2183291
-0.151902978766218,0.405804309185779,-0.627249201479008,2183356
-0.394855384999045,0.535255824734287,-0.908763646834401,2185290
-0.231430042118181,0.797504334666162,0.379697406645286,2186951
0.137609385342421,0.383477434313823,-0.754198545338819,2196212
0.0463340539014051,-0.481211996071485,0.764080435029288,2199403
0.205720859675021,0.579030397269448,1.17683910250524,2200416
-0.145537782074732,-1.5389095714022,-0.807672210092983,2200813
-0.0872388284469346,0.41840286031489,-0.337424491247254,2205389
0.0497407341340326,-1.07143636191401,0.471922265262722,2212664
0.120802878062533,-0.0137231801274342,-1.11700591878431,2217034
-0.153339863608147,0.69670213843516,1.46249910680247,2218615
-0.1888473280483,1.5881464416953,-1.76167221083604,2219842
0.298567229484785,0.541586092804813,-0.381682616278558,2224150
-0.0007094266094383,-0.197528912186965,-1.64019249292197,2228399
-0.198925597426137,-0.135422996532919,-2.33864957393472,2228400
-0.0167706642724115,-0.710731082271912,-0.47754289825056,2234271
-0.0568562192831757,0.144240287930362,-0.605904819203042,2234422
-0.234419935579222,0.627449928033212,0.861624612495503,2237571
-0.486296420122177,0.97074139633742,0.790824699704454,2244172
-0.0893752844988922,-0.822620764373022,0.343184394524265,2247869
0.0843925537042079,0.69623964917202,0.221543897703117,2250648
0.161473523582881,0.387675590697863,0.0285040979280655,2250836
-0.0849010326376963,0.469882560785933,-0.0992183449144941,2267382
-0.162253528022439,0.226488875036051,1.51136702000184,2269346
0.871628298757111,-0.777628513234763,-0.154059657735215,2271329
-0.0835369637517994,0.079117412643106,-0.0274770661317846,2274521
-0.0565793033725777,-0.309741291568714,-2.20096275453593,2276121
1.7200138600642,-0.817637642837753,0.317266788023057,2278618
-0.0566713589409157,-0.255139036093476,-0.0950297654566416,2285214
0.0388202032574244,0.426440121498967,-1.4268855715043,2286108
1.53001714941451,-0.0551190523948189,-1.12881894939976,2293123
0.00135341265244062,-1.18393276915902,-1.01652793191149,2294852
-0.0124977611894562,0.09205927647597,-1.36720747568164,2294873
-1.07604703316731,-0.517989989404927,-1.1186621235247,2296332
-0.00370758387392003,-0.539081107587092,-0.336701607408341,2305114
0.0537503395666236,0.173673560402841,0.0617851607776269,2305115
-0.0877219790635183,-0.86208025228457,0.03668478328153,2306459
0.0321539254022535,0.0309914755243922,0.327074442820573,2306893
-0.13678546440353,-0.880177246902611,-0.463031195946236,2317120
-0.556290609057741,-0.324643716001735,-0.528014247201118,2319068
-0.202430543566229,-0.651105737690677,-0.739219486091851,2321962
0.0544508962573649,-0.470708631453061,-0.394880734809095,2331869
-0.0180363185451118,0.563445339099109,-0.626477410956744,2336735
0.495368198611923,0.870405432088033,-0.118101376296244,2339674
-0.0341312736937306,0.346831290675229,-1.04339373792897,2340155
-0.0360379666266266,0.152603171944613,0.526724150222223,2340322
0.0744596500293898,0.174607090641657,-1.05942515518451,2350037
0.409731973903978,0.694951388852217,0.17374678547236,2352038
0.121496636833083,-6.03404018374204,-0.0808453842429604,2359944
-0.343266214735775,-0.635086987688759,-0.274003620488684,2381907
-0.0305828648872008,0.354625405365952,-0.69436975231482,2393207
-0.0389613381808697,0.0829343457347131,0.20182796612558,2395415
-0.0545974509025213,-0.188672187789306,-0.200142752427612,2395943
-0.0682450884146088,-1.24105194658692,0.203353031774392,2401405
0.0275184567564504,0.103516226450037,-0.744992737280584,2405144
-0.153699009074494,-0.19019937570832,0.250788936625224,2414406
0.001580968345719,-0.796693841635743,-0.336510572929916,2419459
0.129881821055783,0.808794365734779,-0.955080315470808,2425694
0.712914373029647,-0.79294610613748,-0.468477683113586,2426863
-0.0661926758049263,-0.504520398850075,-0.423330760846901,2430773
-0.0418068114014979,0.649599518011153,0.499317980989312,2439458
-0.535849024867182,-0.195637303736317,-0.00084175538514774,2443354
-0.210542480063051,0.0238430350989346,-0.802793983025229,2445526
0.214225112226278,-0.343955934859265,-0.333100292971487,2448298
-0.00337864353275063,-0.0805690733956258,-0.975515653393559,2453577
-0.296914347173294,0.268312443393682,-0.132683888538908,2474709
-0.0154935830000975,-0.857851578047045,-0.358565617010431,2480056
-0.016653745420511,0.104752277730439,-1.26023710609155,2480330
-0.191644163626421,1.81910367074772,-1.05743661848269,2487135
0.0163456911794245,-0.49146224654307,-1.77733740056009,2488660
-0.0847303626754823,0.523836546989491,-0.12389655556774,2490180
-0.182564880626719,0.557446786913576,-0.591990880619965,2493534
-0.325491520636547,-1.25404380239296,-0.155845136730743,2498991
-0.64647614729515,0.488566791680141,0.159477814213068,2500377
-0.180834765184172,0.280502990742478,-1.10182298138603,2504802
3.38472483822128,-0.177419276562826,0.0847276810313551,2510402
-0.131842323298814,-0.0405915096664693,0.492270299672294,2520618
0.0935696036861477,-0.0972127031877387,-0.872232084406372,2559453
0.382343984061893,1.31505000021305,0.807164197663166,277752
0.102629876678419,1.50238267822742,1.7998188026913,308862
-0.725814960976633,0.400554176539071,-0.0827128272747096,58325
0.027162764153883,-0.234449906802981,-0.567836500541753,92173
0.432960321838683,-1.79799076846633,1.6096279975028,923666
0.121570627317547,-1.06000689440022,0.276201415173352,965005
-0.00541193309654471,-0.993652291435357,0.873318639507896,983079
