"mkm7d_ctv_lbp.3D.k_firstorder_Maximum_250","mkm7d_ctv_wavelet.LHH_glszm_SmallAreaEmphasis_250","sub"
0.177436654580577,-0.935345948036955,1085983
1.08447840039551,0.0244924390185642,1125173
1.32425663413345,0.213497321849775,1154608
-0.837666488015876,-1.82090006533147,1181124
-0.826519630549317,-1.06999761155855,1183075
0.346816749083342,0.425051801428539,1232870
0.312164374908198,0.557266730276881,1279943
1.46048740883033,0.633019404947164,1329352
-0.1843172105097,-1.36740483922326,1330263
-1.80157172179362,1.90893901273447,1364384
1.26978953431527,0.0397758021676335,1386095
-0.169931242229592,0.716663421015187,1458656
0.422958771438649,-0.511703831732651,1485662
-0.822130788185203,1.21726828145431,1497807
0.435021403454203,-1.02414126987236,1501387
-0.821468069168516,-1.45278831225081,1518948
-1.42455383347245,1.30658261535356,1526417
0.266477824597862,0.917228269410446,1565177
-0.316740693103507,-0.541291225423212,1606693
-0.33731840504961,0.0491026578481423,1612262
0.593751202289657,0.512542691671245,1614566
-1.70962948495689,-0.0763604347388312,1644034
0.086911528724774,1.28298483032034,1668599
0.117177925315416,0.456014354319023,1671370
-0.949026201056239,0.968098046330621,1684230
-1.26126521534929,-1.51598971407821,1692385
0.356324952612386,0.346854318402871,1720713
-0.526596303804125,-0.162627082462905,1738800
2.89737109863372,0.750188149595687,1740845
-0.280859328475226,1.02918038146103,1742294
-1.30020520967563,1.40689549905609,1767700
-0.0811450375976904,-1.13427086140529,1768972
0.138400212674004,0.132593837778202,1889409
-0.690089276206202,0.255632782607742,1915938
0.211863666092987,0.0178485582953792,1916742
-1.07595408142953,-3.38164033954909,1919296
-0.854250697184189,-1.13993212620341,1926770
1.22296853127896,0.494238487740164,1938156
-0.730826442275197,-0.135816207934811,1938561
0.640882556450494,-1.40980962743154,1966316
-0.85270276126769,-0.145487549609083,1967281
-2.00128171550174,-0.770175163034018,1973544
-0.0456590125557327,1.35801282451904,1975401
0.293055339976021,-0.82457528464469,1976407
-0.606983929542994,0.880668249681037,1978972
0.435909485133626,-1.09675361201903,1979045
-0.663284488312234,2.04245446309048,1979422
-1.51891537669071,-0.861225451452293,1980052
1.5820046754449,-0.22243161608144,2001182
-1.81284606195287,0.49539942942484,2002465
-1.18874522934888,-0.510759607803299,2004451
-1.03895354289987,0.605130690870635,2006164
-1.15943375929525,0.376176633608429,2007309
0.187365980712444,-3.19524957382043,2009915
0.83537530902364,0.6876795532666,2010259
0.161909549088738,-0.265549373166911,2010554
-0.767966400079262,0.0890605230609678,2026671
1.03276244393047,0.775882723161279,2033049
1.60382952144835,0.506148920715521,2034136
-0.730059636265975,-2.51566751201855,2040495
-1.34186196999977,0.664641796577135,2047354
1.27050859399764,0.347729929431142,2051378
0.100960407937316,0.617877690410441,2055667
-0.508975999343153,-1.90385326244033,2057358
0.269936568514925,0.335894392272353,2059713
-0.995472872890037,0.618600552947124,2069079
-0.882076301546224,0.250048968190994,2070958
1.06761153297224,0.951610930787604,2072215
-0.389225346822052,-0.423840458758366,2075832
0.717573661564583,-0.78966575121724,2075846
-1.02900893794341,-1.08310272288121,2076301
-0.822592972629118,0.203848989953176,2078198
0.026955511171846,1.67342999240074,2078899
-1.14372139805523,-0.0779461799973314,2085349
0.132207514081471,0.828376295399791,2086044
-0.231830535285343,0.0633312202583777,2091555
0.882289894860575,-0.398352841135804,2092954
0.575699271033954,0.520903634199156,2096627
-0.674171605760725,1.87104948521738,2100050
-0.296751215904204,-1.15186063834843,2108003
-0.596816826703411,-0.947920374841602,2109902
1.39873803924089,0.0260479318461444,2110540
0.397901499107415,1.25793699892118,2116787
-0.962280581389986,0.885307136091891,2119177
0.267889206019568,0.40922866770563,2131601
1.0577576460368,1.1214810081758,2132424
0.446937931709594,1.44331539679978,2132982
0.0830545804417766,0.0689760720189676,2133204
0.615999080748997,1.23554446271165,2133380
0.923292530506859,1.29570568594334,2134220
1.67132181923138,-0.0989895286854981,2135748
0.595910291189844,0.441372895741445,2137799
0.100427558929663,-1.16208617016322,2138375
0.670133866132291,-0.281932263429114,2138678
-1.4463968230801,0.267117792065453,2139733
0.834854874060967,1.10714704360802,2141116
-1.00214016997147,0.357990967290477,2144796
-1.47892448571039,-0.698039920383334,2145166
0.452139416556707,0.517388540776206,2145694
0.851496378821501,0.124301417039497,2146138
1.30097743501413,0.788785755514992,2151024
-0.46517160923727,-0.678543585753156,215131
-2.28988964024659,1.23095641130176,2152442
0.70703604722864,0.388657658531678,2157529
-0.935323005250096,-0.121968377252273,2158101
0.962735771118201,-0.525699576676345,2158329
-0.474350363111044,1.78140735212292,2168082
-0.00280381942764198,-1.61707132561512,2172217
0.960965337318578,0.714617602873047,2176530
-0.878268054516615,0.135734468733311,2176784
-0.219080356163139,-0.554952694793473,2181724
1.37706884626298,0.395929411448361,2183291
0.365684187601655,0.163479487589551,2183356
-1.61514618860516,-1.28924533252528,2185290
0.534615466632024,0.861865528982439,2186951
0.111289848288191,-0.262443771104245,2196212
-1.66394484449963,0.241119612451943,2199403
-0.941458408250407,-0.0670818014489674,2200416
-0.444083966520402,-0.615625770378739,2200813
-0.633340856891102,0.731725667723875,2205389
0.834771795452247,-0.0162406700728115,2212664
1.02050500690137,0.624385966956144,2217034
-0.873498196464232,1.32452501706456,2218615
-0.171615732640884,-0.394442777284556,2219842
-0.394342798133907,-0.362174034895817,2224150
-0.407685986635596,-3.19479829807894,2228399
-0.135320884822076,0.635211698180802,2228400
0.893957187289805,2.08764004896334,2234271
-1.20470682641506,1.54552645324687,2234422
0.0696684202459217,-0.717304590380719,2237571
-0.891099402394465,-0.200178495286671,2244172
0.874264692243513,0.442397430144382,2247869
-0.297617334273275,-1.05172843782681,2250648
-0.806300016054594,-0.279637489849814,2250836
-0.148275418223201,1.63989606583145,2267382
-0.0845226127591071,1.24134890355681,2269346
-1.26851215283869,1.2029196948265,2271329
2.61724053422121,0.196053689091413,2274521
1.02060240940814,0.572300674968621,2276121
-0.983325252412689,-0.683327358332257,2278618
2.66019599463569,0.445342608790592,2285214
-0.0604489147609974,-1.32141598639503,2286108
-0.66003391838024,-1.41944210461823,2293123
0.569794005329063,-0.309470493676657,2294852
1.72554923248877,-2.11857565013214,2294873
-0.321908755521824,-1.72092313789625,2296332
0.0985855056397637,-0.350378173022988,2305114
-0.480724497745609,0.18729756746152,2305115
-1.56525175450948,-0.839124298871922,2306459
2.89503152861804,-0.556564407252945,2306893
0.890264486371174,0.44437233716746,2317120
1.21822923087577,-0.64559834196777,2319068
0.00749219849443731,1.36201523016651,2321962
0.746041931486029,1.43593208658154,2331869
-1.83062583914552,0.5401061210922,2336735
0.954288490971779,0.205980883548155,2339674
-0.735517041425007,-0.629883533369529,2340155
0.344097118305928,-0.337646039655237,2340322
0.201837892380883,1.21593064364028,2350037
-0.781418450206171,0.937309532584247,2352038
-1.15764136218528,-1.31084614509931,2359944
0.608251761754207,-2.38317886972211,2381907
0.371432845354476,-0.194065412108694,2393207
1.48212126952637,0.21102182753319,2395415
1.34572433761205,0.348506199223971,2395943
-0.472016522654583,0.938463202380376,2401405
0.514598296563147,0.659034848915764,2405144
0.695046944556435,0.811216332191419,2414406
0.322404052164593,-1.23211357085683,2419459
1.52439395746688,0.723434682184654,2425694
0.291419550818117,-0.398548910159874,2426863
-0.112702494866375,0.132609193088028,2430773
-0.0856857132811895,-0.829679274070495,2439458
0.0779734163383279,-0.793429104231259,2443354
-0.212188651345513,0.394209062079875,2445526
-1.72609480577134,-0.177465070635103,2448298
-0.755665991355992,0.0681252109585077,2453577
-0.708296860487438,0.0387110860107278,2474709
1.20544180961862,-0.573566587479025,2480056
2.54400244346496,1.34239557523645,2480330
0.875613048513776,-0.391067022964894,2487135
0.549310831110124,-1.36897420874223,2488660
0.341988640512202,0.949202943983383,2490180
-0.281222200559291,-0.424836822190128,2493534
-1.38824943638827,-0.0288043615425914,2498991
0.0212813376889119,-1.16263225583453,2500377
0.880185236772997,-0.604339635142804,2504802
1.49496121174305,-0.716973269079322,2510402
0.0904972778712596,0.597102923750354,2520618
0.70272264406095,-0.48681014408787,2559453
-2.12227950208018,-0.892724299047507,277752
-1.06013381349083,-1.29283963657857,308862
-0.196706427400913,-0.682089721752032,58325
0.299857281699168,1.02513388472815,92173
0.859929335069867,-0.283109819687001,923666
1.43655694981277,0.897471037142701,965005
-1.27221249316962,-1.62712417321602,983079
