"mkm2d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_248","mkm2d_ptvper_wavelet.LLH_glcm_Correlation_247","mkm2d_ptvper_wavelet.HHH_firstorder_Median_243","mkm2d_ptvper_wavelet.HHH_glcm_ClusterShade_243","mkm2d_ptvper_original_shape_Flatness_239","mkm2d_ptvper_wavelet.HHH_firstorder_Skewness_237","mkm2d_ptvper_wavelet.HLH_glcm_ClusterProminence_232","mkm2d_ptvper_lbp.3D.k_firstorder_Maximum_232","sub"
-0.15965411261296,0.805990411194045,0.0416157161820456,0.226581078123471,1.28773345349569,0.231110912657017,-0.326203376704084,-0.441049081638851,1085983
-0.323159148535499,1.20985999036967,-0.151025042121508,0.253591779779038,0.0020267008965909,0.439639223117818,-0.315040599232056,-0.683380168213744,1125173
-0.133496793986904,0.0959637524096147,0.56580581455192,0.306734011472408,-1.05817960667768,0.801041144805202,-0.299002666738314,-2.1995472473606,1154608
-0.0893995408972839,0.18459424270793,0.042920051495725,-0.159500243230428,0.780671015151353,-0.684202104946809,0.991811537346897,-0.566314689865379,1181124
-0.0733950418525208,-0.960959515014899,-2.55766814675628,0.429786090484036,0.406249523139593,0.788616462115617,-0.291578054663878,-0.868640691292892,1183075
0.249560588879017,0.863620499249715,-2.24033349526068,0.232685519236985,0.132815037026108,-0.233829334093721,-0.33565009730253,-0.202927768890961,1232870
-0.282489347040566,0.710977440551278,0.0944518394255032,-0.00352331352399197,0.0528274881475076,-1.76772353513656,-0.30770679117123,1.41221196450487,1279943
-0.254868176978617,0.409996072307055,0.885133423171501,-2.07740761859841,-0.782064036551383,-0.679950235214485,-0.105622467335215,-0.100924711360127,1329352
-0.282361911939176,-1.32627867452993,-0.0442462042179684,0.000517180962155909,-1.36273625294635,-0.625496400026542,-0.20633684338931,0.0668860036015975,1330263
0.00940722564067619,0.805965790581952,-2.04655732289673,-1.22926734914628,-0.797302960312305,-0.714010495369928,1.71596461706907,-2.30815234196891,1364384
-0.0365407364027807,0.468431020678211,-0.689458936855687,0.530063063028451,1.13132504707476,1.10249655273008,0.237606261916025,-1.45801755998659,1386095
-0.315754300985906,0.601329559374022,-0.404444336709184,0.215164774187042,-1.45151532626446,0.219324111831318,-0.129169125009001,0.557733929548578,1458656
-0.269616407572548,-3.29820283474584,-1.67884882436762,0.192779722566888,1.33641822073201,0.263176023941522,-0.337695810363204,-0.0494194359510131,1485662
-0.281606012137949,-0.325689318588122,-0.866322633198495,-0.0470732773296395,0.25646500049719,-0.548960329940172,-0.253052243359996,-0.930715808559232,1497807
-0.300431108572111,0.748924801078013,0.887135475073985,0.379008278692966,-0.688605984569223,1.46227222588889,-0.300959611178114,-0.171641841525417,1501387
-0.137285444305475,-0.570892752071787,-1.17103967524823,0.273224673114248,0.0109827969647154,0.594929820527736,-0.322694858319291,-0.366885263911422,1518948
-0.183505299636406,0.228332142724469,0.0109552480482016,0.416370316847134,0.631565493020372,0.116534504774165,0.711429681517801,-0.540080247294709,1526417
8.68005012120059,0.799354247879035,-0.165585797519954,0.0558367118550172,0.146881836117693,-0.271640439781117,-0.272668352950145,0.011510442424211,1565177
0.0397831579469923,-0.119495733535293,-0.104138052125205,0.191728453631908,-0.627632355926773,0.0268878326730779,-0.335408110059325,2.27450431975013,1606693
-0.280414098419335,0.346734114685713,0.895943062687921,0.168696978582798,0.177952322718098,-0.37415304564823,-0.331135853112922,-0.587366606469495,1612262
-0.208089782267287,0.484300760915531,1.00451493767501,0.216767976503456,0.807718884259505,0.114524246102568,-0.26230759539106,-1.20945165636185,1614566
-0.148053431266503,-0.238634803077629,-0.763312410371272,0.111964242577379,-0.790147072210053,-0.879740846685145,-0.260896065053825,0.19001411699516,1644034
-0.29491698699214,-0.0745508370871902,0.0683651631676856,0.443405897253331,-0.737427932891878,0.640858336767756,-0.329211445741826,0.792958318161572,1668599
-0.187988858077726,0.368954547805276,0.554647661922461,0.30523307530009,-0.158401679006191,0.373225390505251,-0.281523439985766,-0.247318422918493,1671370
-0.190615733138346,-0.967408782273107,-0.139031805728857,0.511714866871188,1.9474799143616,0.28247660357757,0.816352571836015,-0.240560964916471,1684230
0.0705335191990509,-1.78873955303632,-0.225810625378918,0.208135278249175,1.64917344383674,-0.831185533916417,-0.333557202269693,-0.365069581816354,1692385
-0.303367520350662,0.151425256081785,-0.263336596982005,-2.97824985841918,-0.6180690513483,-3.75980996829518,-0.0589747913734434,-0.0777596796759167,1720713
-0.26903842950947,1.21531719226257,-0.0251648186252917,0.10830634521444,1.27242234677475,-0.330862165441089,-0.201387504290549,0.0576777709422177,1738800
-0.312287930416128,0.669920927234606,-0.511075241887066,0.391565642121723,-1.19057509071742,0.294799802933092,0.524435590417761,0.188825604042698,1740845
-0.168609165245811,-0.273393344938085,-1.64415521592267,0.184029439501667,-0.0276855447036102,0.0763767131510085,0.19803437215364,-0.0111950309183809,1742294
0.210501894256902,-0.432374360705731,-0.265009075722731,0.345636034264617,0.585517402794184,-0.0214467907143055,-0.12039787556764,0.194618842818671,1767700
0.0553187959186639,0.0828450853342081,0.147669763271653,0.292607129965455,0.263990263337629,1.13451444488723,-0.277114619118848,-0.217102157210165,1768972
0.244663908484354,0.266798178781536,0.778040335157121,-0.038681195456507,0.109503672632491,-0.670003884124893,-0.0921904361620109,-0.554371048933872,1889409
-0.144268899374727,-1.51420327326147,0.45067843522291,0.154371967379271,0.409043395832255,-0.892666769964692,-0.287003198226219,-1.05354100352337,1915938
-0.31893405604293,-0.615308454753795,-0.143405043481301,-0.170370957116335,-0.64267421047591,-0.623807746840804,0.645668946118955,-0.371509493537231,1916742
-0.100555071071217,-0.449391650183576,0.61416668394243,0.201203929236312,1.8570491686951,-0.298621715257898,-0.308822766546086,-1.37528761134102,1919296
-0.146881098405849,-1.59619601264034,0.583907515406288,0.207311458574058,1.84523036901419,0.876948490158277,-0.339546592595204,-0.786034774640055,1926770
0.221346286055565,-0.749393353682327,0.200849792207355,0.0185123060662125,-0.50145520815372,-1.02950048900371,0.00210845988577818,1.38175860569987,1938156
-0.0548064149480595,-3.45773628615882,-0.784762790662652,0.182501341871701,0.0577489953203777,-0.0107393055288661,-0.290511539001719,-0.824728489915454,1938561
