"mkm7d_ctv_original_shape_Flatness_250","mkm7d_ctv_wavelet.LLH_glcm_Correlation_250","mkm7d_ctv_wavelet.LHL_firstorder_Mean_250","mkm7d_ctv_wavelet.LHL_glcm_Correlation_250","mkm7d_ctv_wavelet.HLL_glcm_MaximumProbability_250","mkm7d_ctv_wavelet.HLH_glcm_JointEnergy_250","mkm7d_ctv_wavelet.HHL_firstorder_Skewness_250","mkm7d_ctv_wavelet.HHL_glcm_JointEnergy_250","mkm7d_ctv_wavelet.HHH_firstorder_Median_250","mkm7d_ctv_wavelet.HHH_glcm_JointEnergy_250","mkm7d_ctv_wavelet.HHH_glcm_SumSquares_250","mkm7d_ctv_lbp.3D.m2_firstorder_90Percentile_250","mkm7d_ctv_lbp.3D.m2_firstorder_InterquartileRange_250","mkm7d_ctv_lbp.3D.m2_firstorder_Median_250","mkm7d_ctv_lbp.3D.m2_firstorder_Range_250","mkm7d_ctv_lbp.3D.m2_glcm_ClusterShade_250","mkm7d_ctv_lbp.3D.m2_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm7d_ctv_lbp.3D.k_glcm_ClusterShade_250","mkm7d_ctv_lbp.3D.k_glrlm_GrayLevelVariance_250","sub"
1.30881026026862,0.262079634049628,-0.493837796697737,0.595640216390828,-1.00632548004961,-0.621173549276552,0.00314721262750172,-0.652591368474071,0.250098374984702,-0.773625779755564,0.000933491781043543,-1.15631513894817,-0.487189361432481,-1.28359480940746,-0.0165825348509276,0.456463827050802,0.889998892479598,-0.469700205824693,0.152374206271953,1085983
0.207712242144571,0.948884553193887,0.861175316934543,-0.8564174014448,-1.06049264852703,-0.357488563458288,-0.76261227466395,-0.679331507584309,-0.575943788726549,0.163117505666022,-0.502689964926773,0.16926244842654,0.634965763390021,-0.661206357696968,0.101914632513848,-0.291499482754758,0.00867776477461165,-0.219240477541721,0.463749726021268,1125173
-1.77978312813069,-0.576020772360864,-0.528733880177868,0.0785556651480438,-0.500573003843551,-0.83313055907783,-0.678107941425451,-0.557265608452749,3.51057548289001,-0.984313813906057,0.227109070743791,2.24101117858163,-0.674589629021653,3.82918579463869,-0.0165825348509276,-2.69225185102419,-0.841647698121409,2.10586425045723,0.270273150680635,1154608
0.947046439148062,0.417976126183387,0.203940805246788,0.518390823909976,-0.650396965454659,-0.170428752794472,-1.17268933376406,0.175218246191443,-0.0574811027143631,0.601061912646556,-0.544974327564949,-0.602621749483011,-1.0661276903118,0.462319346537853,-0.0165825348509276,0.526928860001257,-0.704917838266498,-0.226842383254174,-1.0871261463995,1181124
0.498026448452127,1.26429205035677,0.000750820920286414,0.469857823277513,-0.719273475408262,-0.737102089445802,0.308257790592854,-0.514985772362985,0.972430103014004,-0.694356485864645,0.228827631499913,0.102064596523494,-0.0899184054259641,-0.164395691650876,-0.0165825348509276,-0.572447511735788,0.0925534349562243,-0.665232271378662,0.332754016719467,1183075
-0.040555282256636,0.222207684880404,0.869129896803817,-0.93537429012084,0.315618716068098,-0.876354828845792,0.403160061414154,0.0664176355923401,1.16060491375312,-0.502710937589733,-0.30879613914569,-1.0590056622537,-0.0345280856588788,-1.10470464480187,-0.0165825348509276,0.314982678688383,0.376398797701598,3.04371352269886,2.53201860918127,1232870
0.326442447809471,0.649584325793848,-0.315299643305643,-0.185919003753045,-0.454677173493132,-0.0923032291999974,-0.596549900508799,-0.57417654250161,-0.206441115852134,-0.50262405544689,-0.224394600090327,-1.41083996111652,-0.136846029143328,-1.54433633241895,0.101914632513848,0.678323822345293,0.367433465652541,-0.299258143422573,0.202543787775905,1279943
-1.12719639939352,1.08987805463561,-1.02441659056176,1.40201907225312,-0.543895165409781,-0.685383267537366,-0.796648138145594,-0.571511491544411,-0.57395902174401,-1.11160629982354,0.602536002061524,0.321012549138977,0.566177180953219,0.0767056912015202,-0.0165825348509276,-0.905430535907911,1.06901222907816,0.777742902674738,0.753245663960596,1329352
-1.34905215456648,-0.179208297415134,0.272633838468655,-0.900007037569468,-0.276713787258934,0.0849228137765831,-0.160582818168671,-0.134492131017989,0.626426756933914,1.41498577120159,-0.648445318586155,0.726454072699968,-0.732836794349792,1.79562951720261,-0.0165825348509276,-0.730048219878457,-0.810700828420554,0.528896103522391,-0.49954870587185,1330263
-2.0016901349136,0.525681145458615,-3.52950266674011,1.58261734589605,-0.028471259530739,-0.84268340382913,0.39618569646052,-0.526439736972855,3.67923783019953,-0.926386680823716,0.0915943682283258,0.108947738461116,-1.03793945139345,2.16164436464124,-7.89362227639214,-1.29052091324661,-0.651150699632063,-1.24975884251746,-1.16230523803374,1364384
0.619699225547716,1.85675836692613,-0.358041536907258,0.442222187049365,-0.744675690727229,-0.838997541879624,-0.471593273808903,-0.493615570861895,0.0228472044992411,-0.834273855759085,0.160885717544769,2.29073667267376,1.57713910025192,1.53754161458472,-0.0165825348509276,-1.39548131234071,-0.502245665264546,3.60249200933256,2.69363357940594,1386095
-1.23162889338185,-0.457970511491368,1.0713855088661,-0.912298823117711,-1.03406737775884,-0.0694131777997056,-0.555739486976993,-0.749674006121357,-0.378036867915794,-0.725517989946743,0.0467090526178463,0.562526080629838,0.842280451202657,-0.29582788627092,0.101914632513848,-0.675393302039003,-0.341822369857194,-0.640212240490205,-0.270551721648589,1458656
1.6065714486148,-0.910659828818629,0.920825256524534,-0.807003266860068,1.14404110521453,2.06993064158947,-0.341125595539379,-0.205661500961432,0.325008431533392,0.786738521042615,-0.585735622518599,0.686688767983758,0.290463473036513,0.506010977548407,0.0328113491543192,-0.631111161116185,-0.318109383348827,-0.556681162517975,-0.238436157819076,1485662
0.282152634392141,-0.326590739418175,0.0487512256633397,0.364076908522849,-0.0402909364996782,-0.359202900866063,0.126545991577142,-0.0950267301623829,-0.429206326166324,-0.0427111732592388,-0.394120323442545,0.218385413247719,-0.820616281552495,1.31686402123806,0.820337046559379,-0.0499948215789939,-0.495991765012097,-0.914309125807382,-1.50741455861046,1497807
