"mkm7d_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm7d_ctv_wavelet.HHL_glcm_ClusterShade_250","mkm7d_ctv_wavelet.HHH_glcm_Imc1_249","mkm7d_ctv_original_firstorder_Maximum_247","mkm7d_ctv_wavelet.HHH_glcm_Correlation_246","mkm7d_ctv_wavelet.LLH_glszm_GrayLevelVariance_245","mkm7d_ctv_original_glszm_LowGrayLevelZoneEmphasis_244","mkm7d_ctv_wavelet.HLH_glrlm_LongRunLowGrayLevelEmphasis_244","mkm7d_ctv_wavelet.HHL_glcm_Correlation_244","mkm7d_ctv_lbp.3D.k_glszm_SmallAreaLowGrayLevelEmphasis_242","mkm7d_ctv_wavelet.HLH_gldm_SmallDependenceLowGrayLevelEmphasis_241","mkm7d_ctv_wavelet.HHL_firstorder_Mean_237","mkm7d_ctv_wavelet.LHL_firstorder_Minimum_233","mkm7d_ctv_log.sigma.2.0.mm.3D_firstorder_Kurtosis_232","mkm7d_ctv_wavelet.LHL_glcm_Correlation_231","mkm7d_ctv_lbp.3D.k_glrlm_GrayLevelVariance_229","mkm7d_ctv_wavelet.HLL_firstorder_10Percentile_229","sub"
0.224813563862078,0.00111942078446777,0.433514477767207,0.189865552549311,-0.484626724677566,-0.514466093495409,-0.614922969365025,-0.254906258550386,-0.512537745941334,-0.242954337786767,0.141726014553312,0.769652941129778,1.12615635243761,-0.914268561094091,0.595640216390828,0.152374206271953,-1.01910457681593,1085983
-1.34688421185717,-0.357231566367463,0.0445154937331599,-0.0907440100033514,0.198536613220528,-0.354758170563692,-0.369090241662916,-0.231298063546111,-0.791254245905377,-1.12766785294761,-0.499066696073865,0.425011587777494,0.314912741474778,-0.402486825093338,-0.8564174014448,0.463749726021268,-0.303507946332205,1125173
-1.27963703614691,-0.151345761002687,-0.456802331709167,0.620165559976412,0.771967373360946,1.56847343265967,0.0131681442241797,-0.27886137535025,0.76221308254903,1.0844646888476,1.23411120144624,0.122092335026693,0.165295715886787,-0.648049471193161,0.0785556651480438,0.270273150680635,-2.21869997200918,1154608
0.12917095286181,-0.423262350438054,0.778463976449196,1.45438838969278,0.0967148022994154,0.0419800104705867,-0.80117016985703,-0.470923025736483,0.687183224973554,-0.422291163512548,-0.799593402048578,-0.0636431409904369,-0.48540550856332,1.10229381030416,0.518390823909976,-1.0871261463995,-0.366190185398226,1181124
0.0252237783804659,0.114307388225457,-0.65753813849802,-1.94537033097181,-0.0398916014517279,-0.0490437726246645,0.561470932581398,-0.408057039107807,1.35560878371639,-0.544588438473216,-0.231585161723837,-1.34749921194505,0.551602322016126,-1.01893511320895,0.469857823277513,0.332754016719467,-0.240856601049858,1183075
-2.06055269756912,-0.154737933914031,0.203747298767104,-1.41348213165536,-0.485919536489047,-0.597710094221798,0.42077495861212,-0.141764342147841,0.0462019531431416,1.22671764144075,1.43329709197932,0.930713930751482,1.82686512915633,-0.93185170507984,-0.93537429012084,2.53201860918127,-1.47770304623492,1232870
-0.477379704657242,-0.277810177154573,-0.360052376872388,1.37993900275469,-0.38929186294848,-0.525960182904717,-0.376609866521362,0.13861632671444,-0.858923204691517,-0.119756965027537,-0.0859819676504924,0.597977193048163,-0.672175931048179,0.057273003765837,-0.185919003753045,0.202543787775905,0.492709439214669,1279943
0.633293365289273,-0.395688399546675,-0.208652047479451,0.0766798652320347,-0.864725175412904,-0.103554676277524,-0.455752025270588,-0.216139290933021,-0.807264604901695,-0.757596832195616,0.65808658871408,-0.280451459727496,0.0444441312376552,0.0199064484828522,1.40201907225312,0.753245663960596,0.44606219051926,1329352
-0.718930203220624,-0.189557075921381,1.52477551845958,0.130608493633275,0.841627925474733,-0.153110871292814,-0.633726735640987,-0.285162676374236,-0.553419551209712,2.12493098807136,-0.62296720398624,-0.266847205174867,0.447932607886811,-0.0938795163866479,-0.900007037569468,-0.49954870587185,0.553041210906359,1330263
0.375892886118958,0.165837350794877,-2.85134003181626,0.193883363648219,-3.05230856770276,-0.110829206887645,2.67414893934953,-0.328037272042689,-1.12986634269442,1.15850995561186,1.39069394200696,-3.12755292693464,1.19881361201745,-0.798947118973138,1.58261734589605,-1.16230523803374,-1.64681627492588,1364384
0.18365781807601,-0.465821765118735,-0.54285234966425,0.629723775539037,-1.71103137060907,2.44432436502391,-0.0044544971503346,-0.425034790222318,0.377844992858175,1.05260818247119,0.0768712391531714,-1.74749845026661,0.519401947471576,-0.583136345920625,0.442222187049365,2.69363357940594,-0.705903682543379,1386095
-0.249695239490362,0.0736325882834211,-0.410354896255566,1.05636981739541,-0.29141114270823,-0.375887992350066,-0.825991337559444,-0.363832238181909,-0.450770889828855,-0.959730598786121,-0.677830786984009,-0.242705645594938,-0.37604844534917,3.02394127180864,-0.912298823117711,-0.270551721648589,0.257575100060333,1458656
-0.382560640010201,-0.225310548720841,-0.703539919315426,-1.44336658088098,0.0925508239433137,-0.366907006965618,-0.635393532112507,1.09341791825172,-0.502832505016242,-1.27629165237849,-0.118794664984394,-0.147860344500093,0.718815361377004,0.57870022132836,-0.807003266860068,-0.238436157819076,1.28373104210015,1485662
0.453640200390237,-0.133816153456041,0.975289907822391,0.493973849116349,-0.018085022730016,-0.193899703380946,-0.498341179355616,-0.392961872541771,-0.398737613056124,-0.320477197014676,-0.627127774298992,0.379594787999919,0.122568900222926,-0.592981756182309,0.364076908522849,-1.50741455861046,0.684477576490732,1497807
