"mkm6d_ptv4_wavelet.HHL_firstorder_Skewness_235","mkm6d_ptv4_wavelet.LHH_firstorder_Skewness_227","sub"
-0.768885161996984,-2.14939070105723,1085983
-1.08551628442351,1.18341116708974,1125173
-1.64879483732435,-0.350688944433102,1154608
1.92281293596202,-0.718765312408621,1181124
2.81747905524904,-0.866177556881859,1183075
1.19961335471898,2.14271719055782,1232870
-0.614395679998622,-1.19340037642525,1279943
-0.128874330881186,-0.108383132901417,1329352
-0.510228748768701,-0.0641104134925362,1330263
-0.527572647286575,-0.0847088852234838,1364384
-1.10785096888727,-0.52740904041892,1386095
-1.64016554028374,-0.900737268723084,1458656
0.51432582772913,0.19626708921266,1485662
0.733708832391846,0.138258415001681,1497807
-0.119255916883326,-0.70950768093445,1501387
-1.49516621256485,-0.702004205808385,1518948
0.687526570248975,-1.09084982194558,1526417
-0.135664975788209,-0.866974441902696,1565177
-1.3086556935732,-0.34316512781462,1606693
1.96369246302116,-1.14516888703114,1612262
0.02179436535372,0.000859977469842536,1614566
-0.155803319876519,-0.253012028910112,1644034
-0.800641253321691,-0.614762792196921,1668599
-0.56890214802857,-1.18059843601849,1671370
0.742161662784069,0.162882350464471,1684230
0.754108020808687,0.554339669685638,1692385
-0.849338064881881,-1.51046275367156,1720713
-0.137262757787824,0.740920872870769,1738800
-0.50781352835201,-1.8531374658837,1740845
-0.0355560023657003,0.573624681208522,1742294
0.087998906607204,1.33366039777622,1767700
-0.493024053364632,-1.8046879776919,1768972
-0.0649510368004346,-0.126514564033025,1889409
0.803044532199584,0.922118501995069,1915938
-0.910207345001197,-1.38294055429102,1916742
2.53515145500676,0.10638093351593,1919296
-0.669597150465339,1.37280740339546,1926770
0.179473268570128,1.45956976375112,1938156
-0.152433870140439,0.314767827720271,1938561
-0.416371144710728,0.964079062323977,1966316
-0.53145301079114,1.59750411249071,1967281
-1.06252048059444,-1.57320887368127,1973544
3.99381100664674,-0.720240487780493,1975401
-0.505621805710771,-1.92503936593062,1976407
0.591954706512689,0.734515601805886,1978972
0.567472481942565,0.290370836539297,1979045
-0.403293782998765,0.0327199606584399,1979422
1.50854058750804,0.314432263351766,1980052
-0.516002397566882,0.457255236782475,2001182
-1.74377929574808,-0.287504612471216,2002465
-0.216539381733613,0.0835754463501188,2004451
-0.126992143163571,0.673155851951944,2006164
1.14206552869144,1.07805253935839,2007309
0.357011572743949,-0.431980139639295,2009915
0.437617867327914,-0.776650170539624,2010259
0.615559055285373,0.940011246732393,2010554
1.14917530095332,0.371263088842555,2026671
4.5041599905578,0.549216863406224,2033049
-0.354059064819191,2.10840377420542,2034136
-0.123664458782368,-0.622574479274238,2040495
0.102560271157918,2.76681589106713,2047354
-0.377428532806638,0.504816526925224,2051378
-0.113204835994238,0.11668433871802,2055667
0.233652829101818,-0.535765571964176,2057358
-0.312777564762516,0.421570357721667,2059713
-0.592385576518546,1.02081184359558,2069079
-0.547762678248143,0.659589105214594,2070958
0.570444270840525,0.0778362799304513,2072215
1.42915428768731,0.190918570990599,2075832
0.153769798423957,0.742733830277568,2075846
1.21021196393521,-0.720375966080603,2076301
-0.0371605847366114,0.197793492207237,2078198
-0.749684403620733,-1.58702458222953,2078899
-1.09147592632858,0.0545762532633719,2085349
1.0434721714773,0.0458581056685988,2086044
-0.47102634729923,-0.0835043174146269,2091555
-0.937213119631269,1.25692359723206,2092954
0.515817240373002,-0.353078027225468,2096627
-0.0725394776523101,-1.23401112372612,2100050
-0.24417017337065,-0.800734313358718,2108003
0.798789231056769,-0.0996526965691009,2109902
-0.451011245371828,0.284258462202251,2110540
-0.063261082127035,-0.263293585160153,2116787
4.26906670668147,0.483615277118325,2119177
0.471296348740478,0.249520228511479,2131601
-0.163763556876151,-0.591363017659071,2132424
-0.592341905775244,-1.00502604209177,2132982
0.291945869590011,-1.2371501430552,2133204
-0.535923809279496,-0.488151498425546,2133380
-0.568293471096366,-0.324997595757868,2134220
0.695297207326534,-0.192673973399816,2135748
-0.333043173424106,-1.69175407254469,2137799
-0.423282286646357,0.445598668567196,2138375
0.723415042704421,0.642505061589273,2138678
0.218811354413395,-0.175315150442575,2139733
-0.723010249368167,-0.464358332816362,2141116
-0.6842311074326,-1.22744873659817,2144796
0.0159065736111593,-0.315528060212265,2145166
0.0167482649352927,2.4368773160723,2145694
-0.00918650650645023,-0.0897209785112185,2146138
-0.407897793786509,-0.437897175279592,2151024
0.473280653994466,-0.302953260876083,215131
0.201431321857175,1.41818317592867,2152442
-0.772287551758334,-0.593304340863735,2157529
-0.705436786004087,0.661622981243128,2158101
-0.39073216491537,0.868886452184268,2158329
-1.3796260966815,3.14936511950023,2168082
0.622669245983412,1.98614746985163,2172217
-0.217178730742299,0.131073374506976,2176530
-0.610398809131484,4.03808692487429,2176784
-1.1163304456067,-1.08900277512572,2181724
-0.862752155759095,-0.74905517986047,2183291
-0.32863328656783,-1.01182962454735,2183356
-0.158531627736167,1.73450513854839,2185290
0.0825568742810973,0.222364984069198,2186951
0.070338316496231,0.375739262018586,2196212
-0.0732802078026907,1.30368729919454,2199403
-0.975103484714698,0.866158699173102,2200416
0.220451872365642,0.564144253293257,2200813
-0.0883964289019693,0.439760265613165,2205389
-0.975176554787251,-0.0311699007294472,2212664
-0.517771819041039,0.423537106956187,2217034
0.266075978736323,0.899226299533193,2218615
