"mkm10d_ptv_original_shape_Flatness_250","mkm10d_ptv_original_shape_Sphericity_250","mkm10d_ptv_original_glcm_Imc1_250","mkm10d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm10d_ptv_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm10d_ptv_wavelet.LLH_firstorder_Skewness_250","mkm10d_ptv_wavelet.LHH_firstorder_Median_250","mkm10d_ptv_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm10d_ptv_wavelet.HLL_glcm_MaximumProbability_250","mkm10d_ptv_wavelet.HLL_glszm_LargeAreaEmphasis_250","mkm10d_ptv_wavelet.HLL_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm10d_ptv_wavelet.HLH_firstorder_Skewness_250","mkm10d_ptv_wavelet.HLH_glcm_ClusterShade_250","mkm10d_ptv_wavelet.HHL_firstorder_Median_250","mkm10d_ptv_wavelet.HHL_firstorder_Skewness_250","mkm10d_ptv_wavelet.HHL_glcm_JointEnergy_250","mkm10d_ptv_wavelet.HHH_firstorder_Kurtosis_250","mkm10d_ptv_wavelet.HHH_firstorder_Mean_250","mkm10d_ptv_wavelet.HHH_firstorder_Median_250","sub"
1.35119706091473,1.07962102283098,-0.634866659295681,0.0213284435657122,-0.241994897243242,0.160367469821492,0.556786631969557,-0.0176711913478378,-0.42705530351061,-0.231697985699222,-0.385527810334818,-0.812137711309176,-0.38357566451301,-0.106206613621842,-0.487732676989452,-0.541143578255737,-0.620708724843636,-0.103291997978162,-0.142028555780696,1085983
0.110236965876068,0.510187462944375,1.18050333488642,0.867537008017687,0.0240099878847121,-0.382793896061783,0.786611948167396,1.04535892102705,-1.00604829187863,-0.24299777721884,-0.369681468532558,-0.931020519444914,-0.414459391892067,0.100192011233177,-1.04084803025569,-0.737689432288026,-0.615941444186459,-0.0651608759038312,-0.579797355234203,1125173
-1.53027357938603,0.0441565856017556,-2.42458898261621,0.0458887547123992,0.57607642348631,1.03785297755158,-0.685656687726043,-0.250265732826371,-0.76803086707428,-0.248706255660937,-0.398469325064442,-0.599093647986163,-0.109830898967291,0.790679995509138,-0.722587801584973,-0.531123286012411,-0.650922050040795,-0.824436593983075,0.16276861501922,1154608
0.884728474582034,0.769919787907309,-0.0924561802585176,-0.474944953558326,-0.458292127491624,1.12195406773343,0.359294536400486,-0.1634205363565,-0.0938956804135912,-0.215563603464188,-0.0836303892045234,2.76680905798185,2.06060941522832,-0.240390262020033,3.86099079039821,0.435905919075985,1.56546047429253,-0.525855990448097,-0.0808380314806613,1181124
0.245789447239916,0.072740298126473,0.92370758477793,-3.11724184648052,0.743180595873571,0.767597015424132,-2.04605206184897,-0.221346524683436,-0.550984656914144,-0.247460477076129,-0.35346911246227,-0.42261230165792,-0.233776689143293,-1.13252397669184,-0.835098135228685,-0.563333423828429,-0.012878581852139,2.04445621614514,1.63200215667341,1183075
0.0380830206982791,0.761206300343238,-0.528255139743042,-1.62588995876177,-0.360869845174735,0.727934743802934,-1.12256763530812,-0.168288455341899,0.318934769798839,-0.229868707954267,-0.391656239092271,0.0816644212028231,0.0287638621531713,-1.22038084733116,-0.701577911893563,0.0475314999946237,-0.796720693346054,-0.978615656451185,-1.46648801474491,1232870
0.194384973611451,0.587059051524983,-0.263975992351259,-0.664432450152351,-0.170331493587524,-0.907661422601556,0.765773882616947,0.047167890866736,-0.24505276572786,-0.196122779689858,-0.387240146231155,-0.652188323571485,-0.397479568521677,0.616388353542115,-0.838633301711094,-0.513744970529329,-0.731759193733755,-0.265903763446206,-0.0356549413985031,1279943
-1.02730961234489,-1.52655546141733,-0.057230818157238,1.10759447533962,0.526401007369251,0.577677131511042,-0.454166840550188,-0.248787203966631,-0.599676824706868,-0.237969552299357,-0.387132286133106,-0.442621861673855,-0.327947686891461,0.079731972688205,0.169779148913448,-0.651349289914634,-0.129520931449808,0.450392137233804,0.112954916949846,1329352
-1.32400921503537,-1.35326708521692,0.443720861898194,1.06008308166931,-0.6640977965901,-1.27288644568005,1.35346458741224,-0.236114017207793,-0.245913521008334,-0.208486143679341,-0.295866680096419,2.94979419109405,0.477639062422893,0.689328377338516,-0.0210383883078728,-0.187928117970064,0.933684657685232,-1.26522269058038,0.227097991062314,1330263
-1.15899980052833,0.718312666393672,-4.62165251973205,-0.0992929681733679,3.79442452156849,0.0660269487240841,0.504465776661565,-0.254965236142242,-0.59453546310485,-0.253342123231991,-0.400090057848145,1.04995753758318,2.9800594306051,-0.459049550675881,0.0852034192879906,-0.775575345604745,-0.465271743915508,-5.90807932457359,-1.01060068292763,1364384
1.10959173052513,0.595180683057976,-3.30131240652271,0.280483866868845,-0.574973122103903,1.48814139286737,0.462059614378887,-0.2413206976417,-1.03100907793212,-0.251868719183146,-0.391474981324064,0.464397173265294,2.37948007056038,2.30558427727837,-0.807384946670728,-0.598924203084706,0.0753929241294222,-1.44291479931632,-0.792860782177027,1386095
-1.33133499214597,-1.47859182948463,0.768829035711289,0.361050180619909,-0.388929301360995,-0.220827598845232,0.217305938578189,-0.0610719137546569,-0.963457788187169,-0.245198972885637,-0.289172468886866,0.812636856753496,-0.13419148177629,1.4530778419462,-0.811049498699114,-0.874418417407391,-0.212850290560771,-0.21466725266421,-0.781737904524976,1458656
1.48871148548033,0.13758285970451,0.122897000333032,0.230963292663223,0.456653385122188,-2.82960763952369,0.92076608970026,-0.150089605023605,1.67529212420489,0.909186622333343,2.249718109152,0.158824800176325,-0.372618160411405,-0.92700845862497,0.0291153739671926,-0.151981167079242,-0.672721523487484,0.0385276950064382,0.146005008058603,1485662
0.264573856819893,0.621178566031752,0.475060164060939,0.991253966462146,-0.593698033803326,0.178255949584746,-0.339855116067615,-0.204817609693533,0.122100368124673,-0.161853998761845,-0.356734673154776,-0.845131936442173,-0.409301543161824,-0.728165097198154,-0.617166180791998,-0.135656646102332,0.264423817215836,-0.36561791616657,-0.191897647670607,1497807
0.101921375961268,-1.22462796273042,-0.456556061603923,0.695236343490517,-0.499812134938919,-0.648499223009351,0.163089515620158,0.64716593613417,0.179502768355079,-0.11304353584864,0.572766020587249,1.77376542517087,-0.301149729097147,-0.343862311418164,2.56712111047255,-0.49760046613855,-0.421514090412987,0.684946165537919,0.205854712776133,1501387
-0.3469936289353,0.763987502871389,1.46425325565197,0.575574261748202,6.41040772766796,1.34547348420567,-0.187071494741138,-0.229418694483622,-0.857325083390773,-0.250991329431548,-0.404651085339133,-0.766016095716884,-0.394202334879007,3.08849281282637,-1.20390032547976,-0.843346230816722,-0.80607828019933,-0.782719184065302,-0.501029072803385,1518948
0.610174527789223,1.22893830339706,0.103771584338743,0.4597470017242,-0.314330177038587,0.707383471573146,1.2492860044283,-0.216656668643595,-0.911132950847152,-0.246118584234123,-0.328865526907742,-0.368318020379293,0.00154921541749802,0.166883948295317,-0.610164922100678,-0.537855234390945,-0.502428463861683,0.2954899436381,0.126171413796117,1526417
0.293776462970309,-0.431484651069749,0.376301270485561,0.196689370951206,-0.649235945140807,1.48245859066679,1.33171281262489,-0.248722279785294,-0.238975438817299,-0.198827291310703,0.0296639686173943,-0.238288924409453,-0.283286182317813,0.149699367751191,-0.16527585441507,-0.804361426444803,-0.0556305354556295,-0.881450515682748,0.35532533283245,1565177
