"mkm10d_ptv_original_shape_Flatness_250","mkm10d_ptv_original_glcm_Imc1_250","mkm10d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm10d_ptv_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm10d_ptv_wavelet.HLL_glcm_MaximumProbability_250","mkm10d_ptv_wavelet.HHL_firstorder_Median_250","mkm10d_ptv_wavelet.HHL_glcm_JointEnergy_250","mkm10d_ptv_wavelet.HHH_firstorder_Median_250","mkm10d_ptv_wavelet.HHH_glcm_JointEnergy_250","mkm10d_ptv_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm10d_ptv_lbp.3D.m2_gldm_DependenceVariance_250","mkm10d_ptv_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_250","mkm10d_ptv_logarithm_glcm_Imc1_250","mkm10d_ptv_wavelet.HLL_glszm_LargeAreaHighGrayLevelEmphasis_249","mkm10d_ptv_wavelet.HHH_glcm_ClusterShade_249","mkm10d_ptv_wavelet.HHH_glcm_Correlation_249","mkm10d_ptv_lbp.3D.m2_firstorder_90Percentile_249","mkm10d_ptv_wavelet.LLH_firstorder_Skewness_248","mkm10d_ptv_wavelet.HHH_firstorder_Mean_248","sub"
1.35119706091473,-0.634866659295681,0.0213284435657122,-0.0176711913478378,-0.42705530351061,-0.106206613621842,-0.541143578255737,-0.142028555780696,-0.637640834480537,0.0357944862097848,0.854707482893601,0.0480831549285562,-0.743071169011337,-0.385527810334818,0.150684985865339,-0.576302493735424,-1.03396510573513,0.160367469821492,-0.103291997978162,1085983
0.110236965876068,1.18050333488642,0.867537008017687,1.04535892102705,-1.00604829187863,0.100192011233177,-0.737689432288026,-0.579797355234203,0.371280729975386,-1.99135581742158,-0.288468896393,-1.08189481959638,0.396998412776209,-0.369681468532558,0.167407884181206,0.136821747939425,0.312479792007845,-0.382793896061783,-0.0651608759038312,1125173
-1.53027357938603,-2.42458898261621,0.0458887547123992,-0.250265732826371,-0.76803086707428,0.790679995509138,-0.531123286012411,0.16276861501922,-0.867060135718271,0.56335326768037,-0.222415682239451,2.36359944819031,0.0841148418226242,-0.398469325064442,-0.159734342358955,0.745632293119015,1.66011169372991,1.03785297755158,-0.824436593983075,1154608
0.884728474582034,-0.0924561802585176,-0.474944953558326,-0.1634205363565,-0.0938956804135912,-0.240390262020033,0.435905919075985,-0.0808380314806613,0.679150774751021,0.20792397049861,0.263823176144639,-0.456239846948622,0.229353462548228,-0.0836303892045234,-0.430074211429006,0.409998672874172,-0.585619710887043,1.12195406773343,-0.525855990448097,1181124
0.245789447239916,0.92370758477793,-3.11724184648052,-0.221346524683436,-0.550984656914144,-1.13252397669184,-0.563333423828429,1.63200215667341,-0.6634694642644,0.256822141904332,-0.616422405308335,-0.053397579961433,1.95705576227183,-0.35346911246227,-0.160768018070567,-0.46238566059722,-0.252736634885506,0.767597015424132,2.04445621614514,1183075
0.0380830206982791,-0.528255139743042,-1.62588995876177,-0.168288455341899,0.318934769798839,-1.22038084733116,0.0475314999946237,-1.46648801474491,-0.343243775295202,0.569843973169614,-0.245243984037087,3.1676741560288,0.0573790142761446,-0.391656239092271,0.158338732468196,-0.684994363735321,-0.133615048427233,0.727934743802934,-0.978615656451185,1232870
0.194384973611451,-0.263975992351259,-0.664432450152351,0.047167890866736,-0.24505276572786,0.616388353542115,-0.513744970529329,-0.0356549413985031,-0.217119632299269,-0.00958999738588521,0.174937937567034,0.355006304796238,-1.26040378000119,-0.387240146231155,0.12850350291612,-0.485365394552612,-1.03622171873095,-0.907661422601556,-0.265903763446206,1279943
-1.02730961234489,-0.057230818157238,1.10759447533962,-0.248787203966631,-0.599676824706868,0.079731972688205,-0.651349289914634,0.112954916949846,-1.19210911418107,1.14315517495519,0.0232941431828969,-0.654950076967819,0.378201440930955,-0.387132286133106,0.61971789812023,-0.780605282161872,0.642898125541101,0.577677131511042,0.450392137233804,1329352
-1.32400921503537,0.443720861898194,1.06008308166931,-0.236114017207793,-0.245913521008334,0.689328377338516,-0.187928117970064,0.227097991062314,1.14639949245277,-0.736076209740653,-0.0262718841095389,1.79024132718722,0.383573645681576,-0.295866680096419,0.0933580244232594,0.649037745720584,1.12163548716204,-1.27288644568005,-1.26522269058038,1330263
-1.15899980052833,-4.62165251973205,-0.0992929681733679,-0.254965236142242,-0.59453546310485,-0.459049550675881,-0.775575345604745,-1.01060068292763,-1.09031458516105,0.08809666092927,-0.0497633034470521,1.40987596166011,-0.241496199967191,-0.400090057848145,-0.297255858133472,-1.70342052475575,-0.319969136344412,0.0660269487240841,-5.90807932457359,1364384
