"mkm5d_ptv4_wavelet.HHH_firstorder_Median_250","mkm5d_ptv4_wavelet.LHH_firstorder_Skewness_249","mkm5d_ptv4_wavelet.HHL_firstorder_Skewness_246","mkm5d_ptv4_wavelet.HHH_firstorder_Mean_246","mkm5d_ptv4_lbp.3D.k_glcm_InverseVariance_245","mkm5d_ptv4_lbp.3D.m1_glcm_ClusterShade_244","mkm5d_ptv4_lbp.3D.m2_firstorder_Maximum_244","mkm5d_ptv4_wavelet.HHH_glcm_ClusterShade_243","mkm5d_ptv4_lbp.3D.k_glcm_DifferenceVariance_236","mkm5d_ptv4_original_shape_Flatness_234","mkm5d_ptv4_lbp.3D.m2_glcm_ClusterShade_230","sub"
0.0253849214149179,-2.14754985557474,-0.756224975916541,0.528175535051126,0.540557196214206,0.185454873667909,-0.539581478798855,0.296262202606474,-1.03139504941838,1.06854900054944,0.714799348391607,1085983
-1.07654905641587,1.17168178297279,-1.08429656406863,-0.607122154996898,-1.25399854152248,1.33602883888907,-0.442443161809794,0.432388050000788,0.330803600842619,0.354501163226146,0.0201807254650312,1125173
0.849507617652508,-0.265803357787327,-1.73450207238256,-0.305268573520892,2.24312283336194,-1.24921235518279,1.76502896440224,0.248449680969102,-2.17361331977319,-0.0765557024615884,0.115188921439578,1154608
-0.131707066335692,-0.781187262081426,1.87782030596797,-1.59347225608718,1.93928515821989,-1.17140828651634,-0.539581478798855,-0.523443779419856,-0.924680672696857,0.940097272090689,0.953927311559302,1181124
0.592823686512323,-0.890899791658761,2.78194406491346,-0.730169047645426,-0.023660767983395,0.60275535792136,-0.539581478798855,-0.139259606102373,-0.46616397151171,0.263638859654381,-2.16668141333942,1183075
-0.653417335327225,2.04711585792074,1.17512173029432,0.322832818261174,0.221075736791588,0.0591291842395511,-0.539581478798855,0.177094560558,0.738271118020582,-0.783737688736107,-0.593930246821519,1232870
-0.456794243727932,-1.1907307100297,-0.604975654963452,0.0713922373935028,-0.161082398710173,0.639954573142243,-0.306544218465923,0.303521884209162,-0.0304664374635253,0.217784317271122,0.900390047604155,1279943
-0.347814571612785,-0.133881042989799,-0.15504940055128,-0.177981625133031,0.401285768364686,-0.619224485814221,-0.539581478798855,-3.69420194183969,0.0075192409151698,0.0872473650047468,-0.683512435042802,1329352
0.360642236514628,0.0122498302239783,-0.521646830124734,0.722412762300111,0.852172825808082,-0.953812533998627,-0.539581478798855,0.228036080243393,-0.406815836317152,0.336280957137563,-0.987401115705223,1330263
0.138860238307623,0.0091933874277508,-0.557091460364526,2.32573581118246,0.706368484667149,0.381997993093647,-0.539581478798855,-1.38600810135117,4.59144833288758,-0.144506452321763,-1.85211734596116,1364384
1.23448200377851,-0.4939871538782,-1.10111693232974,0.430034616060814,0.476908307537663,-0.220708112292056,-0.539581478798855,0.565291636076546,-0.340378104302553,0.398415274521501,-1.29417543659621,1386095
0.301164336235285,-0.893211450175143,-1.62740386619029,0.974860132000462,-0.709069959871481,0.884227265328066,-0.306544218465923,0.958286518157862,-0.059143995861819,-0.0809947408050252,-0.520071057867574,1458656
-0.159688836582879,0.201482720346817,0.50495914135971,0.237093265852081,-0.485010150767197,0.546100170119898,-0.539581478798855,0.243529984920504,-0.369773903335496,1.12333587222391,-0.540853680185577,1485662
