"letd_prp_wavelet.HHH_firstorder_Median_250","letd_prp_wavelet.HHH_glcm_ClusterShade_249","letd_prp_original_shape_Flatness_248","letd_prp_wavelet.HHH_firstorder_Skewness_234","letd_prp_wavelet.LHH_glcm_Correlation_232","letd_prp_wavelet.LHH_glcm_ClusterShade_226","letd_prp_wavelet.HHL_firstorder_Median_226","sub"
-0.399046285399309,0.138428231091055,-0.64267421047591,0.160854935288682,0.451996080141736,0.260343522507436,0.0781649801679069,1916742
0.22220080889407,0.0642876623685871,1.28457608628835,-0.328322902899527,-0.0886365326989765,-0.403977719936056,-1.23920453094985,1980052
0.386486715358214,0.104848862427457,1.84523036901419,0.535974851989262,-0.836837180897559,0.0689583777071307,0.277102199777831,1926770
1.01363650820743,0.105370628728459,0.413043555264404,0.809280802061929,-0.322513613660231,-0.102214948612602,-0.545222923071577,1979045
-0.0328563057183855,0.0374669722636594,-0.328047517622282,0.20041644783817,-0.140131054886787,-0.0974467052044886,2.0840643830169,2196212
-0.182312938701636,-0.235166890019958,-0.291985151356299,-3.63641815131346,0.511631664706726,-0.127046589260491,0.143501779801312,2393207
-0.21439178576789,0.0483189078013196,-0.528314067990482,0.130211379535752,-0.834050288894265,-0.254222861759559,-0.0809501754534835,2146138
-0.337180117249493,0.0940978645392633,0.8145535692941,-0.134684683546194,1.29347736626933,-0.18865809942577,0.367849970770044,2228399
-5.69161767642111,3.83629357503392,-1.78008913203599,0.71509102934248,-1.70937931642203,-0.379423377313363,0.415456795497024,2144796
-1.06717979121862,5.2235011385076,0.6377264452726,0.744065670834868,-1.73574432407798,-0.17677514506135,0.033318909480557,2234271
-1.09852971851024,0.103164060336715,0.121211634441,0.0518881337349649,1.40344715534155,-0.0823465613905089,0.486415036873072,2296332
-0.825597056175945,0.919500943372012,1.94747991436161,0.985432456145504,-0.706269341320059,-0.082013746970623,-0.736815725933467,1684230
-0.328162232121461,-4.17757593951145,-0.6180690513483,-2.31275856656726,-0.582159937193708,0.120485039452062,-0.661303839247756,1720713
0.40601356731542,-0.342244194796864,0.575586157211942,-0.282293780941252,0.128439635159916,-0.104957799561051,0.150249513420636,2186951
