"mkm7d_ctvper_log.sigma.2.0.mm.3D_glcm_Imc2_250","mkm7d_ctvper_wavelet.LLH_firstorder_90Percentile_250","mkm7d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm7d_ctvper_wavelet.HHH_glcm_ClusterShade_250","mkm7d_ctvper_gradient_glszm_SmallAreaEmphasis_250","mkm7d_ctvper_lbp.3D.m1_glcm_DifferenceVariance_250","mkm7d_ctvper_lbp.3D.m2_firstorder_90Percentile_250","mkm7d_ctvper_lbp.3D.k_firstorder_RobustMeanAbsoluteDeviation_250","mkm7d_ctvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_250","mkm7d_ctvper_original_shape_Sphericity_249","mkm7d_ctvper_wavelet.HHH_firstorder_InterquartileRange_249","mkm7d_ctvper_lbp.3D.k_firstorder_Kurtosis_249","mkm7d_ctvper_lbp.3D.k_glcm_Idmn_249","mkm7d_ctvper_original_shape_SurfaceVolumeRatio_248","mkm7d_ctvper_log.sigma.4.0.mm.3D_glcm_Correlation_248","mkm7d_ctvper_wavelet.LHL_glrlm_LongRunHighGrayLevelEmphasis_248","mkm7d_ctvper_wavelet.LHL_glcm_ClusterShade_247","mkm7d_ctvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_247","mkm7d_ctvper_gradient_firstorder_10Percentile_247","sub"
-0.257762952184255,-0.638600554261015,-0.1677719987096,0.172343912035519,-0.840705465821352,0.126365529293446,-0.801480216362414,-1.32816875064233,-0.278545121285659,0.0158421053703826,-0.573951850425891,0.76096668536377,1.14621973520791,-0.376488492046076,0.337959632991053,-1.13745193702792,0.867542302533812,-0.423680438196647,0.495853010707932,1085983
-1.77284018680749,-0.854150465286602,-0.132491663768361,0.0218102494246344,0.918681853405548,0.499723532530819,0.0448141428033884,0.725538235783493,0.547400842773094,-0.858247149825437,-0.719364556009216,-0.639817260993682,-0.858742489867369,-0.50024549647137,0.539445990057421,-0.311393653143227,0.489708375870843,-0.444720728215929,0.633457501342692,1125173
1.01335329165494,2.2006782085331,-0.0970810569239811,0.0501481139347878,1.5748653680626,-1.70038023332062,1.17225673568314,-2.22518509520193,0.471652680115183,1.77112991594406,0.250439447119102,0.818099375188515,-0.00673967974327005,-0.610144363924551,-0.603292169682005,-0.0963665747645594,-0.746158645029493,-0.330652395080855,1.95493726802341,1154608
0.910031799791513,0.125420425783906,-0.0490196164732041,-0.375717461043575,0.557368354788209,-1.25274721854621,-0.0985967539725298,-1.1349554102373,-0.213438324450608,-0.119052065307708,-0.833741809659344,0.884488249709354,1.01839379830749,-0.486791169712425,0.341238232181354,0.967384323469357,0.138069764320136,0.17690828800411,1.21193863754391,1181124
1.00473748943387,-0.737576077976261,-0.143942883809751,-0.888073547918724,1.78468547197205,-0.401825560139767,-2.01116682870906,-0.167684370188413,2.53628954542228,-0.481428769758493,0.248659751869523,-0.59836305151088,-0.200794985336429,4.62380123850603,0.930508409510995,0.0584199014464689,-0.490209937943925,2.62348211843798,0.18703712778007,1183075
0.555035480219192,-0.418086393105387,-0.190494263251563,-0.0443689701396203,0.249769842158144,1.07062421353106,0.695306357142115,-0.483228606066908,3.68610891320619,0.27629413978159,-0.155576308446133,-0.416615113682533,-0.944375182492098,1.72377373431647,-2.74466527675364,-0.592601014734889,0.529552683442826,0.691793439585927,-0.277966388260622,1232870
0.101293953879418,-0.630795720485881,0.0830720536344509,0.0195125797504376,-0.995291116453076,-0.778984298540619,-0.96523719919445,-1.08928298988619,-1.26110752999875,-0.533778645389151,-0.746454954176337,1.87290669850143,0.667880999431054,-0.420258259356406,1.1981965737901,1.33607999915986,-0.892648808727606,-0.370010955324342,1.13751585654177,1279943
0.39403467064959,2.51217716349244,-0.0615142374578485,-0.637937596480004,0.169140193112039,0.223533208230526,0.693124156021135,-0.660778418547058,-0.248852250642833,0.0412918027578702,1.16605420523449,0.615281151718508,0.591728984099189,-0.407780503133313,0.226243482673884,1.60555635125555,-0.43422912072563,-0.397847213756078,0.314589687399696,1329352
0.321949287858597,-0.255123492272296,-0.089175930392577,0.0736450524489783,1.06157084973922,-0.911492896448889,1.05763032356832,-0.197062648810016,1.42683979887566,-0.3371789917031,-0.662706947554318,0.753704774099289,0.196257445696048,-0.47469346575687,-0.417083561360764,-0.42695476000599,0.384696596876845,0.0788612057079703,1.1375940109836,1330263
1.14190660414369,1.14779915221346,-0.413203970835183,-0.296473917057737,1.1336742639301,-0.0860109360055709,0.403444560322951,1.19844828136314,0.484114487293368,2.77727042251111,0.989680043011273,0.731245813504956,0.774950528397982,-0.24232960098913,-0.898886630874313,-1.25885466466192,1.04881247340174,0.921495502511656,2.55008176065157,1364384
1.07983393056201,-0.608259393463317,-0.278627165065386,0.0480405248141057,1.99138252934386,-0.767852299572145,1.19710894829909,-0.0858535196694837,-0.378394393886261,1.73485700874195,0.623078205759188,-0.0712647098158721,-0.31158200286727,-0.497159792752051,-1.14401739659301,-0.81358994984193,0.580534203671993,-0.031119445159837,0.983735534151928,1386095
-0.705097857985828,-0.311986501382553,-0.0880313406733121,0.256540984726013,-0.109373223782871,2.39986895071581,0.606353968040274,0.635527474240255,-0.907031177466895,-0.718554912253947,1.16508079135055,-0.51738794710138,-0.0583046197170604,-0.603061655601614,0.493330310044397,-0.218573276736814,-0.244751635628779,0.309882450243507,-1.12988588863403,1458656
