"lemm_ctv_gradx_249","lemm_ctv_density_245","lemm_ctv_m002_242","lemm_ctv_v45_239","lemm_ctv_v29_227","sub"
-1.67387513192532,-0.308516123733804,-0.585552466567175,-0.239732899772008,0.21902186091374,1085983
0.251861763300973,-0.44643790287121,-0.322201983751685,-0.267418893225947,0.21902186091374,1125173
-1.15546786696102,0.966455859777556,-1.2166207948685,-0.207889134281609,0.21902186091374,1154608
0.683853878309878,-0.354391638802594,-0.668674253833968,0.0226241033404364,0.214486159552967,1181124
0.0448820887548061,0.302274924115887,0.126514486914118,-0.267418893225947,-2.82411795937509,1183075
-0.157049461531982,0.913494352674483,-0.10736098081064,-0.267418893225947,0.21902186091374,1232870
-0.0200391052257236,-0.416345315657788,-0.231711617424131,4.34117661171504,0.21902186091374,1279943
0.146484556298867,-0.278771878144651,0.518564028436665,-0.267418893225947,0.21902186091374,1329352
-0.102583366242813,-0.379961085816834,-1.02708993763558,-0.267418893225947,0.21902186091374,1330263
-0.0749495368493771,7.56548451409684,-0.973714422497344,-0.267418893225947,0.21902186091374,1364384
-1.79754507834881,1.12296457034755,-0.741844504630613,-0.242143232321336,0.0454690941742613,1386095
-0.230745759195161,-0.435975863598864,-0.21111743847381,-0.214657810186884,0.21902186091374,1458656
0.0413159223701711,-0.394270400831074,0.034720634926229,-0.267418893225947,0.205795338669718,1485662
-0.136307524375834,-0.330040817376601,-0.521650305309939,0.00422596377260563,0.21902186091374,1497807
-0.148462719834738,-0.348151581033268,1.03787164985395,-0.266015331324032,0.21902186091374,1501387
-0.100125543106864,1.2957151286732,-0.959763408611202,-0.267418893225947,0.21902186091374,1518948
-0.0257606972187617,-0.181880444602327,0.382447837817319,-0.267418893225947,0.21902186091374,1526417
0.452612574531197,-0.382395749611802,0.473362977894293,-0.267418893225947,-0.0313367575829482,1565177
-0.056945730800833,-0.458806023096104,-0.577359002008608,-0.267418893225947,0.218468458812791,1606693
0.238737121717116,-0.314663248822713,-0.0928817721233551,-0.267418893225947,0.21902186091374,1612262
0.419379813861419,-0.249839417771649,0.642792604944071,-0.267418893225947,0.21902186091374,1614566
-0.398882694596218,-0.26746777028819,2.05387815846108,-0.267418893225947,0.21902186091374,1644034
0.11580108942344,-0.378393895365723,-0.658165009352241,-0.267418893225947,0.21902186091374,1668599
0.739833272994377,0.293299558361868,-0.188182659588725,0.316656578754421,0.21902186091374,1671370
0.215010351848533,0.335049990488954,-0.799793196118192,-0.178028032138729,0.21902186091374,1684230
-0.144012227362919,0.290799037586487,-0.037201779971444,-0.267418893225947,0.21902186091374,1692385
-0.0881626192396505,-0.405579099624844,-1.13568901512233,-0.267418893225947,0.21902186091374,1720713
0.0170757450826526,-0.376453563653064,0.244767779265297,-0.191287454346571,0.21902186091374,1738800
0.0537254975660354,-0.444915979625065,-0.565657747996979,-0.267418893225947,0.21902186091374,1740845
-0.0219306819340077,0.381430674009551,-0.149156032541818,-0.267418893225947,0.21902186091374,1742294
-0.436647272318053,-0.138140094409609,-0.790067958666742,-0.267418893225947,-0.0994955750243227,1767700
-0.981443722384677,-0.439125558992464,-0.246965509083052,-0.267418893225947,-0.22961762168145,1768972
0.663653359202967,-0.410657362027496,-0.519219424582103,-0.182036705429414,-0.0701595573007509,1889409
0.0113191773115989,0.218759367409387,1.27112314664509,-0.267418893225947,0.210531643732995,1915938
0.302400758998013,-0.424639832807122,0.535712508054547,0.253811433062669,0.21902186091374,1916742
-0.197221963540084,1.44303700649215,-0.873873871795755,-0.267418893225947,0.21902186091374,1919296
0.188555433033606,0.785159058276729,-0.581049240283921,-0.267418893225947,0.21902186091374,1926770
1.77216942203331,-0.449542733178764,0.564672098782686,-0.233767569626153,-0.0391739912688998,1938156
-0.12245742495533,-0.315859848995081,-0.0920966573811389,-0.267418893225947,0.21902186091374,1938561
-0.12973331736514,0.0941019186059109,-0.214742008684653,-0.267418893225947,0.21902186091374,1966316
0.0347955356165688,-0.142035632368394,-0.66242493070081,-0.267418893225947,0.21902186091374,1967281
-0.182985715278682,1.74849241600446,1.89965662360988,-0.267418893225947,-1.12755066967483,1973544
-0.170562212352421,0.0221745607410608,1.0817884446627,-0.267418893225947,-0.837358295686711,1975401
-0.0539367463529234,-0.279618795009247,0.590097342485818,-0.267418893225947,0.21902186091374,1976407
-0.207875783039411,0.256874755024426,-0.694045666077475,-0.267418893225947,0.21902186091374,1978972
0.0709148756682608,0.403623863458722,-1.16785126915328,4.34117661171504,0.21902186091374,1979045
-0.126571292128237,-0.0885604805639623,1.24766650930063,-0.267418893225947,0.21902186091374,1979422
0.271065552717975,7.79189442273206,-0.596217705141789,-0.267418893225947,0.21902186091374,1980052
0.0172374701797266,-0.448054263865567,0.986025521630731,-0.267418893225947,0.21902186091374,2001182
-0.137457915410628,1.86188638364099,-0.480986130150667,4.34117661171504,0.21902186091374,2002465
-0.11550361981236,-0.000306446521437205,1.05545354284905,-0.267418893225947,-2.15561612753684,2004451
0.100083390541733,0.371079363529373,-0.572933913061326,-0.259389981196432,0.21902186091374,2006164
-0.12476536661949,-0.407157282257205,0.592892492258817,-0.267418893225947,0.21902186091374,2007309
0.0153300036988066,-0.277927802425144,0.1096801681588,-0.267418893225947,0.21902186091374,2009915
-0.153629690750834,-0.402773627294924,0.0736976286690676,-0.267418893225947,-2.17910176825235,2010259
-1.37924154327053,-0.366072930221895,-0.380149420516745,-0.267418893225947,-4.62974901733013,2010554
-0.000188316461743906,-0.230650184379394,-0.353691927012476,-0.267418893225947,0.0204002029825202,2026671
-0.173170633016219,-0.312302767269474,-0.530200964649193,-0.267418893225947,-1.90737804023883,2033049
0.129642196773901,-0.439703900010433,1.75671758481467,-0.231902387265218,0.21902186091374,2034136
1.32266067382026,0.025121581704284,0.255292966804857,-0.267418893225947,-11.6935183002591,2040495
0.203397283646483,3.53181737475918,-0.569720943731744,-0.22604909515646,0.21902186091374,2047354
0.248290095931256,-0.284778935045522,-0.372481026798282,-0.267418893225947,0.21902186091374,2051378
-0.0869585407843172,-0.362135985877367,0.0129591713576047,-0.267418893225947,0.21902186091374,2055667
-0.0190664188319446,-0.389028626238151,-0.908798391643767,-0.267418893225947,0.21902186091374,2057358
-0.00287701889623986,-0.367399191406596,-0.0888959910266908,-0.267418893225947,-0.813794114893151,2059713
-0.0783548700943694,0.597543108370764,3.16944734001783,-0.267418893225947,0.152223828682878,2069079
-0.0233407197898247,-0.330508748392747,0.383738262763213,-0.267418893225947,0.21902186091374,2070958
0.0428598476663978,-0.244745401275726,-0.609457259383664,-0.267418893225947,0.21902186091374,2072215
0.10069520074765,-0.401138345959978,0.365706337068363,-0.267418893225947,0.21902186091374,2075832
0.0486918527335113,-0.382927796389769,-0.947935956456968,-0.230029754321668,0.21902186091374,2075846
0.217810256176592,-0.222147399692348,0.042025675707418,-0.267418893225947,0.21902186091374,2076301
-0.243253119370378,-0.455319324060185,-0.636576653870302,-0.267418893225947,0.0800819538735598,2078198
-0.211478436246828,-0.44181197386778,0.322460727104793,-0.267418893225947,0.21902186091374,2078899
0.694122689293408,-0.348253410868805,-0.599445747646683,-0.267418893225947,0.165656864776296,2085349
-1.95670701458082,-0.259282795422573,1.84728289516081,-0.267418893225947,0.111239273314123,2086044
-0.0693918175876963,-0.325170783729065,-0.431626222409446,4.34117661171504,0.21902186091374,2091555
0.00255176720267589,-0.378910600351594,4.49872317717644,-0.267418893225947,0.21902186091374,2092954
-0.982309114791872,-0.413495809257648,0.76905820051698,-0.267418893225947,0.21902186091374,2096627
-0.269215108782653,0.271808824695998,2.43390413110303,-0.267418893225947,0.21902186091374,2100050
-0.160255944522522,-0.379590942555975,-0.476312862232547,-0.267418893225947,0.21902186091374,2108003
0.229859844782412,-0.395942537314683,-0.480701372467742,-0.267418893225947,0.21902186091374,2109902
3.17971393289576,-0.341836181582255,0.189628526136887,-0.267418893225947,-0.914217529758923,2110540
