"letm_prc_max_250","letm_prc_m301_250","letm_prc_subvol_x2of2_248","letm_prc_subvol_x1of3_240","letm_prc_subvol_z3of3_238","letm_prc_m040_237","letm_prc_m111_233","letm_prc_m103_228","letm_prc_eigen_max_226","sub"
-0.943728804582301,0.0743330561023666,-1.51604899288968,0.421782503011249,-0.289559579915383,-0.470673708450336,-0.0598712299194196,0.0518415052269178,-0.339804036586172,1085983
0.430881916352894,0.0396145130978249,-1.28819447720195,0.534570557365075,0.481286091774007,-0.439379335195833,-0.238134136363328,-0.0337980703833866,1.64961366963474,1125173
-0.334068936678063,0.308843161753133,1.03494637447436,0.676196825602189,0.182569812735566,-0.320951873403113,-0.149857055029126,0.248660391674645,-0.61305067497457,1154608
2.07955044328326,0.135768769776631,-1.4743076420696,1.05022569407178,-0.749483845651454,-0.380678248604832,-0.185359330965313,0.10834973450862,-0.287343880795281,1181124
-1.40580687055082,-12.2403141842773,1.11864228067792,-1.17984473042311,0.143455161488897,7.78449227375576,-5.812551826359,-5.71669676609069,-0.651827585017399,1183075
-1.19836419655772,-0.0178309808664944,-0.776530809021192,0.534217444641828,0.600362725904709,-0.513404684963549,0.119438273545803,-0.019118469673031,-0.613755776876285,1232870
1.74992027651573,0.0912725413974772,-1.58395496131781,0.685649829067215,0.193534441531089,-0.4811540898717,-0.0196652063901855,0.0530647484366794,0.513264408475429,1279943
0.253556507435954,-0.285808257109916,0.294909358521909,-1.08635750120927,-1.12903770444889,-0.341377427429773,-0.535221779752758,-0.234485824820363,-0.301766007841022,1329352
0.0599096537926191,0.406189509880715,0.792089649577667,-0.475292681466605,-0.611551510414787,-0.389805952658297,0.00067317687259027,0.26439757938706,0.118138453932887,1330263
1.63417838962278,0.285853325721514,3.15184123758343,0.859267923698043,2.63806750435253,-0.499014129035712,0.0555972468817605,0.206021940377408,-0.645041104700771,1364384
0.502755647709086,0.117115018357041,1.55234300384383,-0.089906782717238,0.705045554090323,-0.482448715194481,-0.0219829352662571,0.0708070500258865,-0.622427299144358,1386095
1.11262035170838,0.767111104294325,-0.415123630549405,-1.30853785616295,-1.1895245159733,-0.443760963078148,0.301934830187751,0.389997779036938,1.79229500724845,1458656
-0.343824418063628,-1.03226642346307,1.40541332747195,-0.791089398998716,-1.26136412467132,0.533363353057763,-1.51744113598524,-1.78436912366719,-0.507995947328887,1485662
-0.275600823479207,0.172912864618322,-1.11172142071506,0.0494029292092087,-1.2292427807063,-0.497637461912418,0.374853574543401,0.177700389209908,-0.234858182254374,1497807
-0.440970406455546,0.134947398712544,0.965175307867692,-1.10969280354739,0.72051649705188,-0.480774899808895,0.256019843081256,0.147460778408374,-0.0808395692435895,1501387
-2.22028315398822,0.0859616489939075,0.364872577397569,0.0105051292236201,0.9891873996886,-0.430384065393201,0.211327992864815,0.0779472585900198,-0.615248656052789,1518948
1.38463165229319,0.00474007983350599,-0.238755838197703,1.99353834801341,1.50024222392578,-0.418533687059861,0.120089295578562,-0.156291572364681,-0.524065871919375,1526417
0.545913273219357,0.000295866134190269,-0.151894871994716,-0.946625016332406,-0.847166357379372,-0.425438440112577,-0.627673777519024,-0.128584910781803,0.0573139729454668,1565177
-0.026003853756977,-1.38125216381562,0.0151522530342671,1.20503875475422,-0.455537385484442,1.3939523430057,0.231999021911973,-2.78335499347578,0.144124788619913,1606693
