"mkm10d_ctvper_original_shape_Flatness_250","mkm10d_ctvper_original_shape_Sphericity_250","mkm10d_ctvper_original_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm10d_ctvper_log.sigma.2.0.mm.3D_glcm_ClusterShade_250","mkm10d_ctvper_log.sigma.3.0.mm.3D_glcm_Correlation_250","mkm10d_ctvper_wavelet.LLH_firstorder_90Percentile_250","mkm10d_ctvper_wavelet.LLH_firstorder_Skewness_250","mkm10d_ctvper_wavelet.LLH_glcm_Idmn_250","mkm10d_ctvper_wavelet.LHL_firstorder_Maximum_250","mkm10d_ctvper_wavelet.LHL_glcm_ClusterShade_250","mkm10d_ctvper_wavelet.LHL_glrlm_ShortRunLowGrayLevelEmphasis_250","mkm10d_ctvper_wavelet.LHL_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm10d_ctvper_wavelet.LHH_firstorder_Kurtosis_250","mkm10d_ctvper_wavelet.LHH_firstorder_Median_250","mkm10d_ctvper_wavelet.LHH_firstorder_Skewness_250","mkm10d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm10d_ctvper_wavelet.LHH_glcm_Correlation_250","mkm10d_ctvper_wavelet.HLH_firstorder_Mean_250","mkm10d_ctvper_wavelet.HLH_firstorder_Skewness_250","sub"
1.40288253780765,0.0158421053703826,2.02809678811374,0.46749916726888,0.688625997275134,-0.651206971190921,-0.101045940382886,0.408406808764974,-0.356448115116159,0.844779209164417,0.676191459805041,-0.114371391350881,-0.686816745040481,-0.310904325091377,-0.315110571995841,-0.17529465818694,0.384284143439569,-0.965882811246939,-1.00234182460669,1085983
0.200657181245088,-0.858247149825437,-0.401102993512132,-0.251558549962687,0.435431739262201,-0.854034107292707,0.266792542480797,-0.144304022230472,0.347002765292204,0.504636209118605,-0.650974269121556,-0.101175274297677,-0.601057515885896,0.198116719358299,0.367890414590089,-0.133954660035963,0.904598246474904,-1.60723124773569,-0.274704523009465,1125173
-1.31277195749427,1.77112991594406,-0.223465842888465,0.167454850765749,0.109325540725273,2.28062493427996,0.685911514045135,-1.04336979123376,-0.816739494077294,-0.693678889113837,0.101976087021113,-0.12214083702687,-0.622324425436476,-0.337592871463566,0.0523489939184328,-0.101042444652777,-0.592889402901506,0.756608831412007,-0.94262778123053,1154608
0.850921800261826,-0.119052065307708,-0.385127954303546,-1.3234299401062,0.338063120923275,0.181877112918775,1.74635853931522,1.27676420652602,1.25733317122284,0.144319985784872,-0.753709500004515,-0.0146145722104375,0.0635217357638296,-0.00162890681404601,0.0974217871713728,-0.0286831737325161,0.462606358070917,0.161012527089764,0.380628833677075,1181124
-0.460845108394831,-0.481428769758493,0.208850555485881,-0.00493820384905558,0.661019767136625,-0.686363066733625,0.411144943231808,-0.519479797915602,-0.856300393795023,-0.572135568521096,1.18189012935559,-0.132920336579535,-0.578018811539384,1.1688222603638,0.285581395495321,-0.157137628520436,0.62771956160813,2.26682240712709,0.0436839886336608,1183075
0.0637789562715629,0.27629413978159,-0.0371688228201994,0.254190374090836,-4.80782902251978,-0.422298722531503,0.747383493175424,-1.93959513441938,-0.86955841793932,0.440116331714475,0.47606809085334,-0.129113383189464,-0.693546845803988,-0.810753332176037,-0.713069918065243,-0.205709809595507,-0.395835142102861,-0.565819782669229,-0.604715914297645,1232870
0.346969164738446,-0.533778645389151,-0.22837321048491,-1.58627580423238,0.556587667659993,-0.646727815904516,-0.476585934021661,0.213176829643383,-0.481430036436813,-0.893892233312217,-0.800518532508173,-0.0475943760558057,-0.222155402888682,-0.98403588605666,1.00744583196224,0.0863497982056634,1.30000735961812,-0.922088734640774,-0.342782741079169,1279943
-1.00254485212489,0.0412918027578702,-0.346954693968077,-0.484822779781695,0.317724863133677,2.44119380378283,0.0459088915860808,0.0766134955614835,0.46242621566709,-0.370584245164192,-0.65562818157256,-0.060846151031829,0.727881653946256,-1.66251607834358,0.636953734451595,-0.0275118865892733,-0.720289336653671,-0.926364932030214,-0.219249606245071,1329352
-1.39734278488104,-0.3371789917031,-0.388748171238557,-0.401139119680985,-0.0775093171194052,-0.270335036245859,-1.59375254693261,0.125215399167587,0.565052849729922,0.396997613307671,-0.0541960600417403,-0.125774121401243,0.992279297824287,-0.221146840067103,-0.282230897671901,-0.0801765272870097,-0.769579487060659,2.48505755457604,2.1598427999628,1330263
-1.21982328972274,2.77727042251111,0.675404486558987,-0.376034685070112,0.771343044710432,1.19170892168733,-0.6024307626606,-1.26758877752013,-1.09749230897694,1.05848768795157,3.2430765480692,-0.144087300432829,0.0515141552230314,-3.10239617638832,-0.970189678648978,-0.394013089164526,1.0703855373605,1.23304425471323,0.97720388309757,1364384
1.07223304739818,1.73485700874195,-0.221225916293022,1.86457100320709,-0.352624124742512,-0.605028133514415,0.279900538377049,-0.555025997372099,-0.215059119732899,0.57336825061851,0.809370339398918,-0.134625862881185,-0.573199994397522,1.92464438326254,-1.25646688909976,-0.287236063612554,1.12408160273455,1.26969457303364,0.883044766876808,1386095
-1.33500992228802,-0.718554912253947,-0.416723822009285,-0.136162847347072,0.274508427723476,-0.351422242488984,0.149747906204669,-0.000700259756942702,1.43134102916402,-0.218054802301052,-0.603210376625978,-0.114168706466971,-0.47267805722535,0.350309425262324,0.0696705052527202,-0.0836579353126829,-0.053854364370916,0.179104492172702,0.411523404177156,1458656
1.28943635094053,-1.1805596975398,-0.350883685894136,0.0121014891267929,-2.26683207593644,-0.752001625601554,-1.85957358235667,-0.573953693846193,-0.309470151707828,0.17948328771773,-0.0935175578425983,-0.127873136866568,0.0917398555695097,1.21928211843039,-0.71622506571207,-0.19505003388157,-1.00435628911816,0.577275258013441,-0.383462170109271,1485662
0.25612905997972,-0.0244077183150048,-0.140509540806897,-0.295733239921712,0.321805979195293,0.0195875057562636,0.0912579597490911,0.747295802855404,1.14570530347954,-0.374907459099211,0.203582763149208,-0.128291295226133,-0.565211734084416,0.957588212649317,-0.0349007942648005,-0.0779530146695336,-0.310842232549337,-0.584511759580817,-0.547351952049228,1497807
-0.279562392966169,-0.188007722655309,-0.264955884554008,-0.894864467874738,0.728940861421866,-0.714925074660209,-0.521248771662787,-0.0815414866664696,-0.801712325790487,-0.19958846568932,-0.522159544842213,-0.10236362610857,-0.562197609240483,-0.538189196861522,0.50546896868534,-0.11933493608166,1.28046011072252,0.963756099059311,1.77127814543027,1501387
