"mkm6d_ptv6_log.sigma.4.0.mm.3D_firstorder_Maximum_250","mkm6d_ptv6_wavelet.HLH_glszm_SmallAreaLowGrayLevelEmphasis_250","mkm6d_ptv6_wavelet.HHH_firstorder_Mean_250","mkm6d_ptv6_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm6d_ptv6_wavelet.LHL_firstorder_Skewness_249","mkm6d_ptv6_wavelet.HHH_glcm_Imc1_248","mkm6d_ptv6_lbp.3D.m2_glcm_ClusterShade_247","mkm6d_ptv6_lbp.3D.k_firstorder_Kurtosis_246","mkm6d_ptv6_gradient_gldm_DependenceEntropy_245","mkm6d_ptv6_wavelet.HHL_firstorder_Kurtosis_242","mkm6d_ptv6_lbp.3D.k_glszm_ZoneEntropy_239","mkm6d_ptv6_logarithm_glrlm_LongRunLowGrayLevelEmphasis_235","mkm6d_ptv6_wavelet.HHH_glszm_SmallAreaEmphasis_235","mkm6d_ptv6_wavelet.HHH_firstorder_Kurtosis_233","mkm6d_ptv6_wavelet.HLH_firstorder_Kurtosis_232","mkm6d_ptv6_wavelet.HHL_glcm_Idmn_230","mkm6d_ptv6_wavelet.LLH_glcm_Correlation_229","mkm6d_ptv6_lbp.3D.m2_glcm_Correlation_229","mkm6d_ptv6_wavelet.HHH_glcm_Correlation_228","sub"
-0.781754451107799,-0.1109332420032,0.54518685650682,0.419999459185974,0.644671413625634,-0.414935399793385,0.0622617779930958,-0.738609487189076,-1.31640684174093,-0.707754906173188,-1.48097096749896,-0.156955246316086,0.350954645540138,-0.737254314333453,-1.06278184933454,-0.724747216557497,1.43583837336963,0.317225085938483,-0.765981574742794,1085983
0.199872447818115,-0.543336224008271,0.10984216677103,0.121343624950525,-1.41565783458948,-0.207969569654754,-0.188720520469699,-0.809935852638516,-1.14938404059926,0.0360920585512993,0.563223523728759,0.0480112579285273,-2.16439843145658,-0.523021869722191,-0.489919274569142,1.12542476694015,1.21125765406941,-1.40934245400233,-0.00268166143137859,1125173
0.445354008649735,0.83433713777103,1.00880057859823,-0.607258971292696,3.45225444715151,1.1732364156246,0.775863365537468,2.07067954389576,-0.233647792173655,-0.950227149657777,-3.11725769902255,-0.333655520388664,0.840850266638305,-0.87056076801341,-1.44097549573311,-0.531211583524134,-0.924993407822628,0.505518331629984,1.01070804494514,1154608
1.12789719200225,-0.643602651652361,-0.189813796801689,-0.608270304827929,-0.640059803354748,-0.481167413004683,1.0407163771445,2.44441694539227,0.960330285779486,3.20953282266539,-0.822239462870458,-0.361317840491595,0.476951593768878,0.361099044632093,2.01240721886721,1.51572880553246,0.352209968958493,1.18540597696479,-0.0121836837235858,1181124
-1.37198429021112,1.27324204520468,1.97936779978121,3.89484465233715,-1.56918791592409,-0.440150678857884,-2.55369947690515,-1.02896871216398,-2.24621868112684,0.209682561177565,-1.05834001634298,3.1962153450903,0.513744986398921,-0.049049941273599,-1.12648676909166,0.222867462137601,1.02400905655059,1.17240453659138,-0.634916316274602,1183075
-1.14034918127302,0.748988692992691,-3.62617946751464,2.44206933277276,-0.734534130371462,-0.00749303811175773,-1.73114492661198,-0.432665577762855,-2.36480462372707,-0.322116724297489,-0.169615037200833,1.14015836580958,0.660604593609563,-0.685585544306336,-0.822323079759964,-0.864631768369327,1.05887231927234,1.48138232166858,0.10243906592508,1232870
-0.350829388798519,-0.277841308727986,0.58308129772935,-0.311761938520819,-0.746166801639624,-0.329142205884561,0.277686488273706,-0.478493758556673,1.21888962258583,-0.0553772141764695,0.0765657761322848,-0.18463052413513,-0.208275983805894,-0.644674908561097,1.24948773537045,0.854091235823839,1.3236785759529,0.0819104846128917,0.0324395892999562,1279943
-0.0342755225868329,-0.618766425634983,0.692191240925876,-0.339382135093217,-0.25143366291518,-1.14175486866447,0.253375509311637,1.49350810794211,0.922552017026132,-0.296358185272437,0.829080151018872,-0.346097099978824,1.24225415319315,-0.169709213683775,-0.71178843427981,0.0430807282279682,-0.539423285319515,-0.828650106913088,-0.496447427612084,1329352
0.048938674036128,-0.396778789478589,-0.075029371289359,-0.819907589645884,-0.612883313902088,0.00421545855463728,-0.402102086717657,0.0174510103237673,1.61932430941117,-0.433649372551387,-0.313168514472341,-0.300135252881844,-0.768003778369654,0.29521768489621,-0.0178442490054016,-0.534830493539042,-0.658593987888497,0.344131489034403,1.05371935047543,1330263
-0.380429726455512,-0.334033611962258,-1.20218111560962,2.08925857351566,1.02523772744289,-1.67605368929352,-0.604188157884272,0.0776281148235226,0.37381366669009,-0.752416777706129,1.40369864024149,-0.303937450337956,0.34608332232234,-0.170230084785841,-0.528089820040843,-2.27201081390098,-1.32065973921745,-1.76629904922692,0.0605007287968896,1364384
