"mkm5d_ctv_wavelet.HLH_firstorder_Skewness_250","mkm5d_ctv_wavelet.HHH_firstorder_Median_250","mkm5d_ctv_wavelet.HHH_firstorder_Skewness_250","mkm5d_ctv_wavelet.HHH_glcm_ClusterShade_250","mkm5d_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm5d_ctv_lbp.3D.k_glszm_SmallAreaEmphasis_250","mkm5d_ctv_original_shape_Flatness_249","mkm5d_ctv_wavelet.HHH_glcm_JointEnergy_248","mkm5d_ctv_logarithm_glszm_LargeAreaHighGrayLevelEmphasis_246","mkm5d_ctv_wavelet.LHH_firstorder_Skewness_245","mkm5d_ctv_lbp.3D.k_firstorder_10Percentile_244","mkm5d_ctv_lbp.3D.k_glcm_ClusterShade_244","mkm5d_ctv_wavelet.LLH_firstorder_Skewness_240","mkm5d_ctv_original_shape_Sphericity_236","mkm5d_ctv_wavelet.HHL_glcm_ClusterShade_236","mkm5d_ctv_lbp.3D.m1_glcm_ClusterShade_235","mkm5d_ctv_wavelet.LHH_glcm_ClusterShade_234","mkm5d_ctv_lbp.3D.m2_firstorder_Range_233","mkm5d_ctv_lbp.3D.m2_glcm_ClusterShade_233","sub"
-0.00964038657433178,0.288507638966282,-0.11872375979025,-0.177871621401036,0.412120264305792,-0.657221931684853,1.30881026026862,-0.754829020727476,-0.245490894497107,-0.378124218060174,-0.587635889903435,-0.492696653274258,0.113431155823978,0.800584781239504,0.0158523257623707,0.509292287360934,-0.0956436084626755,-0.0109977068998522,0.392739265928911,1085983
-0.233314692927432,-0.549840950455307,0.407083798532551,-0.0365569057656632,-2.25313443183057,0.124739611298826,0.207712242144571,0.0812522093530455,-0.241922019389439,-0.648315303175337,0.410831945804155,-0.169661251731619,-0.888012154533783,0.603637414643192,-0.357339134841751,-0.0837889478590519,-0.0733983966274594,0.0402903619059123,-0.319112254250881,1125173
0.468977032499328,3.32739558611935,-0.379949910043866,-0.912559080232638,0.0357553385867756,-1.37562685272835,-1.77978312813069,-0.944563421717656,-0.324311326135754,0.266906828205047,-0.451128950228692,1.38178016984173,0.22753966586929,-0.472203251817337,-0.181162152781393,-0.468876531994249,0.332176581070214,-0.325894116988746,-2.55572633971578,1154608
1.17122704666054,-0.0490453980268775,0.058888371023318,-0.0147646085440767,0.447212773858945,1.45619903835439,0.947046439148062,0.52643562526684,-0.312248716328917,-0.517484066804693,-0.377837819197542,-0.193057028666791,0.447740529137477,0.512255643198397,-0.41646572279081,-0.432335389090264,-0.0858339249708205,-0.0109977068998522,0.499976431794096,1181124
0.0671096166886878,1.02288184586786,-0.0814733393695279,-0.246640846495848,0.768301597357258,-0.388787607232761,0.498026448452127,-0.662167797562721,-0.332402329253552,0.701924473852861,1.03612568148698,-0.481040424568981,0.389219337014523,0.506177227649935,0.0911100625818734,-0.00429750574297795,0.145632951336923,-0.0109977068998522,-0.59481848812442,1183075
0.895234692944916,1.04447360095959,0.272005234704385,-0.165575812922613,-1.84852478274832,1.16698576627585,-0.040555282256636,-0.505431991005181,-0.31309218811694,0.166606436123177,2.91153113113487,3.65230928831513,0.361809166547807,0.885648114442777,-0.148780980677065,-0.480943064568385,-0.0604669577157024,-0.0109977068998522,0.231107983155841,1232870
-0.0578894116983271,-0.15195733871775,-0.0436816386949276,-0.12341254618721,-0.63088567300096,-0.117940195323394,0.326442447809471,-0.513904193119833,-0.246524758257108,-1.33523450730945,-0.288485055792382,-0.218159826326461,-0.594241970584235,0.714335481417378,-0.279286943324239,-0.060072288068471,-0.218860499131326,0.11204365733964,0.660769568361915,1279943
-0.24698157644633,-0.758556382699854,-0.317170163353552,-0.313162748936358,0.763791136723227,0.0552326461439818,-1.12719639939352,-1.06241444820523,-0.314308807397982,0.957640006227723,1.70475502801626,0.664825365572223,0.149897623537699,-1.48133400742435,-0.374077836322758,0.445929204637162,0.583303845240668,-0.0109977068998522,-0.868086004669458,1329352
-1.4833097655545,0.598509409631521,-0.0531202475038318,-0.0908862799672459,-1.74432203801605,2.44775112734335,-1.34905215456648,1.39521711134988,-0.317022619840473,-0.771869550752753,0.0774375217940488,0.213869626977093,0.411611843793453,-1.06866605295259,-0.186960275528326,-0.0302068623946184,-0.252310358913995,-0.0109977068998522,-0.649947992412232,1330263
-0.758995845581787,2.25779622025886,-0.227544365247014,-0.355413279304433,-0.0326786630859287,-0.116209239704994,-2.0016901349136,-0.87033334977029,-0.334996692438601,-0.0881315665572611,0.365157672073017,-1.26715006568503,1.89482714298812,-0.180199441281054,0.0539145955826689,-0.0103707672587813,-0.0366438563817784,-6.48871056469169,-0.965439552875707,1364384
2.37260832172487,0.0673216266326316,-0.751614575289642,-1.08393044438082,0.104005443480408,1.20274737485922,0.619699225547716,-0.810873477568644,-0.245434398031968,0.194601453372844,-0.64997938979726,3.59721357419548,0.259049718890182,0.475938388643323,-0.47689213780354,0.990961076389226,0.0207199905346691,-0.0109977068998522,-1.45736649276615,1386095
-0.30814372899084,-0.344812811092652,0.19816587208421,0.00433656448608362,-0.225711620994157,-0.280888876584355,-1.23162889338185,-0.722667511950579,-0.209214825884099,0.201993134920743,0.12846393600839,-0.539615515389778,-0.353168427739309,-1.32559025059151,0.0845936758083196,-0.236856389218636,-0.0864304458194108,0.11204365733964,-0.72678690800415,1458656
-0.00899662878160934,0.342922293523285,-0.251152432321822,-0.10010938630426,-0.0685373785919135,1.2482782437924,1.6065714486148,0.686921028647173,-0.093707793043225,-0.681045478013302,0.353966690764763,-0.589423783083562,-1.35888050315598,0.388489437145123,-0.214372309400307,-0.177774441684478,-0.17765358586456,-0.0109977068998522,-0.549420306202114,1485662
