"mkm8d_ptv6_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm8d_ptv6_wavelet.LHH_firstorder_Mean_250","mkm8d_ptv6_wavelet.HLL_firstorder_Skewness_250","mkm8d_ptv6_wavelet.HLH_firstorder_Mean_250","mkm8d_ptv6_wavelet.HLH_firstorder_Skewness_250","mkm8d_ptv6_wavelet.HHL_firstorder_Skewness_250","mkm8d_ptv6_lbp.3D.k_glrlm_RunEntropy_250","mkm8d_ptv6_wavelet.LLH_glcm_Correlation_249","mkm8d_ptv6_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_249","mkm8d_ptv6_wavelet.HHH_firstorder_Skewness_249","mkm8d_ptv6_wavelet.HHH_gldm_DependenceNonUniformityNormalized_249","mkm8d_ptv6_wavelet.LLL_glszm_LargeAreaLowGrayLevelEmphasis_249","mkm8d_ptv6_lbp.3D.k_glcm_InverseVariance_249","mkm8d_ptv6_original_shape_Sphericity_248","mkm8d_ptv6_wavelet.LHL_glcm_Correlation_248","mkm8d_ptv6_logarithm_glszm_SizeZoneNonUniformityNormalized_248","mkm8d_ptv6_logarithm_gldm_LargeDependenceHighGrayLevelEmphasis_248","mkm8d_ptv6_wavelet.LHL_firstorder_Skewness_247","mkm8d_ptv6_wavelet.LHH_gldm_DependenceVariance_247","sub"
1.99294093547785,0.917630728802772,-0.221282840555115,2.03331355073163,-0.343870506356672,-0.517356838452405,-0.125429199804766,1.45050622119849,-0.227252336693947,1.07434877223223,-1.30479587643358,-0.14570831517475,1.24924079711944,1.26304919603012,0.940309644989527,-0.0255278542826679,-0.170248370509447,0.670204443358709,0.210500989365194,1085983
-0.223669144702567,-0.41599007181375,-0.164304462210554,-0.0924478574258267,0.222381638816292,-1.07509767368884,0.885997604818533,1.19823243307559,-0.404492843721733,1.05454480508378,-0.660870437534472,0.00156620791413618,-1.31244627872295,0.533656452086097,-0.082794810372381,0.326394795727799,0.705352439014291,-1.36626593569072,-0.614437306203177,1125173
0.301598873539202,0.484565031637963,1.3124417887585,-0.927679524136223,-0.858166277594439,-1.38855070744639,-2.86076085970164,-0.904716370589329,-0.327714799657307,0.962323900486788,-0.411534335810512,-0.268470419938229,2.30764260188399,0.539696920621081,-2.56728780515689,1.21488300836966,-1.33981132776756,3.38970230859833,0.337926498100774,1154608
-1.96428685258958,-0.62118404350725,-0.467609614845441,-0.183222997044087,0.277810228175882,1.02844613342572,-0.455251801979276,0.3750986643926,-0.384046764363913,-0.828287947890102,-0.524682807545612,-0.267841861246892,1.52319823637305,1.18032951532809,-0.34339179332055,0.696415450049104,-0.60237498482786,-0.600155460931932,1.60001505960621,1181124
0.610441116029767,0.87314750383687,0.0429015571767309,-1.09115077435978,-0.803786896440634,2.12443143292228,-0.414899513075395,0.999199689082397,-0.357374830593301,0.447996838269233,-0.735027570952193,0.279891684372968,0.734519028841541,0.0369798798511974,0.648268283586289,-0.10177163278707,-1.34973311526339,-1.62078673219444,0.480013621816465,1183075
0.530777827330767,3.27887645954039,0.107346726186962,1.45629535899082,1.83240431822258,0.429244679691766,0.775400866433409,1.05144764366936,-0.262436516337727,-1.99908156369923,-0.87274925064122,-0.0261506643499343,0.779146760458044,0.483748936614683,0.38951120058707,0.292140604260812,-0.682325687499089,-0.751824851254163,1.0869911315872,1232870
-0.324983913885297,-0.527005701069166,-3.93231691322177,1.47484621432367,2.2107300782034,-0.0203923080454286,0.425175472546407,1.31009615125273,-0.163753120376574,-0.152402530478444,-0.364134127828692,0.193281382298622,0.149579098126427,0.636835331859607,0.50278294286548,-0.396368290453753,1.61012546200209,-0.701159322987007,-0.398644834179004,1279943
0.655647128088825,0.151123675221646,0.64844491445677,-0.402511634142818,-0.772053886823746,-0.237141641707534,0.337006946223342,-0.515436860780944,-0.357027635167445,-0.769785738235499,0.0673855208287133,-0.245632711143628,0.260671570971889,-1.57371086894662,-0.500570735863763,0.735844370311078,-0.345390765892283,-0.211759757112811,0.977536107286967,1329352
0.32663729519287,-0.188960278144607,0.694374205542974,-0.306553370278158,-0.76424020321308,-0.459549184237141,0.0262615169860973,-0.660379983444127,0.305792556398815,0.59298375468096,0.284597550658213,-0.250331494923053,0.316028010755948,-1.19026639050154,-0.898058388118296,-0.122396081688821,-0.822930918734566,-0.647583733758328,0.972945068171503,1330263
0.246015108041173,0.988422400987315,1.27934859408157,0.534261877364452,-1.07337904220369,-0.348572944845303,4.56269100615971,-1.2643235740988,-0.376360321570435,-1.01375574386772,-0.653765183938353,-0.264898797058882,-0.590054374439095,0.90192016753852,0.0567026750214511,0.970307457812387,-1.2270794108734,0.99077805985641,1.95322774866936,1364384
0.813860294306876,-0.504115715623961,1.15370132292212,-0.524751627355247,0.795991842267928,-1.05726444585522,-0.179294383771226,0.756160431319657,-0.307116435153122,1.56317078755257,-0.347319246681041,-0.18578220297164,0.647041432255683,0.312723833355372,1.12725158703794,1.3575123791071,-0.900511111527862,-0.0400335801529278,-0.363768448375494,1386095
-0.179217665434687,-0.477376131512344,0.654678167248583,-1.02565201876805,-0.404391456652143,-1.54647280067716,0.355259316654657,0.905080696858201,-0.402558014797039,1.40834309886184,-0.444467530807313,0.194285868888457,-0.651929363598241,-1.50459136192332,0.609863258140138,0.0739956638610124,0.408803178572537,-0.112421337183616,-0.390897993746397,1458656
0.479432343889188,-0.267693719977566,0.525582852383798,-0.369880811464854,-0.720070491520178,0.442236808537912,-0.324540179731714,-0.899991102203625,-0.174550477281552,-0.782697000403049,0.365836367084321,-0.187969925229277,-0.318456650478971,0.627867234430281,-0.0303547442835202,-1.42824805159408,-0.0101374926330771,-2.16474040297475,-0.490028735664181,1485662
0.0606689663515907,0.655817618133866,-0.557990740817355,0.963683434165064,-0.0797959107503364,1.224297088841,-2.05027676782845,-0.235584259839506,-0.30535054756002,-0.997349859534823,-0.727853192546179,-0.256598998472705,1.16852540398818,0.693249085581562,0.368924904433507,-0.82356086008666,-0.581959073516871,-0.614368054459518,-0.73511228400209,1497807
