"lemd_ptv_wavelet.HHH_firstorder_Median_250","lemd_ptv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_250","lemd_ptv_lbp.3D.k_firstorder_Skewness_250","lemd_ptv_original_shape_Flatness_249","lemd_ptv_gradient_glszm_LowGrayLevelZoneEmphasis_247","lemd_ptv_wavelet.HHH_firstorder_Skewness_244","lemd_ptv_wavelet.HHL_firstorder_Median_242","lemd_ptv_wavelet.HHH_glcm_ClusterShade_240","lemd_ptv_wavelet.HLL_firstorder_Kurtosis_238","lemd_ptv_original_glszm_SizeZoneNonUniformityNormalized_234","lemd_ptv_lbp.3D.k_glszm_SmallAreaEmphasis_234","lemd_ptv_wavelet.HHL_gldm_LargeDependenceLowGrayLevelEmphasis_231","lemd_ptv_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_231","sub"
0.181129551633245,1.80718940362415,0.0906970861462388,-0.546195694857943,0.893330538403733,0.222246220442882,0.0038213346403324,0.133424948979694,-0.501228537296512,-0.879322775917701,-0.317353787779435,-0.241678756931904,-0.466732494928853,1916742
1.07369026161946,-1.47448876178644,-1.24267588319814,1.13708351213632,0.835700224217237,1.74322997065656,-1.16545926962409,0.443587119989831,-0.822683320451216,-0.244855589823382,-1.61658410675455,0.514476896589247,3.98920964655943,1980052
-1.10438256795344,1.3389424950747,0.00391155313543238,2.6312270554222,-0.566181761072386,-0.812125513030422,0.591743317758126,0.118338915146443,-0.616484285326574,-0.269656195280595,0.536022303053071,-0.234805766012595,0.659023831059498,1926770
-0.242506750054008,-1.47524993543438,-1.18204427267648,0.0885969692634227,-0.739704396844982,-0.20332095363541,-1.0131618238318,0.0920529580054563,-0.876062351191074,0.457008527888678,-3.65897560333688,1.01201406312489,1.31016976088716,1979045
0.485519973370719,0.092636717273019,-0.0631888462260384,-0.293459910172023,1.57763063701981,0.0569468010310205,0.309348392938428,0.104872931826253,-0.0757487194650491,-1.32806913861202,-0.0760412422390409,-0.36435578700297,-0.322980576645174,2196212
-0.113260782318008,-0.868970750282224,-0.203977527750834,-0.419638299121874,-0.275929980610063,0.996610254526831,0.215757096884896,0.0757024764234154,2.19882168534133,-0.440107774685906,0.0194227264130194,-0.47081136608704,-0.150148685966248,2393207
0.487696963505784,-1.05922363912327,-0.71812944801518,-0.644654846043283,0.34138666563541,0.682235341063288,-0.682515970059763,0.495761799772069,-0.671748983755992,-0.421200309940877,0.531264348431268,-0.463093387278553,0.560376029445281,2146138
-0.169481182124293,-2.37116006819214,-0.971640238834792,1.19389675936482,-1.06387856480748,0.208971894012481,-0.0602066310466138,0.125050477578925,-0.723655942375427,0.217148240246695,-0.813983724516878,1.36585918783545,-0.802646894814464,2228399
-2.88855154756287,-0.759926169330041,-0.672159274128904,-2.10026604741102,0.789742869735036,-1.53906239125225,-2.40115319433913,-12.0099597953768,0.0351267761652238,-0.257581770611623,0.571205301862524,-0.514463992458536,-0.0500203591047685,2144796
-1.46011291753099,0.81944072132923,-1.57028756096054,0.233619732961061,2.07239168057607,-0.0707768350340271,-0.458382145020056,-0.380833174283042,0.328101286836996,-0.568625162017254,0.211764946825797,-0.513752228519915,-0.830820812773093,2234271
-0.0492110439947049,0.572029818789971,0.328772856351606,0.65233153618861,-0.917533472704445,0.992203834771276,0.697217764257956,0.141040683597375,-0.400058188739931,1.42799435750069,-0.763592833715326,0.135847109534244,0.363487721748252,2296332
3.63942844912067,0.923158209118131,-1.10229323323742,1.90831193190425,2.40144849865272,0.0654587284612471,-0.83574244325244,-0.186729038670469,-0.672815610172644,-0.918409749134326,-0.161242084126527,-0.266230397563066,0.334572805037082,1684230
-0.135658139556614,-0.848601384696301,-0.601492608720131,-0.738266564851998,-0.782944394394205,-8.67060828158717,0.645632034525693,-2.25214175647434,0.546024076062248,0.743064457457853,0.821117086441457,-0.501982356436976,-0.471315257088167,1720713
-0.0111144058064431,0.732193888476606,0.0317405831712407,0.691504497275788,-0.824119348782086,-1.02175584901092,-0.0428891333567066,-0.0666901119233642,0.97264320380999,1.59676355243234,-0.879057368006626,-0.465369395481466,-0.674670552684535,2186951
0.971178794455006,-1.52588453315772,-0.638013998097015,0.271632226872228,-1.08415636236626,0.737809885507504,-0.529158849118788,0.12961597726314,0.345480810182002,1.20014708997703,-0.988867156323622,-0.350427194013155,-0.46413009910882,2439458
-0.519808435079143,0.0782125355267014,0.60965528252054,1.95283575640818,-0.203838980438963,0.169389304957545,0.198235360714619,-0.0954613784583767,1.43617762405066,0.230763565220012,-0.00881769209071303,-0.463111775468351,-0.521883949190316,2135748
-1.6357184777152,1.56251123419243,-0.615906021997181,0.515658206151434,0.110734945247613,0.27041718904271,1.61817507625996,0.302150119957827,-0.707288728410463,-0.709706136095349,-1.78471081928142,-0.243037947176714,0.597732292799152,2141116
-0.303426914301043,0.125010597748048,0.821063491569151,1.21519796489238,-0.407259943956241,-0.326584844211918,0.630737916529812,0.115283255767512,1.84031504457235,-1.69586334211935,0.807148325992067,-0.277921094306224,-0.0625672847852924,2108003
-0.365457311355444,-1.88500635644271,-0.107047414146105,0.963881205686235,-0.956654187270042,0.855132134934351,0.606660182693763,0.569170938767433,-0.799883189604076,1.42686783742568,-1.54595573890603,0.122200425537253,0.646502653702274,2006164
-0.162109762353918,0.693865817537139,-0.361393808843136,0.4356159504554,0.202418777109512,1.78182922884977,-0.406739188225438,0.120508630892941,-0.370115133926399,-0.83426578451236,0.0956585768179695,1.2297413833332,0.842116168519069,308862
0.0768810945207135,-0.82831873741734,-0.644220413321784,1.35119706091473,0.44874361176648,0.201595712425597,-0.292427588331291,0.0850609719778466,-0.710008417685951,0.45079119153052,-0.018142406050193,-0.146282360086075,0.119299263926814,1085983
-0.15247100347169,-0.398760562780043,-1.54365343520048,0.837167771071246,0.874471557095825,0.0484897827234514,-0.880547243532814,0.118708428016466,-0.788487351404489,-1.5025513428319,0.0900791922679157,0.824983562186263,-0.389458521624444,2004451
0.733975428768148,-0.458771251544414,-0.124939475899947,-0.984180201845262,-0.729643241978244,1.79906497266172,1.08586063617298,0.302338679512469,-0.864832351595446,-0.33871403750567,-0.745035624932933,-0.305602206631697,-0.801106157436831,2359944
