"sub","lemm_prc_v7_250.x","lemm_prc_v45_250","lemm_prc_grady_247","lemm_prc_m210_248","lemm_prc_m003_250","lemm_prc_m120_250","lemm_prc_eigen_min_250","lemm_prc_gradx_245","lemm_prc_m011_250","lemm_prc_m021_250","lemm_prc_m110_250","lemm_prc_skewness_250","lemm_prc_v30_249","lemm_prc_v43_250","lemm_prc_gradz_250.x","lemm_prc_m101_250","lemm_prc_m111_247","lemm_prc_m201_250","lemm_prc_m012_250","lemm_prc_m102_250","lemm_prc_m030_250.x","lemm_prc_m040_238","lemm_prc_m004_250.x","lemm_prc_m310_250","lemm_prc_density_247","lemm_prc_sphericity_250"
1154608,0.235564704803533,-0.236515296675179,-1.11450208168299,0.254891543220549,-0.120963872969278,-0.381739229409093,-0.692530510638645,-0.740445062354904,0.47829245532629,-0.340582010547651,1.00616427248921,0.312479260071368,0.144776361570712,0.422386852967668,0.574044773884724,1.14193735976378,-0.16498347493653,-0.0412407491911068,0.0263133179203942,-0.336674701113331,0.0302779326980083,-0.33906423298144,-0.525893055853962,0.258423882117951,0.396744611910513,0.246330617990013
1181124,-0.0683457846550407,-0.073616430357977,-1.0752422109945,-0.0738391156031337,-0.112462910737715,-0.140796470220767,-0.0524380369314629,1.2036688741003,0.0633611938375224,-0.166708584241847,0.228192079197949,-1.19849153812485,0.283158937570031,0.46962148403167,-0.520653199558545,0.300678380319253,-0.129045259226459,-0.0368085234089312,-0.0257359461925626,-0.370712806119685,0.279409296536423,-0.418634143990016,-0.506754355041498,0.05558213586302,-0.355481076765913,-0.378343480575766
1183075,0.235564704803533,-0.259601498697698,1.30804991479104,-9.41039707211855,2.56323233651341,7.97918401682666,-0.721845170832931,1.27994790663466,4.42936661584519,2.89749367738365,-0.133418229619548,0.765080723796808,-4.14844994612117,-0.987600571547417,-0.602685332333674,-6.60429939558129,-2.99133052727118,-12.4414080124497,9.43591622007582,3.82440552056041,-1.60356708367552,7.02506413156025,1.76651986822592,7.53448596386513,3.74125307368185,-0.408805587489532
1232870,0.235564704803533,-0.259601498697698,-0.0753522493158035,0.0310772653920307,-0.230436321030936,-0.140068820102071,-0.670215041133041,-0.952921496007466,0.218286824448206,-0.181451123416648,-0.270043727131333,0.565301501152588,0.375942670475015,-0.987600571547417,-0.721810134358299,-0.477506181094769,0.0983355016502405,0.0473566025691479,-0.00321210140835903,-0.22537325674225,0.185296841366198,-0.490120378925928,-0.513890768844807,-0.0486854820500406,0.417891348432999,2.90080149462826
1279943,0.235564704803533,4.49717017766779,0.0340184509033835,-0.0774115441877595,-0.133075065384931,-0.298656129012822,0.929685090267187,-0.0796096284526344,-0.509024523122828,-0.214113180483493,-0.0750976945796732,0.558451123654257,0.375942670475015,1.38097873564885,-0.70548106937444,-0.0588489823991666,0.0103942037258557,-0.0416039995482296,-0.0387142292934054,-0.373631149129406,0.249885607319157,-0.48280982037903,-0.523458722186383,0.00721215633877186,-0.427385253107045,0.815283813957202
1329352,0.235564704803533,-0.259601498697698,0.574981958167726,0.336204800851043,-0.181667652536437,-0.324414634116535,-0.444961491239649,0.0548623081591859,-0.621174809139299,0.137690252820145,0.303222123800108,0.352912568246378,0.375168854996142,-0.987600571547417,-0.724933017624656,-1.23426398362283,-0.451197108470014,-0.305531390344478,0.0721244912878282,-0.0364103600093864,-0.0827923186061204,-0.419108054583798,-0.480791109037427,0.128622608711869,-0.326056537553109,0.165506582330942
1330263,0.235564704803533,-0.259601498697698,-0.104994604318284,0.509439267533163,-0.238258993924705,0.234255678654274,-0.145826649269771,-0.84910731457635,0.018500809847221,-0.140082764143475,0.735313050182198,-0.332243932729912,0.318914623185739,-0.987600571547417,0.406979652256421,0.949295909688593,0.0305450885464164,-0.159535749191368,-0.0309357418913305,-0.683703368678437,0.237420668622118,-0.414903737403127,-0.54474707046442,0.23166642006428,-0.398938947362935,-0.0475781985332368
1364384,0.235564704803533,-0.259601498697698,1.0461371863879,-0.0301455103996353,-0.230516273534228,-0.147244305399891,-0.716503807466087,-1.00308585159879,-0.624069497743158,-0.199638364164901,-0.377038861745731,0.992081641009787,0.370263211344639,-0.987600571547417,0.281908152640704,1.02797882686837,0.0622423307706383,-0.0420745966961105,0.119087286130011,-0.442118525210658,0.180490468623614,-0.461746356260408,-0.536696261827818,-0.0921084189099784,2.46385069204772,1.86277159134844
1386095,0.235564704803533,-0.245795163202446,1.11222941808842,-0.126864814649104,-0.108959608259153,-0.109092823619803,-0.667360619984158,-1.48714563225402,-0.267719938234095,-0.287811225245048,-0.0169088335407025,0.235664221420821,0.0114777096936549,0.603225575498987,2.88575100713228,-0.0305821764336312,-0.00113236038746209,-0.0445764026480751,0.0208741132015216,-0.420553678178954,0.236680161072049,-0.465890489281238,-0.544986227274438,0.00486759461912876,0.439416579170998,2.42532154279121
1458656,0.235564704803533,-0.217541813218106,-0.139955151007252,0.343858070084832,-0.12121328750684,-0.423479363956593,1.05022079496913,-0.731124386678852,0.235831806452854,-0.404652913987242,0.343358441018063,-2.26225699258159,0.368919707617032,1.11606529672524,-0.424476090253424,1.22859091918919,0.114192402759127,0.264940264046516,0.0581880490579373,-0.220361522549189,0.0594118383932314,-0.471397681535971,-0.537818380734455,0.151763847231288,-0.446798551880214,1.50395532758341
1485662,0.235564704803533,-0.259601498697698,-0.320520942791161,1.22737340899808,0.349721671209132,-0.556304632402381,-0.516206935592538,-0.0347301570319972,0.332434861997517,-0.649401209230465,-1.38044763482601,0.396756054408081,-0.669023654957876,-0.987600571547417,2.61284028737481,-2.36307750096303,0.330012208670693,-0.0372160920465205,-0.00612924481978311,3.60742565217714,-1.03803326839163,0.635411919196151,2.49503999236327,-1.7884875326787,-0.266226283370246,-1.1589923777586
1497807,0.235564704803533,-0.121477538896457,0.219620517780623,-0.202580589840402,0.0211233531710578,-0.136186100367071,-0.143621508474776,-0.355938344361665,-0.0680757453603953,-0.213916172785417,-0.386178108830384,0.168080578948893,0.375942670475015,0.876008986792907,-0.087936418867995,0.442816952500472,0.28921406646119,-0.22892402408019,0.0756214573192563,-0.38951114488342,0.204825462089786,-0.490398450443096,-0.521650790662942,-0.0894708653493806,-0.355866744549803,0.993334524415355
1501387,0.235564704803533,-0.25854732156276,0.0476223744253631,-0.295016692775712,-0.653036889214265,-0.10320300262754,0.0288125112490216,-0.58567899418001,-0.357810472247582,-0.185586854861095,0.154902786104031,0.150080758217327,0.375942670475015,1.18229651330422,-0.640030605346937,0.172488612565477,0.161498154572837,0.0297024080057612,0.398175074669696,-0.343636954964993,0.229600821988725,-0.477886043851719,-0.357865246047953,0.0309932567291715,-0.381234974464762,0.217254651493823
1518948,0.235564704803533,-0.259601498697698,1.32742089180292,-0.286268791963531,-0.148437700031338,-0.190625778805783,-0.679423598092677,0.131190610340762,-0.559786170089031,-0.198398949999186,0.570041008409505,0.29033371681598,0.359021550313148,0.248508267056346,-0.0779537263364141,-0.107742754129955,0.150929976745684,0.0407144376138153,0.0876055785508551,-0.337894669597134,0.225346827655082,-0.439427293378082,-0.543874192285154,0.114262994744098,0.492052467756619,1.63095511297952
1526417,0.235564704803533,-0.259601498697698,0.370148366642201,-0.22850196653825,-0.785002206987809,0.0304157602530312,-0.555117670051167,1.38376239634576,-0.0462875427277286,-0.536705114126734,0.00175595975395714,-0.332299107336034,0.315938923552228,-0.987600571547417,-0.682167605429087,-0.502514555051426,0.0736429081823774,-0.215435274259355,0.249424042330328,-0.334198997058746,0.058760486062482,-0.384137635379172,-0.248304114978143,-0.00161036491878614,-0.190485349583279,-0.161210142525628
1565177,-2.70284951691514,-0.259601498697698,-1.43224809636639,-0.0859320667091137,-0.0541621853376734,0.104376022548842,0.235897667811325,0.0428307688186388,-0.701374069126118,-0.530134230502291,0.179191666680475,-0.416347313890178,0.0734027907743343,-0.987600571547417,0.512466504243109,-0.33703606122386,-0.424200138065136,0.0106233513059673,0.142659639098099,0.0887007182252566,0.330759950626025,-0.448940937294039,-0.418840578576411,0.0509417332545404,-0.397402118601021,-0.414215312155696
1606693,0.235564704803533,-0.259601498697698,-0.856358758661767,0.943731030931581,-0.230223493406069,0.97284039086221,0.26249698379818,1.83117567422206,1.76821663226063,-1.45095994392627,0.628506368766706,0.671472720932788,-0.820835750654863,-0.987600571547417,1.72795307678829,-3.19281580142426,0.0260972523238132,-0.336214020109388,-0.0482285551817614,-0.225492778117916,-1.65831432437868,1.98278866536584,1.19643308981324,0.640058374739974,-0.430926929460146,-1.39380339545529
1612262,0.235564704803533,-0.259601498697698,-0.392759894678972,-0.011713991259629,-0.151661966639579,-0.136506861643876,-0.078867853270423,0.383472579848308,0.3425974296065,-0.20569919882638,0.202098364532435,-0.284710694508483,0.374988378909535,-0.987600571547417,-0.556119217229653,0.185165513031805,0.00594368624830726,-0.0163611664673059,0.0313976765358218,-0.284973237979406,0.18263826739083,-0.459075134838043,-0.528696889675446,0.0430382310951095,-0.356865928846227,2.76453183773733
1614566,0.235564704803533,-0.259601498697698,1.62492524912058,0.103187228682116,0.0850609114255722,-0.138881793252147,-0.349780871484924,0.748808994398367,-0.309159283797255,-0.261679287152763,0.111188167559036,-0.405550596931554,0.210491901400554,-0.985159723101403,0.887067802237916,0.442018107303787,0.119569381596484,-0.079972276068914,0.1013523605402,-0.397029667323436,0.148667393028422,-0.484429176694419,-0.442381636882691,0.0433635592249331,-0.290233575509196,0.133399168516062
1644034,0.235564704803533,-0.259601498697698,-0.327421104059581,-0.157964569594941,0.13545213631276,-0.191770093493994,-0.393348657160078,-0.553541047136591,0.178863287656207,-0.391095873699706,0.148138305914446,-0.169700698629216,0.339998151873778,-0.987600571547417,-0.517602889849498,-0.408091418827096,-0.132915631148054,0.0215215871178524,0.148770420668087,-0.518264036616193,0.225792846402239,-0.480942769484196,-0.390832533312855,0.0322858679223379,-0.308510203640648,1.98455602911258
1668599,0.235564704803533,-0.259601498697698,0.438384121992439,0.0533562073163676,0.725265156800298,-2.42667236724206,-0.568287653917646,0.83300335516648,2.47921043712695,0.826987044085362,-2.95198948945771,0.80228884711509,-0.135849019805252,-0.987600571547417,1.42831982478732,-1.26738528477087,-0.630704465552656,0.493282414302794,1.07328836526959,0.0797483467462632,0.808643508499084,2.32925068009469,0.360961105537569,-2.19129826925563,-0.217464390150546,-1.17670478472793
1671370,0.235564704803533,0.11520605380882,0.0205190315026773,-0.208569761734267,-0.0489427323213437,-0.199603293289616,-0.615208851080641,0.761966288541515,0.29848188586931,-0.225701416574034,0.48921263014975,0.813992211440385,0.375942670475015,0.857643386107129,-0.906354007613461,0.702649319390592,-0.0162709903644452,0.017579374198533,0.144768851022148,-0.114738579933815,0.201097531413462,-0.47443458149078,-0.518648557585709,0.0890311521572514,0.0053077407529538,1.98155726212068
1684230,0.235564704803533,-0.0635109615694257,-0.227824868929561,-0.120450843217753,-0.157748093010052,-0.147181620050079,-0.563646295684075,-0.111570848993077,0.0638945599003868,-0.174211717703143,0.0304157294748938,1.02940152889317,0.375942670475015,1.30222813069712,-0.656949799099171,0.167280867869691,0.0744319121019325,-0.0149950137495334,0.150402217445781,-0.191347234273074,0.153423935476277,-0.478089754774418,-0.54016990278373,0.0253974549507992,0.0023655558023001,2.85319903907965
1692385,0.235564704803533,-0.259601498697698,0.141633867982977,-0.149919215558595,-0.36769347140365,-0.288500922356111,-0.629423340441879,-0.185909195406263,-0.247989723138934,-0.17125882322102,0.0704858326655654,0.262345124241817,0.370215724228161,-0.987600571547417,-0.514697464507901,0.134570635384628,0.125192611400599,-0.0259995170291158,0.110107513965703,-0.175969681433723,0.203407374851242,-0.454542021217964,-0.44221491380315,0.0246206694267607,0.162998577561838,0.246063567639297
1720713,0.235564704803533,-0.259601498697698,0.328803343778314,-0.247499417185182,-0.1198508809602,-0.288118478970078,0.274478360837415,-0.674472841615228,-0.405983427637948,-0.192769757668506,0.665004753689389,-0.260295896119809,0.361984898380183,-0.987600571547417,-0.174093576955765,-0.19283353340361,0.108340624313226,0.0397650175970228,0.0787316740993383,-0.314656186000667,0.127981458437595,-0.409164363416767,-0.551658845015301,0.145699900390742,-0.41492554632632,0.423898512266819
1738800,0.235564704803533,-0.208021066221292,0.0168320240296224,-0.0996518445668594,-0.0449583237328249,-0.144014451321799,0.473176530550223,-0.2670025727297,-0.128338028407109,-0.154912145911886,0.0709411626099786,0.599724461472164,0.375942670475015,1.12758818254342,-0.690604271248328,0.243938659991248,-0.0797888499074021,-0.0412578067550691,0.043396916304339,-0.103484434238566,0.189017976183764,-0.481330552830587,-0.50042941623101,0.030878987424408,-0.394960797799152,0.633234471677249
1740845,0.235564704803533,-0.259601498697698,-0.524459914933939,-1.47560445814755,0.470996022604173,2.43883607114141,-0.187979062432744,1.15487974744664,0.153628537792942,1.01158134723042,-0.376343897018013,0.845638062341592,0.320585157110968,-0.987600571547417,0.98135195384569,0.519132609439237,4.44704188519552,0.714232890162024,0.0340912047754976,1.46820256720946,-1.73098064497234,2.81291078429409,0.583938235393791,-0.00883425373573439,-0.39216725749747,-1.37665638984067
1742294,0.235564704803533,-0.259601498697698,-0.55836421932455,2.6769503520409,-1.15241632595661,-0.395491767914053,-0.704810551981451,-0.425044134791134,-0.0725128159749631,2.60039299814752,-1.92193834220727,0.478639243717543,-0.292051007331106,-0.987600571547417,1.2032590875359,0.0973444638611353,-1.82541696991337,0.700534256823012,0.101041680620786,-0.101173269066937,-0.809829909056089,1.6791485703717,0.186668265245212,-1.21078968829535,1.07286279758987,-0.838341234329515
1767700,0.235564704803533,-0.259601498697698,1.08596882411036,-2.76754567670735,0.887869984623099,0.974597535391622,-0.66870537166383,-1.57005117107987,-0.158578834591315,0.746208125985607,-0.369893928078525,0.872647213470733,-1.05932739707151,-0.987600571547417,5.07074341065973,0.00922526363051295,-1.2787115322418,2.16407693148223,-0.0551520353446541,-0.686534527807043,-0.283650636894763,-0.0420994703544657,0.0789477346272535,-0.633385250751117,0.264163980681645,-0.815215141781285
1768972,0.235564704803533,-0.259601498697698,0.190531816029453,-0.0779096351160903,-0.0805574135006553,-0.311024278334656,1.29953496759085,-1.04161127659279,0.410881845343647,-0.427254739161759,0.34195735881684,-0.340061644303305,0.107541163681211,-0.987600571547417,-0.0849512872689154,1.01737618779873,-0.186700920338095,0.104588967059956,-0.0473103608261862,-0.201812835615599,0.140533779110471,-0.382697656109855,-0.462053253001174,0.0895316086218279,-0.439643374225785,-0.894549348748912
1889409,-1.18009187268817,-0.201443507718729,0.0397345315862667,-0.167896086371924,-0.114293579083477,-0.374724326963761,0.658155741696913,0.265514967361033,-0.563584362228831,-0.26136766523186,0.393750668856215,-0.835769505947698,0.212018200410516,0.800151691181938,0.403061924110972,0.204927709794499,-0.261847178832546,-0.117722440049641,0.124996560420886,-0.195468165042719,0.206343851914448,-0.45509355201653,-0.524723868736555,0.0853892698687584,-0.420717334008146,-0.0790918363156439
1915938,0.235564704803533,-0.259601498697698,0.932024949575512,0.0368292510150904,0.972639900174676,1.69381383467126,-0.700270400678661,1.72184276438311,1.24524667091404,1.42920267056403,-0.445898546823645,0.709932316270742,-1.05514050768011,-0.987600571547417,2.29478275246187,-0.720712659115887,-0.0112372162568224,0.532178118547298,2.00417963033757,0.686168804873024,-0.883119400398438,0.374048412711362,1.55422125762672,-0.199623543949908,0.946838559876927,-0.862303544461874
1916742,0.235564704803533,0.117682254102625,-0.341090923935785,-0.100198273559485,-0.028736631177722,-0.198132410319226,0.745863168719951,0.00828434158376651,0.486428368203415,-0.305675224475001,0.196422521494427,0.256770488164988,0.375656472722535,1.0826286866071,-0.543499950465071,0.265734217177058,-0.168307548501993,-0.0125831325726848,-0.012060175384558,-0.539210441455671,0.199441350188935,-0.450856360208283,-0.456581970624912,0.0396376519093995,-0.433716004062459,-0.333100120988005
1919296,0.235564704803533,-0.259601498697698,0.12816263935941,0.0478630525177045,-0.194145022463865,-0.0411173935231868,-0.687182704998015,-0.765138372810881,-0.0210493559462658,-0.223736892560471,-0.0641876924289469,0.685609793650524,0.375942670475015,-0.987600571547417,0.0945524933430977,0.656013905131402,-0.0565599276635844,0.0185274474049698,0.0249169025057713,-0.338422236055699,0.183059701235395,-0.43275282871315,-0.480050903969105,-3.00564090001899e-06,0.804031267966773,0.495237217786875
1926770,0.235564704803533,-0.259601498697698,0.0888022803280883,-0.0538286724210049,-0.101944540202442,-0.210574422014769,-0.629797258871945,0.0474691639883199,-0.0832352393828957,-0.187066626340889,0.050948318719945,0.292265966314494,0.375942670475015,0.975326131914404,0.543291116959914,0.188715906916808,-0.00711682929864528,-0.0239771622583077,0.0635385132689988,-0.292154470469247,0.190445949128754,-0.489158090493679,-0.529830615957839,0.0257855980320722,0.297933402197387,1.59840325685047
1938156,-2.01210627702742,-0.241988400383115,0.492989415496617,0.0115527642131719,-0.341431441824708,-0.583952969981371,2.17459042155312,0.885131890568495,-1.02770551714408,-0.178819978997005,0.334749093977871,-0.946304390886705,0.20978236302506,0.785690071112253,0.0660498276334748,-0.590093190226646,0.295556838477227,-0.0550631329152032,0.108711781286646,-0.151081429145551,0.135899462577444,-0.427736936744377,-0.457493498070075,0.0716801273824319,-0.454424856008944,-0.604546133574249
1938561,0.235564704803533,-0.259601498697698,1.33413499421187,1.81520062437598,-0.49996106478712,-0.921229897669394,-0.616217665630736,0.421222968095834,2.9552221825507,0.591217974750206,0.102841181902092,1.17280124167402,-0.927110080258879,-0.987600571547417,0.815707629092914,2.57371798485452,1.52793703134863,0.343272791273227,0.100631841681785,1.75409420084513,1.35709140435127,1.12411426002402,1.4952664207302,-0.261579519921306,-0.13305687941865,-1.15851902100718
1966316,0.235564704803533,-0.259601498697698,0.165124911124907,0.127861658917103,-2.43525021279364,0.115233595396252,-0.691871511924728,0.671707822508426,-1.82092475137988,-1.67581720551791,0.449301395750801,0.850821152271746,0.358424952543465,-0.987600571547417,-0.0703010678298911,0.0629277626318844,-0.522877351612628,-0.490505485183264,2.05725484812657,0.38620052524416,0.222900877838318,0.253672910259466,0.559024849479891,0.23708756786581,0.513574375217988,-0.774201417628678
1967281,0.235564704803533,-0.259601498697698,-0.122368514731661,-0.162685587382529,-0.290473524223098,0.033305045157703,-0.506026991490373,-0.114196879406244,0.210306042697803,0.11527773821143,0.365609711086293,0.612607547976542,0.375942670475015,-0.987600571547417,-0.48859058765779,0.1564020823946,0.0176107943109126,0.0118462723467627,0.0287615889568681,-0.302071634319188,0.381319661159865,-0.376040480492073,-0.522053222417348,0.0764231397998545,-0.20869202758205,0.223398587147438
1973544,0.235564704803533,-0.259601498697698,0.711383133354886,1.07140563041206,2.52382488661355,0.263764979796802,-0.716915402327474,0.31200896768169,0.223660841398797,0.907498293429994,-0.0445154268922996,0.557003682464523,-4.13997903129571,-0.987600571547417,3.23152577935374,0.0393339450264894,-0.381300452664773,0.245738157031501,0.454366760488937,1.69304298673097,-0.20489555764086,0.0298091128021635,1.98225153975459,-0.0239006072384016,3.07283363772975,-0.410372366724864
1975401,0.235564704803533,-0.259601498697698,1.21522087021359,1.0282763167089,-1.32382890132233,0.849397187858013,-0.689993478963714,-0.212076811280936,-1.46685939353982,0.0800188156148438,-1.12874066556537,1.10202495465026,-4.13570316097154,-0.987600571547417,-0.802986779447845,1.38566345280027,0.69197207818276,-0.439323844013846,-2.21424759042118,-1.16964760865846,-0.174626875055797,0.321158075869933,2.90580603925418,-0.879855199284473,0.505602510248656,-0.908917263885942
1976407,0.235564704803533,-0.259601498697698,-0.150709693006109,-0.130272165193426,1.56032270746978,0.520412164670661,-0.627451987444131,-0.00683558990330543,-0.551127966540456,-0.910930648846875,0.12807156349633,1.00748727902619,0.357947458097386,-0.987600571547417,-0.572100258046966,0.570117916866147,-0.227060859759701,0.352966969869179,0.544574416353407,0.612380439752255,-0.953478500205921,0.630592991886871,2.17879231261948,0.153407601851359,-0.0231420683693753,-1.05379932239375
1978972,0.235564704803533,-0.259601498697698,0.167423825463355,0.0244709288498497,-0.211406196172424,-0.0145915057447775,-0.63438629476204,-0.273725054235826,0.248355121230611,-0.120953228507217,0.578866594216895,0.444718937229214,0.375942670475015,-0.987600571547417,-0.726167535638854,-0.0621660490562214,0.250525019257373,0.0647709535054643,0.0666925080419713,-0.196142058676097,0.24314493586995,-0.469652397836743,-0.541205956779429,0.110420042396246,0.00129227559036518,2.48520927339949
1979045,0.235564704803533,4.03484232010544,-0.0678595250388129,-0.393445302807797,-0.148293693468772,-0.171011824907589,-0.651061098539822,0.169148073924538,0.11119904505343,-0.229367773625597,-0.436352768075451,0.824563646380937,0.375942670475015,1.35199532919441,0.27819623789282,0.147866954770327,-0.269643737416443,0.0584425839404136,-0.0798911996896424,-0.280187309053101,0.433316225426014,-0.409285521551761,-0.553203297276508,-0.0814635841995133,0.104775844545391,0.228954110755924
1979422,0.235564704803533,-0.259601498697698,-0.157278173948551,0.0337426763021349,-0.339418266836409,-0.222363164298518,-0.157486546605549,-0.409000384318184,-0.82207462049008,-0.0112302718384243,-0.0609005901627023,-0.108788578210057,0.0619715009522162,-0.987600571547417,-0.588879608043468,0.342085808511366,-0.0159708300085139,0.0940688418439017,0.141393541500155,-0.337770429209835,-0.0606501983769275,-0.404478466601351,-0.517968214211521,-0.0125845215927652,-0.367424526447163,2.02929351056418
1980052,0.235564704803533,-0.259601498697698,-3.53471839053058,1.8482395409871,-0.132119202433994,-0.399173612666224,-0.721895077116748,0.426650808666312,1.4038978984601,0.25359339224664,0.371517878989137,0.485311289345962,-0.379629690956285,-0.987600571547417,2.02291722390198,0.363271874553379,-0.584701139914337,0.556699692191908,-1.39808785386439,0.04461553800753,0.059224930353152,0.180185155313783,0.0751216759912546,0.36023843461239,9.29364541740313,-0.226048973706503
2001182,0.235564704803533,-0.259601498697698,0.526355348512379,-1.85458537042417,0.139701378597948,3.81042513751695,1.00943295574518,-0.0369698407910086,-2.54450380672886,3.19412310509526,-1.63561679407196,-0.332901530554459,0.309701820411544,-0.987277871704285,-0.126224230603393,1.03606006468244,-4.39582603950187,0.429922406248769,-1.84696525360068,0.759414032652223,-2.94340675405828,0.647748171822738,-0.417939012148159,-0.453885295888912,-0.457233518432552,-0.573474509730075
2002465,0.235564704803533,4.42968831224503,0.0467946512072833,-0.039189497329369,-0.145097823217308,-0.175801086460212,-0.683042482673278,0.162785670426616,-0.252513894735581,-0.217638371134005,0.201153896219956,0.840586925291528,0.375942670475015,1.38510108517909,-0.575567667100085,-0.117288396042701,-0.0696220005548653,-0.0449492937079589,0.0536177623212961,-0.191939784050804,0.191206004723495,-0.488292341341809,-0.524954958364143,0.0497336937162336,0.85832991034819,1.63867841401699
