"mkm7d_ptv2_lbp.3D.m2_firstorder_Maximum_243","mkm7d_ptv2_lbp.3D.m2_firstorder_Skewness_239","mkm7d_ptv2_lbp.3D.k_glszm_SmallAreaEmphasis_238","mkm7d_ptv2_wavelet.HHH_firstorder_Median_237","mkm7d_ptv2_wavelet.HHH_glcm_ClusterShade_235","mkm7d_ptv2_wavelet.HHL_firstorder_Skewness_231","mkm7d_ptv2_lbp.3D.m2_firstorder_Kurtosis_227","sub"
-0.471689747487559,0.620558745968652,-0.663827381203133,0.138090192483783,0.309610161916734,-0.485031487277049,0.305867460393358,1085983
-0.214737643335104,0.401057785254021,-0.0959015610110668,-0.485419161581737,0.327334571256116,-1.7953803037533,-0.650635204155117,1125173
-0.471689747487559,-1.39853169478246,-1.86523769427726,0.556257481356286,0.241145243662768,-1.10126987675714,1.6233694252671,1154608
-0.471689747487559,0.612112721189668,1.35475851917942,-0.0197342527484669,-0.0324317015677922,2.85152732021823,0.401116331082997,1181124
-0.471689747487559,-0.521306590572852,-0.834605977260099,-2.89928320966583,0.418995083705133,0.890257810187266,-0.816602890158795,1183075
-0.471689747487559,0.466788984806146,-0.0664635480363092,-0.147716986599207,0.313951492505044,-1.01125535012218,-1.03581603538223,1232870
-0.214737643335104,0.826102151403859,0.288653765051936,0.104385635955239,0.263577068609034,-1.44912492372064,-0.422424052414155,1279943
-0.471689747487559,-1.47988061353376,0.13426355461367,-0.648506833031678,-2.73984532011302,0.469364137577553,0.856543358362639,1329352
-0.471689747487559,-1.93995181668234,1.78736263501527,0.572207911103156,0.139642652148117,-0.261974834641897,1.52036864397007,1330263
-0.471689747487559,-5.36960999435088,-0.390145328606805,2.24912718400458,-3.58510313866936,-0.555101703927419,6.45441206423349,1364384
-0.471689747487559,-0.797623355171566,-0.25664384241546,0.0719852230958161,0.687658282472162,-1.54092793745876,-0.0993218498556548,1386095
-0.214737643335104,0.187082345900457,-0.215012257658639,-0.936577686402592,0.196479693289017,-1.5486912202815,-1.33775628249931,1458656
-0.364582862912501,-0.622491213864153,0.301384378641654,-0.21898049727053,0.206370449800308,0.207568203560486,-0.220979417507552,1485662
1.34310677661648,-0.389548015115284,0.212726813080469,0.252597012036651,-0.111817249553298,-0.614344537518316,0.444514954401261,1497807
-0.310613799582128,1.10518165271594,-0.258301919702613,-1.70187734106878,0.264617365623654,1.65383472503175,0.246010471264546,1501387
-0.471689747487559,-0.645062539536016,-1.93298421950126,-0.492706224893934,0.253446723955282,-1.74359232101779,0.447100716405567,1518948
-0.471689747487559,0.383324881761266,0.123629166958123,-0.218268895953374,0.11854144872644,-0.422702734092906,0.872406338249388,1526417
3.25947171020907,0.788879765702022,0.110295203040572,0.444584404038533,-0.181279619948098,-0.347994765209505,-0.555612669103633,1565177
-0.0250540695384471,-0.870115195102098,0.0100908208216929,-0.154323688760794,0.293222563483601,-1.84594019448427,0.383798962115624,1606693
0.673044559299911,1.36586938060455,0.978671797367508,-0.361228030916008,0.253250935283965,0.410033137204362,0.523714030163523,1612262
