"lemm_prg_v34_250","lemm_prg_v37_250","lemm_prg_v40_250","lemm_prg_m020_250","lemm_prg_m102_250","lemm_prg_m004_250","lemm_prg_m031_250","lemm_prg_area_250","lemm_prg_eigen_max_250","lemm_prg_grady_249","lemm_prg_m120_249","lemm_prg_m012_249","lemm_prg_m111_248","lemm_prg_m201_247","lemm_prg_v15_246","lemm_prg_m003_246","lemm_prg_gradz_245","lemm_prg_sphericity_245","lemm_prg_m021_243","sub"
0.419088974622239,0.581746681322168,0.74311592060096,-0.593119359337642,0.0214100650398458,-0.330792052618933,-0.0228493344674148,-0.241373718277972,-0.327583175613538,-0.108914741229189,-0.10558655246826,-0.030693930601337,-0.0709894451065462,0.125841869476304,0.221220568087533,-0.141050675535215,-0.741990905705072,0.30899083202026,-0.183577579071167,1085983
0.419088974622239,0.579954047172063,0.662006305067559,1.05242559564433,1.03979694125841,0.31473853824242,0.0441696450496871,1.71194442145223,0.441293848571674,-0.0600751765110555,0.747602250567244,0.360617808643057,-0.98950208805464,-0.566799589225343,0.221220568087533,0.58293382218618,0.60734750110246,-1.35660878131428,0.30629719687411,1125173
0.373008072740142,0.530845162550809,0.697192979493216,1.08354704245944,-0.613642877313587,-0.184269297971046,0.431014680562403,-1.03090192819182,-0.570101808405909,-0.629684808312812,-0.466766090012335,-0.516986838958251,-0.671946688466361,-0.153925212749139,0.221220568087533,-0.622872296002579,0.869114564407603,-0.954977736700516,-0.63128331141579,1154608
0.414225085380943,0.572920085353634,0.737192311772292,-0.42247885144494,-0.0834351314824857,-0.341541569921177,-0.0122671052816462,-0.0467874455796577,-0.196476513064172,-0.939581498279607,-0.0547617727953118,-0.0490708554252061,-0.0821299126418954,0.0132949769547785,0.221220568087533,-0.0974317358098966,-1.01890153770957,0.0935762771555183,-0.228602922406245,1181124
-2.60381818884345,-1.80335305539296,-1.37194486106572,-0.536453284265862,0.133056710427986,-0.304345629382531,0.0296536255661622,-0.947774076062082,-0.542342532966855,-0.192735042084618,-0.382044324259058,0.289470311036407,-0.102132343649297,-0.113859507272537,0.221220568087533,0.0534720298635753,-0.302671682814449,0.969032045909401,0.00630063485819619,1183075
0.41453982915427,-1.80335305539296,-1.37194486106572,-0.727277096878813,0.0645841016974085,-0.316254397315216,0.0131964446366562,-1.05513201961977,-0.551303194413352,-0.103488976090841,-0.0648283461188447,-0.0311856381493912,0.0287412245407935,0.163231660484406,0.221220568087533,-0.122847234146174,-0.711154080901233,1.3325326049653,-0.136585940901177,1232870
0.419088974622239,0.581746681322168,0.76226020718375,0.0722052664538124,-0.557805022850654,-0.00891463256705604,-0.285749384625544,0.718883443543594,-0.0179558902217696,0.143979562932263,-0.748887337213453,-1.23525945279622,0.29794377113135,0.356396561946203,0.221220568087533,1.35503441551545,-0.193990132631662,-1.05299652395921,0.389061440959891,1279943
0.419088974622239,0.581746681322168,0.744092212111019,-0.558929055504696,0.150075848287848,-0.283046003952979,-0.107696197480786,-0.435587220338933,-0.296691595402068,0.0862502410563863,-0.297727226354275,-0.0850566372651027,-0.182453846225323,-0.189189562845707,0.221220568087533,0.0526566483150887,-0.627771382639723,0.227069361358949,0.133936281898362,1329352
0.419088974622239,0.581746681322168,0.713426246607762,0.186951048896939,-0.997723763436709,-0.282076938721584,0.023390629688998,0.523551629570574,-0.152570437740501,-0.283884066702371,0.328839345225143,-0.284387431431084,-0.126085325717281,-0.349717961121708,0.221220568087533,-0.335520381537196,0.433400377366441,-1.04466309137988,-0.0611193802242236,1330263
0.419088974622239,0.541183760629735,-1.37194486106572,-0.512251602150106,-0.209554343335452,-0.341300793876328,-0.103493386045571,-1.24375396212044,-0.579000617228215,0.164896042379976,0.0152189897757102,0.12356268091349,-0.00113340517515151,0.101092368470377,0.221220568087533,-0.1871198113323,-0.116690831528462,1.1120704937774,-0.0949737724256864,1364384
0.17711612743067,0.346557032110121,0.428016954035631,-0.369015666313732,-0.0599598766845389,-0.327703068552522,-0.0548990042366957,-1.01226339632417,-0.566551664807134,1.97360027887575,0.0761528003846946,-0.0306305587983715,-0.121670923349502,0.0938872611230798,0.221220568087533,-0.0986422148754187,8.26832098583172,0.100869767395773,-0.257070817791401,1386095
0.419088974622239,0.581746681322168,0.76226020718375,-0.600844219215957,-0.141194585360869,-0.296024274256327,0.0625649882682363,1.35893062787885,1.42787789740769,-0.179204390516526,-0.457330524355686,-0.0598517647958089,-0.0819472366635422,0.361672294516064,0.221220568087533,-0.1376936721643,-0.51669058286389,-0.607185746895245,-0.475419500610323,1458656
-2.60381818884345,-1.80335305539296,-1.37194486106572,-0.561516724057089,0.0822522515956621,-0.311535704206153,0.00520969544515462,-0.0188296477781758,0.0977312595254576,-0.196277373997583,-0.153890964901179,0.118299849408765,-0.11140183575864,0.109293795806346,0.221220568087533,-0.00358104680621106,-0.136446808297588,0.991822697778819,-0.188747067096525,1485662
0.419088974622239,0.581746681322168,0.755992350889332,-0.748572785321153,-0.173475836559887,-0.346521297829036,-0.0166722756645269,-0.300644249617114,-0.203637742819837,-0.190546006431251,-0.0670972015844871,0.065506598387578,0.109431964611023,-0.0713485701346447,0.221220568087533,0.0465595716227496,0.107050633982883,0.630455275815972,-0.133997721494442,1497807
0.419088974622239,0.581746681322168,0.76226020718375,-0.278838059050348,-0.268730653238484,0.516984095795468,-0.0789798543298603,0.141088955646301,-0.285707030596415,-0.0275169804869547,-0.038223999537104,0.793355157782359,0.435329738595048,0.32763167757497,0.221220568087533,-0.818779950896064,-0.392282879591705,-0.883490724507194,0.0237367111314631,1501387
0.419088974622239,0.581746681322168,0.76226020718375,-0.353374791008771,-0.0573214115508065,-0.358576931683769,-0.10581570755671,-1.1121659271348,-0.561543933497544,0.595938237046588,-0.133631100072906,0.12908556195311,0.0607309585991285,0.188751569810812,0.221220568087533,-0.101951133447026,0.000281230468387598,1.13191720658937,-0.176516035549668,1518948
