"mkm10d_gtvper_wavelet.HHH_glcm_ClusterShade_238","mkm10d_gtvper_wavelet.LHH_firstorder_Skewness_230","mkm10d_gtvper_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_230","mkm10d_gtvper_original_shape_Elongation_229","mkm10d_gtvper_wavelet.HLH_firstorder_Skewness_229","mkm10d_gtvper_lbp.3D.k_firstorder_Range_228","mkm10d_gtvper_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_227","mkm10d_gtvper_wavelet.HHH_firstorder_Skewness_226","mkm10d_gtvper_lbp.3D.m1_glcm_ClusterShade_226","sub"
-0.0544608245479886,-0.338247781690674,-0.313797612461027,1.02769013153375,-0.0806857206339365,0.426381950749305,-0.222258427084105,-0.153878821188495,1.01461126144636,1085983
0.0463990092906661,0.616913799582216,-0.356731319898353,0.903315011727641,-0.376766967248993,0.53905546121721,-0.233712963228177,0.306412016992615,0.330323333064291,1125173
0.52686486252905,1.49610130640696,-0.338371286080306,-1.09125817683295,0.224657197699682,1.63616856817805,-0.261606513576414,0.824468159494361,-1.36260405069298,1154608
-0.208696465375646,-0.259750883299606,-0.237672270318431,0.128547106063381,3.17180262726425,-1.05811780216424,-0.24300566184494,-2.17478591260956,-0.0537000463226803,1181124
-0.069405847424755,-0.373964476287977,-0.351477420359611,1.3884677017123,0.121499554783336,-0.413640246082812,-0.258894722731757,0.506515594762269,0.191301457102812,1183075
0.0774469262418686,-0.67490184712717,-0.320760758860797,-0.515882743954256,0.252345449036028,0.342017984303653,-0.261528573563958,0.288147946424945,0.73323893208363,1232870
0.0162144567346438,1.34415401413012,-0.329714968457107,0.0607759317154871,-0.0408023705150299,0.219392156639191,-0.0796961217211248,0.171495708320663,0.525458595847887,1279943
0.330498247688355,0.423216248573908,-0.345867003957426,-0.201139121923733,-0.129733495225626,1.05824529241993,-0.256707847917573,0.288425260047249,0.949821396900228,1329352
0.0679438948951071,0.258444544253106,-0.154363759982285,0.300674203552877,-1.14693560803867,0.615291485036716,-0.171447806993672,-0.16437965642179,0.172862829698746,1330263
0.219749134376169,-0.712353080398874,-0.349899311322019,-0.778798785706111,-1.38108318962372,-1.74261560601852,-0.261676434691259,-0.332655219222048,1.3219589808916,1364384
-0.53776389417825,0.536900901383809,-0.344046908395337,0.550834506291019,0.656663455353629,0.62988122995856,-0.261992362342411,-0.801492897270802,0.673581944446138,1386095
-0.0302781918869705,-0.179847589844032,-0.357549387131074,-0.929661778444626,-0.175777681703398,0.591315915197313,-0.115713004796373,0.243225512595354,-0.669266889637512,1458656
0.0844580507016599,-0.534094478763806,0.492672877951385,0.705670136509656,-0.0528135759110989,0.726253188726853,5.53582062138777,0.170870314679313,0.00877442104306882,1485662
