"mkm5d_ptv6_original_shape_Sphericity_250","mkm5d_ptv6_wavelet.HHH_firstorder_Median_250","mkm5d_ptv6_logarithm_gldm_LargeDependenceLowGrayLevelEmphasis_245","mkm5d_ptv6_wavelet.HLH_firstorder_Mean_244","sub"
1.26304919603012,0.183870909075393,-0.191713667801994,1.84904160839061,1085983
0.533656452086097,-1.03913400041734,0.028924458578287,-0.0358274792375151,1125173
0.539696920621081,2.30801054706481,-0.280577406969291,-0.788224844663117,1154608
1.18032951532809,0.102720175675322,-0.283723782447199,-0.0262888633716183,1181124
0.0369798798511974,-0.194762891794924,1.702129771379,-1.12004953485833,1183075
0.483748936614683,-0.540581788115947,0.33946394059199,1.78848620057977,1232870
0.636835331859607,-0.153046138329813,-0.185890770968551,1.33026592339584,1279943
-1.57371086894662,-0.57326524065903,-0.270715718173338,-0.327935412574858,1329352
-1.19026639050154,0.475936591078154,-0.26825575177623,-0.37902425005313,1330263
0.90192016753852,0.755630535336691,-0.280437804101164,0.55077391177311,1364384
0.312723833355372,-0.685931190855788,-0.235024930462954,-0.588536007746752,1386095
-1.50459136192332,-0.577229294746721,0.0382144452652323,-1.15428296098877,1458656
0.627867234430281,-0.047688920199495,-0.157989882778093,-0.375294605496366,1485662
0.693249085581562,0.809587612435342,-0.27973207825282,0.958281464914553,1497807
-1.06530084495932,-0.011535772332042,-0.205308463039535,-1.69970780225507,1501387
0.736488031819407,-0.579679346714898,0.495421589582004,-0.278095722094713,1518948
0.883888958507897,0.147540072631631,-0.27391665731545,-0.540168512828645,1526417
-0.245246529167841,-0.420512552484934,-0.254264616105234,-0.397692970023908,1565177
0.0569667937889996,-0.0877188643864334,-0.267357673514899,-0.195851160342314,1606693
0.883221439599567,-0.101788450612874,-0.0757431185600975,-1.26191137037666,1612262
0.489367956538935,-0.880353740569116,-0.239145499326253,0.430657805822291,1614566
-0.305781566439429,0.145499898690203,-0.21695267455404,-0.263960133145584,1644034
0.0680460406262799,-0.425427829790547,0.912496837054825,1.32352853505088,1668599
0.159314675751154,-0.0814362861278324,-0.147413172839361,-0.810368911802186,1671370
1.37169812026531,0.115396313034715,-0.044635771234517,-2.86496378019397,1684230
0.762676649856691,-0.271740061893298,-0.17828018743538,-0.478819163126065,1692385
0.873952742396466,0.727927115976819,-0.271620917086596,-0.907730306364099,1720713
0.199568378084928,0.389840605010123,-0.283480868532317,0.0524742821332938,1738800
-2.46289911494818,-0.868220684016059,-0.261752435823447,-0.663426566427201,1740845
-0.218095994223696,-0.952000146797039,0.535733229709657,-0.126384886787104,1742294
0.928643588571957,-0.177669564576311,10.4578144916931,-0.307899464349318,1767700
0.580955643502021,-0.306089159299224,-0.285562752616802,-0.418767183946605,1768972
0.11222341364035,-0.803276298904657,-0.290935439942927,0.139314861990777,1889409
0.429113062789552,0.0124269340217253,0.194648955862218,-0.0857824139682972,1915938
0.195280498145522,-0.357208892137412,-0.29459941447063,-0.685492392303168,1916742
1.40828416262786,-0.173257365558079,0.0728429437242154,0.224323748769949,1919296
1.0415536032307,-0.20159307558586,-0.174210911584105,1.49121803685025,1926770
-0.58197747626252,0.351761556927936,-0.278925469076478,0.352160993216974,1938156
1.13145564761828,-0.168289773476586,-0.0981412719758376,-0.586212959991283,1938561
0.709629492770955,0.179543330770338,-0.174127911345528,0.12951606329783,1966316
0.741401134890212,1.36356183682574,-0.266144977278605,-0.975580545624187,1967281
0.0473467104934755,-0.0299987159203813,-0.271611787106827,0.363145347744534,1973544
0.6310617852977,-0.825730247879932,0.00946613034211583,0.978728231031845,1975401
0.758536158083918,0.88172638767454,-0.285685958969097,1.13066083303605,1976407
0.662871766485466,-0.761634146575221,-0.234719202953126,-0.420709499446597,1978972
0.342827666656828,-0.37902367998562,-0.252379598395703,1.15061486253557,1979045
0.119159607567356,-0.379695916329194,1.37346927436675,0.312259832004659,1979422
0.664778302231428,2.73939625630617,-0.203874357137634,0.755823323488907,1980052
-3.75375189562033,-0.327173412324165,-0.295245270608529,-0.812703096871758,2001182
0.802455778007907,-1.15014703864854,-0.0529061820724288,-2.36410495943695,2002465
0.684479019323245,0.0274351394135995,-0.196663019999642,-0.0637803032714514,2004451
0.300258626054899,1.82701649989249,-0.277492517619456,0.599130350273967,2006164
0.440639036620591,-1.2243157408785,-0.286118465906365,-1.10251222842287,2007309
-2.49487050161826,-0.307665704197525,0.157850274143698,1.48715492071138,2009915
-0.88872303396039,0.946119741497911,0.233927147143348,-1.37891451359331,2010259
-0.666484197465637,-0.104891999586216,-0.261079367108441,-0.760191788033187,2010554
0.668298866183114,0.12741425813307,0.504530056258153,-0.203386743808763,2026671
0.591584916540898,-0.274967775562891,3.47740824172795,0.473011215124717,2033049
-1.46879606004793,0.675617463571331,-0.286476724414361,0.928917439759567,2034136
0.616976253728925,0.519471155107718,1.55057657865754,-0.831721872775867,2040495
0.755108630078848,-1.21106898024329,-0.279993059040842,0.780203546010448,2047354
0.900704096319534,-0.628360365926773,-0.238261549474131,0.481776312369321,2051378
0.317736750575455,-1.24397691073379,-0.220984100347321,-0.230373401085625,2055667
-0.422818825697558,0.00519342055121332,0.0785948672020792,-0.540039528611652,2057358
0.11411225220746,0.329188252198866,-0.105306763827749,-0.270805809966037,2059713
0.0529083234095336,3.42598172625651,-0.23792741783519,-0.851869964889681,2069079
-0.163743746555508,1.02206504669559,-0.273634194223575,-0.267860521529043,2070958
0.912339816724456,0.490411288073968,0.798846102302831,0.712842722860712,2072215
0.513476178431078,-1.02311383285588,-0.269355403230146,-0.55077744675787,2075832
-0.180522957540727,-0.829825481126036,-0.281004463681821,-1.04813071593164,2075846
0.606249278811833,-1.90557861723415,-0.166977140418857,2.05138717111574,2076301
0.672333858922744,-0.0129376643226431,-0.296148916524063,-0.345804443005159,2078198
-0.545243029145047,-2.14343629311256,-0.255732747056775,-1.28330670898754,2078899
-0.412264736403846,0.524768373857117,-0.194335443572606,-0.0276223264205144,2085349
0.0837505687936518,-0.428021718023362,-0.277101083912663,-0.146632049307403,2086044
-0.698110617573731,-0.0136026247249147,-0.286955503864963,0.886292927054643,2091555
-0.782463951375678,0.261317407704247,-0.2407833224206,0.297704198689506,2092954
0.385644775965097,-0.14921355898565,0.573028517970442,-0.348556641725976,2096627
-0.119641691942459,0.00759733092495845,0.132725549886316,2.44646239044567,2100050
0.800473824748881,-0.297627838312896,2.02042531682839,-1.2391965527692,2108003
0.15265755777808,0.391277315411502,-0.282235028752735,-0.195000576413632,2109902
-0.80450638435798,0.23792117885557,-0.260089611963751,-0.102627348260485,2110540
0.49962653451919,-0.188516390078618,-0.0716681587773082,0.984326387473105,2116787
-0.492787866239022,-0.0853493631517682,-0.225163137821838,-0.407917904453809,2119177
-0.852544559420276,0.746424741552037,-0.295214490281438,-0.220156217668005,2131601
0.905211152208236,-0.10947828497401,0.594708187332477,0.910066752557298,2132424
0.391405754196768,-0.592455081099984,-0.0425515048444221,0.131881057431531,2132982
-0.149444099843948,-0.394271718592702,-0.252631647120511,-0.496251714524187,2133204
1.0023934406194,-1.19786163095681,-0.0924718587746554,1.20570433652454,2133380
-1.66786154417735,-0.72045965537305,-0.196821452587981,0.227637444577505,2134220
1.1203749179975,-1.3858661334794,-0.290189677823809,-0.39366116878219,2135748
1.10269282713843,-0.596716630237712,-0.242822039511323,-0.500292019664941,2137799
0.289559552491206,-0.0756634936650004,-0.278963674202338,-0.655162479299886,2138375
-0.429136603722912,-1.63879761948711,-0.290426594896253,-0.707750780305768,2138678
-0.398917265376697,-1.09971779264003,-0.229715942773146,-1.09404357872073,2139733
0.275471653985171,-0.752521181675027,0.882783296370052,-0.529801206990414,2141116
-0.0934764165258062,5.28891082716065,0.274645298038212,-1.43583822331384,2144796
0.852732583078139,-1.72739433142285,0.0169049862088432,1.50873255712199,2145166
-1.93653138435706,-2.0266419131875,-0.280934918652981,0.477158532303,2145694
0.010252480370189,-0.490368137343177,-0.10079388925578,2.22972553945403,2146138
0.114451430270202,-0.197389188282961,-0.153018025276446,-0.551856857347497,2151024
0.740533615986595,0.602616731819076,-0.267340043197713,0.609089524089879,215131
0.795095733073851,1.88231989898004,-0.224845580475009,0.945336853667017,2152442
1.17293908717071,-0.0288863457608048,0.893030696068416,0.512523508988785,2157529
0.541300136820423,-0.0131302948686463,-0.28576239819662,0.392306996490417,2158101
-2.52726386688986,0.251447305320397,-0.279287950046166,0.813002711106517,2158329
0.640177364270704,-0.368502335380497,-0.270451681981871,3.44061889316493,2168082
-0.273697024034419,-0.280528595602422,-0.22287507751781,0.480574291376123,2172217
0.591416211291972,0.428998190124825,-0.0573642279432587,-1.78384725865681,2176530
0.294023925501328,0.0114757259620155,-0.267679449333847,0.56440612099625,2176784
0.18527911716742,-1.49869112362648,-0.27729343454775,-0.936908968503458,2181724
0.384780829677462,-0.924486326340961,-0.262430980793856,0.0663914016284488,2183291
0.429741375529904,-0.0314183127014869,-0.282198173339677,-0.757061475362851,2183356
1.17210700691141,2.85603238450788,-0.279265497418858,0.738439391234663,2185290
0.820754704618732,-0.415464504408749,-0.28356741829858,0.128162102429327,2186951
-0.308874933470992,3.86843462728284,-0.289905250032219,-0.429197665634229,2196212
