"lemd_ptv2_original_shape_Elongation_250","lemd_ptv2_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","lemd_ptv2_wavelet.LLH_firstorder_Kurtosis_250","lemd_ptv2_wavelet.LLH_glcm_Correlation_250","lemd_ptv2_wavelet.LLH_gldm_LargeDependenceLowGrayLevelEmphasis_250","lemd_ptv2_wavelet.LHL_firstorder_Kurtosis_250","lemd_ptv2_wavelet.LHL_glcm_ClusterShade_250","lemd_ptv2_wavelet.LHH_firstorder_Skewness_250","lemd_ptv2_wavelet.LHH_glcm_ClusterShade_250","lemd_ptv2_wavelet.HLL_firstorder_Mean_250","lemd_ptv2_wavelet.HLH_firstorder_Mean_250","lemd_ptv2_wavelet.HLH_glcm_ClusterShade_250","lemd_ptv2_wavelet.HLH_glcm_Correlation_250","lemd_ptv2_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","lemd_ptv2_wavelet.HHH_glcm_ClusterShade_250","lemd_ptv2_wavelet.HHH_gldm_LargeDependenceHighGrayLevelEmphasis_250","lemd_ptv2_wavelet.LLL_glszm_LargeAreaEmphasis_250","lemd_ptv2_lbp.3D.m2_firstorder_RootMeanSquared_250","lemd_ptv2_original_shape_Sphericity_249","sub"
-0.270917282137427,-0.159458245293522,1.98796227094608,-1.48407599746463,-0.582703025115686,0.475836180532484,-0.248211346628104,-1.68419395720391,-0.669085875235361,-0.893279837511411,0.264170022824366,0.628960542444373,-0.961380373753193,0.239103957155164,-0.150205515441059,1.40377528955522,-0.204119878075227,-0.767726469951902,0.572831066222076,1916742
0.921227549845095,-0.152307642672149,-0.53019148535759,-0.224844372209406,-0.397748791723307,-0.679075172929453,0.768832132481773,-0.202967183152946,0.0294016924703778,-1.86405372379398,2.34924162616831,0.81359422415536,0.203438583677463,-0.216456335868587,-0.74988421671097,-0.616697294628579,-0.337411120447561,-0.0195124081135794,1.03541051705517,1980052
1.49547754742418,-0.109616951426832,0.192179687716003,-1.63779941154058,-0.37780571492836,-1.33180831978466,-3.00646630805667,-1.75138624805748,-1.43171516461055,-1.08364700420685,0.432189049721363,-0.160770336314319,-0.789514006380811,-0.355462833905181,-0.419744900470144,-0.827455217586827,-0.339430365491624,-2.20904660772871,-1.59077594999706,1926770
0.87968881590256,-0.156958388971121,-0.970676154551018,-0.403707167008188,-0.226553025787874,-0.259062593758579,0.289058990550433,0.637115932247974,0.26199713025044,-1.87339872794185,1.69156649853615,0.264753559500591,-0.190453051828144,-0.231724141957314,-0.27352476022993,-0.248478147167646,-0.306825910391521,1.39170733791671,0.225731442139576,1979045
-0.022933181862377,-0.16602823339625,0.829188689752624,-0.0425090359764079,-0.440873665930793,-0.32733654388491,-0.332372690246108,-0.0197443825265641,-0.0125889511239777,0.867694950206032,-0.795286877639696,-0.369447829657002,0.289659898125692,-0.119592300760383,0.0962036620741772,-0.451507211491221,-0.242599916150535,-0.863522652776989,-0.0899969121859759,2196212
-0.440903731040185,-0.162220433415897,0.552585604666316,1.19233798559177,-0.139595967615961,0.759852745628848,-0.391357195170665,0.848225701395043,-0.0291427639838086,-0.458155429698069,0.666372119968027,0.155918476966085,-0.331508226334885,-0.210389387461262,-0.00819470413304308,0.344102109373414,-0.120628318555003,-0.27261077876613,-0.0231781059074365,2393207
0.290431172166676,-0.163138466078185,-0.967009848114309,0.509618374496318,0.150170895651336,-0.518294441679779,0.323574461694604,0.959035129750208,1.70715747173292,-1.84509627508273,2.31206175872264,1.73034166499457,-1.19756696750642,-0.358696329904025,-2.61958910102834,2.42788894250825,-0.256193952760381,0.304569873579902,0.343757276065356,2146138
1.17377432450978,-0.149512670669329,-0.398352931666297,1.59405543063102,8.79664776752317,-0.361934548330479,0.364264184290508,-0.224338523632564,-0.26218790213868,0.272470591864327,0.0121116566567986,-0.286006073466022,0.558289251992587,0.679764411548892,-0.0495788283767617,-0.989574574323488,0.715012055286943,-0.493493068262604,1.45633567372735,2228399
-1.5450271229137,-0.145551527196595,-0.983457106057892,-0.550670052868196,-0.482069774391522,-1.09391056107336,2.33807474010154,0.316547656861601,1.11353316932596,1.25054971206622,-1.87474436398265,-0.139487934917033,-0.701802387985751,-0.366173686898871,9.38160627963959,-0.0344926662909813,-0.334225331056571,-0.861467625720483,-0.645411268446628,2144796
0.0230423562062076,-0.144297927053984,-0.2801614324763,0.295841674946812,-0.562632947274639,0.0282393686160543,-0.52005435285487,-0.0583124781213987,0.654498763309189,0.724496834003746,-0.861340960018652,0.000435247942145522,-1.27006349027063,-0.365744978091249,-1.56315129349814,2.12947279901264,-0.199080754150645,0.770783312638819,0.861775676828253,2234271
