"mkm9d_ctv_wavelet.HHH_firstorder_Skewness_248","mkm9d_ctv_wavelet.HHH_firstorder_Median_241","mkm9d_ctv_wavelet.HLH_firstorder_Skewness_230","mkm9d_ctv_lbp.3D.m2_firstorder_Median_228","sub"
-0.0996397933425794,0.187541692747804,-0.0503755161617079,-1.31897493164932,1085983
0.460433901493271,-0.496239950641411,-0.272792855659462,-0.643859770545025,1125173
-0.386953245076152,2.72374024275472,0.404608641294923,3.88000264935538,1154608
0.00384326682899467,-0.15381647663396,1.34887851914371,0.502186264152009,1181124
-0.119475712337336,1.11357414428943,0.106529047795791,-0.0574574162375013,1183075
0.315823047344515,0.8685042031337,0.810629052259439,-1.12292425344768,1232870
-0.00998899085375533,-0.259101686378385,-0.0783599378111619,-1.51844999548044,1279943
-0.371065023660665,-0.598594836804428,-0.274730974001708,0.0295576172305367,1329352
0.030008272382742,0.565088446346214,-1.47872504196853,1.76204262121915,1330263
-0.349540631208375,3.96527936928122,-0.705241452807342,2.1742948782328,1364384
-0.814584451587001,-0.0184803108528341,2.43991432945819,1.57638891352025,1386095
0.21553007231903,-0.38034508522471,-0.215614081501592,-0.329169545677266,1458656
-0.252941906221628,0.446332695387829,-0.0256408289048112,0.460055587214301,1485662
-1.02196561597048,-0.575355063477145,-0.41923332290123,1.33638598153067,1497807
-0.098952091583801,0.160086969423591,-0.856006964227402,-0.785747605973582,1501387
0.0995207094419575,0.300118007546313,-0.339590375926517,-1.88095721955145,1518948
0.474322429883,-0.608952853294787,0.490743117453102,0.139544121432957,1526417
-0.724539503044645,0.701065758542171,0.375404603685971,-0.778844101208314,1565177
0.434355108300031,-0.17527703942726,0.613289478807136,1.19787199798554,1606693
0.12480364092043,-0.862422493912036,-0.309316547752807,-1.12094724651676,1612262
-0.892648190032022,-0.194551470762204,-1.21857220619391,0.350765914998243,1614566
0.598684816554268,-0.226239369237709,0.40924698772634,0.362395513462659,1644034
0.104354117839242,0.332575374458233,-0.252091283098614,-1.0577939263955,1668599
0.0885209984465602,0.56234483483431,-0.381478511771837,-1.13071136730774,1671370
-0.51754682717986,0.134796866230629,-0.192008841123732,0.0344647190340442,1684230
0.0106892369730908,1.1623951394258,-0.731593772427467,-0.356292648566472,1692385
7.77541930494677,0.272194046978996,2.06637382438027,0.201883457013733,1720713
0.162426266153103,0.558907619107078,-0.257297890565685,-0.0520377736562303,1738800
0.0790723779595795,0.533340550017413,-0.279782432144171,-0.491889984142911,1740845
0.357727475882209,-0.632157426268623,-0.416443504025027,-0.559588206746569,1742294
1.05477367917105,-0.629659612413773,-0.484152461382849,-0.0909263450122656,1767700
1.21213099087789,-0.118394377089519,-0.329049170533471,1.07288770249426,1768972
0.282492435354837,-0.498377374165102,0.943349612203024,0.34718832128621,1889409
-2.23587518696402,0.0764770375722892,-0.62602342615363,-0.573005161654705,1915938
-0.0288417500943389,-0.0383131899486365,-0.0790905994985274,0.920705828797685,1916742
0.288542244843501,-0.223343495028552,0.137089705716924,0.647753084019941,1919296
0.392243374624043,0.675539978297785,-0.950755553606241,0.696393632012695,1926770
-2.22094333993671,-0.194914361003917,2.07158085099059,0.152610720481204,1938156
-0.0698816594404424,-0.0350590725089179,-0.222590917951311,0.387392696986606,1938561
0.359586100732632,1.69673844015352,0.0573442852864647,1.31609481411609,1966316
-0.165282845184578,-0.478700477391529,-0.632195418933181,0.345003302791565,1967281
3.06203579486267,-0.329324239362785,-2.88350219772407,2.24490547861514,1973544
-0.233506397260428,0.519526528149528,-0.133812922172711,-1.36010026294633,1975401
0.0725401276006895,-0.390672598774196,-0.0800211786640757,0.570136993075589,1976407
-0.040398005164917,-2.88639322206799,-0.538041102061935,0.243746516968502,1978972
-0.232989547635561,0.992738790319196,-0.0963578557903642,0.785494723110195,1979045
0.289253253348888,-0.532972991184041,-0.722610729852699,1.69496105957999,1979422
-0.422139133856964,-0.505754448925477,-0.0451704126325002,1.2652741409876,1980052
0.75866793140863,-0.280104054880242,0.768124060023137,-1.12445094424197,2001182
-0.31411985713624,-1.64070021190802,-0.156832980039101,-2.41947279581883,2002465
0.789096687454878,0.0410541316050888,-0.349617016012729,0.142945084458139,2004451
0.222750190482537,1.34469474583825,-0.192212449671033,0.0712870334561748,2006164
0.340795637927162,-0.0941881262457091,-0.573158728128379,0.436714010073575,2007309
-0.284957177324387,-0.111329287134173,0.0614383204202319,-1.26718805148911,2009915
