"mkm10d_ptv4_original_shape_Elongation_250","mkm10d_ptv4_original_shape_Flatness_250","mkm10d_ptv4_original_shape_Sphericity_250","mkm10d_ptv4_wavelet.LLH_glcm_Correlation_250","mkm10d_ptv4_wavelet.LHH_firstorder_Median_250","mkm10d_ptv4_wavelet.LHH_firstorder_Skewness_250","mkm10d_ptv4_wavelet.LHH_glcm_ClusterShade_250","mkm10d_ptv4_wavelet.HLL_firstorder_Skewness_250","mkm10d_ptv4_wavelet.HLH_firstorder_Mean_250","mkm10d_ptv4_wavelet.HHL_firstorder_Kurtosis_250","mkm10d_ptv4_wavelet.HHL_firstorder_Median_250","mkm10d_ptv4_wavelet.HHL_firstorder_Skewness_250","mkm10d_ptv4_wavelet.HHH_firstorder_Mean_250","mkm10d_ptv4_wavelet.HHH_firstorder_Skewness_250","mkm10d_ptv4_wavelet.HHH_glcm_ClusterShade_250","mkm10d_ptv4_gradient_glcm_Imc2_250","mkm10d_ptv4_lbp.3D.m1_firstorder_Skewness_250","mkm10d_ptv4_lbp.3D.m2_firstorder_Maximum_250","mkm10d_ptv4_lbp.3D.m2_glcm_ClusterShade_250","sub"
0.396798371672479,1.06854900054944,1.30576548099094,1.37308009745665,1.19048650307665,-2.12881147787499,-0.507798924189451,0.0513378191994517,-0.696766480678133,-0.825116024617008,-0.592949647161964,-0.788084424865546,0.515079366362355,0.584132945788403,0.309498389160611,-0.452282651938703,0.421744618450042,-0.547534466111203,0.604134496531746,1085983
1.04086115749819,0.354501163226146,0.429056827880961,1.19094864208176,0.341145588725537,1.2232259567549,-0.43088620228002,-0.131628056645757,0.360240308251446,0.193374270098901,-0.308668766256232,-1.07241117816951,-0.658949647107509,0.805291868454145,0.427021222633967,-0.319699575604733,0.96531076293418,-0.324126729253372,-0.0687377124802444,1125173
0.835405299220606,-0.0765557024615884,0.533469221961684,-0.974990853269296,-0.453506703771049,-0.603553461303887,-0.134501333435871,1.80326609719047,1.81731738464973,-0.885212481103113,1.84844923580896,-1.43996459016794,-0.395785135880854,0.53021112026235,0.411854637339453,-0.996669775663104,-2.64533029594683,1.66184528165491,0.404315986801986,1154608
1.39616034322812,0.940097272090689,1.0127534297702,0.347996589950303,0.432689055457599,-0.573313576538833,-0.269872664682262,-1.23047921102185,1.71530412878473,2.73546677576165,-0.512767757036663,2.01191615736092,-1.45265895275442,-1.29928939113326,-0.557446224981796,1.12463065426434,-1.52909756475177,-0.547534466111203,1.01098883724505,1181124
0.480265147760848,0.263638859654381,0.187453347958989,0.765493438873285,0.904995546653481,-0.773256139739212,-0.451369515707404,-0.28954645201026,-0.234728337902749,0.367609485814689,0.391191395144395,2.89640324608498,-0.360311949918121,-0.0488600675742798,-0.117099587161163,-1.87845610898207,0.178184869306243,-0.547534466111203,-2.25405148544284,1183075
-0.747701148831566,-0.783737688736107,0.711392666380653,1.18315960880129,0.91042358673443,2.32640599988698,-0.310165085785615,-0.216070446647798,0.88539833806606,-0.405730640691917,-0.653975929945295,1.25202035105523,-0.648084325823715,-0.899836217857744,0.101370896869494,0.443656324181673,0.164492410920019,-0.454410081067796,-0.807625547607505,1232870
-0.176362121052602,0.217784317271122,0.616908983387075,1.37402219738227,0.446546327486337,-1.15597321822288,-0.402065836891262,-5.50275492097186,-0.538059016034471,-0.635710608942789,-0.183650221424845,-0.626251777319079,-0.0479067250301801,0.0895496776682257,0.325674544613647,0.940416485231167,0.670320489713799,0.434647929196577,0.684513200740371,1279943
-0.237164595360414,0.0872473650047468,-1.61085866311944,-0.410498824619468,0.347779078090156,-0.0490699843734319,0.917341479650208,0.666640450617794,0.264378451315015,-0.168670050921894,0.181872186510373,-0.0678646404607612,-0.118239594800512,-0.812048792746841,-3.04057119840168,0.49686813550487,-0.0683522796197181,-0.547534466111203,-0.628132439543031,1329352
0.299224322918621,0.336280957137563,-1.35760436662229,-0.650052386822098,0.213218905825332,-0.291206497258074,-0.124208368326677,0.795918085314942,-1.45817964051939,-0.395214495499608,0.661477032051107,-0.480362560565679,0.714518703305247,0.518900326527101,0.320138739024095,-0.549674013525677,-1.17909310464694,-0.547534466111203,-0.959151660405545,1330263
-0.761302649436175,-0.144506452321763,1.13075821350784,-1.25257706008838,-0.66229133282193,-0.345018005977496,1.10700210124234,1.72063704383704,-0.134181321115143,-0.816965876079843,0.366966937375413,-0.464514966919297,2.25393877270825,-0.518880145973664,-0.724720558690725,2.66140154756948,1.73759865517012,0.991564175535327,-1.56145132616559,1364384
