"mkm6d_ptv2_lbp.3D.m2_firstorder_Maximum_250","mkm6d_ptv2_wavelet.HHH_glcm_ClusterShade_239","mkm6d_ptv2_wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis_234","mkm6d_ptv2_lbp.3D.m2_firstorder_Skewness_234","mkm6d_ptv2_lbp.3D.k_glszm_SmallAreaEmphasis_234","mkm6d_ptv2_lbp.3D.k_firstorder_10Percentile_232","mkm6d_ptv2_wavelet.HHH_firstorder_Median_231","mkm6d_ptv2_wavelet.HHL_firstorder_Skewness_229","mkm6d_ptv2_lbp.3D.k_firstorder_Range_227","mkm6d_ptv2_log.sigma.3.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_226","sub"
-0.464395795219354,0.267605644954619,-0.620281161136079,0.614457804863967,-0.266759956655793,1.53234417309551,0.109876993965969,-0.474360155477002,-0.343527981405284,0.448149939962239,1085983
-0.200888631896455,0.304430605474747,0.101839889076747,0.393194235268141,-0.100337544140988,-0.237628608996546,-0.520091533107101,-1.79371726452181,0.409139288344797,0.146686271602165,1125173
-0.464395795219354,0.236679290493605,-0.488640860241692,-1.42250510865752,-1.25733354860593,-0.553300323459825,0.580106855858978,-1.10419714916779,-0.0264391225160392,-0.499571038529795,1154608
-0.464395795219354,-0.0218991483757305,-0.344611331742992,0.607369930553155,1.12358665987646,0.343510356808986,-0.0106599192407838,2.79162810949221,-0.2368909737852,-0.262259565447496,1181124
-0.464395795219354,0.320522914063749,-0.632873034457143,-0.5169491677303,-0.242974823827337,0.0691040717263743,-2.77790025750183,0.802985836658101,-1.3564114929195,-0.0209064139646035,1183075
-0.464395795219354,0.248758301100451,-0.713988545293087,0.450183442837187,0.456390420263662,0.517232929413041,-0.3120345579907,-0.996814397418464,-0.508643880297797,-0.0137056030998962,1232870
-0.200888631896455,0.242211867271071,-0.399519976844348,0.848019400427142,1.31378173973867,0.116949104879181,0.0245032758441847,-1.42830087427348,0.362248942961877,-0.0139781310048018,1279943
-0.464395795219354,-2.49077753968541,-0.0806929681286387,-1.47043236269649,-0.338048961144888,0.20131187188336,-0.71569686149303,0.44274538102843,0.146418973540022,-0.411419236702762,1329352
-0.464395795219354,0.138471862537243,0.180995813296273,-1.92829099566124,1.42623329348789,-0.662076660222164,0.654502506761397,-0.275075784533328,-0.27767618463232,-0.565659443045866,1330263
-0.464395795219354,-3.03109772727301,-0.154721450403559,-5.32325834117132,2.17450316997007,-1.9002583529051,1.9056997676555,-0.548771602769109,-0.814882266317254,0.177325605169328,1364384
-0.464395795219354,0.492759918396702,-0.604733307028465,-0.761631460827803,-0.899966509989283,-0.517785050507985,-0.00630622610724447,-1.52771059089881,0.220330888304802,-0.524173896150952,1386095
-0.200888631896455,0.184611767233606,-0.380525362377154,0.169656781785919,0.0938211436046168,0.45243765638023,-0.948296442693278,-1.52699263353581,0.110569785483011,-0.426450764620131,1458656
-0.200888631896455,0.184206617967213,0.0911087148827977,-0.622546623196371,0.31499591172173,0.474020249418705,-0.331768172514643,0.190351078531741,-0.277080827276011,0.34061207068739,1485662
1.39669767841564,-0.158238214306956,-0.328628189020444,-0.385002387672316,0.348923462737929,-0.489919690681192,0.262300716653998,-0.606359946823672,-1.05523908769593,-0.150363273385848,1497807
-0.16794113704482,0.244759889120406,-0.512402891234259,1.13780404409681,0.109322177989768,-0.517751126281267,-1.64549858237437,1.74482372406106,-0.123216161805132,-0.381527252065841,1501387
-0.464395795219354,0.220218602550606,-0.69305627865863,-0.614344377488669,-2.17769342227031,-0.0717611910892109,0.0546324124644774,-1.71484313883176,-1.2868101355165,3.55446073380578,1518948
-0.464395795219354,0.127009370830271,-0.596317705802714,0.365981729373119,-0.20614929387295,-0.813019114584579,-0.110035749373079,-0.401790493276104,0.0759580902166138,-0.176843954441933,1526417
3.36195065506706,-0.057360201599288,0.385347598879308,0.809359847522317,-0.414052274382213,-0.411171383198966,0.344922001520114,-0.339303304639947,-0.36927803757617,-0.629224620004049,1565177
-0.0063660743755759,0.28380196486098,0.755643123939806,-0.856227304525204,0.0275850672995956,0.206834735993166,-0.163874384189126,-1.86124041436989,3.09272277803503,0.503416700232587,1606693
-0.354556526069095,0.23953901576379,-0.315025946742414,1.37944221903729,-0.137861542084183,-1.26875887253558,-0.398122538676792,0.387299231189996,-0.373898350865333,0.620748582346571,1612262
-0.464395795219354,0.0126486591316719,0.218034045342986,0.0493411165738586,-0.795103991273117,-0.196081608534088,-0.276974978523571,-0.867017896923487,-0.514482975146377,-0.554214919611815,1614566
-0.464395795219354,0.197952457979128,-0.165804770880057,0.159474988115289,0.563557076175349,0.49799789286351,-0.458317338382364,2.24084407099735,-0.120563929833825,1.11017425766339,1644034
-0.354556526069095,0.416035633551322,-0.201098302446035,-0.393345229410482,0.446437266257543,0.943690991071777,-0.0707497628936165,-0.769982661339936,0.174198347785413,-0.217425498564687,1668599
-0.354556526069095,0.455651978357496,0.722651817246662,0.697363022670822,-0.614889962122694,0.311395987585701,1.72478678852002,-0.750984908169663,-0.23040736207289,-0.521540129409502,1671370
-0.464395795219354,-0.717071878409715,-0.427840593996248,0.262534573028472,-0.0464424387291459,-1.04248767274419,2.00403091802042,0.100620568018292,-0.791739194958596,0.569491785876613,1684230
-0.464395795219354,0.157452787357796,-0.526878966354852,-0.21833587403821,1.17400633651045,-0.124508275002877,0.912903283568318,2.79985921734203,-1.32582458348386,10.3559612481044,1692385
3.15513548343238,-0.156935663725888,6.48769537342049,0.019517297356904,0.343321146367655,-0.330940587009125,0.137149892474887,-0.937529191748502,0.451424459525613,-0.326115651227461,1720713
-0.464395795219354,-0.0918238138188791,-0.308389970571985,-0.710845639755752,-0.0404345041971481,0.849731060328851,0.25848569699766,0.213596101309276,-0.256900764428653,-0.350919370306138,1738800
0.826457524740974,-0.37442193046709,0.445480814238464,-0.48829424218254,0.234500768266592,1.20760790525294,-0.0408172207638175,0.579183826781599,1.65091048702365,-0.23864602522469,1740845
-0.464395795219354,-1.45754851796682,-0.571336959514887,-0.64073944006059,-0.136163947334524,-0.773122527752001,-1.34295807277221,0.187960270574615,-0.630363841284723,0.232619613038697,1742294
-0.200888631896455,-0.425673903047345,-0.418277319057004,-0.671164404663828,1.18343688483843,1.08590813432209,-1.42787982778506,-0.0513263667101896,-0.442542883945693,-0.41798087959737,1767700
3.72798816747617,0.231561548751432,3.25553855901922,0.0402994218144057,-0.497475369493971,-0.210692772981859,-0.171714308010093,0.454525615363216,-0.3516918616792,-0.347819633381243,1768972
2.87597318028216,-0.0777335697265509,1.14017446640761,1.10484928534965,1.80284650014821,0.0586655871650089,-0.653630373110787,0.152085922836812,-0.37800563621546,-0.643721427372953,1889409
-0.464395795219354,0.200219331371559,-0.504011517711479,0.713108938677872,-0.0895299856278716,-0.676007643924231,0.151358029329664,-0.0289820719316543,-0.757087525698275,0.726525833845454,1915938
-0.354556526069095,0.134656118227802,4.13912818500511,-0.997740399529765,-0.422696165212973,1.46302680064107,-0.0250600142582803,-1.1724528079068,-0.406914658518923,-0.474360936706533,1916742
-0.464395795219354,0.165580109779277,-0.438780566558672,0.497164473140122,-2.63623759969463,-1.25960950858953,0.239650899269143,1.26520084545468,-1.6620973873123,1.92841595277599,1919296
-0.464395795219354,0.21530954426699,-0.0220983000745589,0.794743761035226,-0.437447074091547,-1.64880011098639,1.04768303512396,-1.04036968839673,-1.28245399079144,-0.273616735583969,1926770
0.604412848579535,0.0294940007973899,2.03097729892945,0.730783620591659,0.191339479720894,0.244885844892264,-0.0976358907392484,0.626345865354832,2.12987956262492,-0.596587181748284,1938156
-0.464395795219354,0.281058133432835,-0.387414000976187,-1.2780725984047,0.746209265442123,-0.139497694578544,-0.129438292246324,0.390484922908928,-0.723291810214226,0.942547435185783,1938561
-0.464395795219354,0.150069581593188,-0.433629126283337,-1.64351681773838,1.38966255581795,-1.16589722470168,1.08177411095064,0.163601566936986,-0.169281341892208,0.0855569154522118,1966316
-0.464395795219354,0.216032012734726,-0.466597188261052,-0.453439073951956,0.0589430563719413,0.0735956393439493,0.402028659991546,0.839652412694414,1.30664815757563,0.745593709329296,1967281
-0.464395795219354,0.436766985813972,-0.0664212763713328,-0.204340651715817,-2.51888014748955,-0.197703186571237,0.475071764769498,-1.03300367444936,-0.798542598622295,3.24346238953208,1973544
-0.354556526069095,0.0283575450508596,-0.475751975424792,0.6494910569618,-0.245048284088691,-1.31344386396953,0.570580243089942,2.34219140357877,0.218016138903472,1.68300295064106,1975401
-0.354556526069095,-0.0511463946070763,6.30671974889995,-0.500682387517318,0.870111806316923,1.7992735586093,0.272800390542147,-0.731601912680133,-0.294163671053746,0.840774937531875,1976407
-0.464395795219354,0.215070865619218,-0.436974388914392,-0.261622031076669,0.376332228815608,-0.874881638217548,-1.02006421039705,-0.434322242643278,-1.31388154481419,-0.462222649007919,1978972
-0.464395795219354,0.153351963378939,-0.573174966940919,-0.985719124458576,-1.88057722080605,-0.214967225548421,1.08039772085476,0.156850963049816,-0.504794299631901,-0.568339240191013,1979045
0.318014337408655,0.240681987769689,-0.719105799843925,-1.59221662303929,-0.437884136668086,1.19378378286505,-0.44578827759391,0.536443022807141,0.298005291459356,1.71706125316628,1979422
-0.464395795219354,0.473258076818235,-0.16510791173294,-1.83884603393209,-1.40090531981977,-0.437150556020178,0.796588606255883,-0.543927288734726,-1.79633431146038,0.076868430761707,1980052
