"mkm9d_ptv_original_shape_Flatness_250","mkm9d_ptv_wavelet.HHL_firstorder_Median_250","mkm9d_ptv_wavelet.HHL_glcm_Correlation_250","mkm9d_ptv_lbp.3D.m2_firstorder_Maximum_250","mkm9d_ptv_wavelet.HHH_glszm_SmallAreaEmphasis_249","mkm9d_ptv_lbp.3D.k_glcm_ClusterProminence_247","mkm9d_ptv_lbp.3D.k_glszm_SmallAreaEmphasis_236","mkm9d_ptv_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_230","sub"
1.35119706091473,-0.122311842676239,-0.879821071841723,-0.261073104907428,0.932279111017431,-0.792709271199355,-0.732834033289483,-0.209653412128486,1085983
0.110236965876068,0.113411502016345,-0.947411092885314,-0.0716828021194856,-2.06567784383386,-0.0838684249463901,-0.338357367251833,-0.2245774537944,1125173
-1.53027357938603,0.794552272041996,1.19133893480265,-0.261073104907428,-0.527753065000491,0.616552080561259,1.01550106836197,-0.2309464058939,1154608
0.884728474582034,-0.245587055070431,1.04064254872463,-0.261073104907428,0.316856923232005,-0.702099119084497,1.13325301817834,-0.183064643630208,1181124
0.245789447239916,-0.978064561775957,0.955371803581848,-0.261073104907428,-0.306290099010759,-0.904947880313321,-1.03962838948757,-0.239149730779145,1183075
0.0380830206982791,-1.21431192537275,-0.558451706452388,-0.261073104907428,-0.936585545614689,1.3639870808275,-0.894962761772826,-0.18613074416282,1232870
0.194384973611451,0.658127695092426,-1.08404986689444,-0.0716828021194856,-0.36158839278967,-0.362439403621156,-0.0807601834981228,-0.179044182396811,1279943
-1.02730961234489,-0.00300335215246715,-0.843453607051948,-0.261073104907428,1.34950009438173,0.457721984291055,0.264975490268921,-0.230823085652745,1329352
-1.32400921503537,0.671318283998962,-0.366746560976537,-0.261073104907428,-0.936721727977389,1.36966477723605,1.52746730611532,-0.167601734291276,1330263
-1.15899980052833,-0.49622333488581,-0.709708239728765,-9.39448491470593,-1.41350285890139,3.03027573854316,0.235304315233703,-0.239646989325633,1364384
1.10959173052513,2.27704746412996,0.88041262042771,-0.261073104907428,0.0752725822063395,1.7882031544231,-0.166939624155789,-0.237498792749412,1386095
-1.33133499214597,1.44307664852771,-0.502382702033018,-0.182128410653016,-0.305893908054578,-0.188150439432835,-0.0272332579477127,-0.239722765750793,1458656
1.48871148548033,-0.942153038010419,-0.350381252440423,-0.182128410653016,-0.18384309632764,-0.826798520348391,0.441343409848314,-0.0907912372490119,1485662
0.264573856819893,-0.718505558157388,-0.698916461478398,1.34522714750609,-0.0917743518320624,-0.757379835753466,0.388186260749437,-0.144548825296738,1497807
0.101921375961268,-0.337060237499593,0.798591898580217,-0.0716828021194856,-2.64879454093156,-0.815492675099486,-0.36748965731772,-0.228118072198259,1501387
-0.3469936289353,3.15312848479568,-0.886037276374678,-0.261073104907428,0.389537007783511,-0.368310131693062,-0.10725763028527,-0.238907312334466,1518948
0.610174527789223,0.137124583726039,-1.04634773123789,-0.261073104907428,0.303782278489462,-0.18027061710273,-0.0148613993341797,-0.227311069733414,1526417
0.293776462970309,0.118735496511603,-0.863523602235989,-0.0716828021194856,-0.504570587769134,-0.221297927830275,0.406519097386479,-0.238412911698348,1565177
-0.597954027710163,0.332423773226158,-0.563360993466474,0.0681262474843014,-0.386813201576098,-0.746132668787617,-0.0833493207358602,1.60392426494349,1606693
0.18191369523251,0.271899850703006,-0.155070107453342,0.221028541477269,-1.21017320597112,1.96649805903042,1.3534940356803,0.494946972640822,1612262
0.772784262955741,0.95473121049656,-0.45695225296672,0.870074296673775,0.748932200153452,-0.8854429139459,-0.631547542598329,-0.223945893134826,1614566
-0.688028320820781,-0.339232604257455,1.39009945420162,-0.182128410653016,1.98932454717293,0.205017744826636,2.05879069260441,0.328502744749989,1644034
-0.930191951708168,-0.891070326826035,-1.26577010543181,-0.182128410653016,-0.223178452665904,-0.846708397394262,-0.950141907859163,-0.230343888591049,1668599
-0.188711684489909,1.5015728026184,-0.58867500758675,-0.182128410653016,-0.492387650988608,-0.114847577518444,-2.4076748819532,-0.241088552297788,1671370
1.90831193190425,-1.05185020151849,-0.751749343803185,-0.261073104907428,0.533380674778807,-0.577644767289414,1.13431289064487,-0.236501590419604,1684230
