"mkm6d_ctvper_wavelet.HHH_glcm_ClusterShade_229","mkm6d_ctvper_wavelet.LHH_glcm_ClusterShade_227","sub"
0.153296166162571,-0.163211027859589,1085983
0.0286983039450494,-0.127450516173204,1125173
0.040891891211073,-0.10452659832479,1154608
-0.398716262503197,-0.0648993317715322,1181124
-0.853414882495872,-0.145589948907075,1183075
-0.0331069466142843,-0.187718777751267,1232870
0.0181377193027161,0.0741117781414377,1279943
-0.619879939276221,-0.0743295183454975,1329352
0.0915755379309572,-0.0934006191531722,1330263
-0.370309537699553,-0.405554156980151,1364384
0.0136527327958897,-0.273446273933329,1386095
0.221336394095454,-0.0870786835917594,1458656
-0.0462921238054595,-0.187767024216799,1485662
0.123885788901647,-0.0842033920205889,1497807
-0.0188218522020441,-0.108886283779267,1501387
-0.00666027231322833,0.00511183624265826,1518948
-0.0787645602565717,-0.161233431055236,1526417
-0.0842972146756445,-0.32428926430145,1565177
0.0287164747750119,0.247941930977018,1606693
-0.000289693100990114,-0.177112604991261,1612262
-0.0864422299730984,1.23929957937195,1614566
0.0146655938063422,-0.201095537257557,1644034
-0.815676356267999,-0.192281672584918,1668599
0.0669525587695327,-0.106494367175371,1671370
-0.0357357366132059,0.160358533231176,1684230
0.0275192058462001,-0.191148265826045,1692385
-0.249700399260477,-0.165274519850957,1720713
-0.0178048675850579,-0.147636177569169,1738800
-0.458765350104913,-0.147716260696308,1740845
-0.263062975715735,-0.154281014608089,1742294
-1.36638942074706,-0.153693151680145,1767700
-0.105617047250039,0.407531286638283,1768972
-0.10405559818198,0.687318860829505,1889409
0.0113447603150728,-0.146301670742126,1915938
-0.0682241577867984,-0.0708599041003428,1916742
-0.0223937758688835,-0.0514555940077151,1919296
-0.0286662796317284,0.228886028284987,1926770
-0.0237211041245084,0.292110349015429,1938156
-0.096091351610757,-0.174025423000131,1938561
0.0197360178324508,-0.225356462981347,1966316
-0.00805579216274612,-0.136121527839844,1967281
-0.398084382433585,2.00427120544386,1973544
-0.281607826810284,-0.258495505385494,1975401
-0.0298378773008609,-0.212973303182825,1976407
0.0635167779024879,-0.22615174988422,1978972
-0.0227926043566976,-0.22464337040543,1979045
0.00155381495706928,-0.169712842827084,1979422
0.0851686190406433,0.177903611731096,1980052
-0.045711717832892,0.736014226887666,2001182
0.948911569540257,-0.181547843014204,2002465
-0.0696842908888243,-0.283786324179068,2004451
0.0993380608059612,-0.13480341496124,2006164
0.137626725148381,-0.235312472044327,2007309
-0.00469834222120318,-0.167488315364495,2009915
-0.373013265277583,-0.103409433286296,2010259
-0.353220553153059,0.241761277989983,2010554
0.0650024953010458,-0.0555803520496246,2026671
-0.192876650513244,-0.207021031998057,2033049
-0.0250909434868492,0.0287896207542054,2034136
-0.0207142730927427,-0.165354574921438,2040495
-1.8762727384114,12.1960165464487,2047354
-0.236619299140772,-0.176391409595757,2051378
-0.0889536854364523,-0.140939190885477,2055667
-0.0779567451152998,-0.142581593860177,2057358
0.124953101886626,-0.191856701379948,2059713
0.0485916869517361,-0.204431460491726,2069079
0.0151335620154558,1.03637567263219,2070958
-0.179694839932184,-0.115012995905641,2072215
-0.0030256796449633,-0.176790819211502,2075832
-0.0946906153208069,-0.149011468213949,2075846
-0.100223488215098,-0.163671774574749,2076301
-0.185088671670629,0.497835555673836,2078198
12.1700805485368,0.0228192520910858,2078899
-0.123763910913587,-0.0130093981481661,2085349
1.32989560479411,-0.408898539410743,2086044
0.0112742625462123,-0.153305649695572,2091555
0.0048491956404766,-0.16426733071838,2092954
0.110612459662073,-0.0649425020348135,2096627
0.771770110079891,-0.408142020477264,2100050
-0.00739854082762009,-0.160342098701101,2108003
0.115540497757518,-0.143756782501485,2109902
-0.0267670888517674,-0.0956439942381537,2110540
0.059191100533348,-0.221921599570718,2116787
-0.000830902172854612,0.160240561483087,2119177
-0.149715136332148,0.338126181356718,2131601
0.541100975392696,-0.0854213138308317,2132424
0.104853545450153,-0.155047052921589,2132982
-0.101183043290137,-0.0300462810688093,2133204
0.467316277250619,0.530009267915481,2133380
0.0110280150124209,-0.286825019604632,2134220
-0.167849886519282,-0.0633348553683702,2135748
0.602846635806441,-0.245202154308666,2137799
-0.131102481863674,0.0198421782088737,2138375
-0.537478465968082,-0.207343455092552,2138678
-0.461740951704413,-0.105215724271713,2139733
0.0179977157593799,0.158796129096845,2141116
-0.365029220548626,-0.232595374650162,2144796
-0.27130105396546,-0.112864963295898,2145166
-0.187159299798861,-0.22775628410471,2145694
0.306079759604587,-0.143878646442776,2146138
0.0316762534635834,-0.16455201382693,2151024
-0.0152463539145253,-0.164042287050874,215131
0.394553901477623,-0.0161323805500338,2152442
-0.0438634575955431,-0.0619124456129979,2157529
0.0261877114615842,-0.222576514550574,2158101
0.0017745297712988,3.10265984976687,2158329
-0.0028561167362349,-0.182413474415748,2168082
-0.0261438551573507,0.0670736509172133,2172217
-0.0954549047602009,0.175205141240116,2176530
