"mkm9d_ctv_original_shape_Flatness_250","mkm9d_ctv_original_shape_Sphericity_250","mkm9d_ctv_wavelet.LLH_firstorder_Median_250","mkm9d_ctv_wavelet.LLH_firstorder_Skewness_250","mkm9d_ctv_wavelet.LLH_glcm_Correlation_250","mkm9d_ctv_wavelet.LHL_firstorder_Median_250","mkm9d_ctv_wavelet.LHH_firstorder_Skewness_250","mkm9d_ctv_wavelet.LHH_glcm_InverseVariance_250","mkm9d_ctv_wavelet.HLL_firstorder_Mean_250","mkm9d_ctv_wavelet.HLL_glcm_MaximumProbability_250","mkm9d_ctv_wavelet.HLH_firstorder_Skewness_250","mkm9d_ctv_wavelet.HLH_glcm_JointEnergy_250","mkm9d_ctv_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_ctv_wavelet.HHL_firstorder_Median_250","mkm9d_ctv_wavelet.HHL_firstorder_Skewness_250","mkm9d_ctv_wavelet.HHL_glcm_JointEnergy_250","mkm9d_ctv_wavelet.HHL_glszm_SmallAreaEmphasis_250","mkm9d_ctv_wavelet.HHH_firstorder_Energy_250","mkm9d_ctv_wavelet.HHH_firstorder_Mean_250","sub"
1.30881026026862,0.800584781239504,-0.349175208387722,0.101471278401353,0.278351923865929,-1.12663543692598,-0.435018682854233,1.14811559023816,0.365800195526706,-0.993303836276455,-0.0503755161617079,-0.634265910617827,-0.294836867188435,-0.468602924751204,-0.0171737113463299,-0.662904921144286,0.31593041071991,-0.0622423751458134,-0.277575053901767,1085983
0.207712242144571,0.603637414643192,0.292038835097068,-1.00747253830377,0.958491407517991,0.411933231723398,-0.610776310460386,0.454329147014469,0.164607905336698,-1.03499951509598,-0.272792855659462,-0.348377905685811,0.135518190260829,0.49413446778777,-0.77826493507849,-0.688165695690335,0.0374636109180625,0.052264967569076,-0.301549741087561,1125173
-1.77978312813069,-0.472203251817337,-4.47638157143945,0.261250293514379,-0.595923458747443,-0.601700804593657,0.175876303522451,-1.19652367113625,-1.60495330464107,-0.565096905262779,0.404608641294923,-0.8794395177925,-0.337791544114958,-0.464207159776443,-0.660785363018654,-0.580196876448258,0.260626762573746,-0.393381901928824,1.93216574312985,1154608
0.947046439148062,0.512255643198397,0.257274997015082,0.397645180361829,0.406173412498187,-0.15071951893295,-0.633849159816149,-0.132846102658574,0.489821339289277,-0.574159350514835,1.34887851914371,-0.173231698232101,-0.303478796299746,0.264785443302786,-1.20100545041781,0.214735680736513,-0.0633267975086922,-0.313346707600179,0.227526317461683,1181124
0.498026448452127,0.506177227649935,-1.48547660384591,0.466443042400479,1.26510822910018,0.618356997379854,0.711696729573865,0.354291909490372,0.702517034336346,-0.695067847240188,0.106529047795791,-0.77293106822371,-0.335429113828704,-1.34063574504358,0.352432842914266,-0.531060322764106,0.107642107080715,-0.307159755489825,-0.50235090406546,1183075
-0.040555282256636,0.885648114442777,-1.37640291918712,0.369742621491184,0.244045751852742,0.0563823059353002,0.117116911167895,0.718628504856783,-1.39288248283117,0.250673912236852,0.810629052259439,-0.91335713334032,-0.33770730646742,-0.723976037175809,0.378823000893273,0.0699132300407257,0.410647087796926,-0.430707859978866,-0.824341406925694,1232870
0.326442447809471,0.714335481417378,-0.435983697625564,-0.655255253734911,0.644817034482514,-0.870855346351646,-1.40339261435856,0.733388063816957,1.0020016725307,-0.451447314808054,-0.0783599378111619,-0.0687442368593484,0.594164683419921,0.661028102772136,-0.603194444690568,-0.575755422505282,0.0732095500457086,0.128769373535463,-0.678958137057632,1279943
-1.12719639939352,-1.48133400742435,-0.310007688763814,0.192804096226983,1.10329286605868,-0.125567670053477,0.841431596114893,0.403895039181358,0.360619260231436,-0.490245344014673,-0.274730974001708,-0.70148702557941,-0.323141224807794,-0.160005975772227,-0.810075472330496,-0.58409161338041,0.904474966808518,0.0301213546030858,-1.99262187306868,1329352
-1.34905215456648,-1.06866605295259,0.532582290526489,0.390690004778023,-0.187797164282186,-0.314448403703539,-0.853552688369989,0.512282613659816,0.248141160220396,-0.225794951423423,-1.47872504196853,0.0995999789144157,-0.204670979490899,-0.356400640625803,-0.160693062810286,-0.133040226507371,-0.218218665636776,-0.390270679483106,0.71636224386916,1330263
-2.0016901349136,-0.180199441281054,-8.40621530870248,1.91956572568277,0.51459876648388,-2.35148148820392,-0.211623050160861,0.938937954845311,-2.69580148857757,-0.153784176801047,-0.705241452807342,-0.888400099967139,-0.338366474774323,-4.75923188833582,0.416258995157779,-0.588809546345866,1.11495597317138,-0.452026686762842,0.448837398710456,1364384
0.619699225547716,0.475938388643323,-0.0135025870755439,0.316893049535266,1.82062494257113,-0.579822124743705,0.244788562059662,0.222606747857076,1.15523521603754,-0.857109712723607,2.43991432945819,-0.875245013426503,-0.338051941876528,-0.320927240850388,-0.491394582263083,-0.513241791350616,0.431864526631694,-0.389902279657489,-0.0552289676952206,1386095
