"lemm_prc_v7_250","lemm_prc_v45_250","lemm_prc_grady_250","lemm_prc_m210_250","lemm_prc_m003_250","lemm_prc_m120_247","lemm_prc_eigen_min_247","lemm_prc_gradx_242","lemm_prc_m011_238","lemm_prc_m021_234","lemm_prc_m110_228","sub"
0.235564704803533,-0.240663124382992,-0.0135989780343782,-0.00857054286491606,-0.114117169170111,-0.207462760463953,-0.0919210086988422,-1.44991173755037,-0.19306421395496,-0.23023759091036,0.13831922264019,1085983
0.235564704803533,-0.259601498697698,-0.103937198532617,-0.0610644380442283,-0.125431796962429,-0.158073741697046,2.31975401831939,0.267426081553634,-0.00506006766863168,-0.170356288519643,-0.260151057498405,1125173
0.235564704803533,-0.236515296675179,-1.11450208168299,0.254891543220549,-0.120963872969278,-0.381739229409093,-0.692530510638645,-0.740445062354904,0.47829245532629,-0.340582010547651,1.00616427248921,1154608
-0.0683457846550407,-0.073616430357977,-1.0752422109945,-0.0738391156031337,-0.112462910737715,-0.140796470220767,-0.0524380369314629,1.2036688741003,0.0633611938375224,-0.166708584241847,0.228192079197949,1181124
0.235564704803533,-0.259601498697698,1.30804991479104,-9.41039707211855,2.56323233651341,7.97918401682666,-0.721845170832931,1.27994790663466,4.42936661584519,2.89749367738365,-0.133418229619548,1183075
0.235564704803533,-0.259601498697698,-0.0753522493158035,0.0310772653920307,-0.230436321030936,-0.140068820102071,-0.670215041133041,-0.952921496007466,0.218286824448206,-0.181451123416648,-0.270043727131333,1232870
0.235564704803533,4.49717017766779,0.0340184509033835,-0.0774115441877595,-0.133075065384931,-0.298656129012822,0.929685090267187,-0.0796096284526344,-0.509024523122828,-0.214113180483493,-0.0750976945796732,1279943
0.235564704803533,-0.259601498697698,0.574981958167726,0.336204800851043,-0.181667652536437,-0.324414634116535,-0.444961491239649,0.0548623081591859,-0.621174809139299,0.137690252820145,0.303222123800108,1329352
0.235564704803533,-0.259601498697698,-0.104994604318284,0.509439267533163,-0.238258993924705,0.234255678654274,-0.145826649269771,-0.84910731457635,0.018500809847221,-0.140082764143475,0.735313050182198,1330263
0.235564704803533,-0.259601498697698,1.0461371863879,-0.0301455103996353,-0.230516273534228,-0.147244305399891,-0.716503807466087,-1.00308585159879,-0.624069497743158,-0.199638364164901,-0.377038861745731,1364384
0.235564704803533,-0.245795163202446,1.11222941808842,-0.126864814649104,-0.108959608259153,-0.109092823619803,-0.667360619984158,-1.48714563225402,-0.267719938234095,-0.287811225245048,-0.0169088335407025,1386095
0.235564704803533,-0.217541813218106,-0.139955151007252,0.343858070084832,-0.12121328750684,-0.423479363956593,1.05022079496913,-0.731124386678852,0.235831806452854,-0.404652913987242,0.343358441018063,1458656
0.235564704803533,-0.259601498697698,-0.320520942791161,1.22737340899808,0.349721671209132,-0.556304632402381,-0.516206935592538,-0.0347301570319972,0.332434861997517,-0.649401209230465,-1.38044763482601,1485662
0.235564704803533,-0.121477538896457,0.219620517780623,-0.202580589840402,0.0211233531710578,-0.136186100367071,-0.143621508474776,-0.355938344361665,-0.0680757453603953,-0.213916172785417,-0.386178108830384,1497807
0.235564704803533,-0.25854732156276,0.0476223744253631,-0.295016692775712,-0.653036889214265,-0.10320300262754,0.0288125112490216,-0.58567899418001,-0.357810472247582,-0.185586854861095,0.154902786104031,1501387
0.235564704803533,-0.259601498697698,1.32742089180292,-0.286268791963531,-0.148437700031338,-0.190625778805783,-0.679423598092677,0.131190610340762,-0.559786170089031,-0.198398949999186,0.570041008409505,1518948
0.235564704803533,-0.259601498697698,0.370148366642201,-0.22850196653825,-0.785002206987809,0.0304157602530312,-0.555117670051167,1.38376239634576,-0.0462875427277286,-0.536705114126734,0.00175595975395714,1526417
-2.70284951691514,-0.259601498697698,-1.43224809636639,-0.0859320667091137,-0.0541621853376734,0.104376022548842,0.235897667811325,0.0428307688186388,-0.701374069126118,-0.530134230502291,0.179191666680475,1565177
0.235564704803533,-0.259601498697698,-0.856358758661767,0.943731030931581,-0.230223493406069,0.97284039086221,0.26249698379818,1.83117567422206,1.76821663226063,-1.45095994392627,0.628506368766706,1606693
0.235564704803533,-0.259601498697698,-0.392759894678972,-0.011713991259629,-0.151661966639579,-0.136506861643876,-0.078867853270423,0.383472579848308,0.3425974296065,-0.20569919882638,0.202098364532435,1612262
0.235564704803533,-0.259601498697698,1.62492524912058,0.103187228682116,0.0850609114255722,-0.138881793252147,-0.349780871484924,0.748808994398367,-0.309159283797255,-0.261679287152763,0.111188167559036,1614566
0.235564704803533,-0.259601498697698,-0.327421104059581,-0.157964569594941,0.13545213631276,-0.191770093493994,-0.393348657160078,-0.553541047136591,0.178863287656207,-0.391095873699706,0.148138305914446,1644034
0.235564704803533,-0.259601498697698,0.438384121992439,0.0533562073163676,0.725265156800298,-2.42667236724206,-0.568287653917646,0.83300335516648,2.47921043712695,0.826987044085362,-2.95198948945771,1668599
0.235564704803533,0.11520605380882,0.0205190315026773,-0.208569761734267,-0.0489427323213437,-0.199603293289616,-0.615208851080641,0.761966288541515,0.29848188586931,-0.225701416574034,0.48921263014975,1671370
0.235564704803533,-0.0635109615694257,-0.227824868929561,-0.120450843217753,-0.157748093010052,-0.147181620050079,-0.563646295684075,-0.111570848993077,0.0638945599003868,-0.174211717703143,0.0304157294748938,1684230
0.235564704803533,-0.259601498697698,0.141633867982977,-0.149919215558595,-0.36769347140365,-0.288500922356111,-0.629423340441879,-0.185909195406263,-0.247989723138934,-0.17125882322102,0.0704858326655654,1692385
0.235564704803533,-0.259601498697698,0.328803343778314,-0.247499417185182,-0.1198508809602,-0.288118478970078,0.274478360837415,-0.674472841615228,-0.405983427637948,-0.192769757668506,0.665004753689389,1720713
0.235564704803533,-0.208021066221292,0.0168320240296224,-0.0996518445668594,-0.0449583237328249,-0.144014451321799,0.473176530550223,-0.2670025727297,-0.128338028407109,-0.154912145911886,0.0709411626099786,1738800
0.235564704803533,-0.259601498697698,-0.524459914933939,-1.47560445814755,0.470996022604173,2.43883607114141,-0.187979062432744,1.15487974744664,0.153628537792942,1.01158134723042,-0.376343897018013,1740845
0.235564704803533,-0.259601498697698,-0.55836421932455,2.6769503520409,-1.15241632595661,-0.395491767914053,-0.704810551981451,-0.425044134791134,-0.0725128159749631,2.60039299814752,-1.92193834220727,1742294
0.235564704803533,-0.259601498697698,1.08596882411036,-2.76754567670735,0.887869984623099,0.974597535391622,-0.66870537166383,-1.57005117107987,-0.158578834591315,0.746208125985607,-0.369893928078525,1767700
0.235564704803533,-0.259601498697698,0.190531816029453,-0.0779096351160903,-0.0805574135006553,-0.311024278334656,1.29953496759085,-1.04161127659279,0.410881845343647,-0.427254739161759,0.34195735881684,1768972
-1.18009187268817,-0.201443507718729,0.0397345315862667,-0.167896086371924,-0.114293579083477,-0.374724326963761,0.658155741696913,0.265514967361033,-0.563584362228831,-0.26136766523186,0.393750668856215,1889409
0.235564704803533,-0.259601498697698,0.932024949575512,0.0368292510150904,0.972639900174676,1.69381383467126,-0.700270400678661,1.72184276438311,1.24524667091404,1.42920267056403,-0.445898546823645,1915938
0.235564704803533,0.117682254102625,-0.341090923935785,-0.100198273559485,-0.028736631177722,-0.198132410319226,0.745863168719951,0.00828434158376651,0.486428368203415,-0.305675224475001,0.196422521494427,1916742
0.235564704803533,-0.259601498697698,0.12816263935941,0.0478630525177045,-0.194145022463865,-0.0411173935231868,-0.687182704998015,-0.765138372810881,-0.0210493559462658,-0.223736892560471,-0.0641876924289469,1919296
0.235564704803533,-0.259601498697698,0.0888022803280883,-0.0538286724210049,-0.101944540202442,-0.210574422014769,-0.629797258871945,0.0474691639883199,-0.0832352393828957,-0.187066626340889,0.050948318719945,1926770
-2.01210627702742,-0.241988400383115,0.492989415496617,0.0115527642131719,-0.341431441824708,-0.583952969981371,2.17459042155312,0.885131890568495,-1.02770551714408,-0.178819978997005,0.334749093977871,1938156
