"mkm5d_gtvper_lbp.3D.k_gldm_LargeDependenceHighGrayLevelEmphasis_250","mkm5d_gtvper_wavelet.HHL_firstorder_Mean_249","mkm5d_gtvper_lbp.3D.k_glcm_SumSquares_247","mkm5d_gtvper_wavelet.HHH_glszm_SmallAreaEmphasis_246","mkm5d_gtvper_wavelet.LHH_glszm_LargeAreaHighGrayLevelEmphasis_244","mkm5d_gtvper_wavelet.LHH_glcm_Idmn_243","mkm5d_gtvper_wavelet.HHH_glcm_Imc1_242","mkm5d_gtvper_original_firstorder_Maximum_242","mkm5d_gtvper_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_241","mkm5d_gtvper_wavelet.HHL_firstorder_Skewness_240","mkm5d_gtvper_wavelet.HHH_firstorder_Median_239","mkm5d_gtvper_wavelet.HHL_glszm_LowGrayLevelZoneEmphasis_235","mkm5d_gtvper_gradient_firstorder_Kurtosis_234","mkm5d_gtvper_log.sigma.4.0.mm.3D_glcm_Correlation_234","mkm5d_gtvper_gradient_gldm_SmallDependenceLowGrayLevelEmphasis_234","mkm5d_gtvper_wavelet.HHL_glcm_ClusterShade_231","mkm5d_gtvper_log.sigma.2.0.mm.3D_glszm_LargeAreaHighGrayLevelEmphasis_230","mkm5d_gtvper_original_shape_SurfaceVolumeRatio_229","mkm5d_gtvper_original_glszm_LargeAreaLowGrayLevelEmphasis_229","sub"
0.919205599095104,1.0727270859596,0.437071905161625,0.571178487239207,0.100944559263738,0.211550784898827,0.646373490744764,0.207941438000281,0.299272192429751,-0.0777156922165461,0.47402328486728,-0.570268264188693,-0.54297241518057,0.602980094016318,-0.341690317473035,-0.0541146419391147,-0.192677390048937,-0.883493588008831,-0.425292437853289,1085983
0.0627976978637991,0.49291868050706,0.354906849303361,-1.98026620669537,-0.166600136727232,0.221702175255874,-0.180697850455703,-0.00756894566924888,0.248604984312818,-1.00862738975409,-1.11764610280295,-0.666011459356223,-0.640756778524696,-1.2914653255727,-0.318767417924525,-0.549723386752611,-0.294432692035043,-0.101898225844604,-0.462463330635983,1125173
-2.08049007744526,-0.674265863814348,-1.22817540874987,-0.972957806052931,-0.604032357531223,-0.217848875228532,-2.17643162983295,0.599594818140574,0.679328320858331,-0.118877948179018,3.09992545943687,1.60677182416862,-0.29701297280278,0.86917149146581,-0.414251412778992,-0.0959867558066475,-0.285620912847693,1.75088930515183,-0.159271471858627,1154608
1.88247445232438,-0.154567947608306,-1.11856448089248,-0.65718213635793,0.238955043178212,1.18725720996026,0.697738870252517,1.53558826280773,-0.374143307350982,0.134242613053264,0.152699270758204,-0.510242204125573,2.28901978403176,0.913815598111148,-1.58515229336054,-0.515071308924072,-0.0485495891714083,-0.103970383034318,-0.369843355322291,1181124
-0.889402823309148,-2.86664661609965,0.983079340680892,0.306014597798941,-0.548336253287419,-1.15792528091013,-0.462313174785694,-2.00019434601748,1.63375560476117,0.263911595559218,2.50878027577333,-0.365842225910737,-0.690536803692667,0.00262963516351373,-0.185131130040375,-0.334653008295274,-0.314783880713006,-0.236949225246524,0.323378550893353,1183075
-0.837022247067248,1.73145908725068,3.17107393065351,-2.09105301558304,-0.575620558216014,-1.45037791428463,-0.0692940556918234,-1.31548257840525,0.655413337300127,-0.836074076460632,3.06459937544726,1.00580843199647,0.366076001899096,-1.71459557717528,1.97421431870633,-0.18630407773078,-0.317610257559027,0.645630178101319,-0.150646692782503,1232870
0.0193487422822943,1.50828311445028,1.03832802702743,-0.269282634005684,-0.0300359937330107,1.05946473441328,0.065994474888014,1.13554638257142,-0.491116212197645,-0.213651702786987,-0.831692082672101,-0.535844126349872,-0.692416681675285,-0.753938046071503,0.362677218987937,-0.158383909955358,-0.183559113501791,0.153425922093812,-0.392766599013751,1279943
1.09318844707683,-0.455691173280018,0.656321467619157,0.387323783390186,-0.391637622685981,0.330814031968839,0.0746236842849773,0.0272994478764328,-0.523449172155404,-0.754754496300183,0.662944905236686,-0.527759244361173,-0.0187063217693457,1.19245224310486,0.219922585366869,-0.295921990424557,-0.153041717015264,-0.541548722030418,-0.438232914773448,1329352
-0.0643814816751414,-0.0482428928314315,-0.198067434456829,-0.0985293333828954,0.0810548733645704,0.927938644557097,1.4956422850536,0.193652481488094,-0.606503370866596,-0.33253507339281,-0.127982659046167,-0.1239059206164,-0.658281325386012,0.769054795955493,-0.827726843529537,-0.157116151778362,-0.201674449692882,-0.393082761067541,-0.462297451574342,1330263
0.0844718658445943,-1.27110314740581,-1.87899281286316,-1.08729039303058,-0.596678666268736,-1.6194498360869,-1.47786425378389,-0.0409392649762573,1.57897493252423,0.455687297133929,1.92891920588578,0.839550361346838,-0.756998640653036,0.133200537484048,-1.13865841063813,-0.0787089566368449,-0.306495344803473,-0.0505483638997014,0.0470067323054526,1364384
