"mkm9d_ptv_gradient_glcm_Idmn_250","mkm9d_ptv_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm9d_ptv_wavelet.LHL_glcm_Correlation_249","mkm9d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_248","mkm9d_ptv_wavelet.HHL_firstorder_Skewness_248","mkm9d_ptv_wavelet.LLH_firstorder_10Percentile_247","mkm9d_ptv_original_gldm_LargeDependenceHighGrayLevelEmphasis_246","mkm9d_ptv_logarithm_glszm_LargeAreaLowGrayLevelEmphasis_246","mkm9d_ptv_wavelet.LLL_firstorder_Skewness_243","mkm9d_ptv_logarithm_glrlm_LongRunLowGrayLevelEmphasis_242","mkm9d_ptv_gradient_firstorder_Kurtosis_242","mkm9d_ptv_wavelet.HHL_glcm_Correlation_239","mkm9d_ptv_gradient_glcm_Imc1_238","mkm9d_ptv_wavelet.HHL_glcm_Idmn_234","mkm9d_ptv_log.sigma.2.0.mm.3D_gldm_DependenceVariance_231","mkm9d_ptv_wavelet.HHL_glcm_ClusterShade_230","sub"
-2.19734673721258,0.932279111017431,0.235192466031725,-0.0032872994359082,-0.481899429275482,0.65895137368982,-0.398252615105301,-0.266537203688268,-0.573495480509554,-0.206853708380568,-1.10607396603391,-0.879821071841723,0.557309371186362,-1.28005073502379,-0.717905813939858,-0.336746800280314,1085983
0.638867656080894,-2.06567784383386,0.320362395521685,0.861993801643582,-1.03667438139294,0.476587139160695,-0.224661633750476,-0.0651109182124081,0.863898604371691,-0.443496136250884,-0.288718208534533,-0.947411092885314,0.589312085715467,0.293716392751556,0.434927835584633,-0.52186970324223,1125173
-2.49212016898924,-0.527753065000491,0.0932906235196515,0.0448212231000787,-0.725401750165884,-1.44865370801368,-0.243521452738619,-0.29306584174444,-1.03672526150288,-0.341574893225292,-1.13872459453407,1.19133893480265,-0.731355060172192,-2.24983198994589,-1.36969798546887,-0.354725349286692,1154608
0.818834604162191,0.316856923232005,0.167902794918744,-0.447515263230427,3.84624193049871,-0.123573405791072,1.0110035922488,-0.294210555723356,-0.0609295491659767,-0.549209699448801,1.56290711263077,1.04064254872463,-1.01769211551444,1.22903068895214,-0.690995740111149,0.523176979291984,1181124
-2.36062037984285,-0.306290099010759,0.0332091277722126,-3.10330833769251,-0.870385024423133,-0.452909668921407,-0.876377305195312,-0.242635116304762,1.029228273113,0.159201899102591,-1.04127396404439,0.955371803581848,2.02736157926782,0.637893351420712,-1.07650845604338,-0.289391696685186,1183075
-3.00592134987775,-0.936585545614689,-1.67001687841763,-1.57676238835493,-0.69103081556246,-0.301380002054493,-0.67743695689339,-0.23922475436346,-0.235868079267215,0.073456533836831,-0.893269952564157,-0.558451706452388,-0.0958956631652936,-1.06383891089012,-0.571926892273706,-0.434006148409664,1232870
0.961327753767254,-0.36158839278967,0.978954226099058,-0.702008312747531,-0.834183123194556,0.86045960934488,-0.505504192153792,-0.0390411180018888,1.13583049763492,-0.251236105893026,-0.481975991329766,-1.08404986689444,0.197629351720921,-0.44524829961749,0.364273616186612,-0.444503550938097,1279943
-0.17168451317766,1.34950009438173,0.549755668312154,1.11971064038852,0.149593810531831,-0.349565878228963,-0.188253398737131,-0.278687896264044,0.290902693194493,-0.4436860825321,-0.716962344009612,-0.843453607051948,-0.39004976075743,0.373668945152298,-0.579086606947682,-0.145933841411112,1329352
-0.219141156288287,-0.936721727977389,-1.00405329020404,1.08729855060382,-0.0288139092161649,-1.52564828103481,-0.243617770417377,-0.281994356271534,-0.0133189310806038,-0.464433041558971,-0.108090443114319,-0.366746560976537,-0.115363146518721,0.388357159915826,-0.608320923918454,-0.222930349623911,1330263
-1.32210366757315,-1.41350285890139,-0.352705334140291,-0.0803861329933938,0.111530323493308,-1.51488965914205,-0.742218814657496,-0.292078507217938,-0.48691455441192,0.314189538393391,-0.429986623443231,-0.709708239728765,-1.73884842643889,-2.30140782033313,-1.46752427308941,0.12481503141548,1364384
