"mkm7d_ctvper_log.sigma.2.0.mm.3D_glcm_Imc2_250","mkm7d_ctvper_wavelet.LLH_firstorder_90Percentile_250","mkm7d_ctvper_wavelet.LHL_glcm_ClusterShade_250","mkm7d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm7d_ctvper_wavelet.HHH_firstorder_Mean_250","mkm7d_ctvper_wavelet.HHH_firstorder_Median_250","mkm7d_ctvper_wavelet.HHH_firstorder_Skewness_250","mkm7d_ctvper_wavelet.HHH_glcm_ClusterShade_250","mkm7d_ctvper_gradient_glszm_SmallAreaEmphasis_250","mkm7d_ctvper_lbp.3D.m1_glcm_DifferenceVariance_250","mkm7d_ctvper_lbp.3D.m2_firstorder_90Percentile_250","mkm7d_ctvper_lbp.3D.k_firstorder_Kurtosis_250","mkm7d_ctvper_lbp.3D.k_firstorder_RobustMeanAbsoluteDeviation_250","mkm7d_ctvper_lbp.3D.k_glcm_Idmn_250","mkm7d_ctvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_250","mkm7d_ctvper_original_shape_Sphericity_249","mkm7d_ctvper_wavelet.LHL_glcm_Correlation_249","mkm7d_ctvper_wavelet.LHL_glrlm_LongRunHighGrayLevelEmphasis_249","mkm7d_ctvper_wavelet.HHH_firstorder_InterquartileRange_249","sub"
-0.257762952184255,-0.638600554261015,0.867542302533812,-0.1677719987096,0.337895232755355,-0.306982508042105,1.34687200243458,0.172343912035519,-0.840705465821352,0.126365529293446,-0.801480216362414,0.76096668536377,-1.32816875064233,1.14621973520791,-0.278545121285659,0.0158421053703826,0.327867813040758,-1.13745193702792,-0.573951850425891,1085983
-1.77284018680749,-0.854150465286602,0.489708375870843,-0.132491663768361,0.73187472222863,0.00621088817672801,0.264593334227565,0.0218102494246344,0.918681853405548,0.499723532530819,0.0448141428033884,-0.639817260993682,0.725538235783493,-0.858742489867369,0.547400842773094,-0.858247149825437,-0.233917974975311,-0.311393653143227,-0.719364556009216,1125173
1.01335329165494,2.2006782085331,-0.746158645029493,-0.0970810569239811,-0.353424063386447,-1.14633101132638,0.303510148792392,0.0501481139347878,1.5748653680626,-1.70038023332062,1.17225673568314,0.818099375188515,-2.22518509520193,-0.00673967974327005,0.471652680115183,1.77112991594406,0.708143092808422,-0.0963665747645594,0.250439447119102,1154608
0.910031799791513,0.125420425783906,0.138069764320136,-0.0490196164732041,0.416600034475184,-0.242320645999494,-1.61478517767387,-0.375717461043575,0.557368354788209,-1.25274721854621,-0.0985967539725298,0.884488249709354,-1.1349554102373,1.01839379830749,-0.213438324450608,-0.119052065307708,-0.319856996903019,0.967384323469357,-0.833741809659344,1181124
1.00473748943387,-0.737576077976261,-0.490209937943925,-0.143942883809751,-2.93752752767486,-2.53662566859111,-0.499645676071565,-0.888073547918724,1.78468547197205,-0.401825560139767,-2.01116682870906,-0.59836305151088,-0.167684370188413,-0.200794985336429,2.53628954542228,-0.481428769758493,0.664225310402699,0.0584199014464689,0.248659751869523,1183075
0.555035480219192,-0.418086393105387,0.529552683442826,-0.190494263251563,-1.4851210042827,-1.56951088072282,-0.0845797046743136,-0.0443689701396203,0.249769842158144,1.07062421353106,0.695306357142115,-0.416615113682533,-0.483228606066908,-0.944375182492098,3.68610891320619,0.27629413978159,-0.173910854611586,-0.592601014734889,-0.155576308446133,1232870
0.101293953879418,-0.630795720485881,-0.892648808727606,0.0830720536344509,0.12373554761668,0.0356151552625392,0.786409766299849,0.0195125797504376,-0.995291116453076,-0.778984298540619,-0.96523719919445,1.87290669850143,-1.08928298988619,0.667880999431054,-1.26110752999875,-0.533778645389151,-0.317865870588422,1.33607999915986,-0.746454954176337,1279943
0.39403467064959,2.51217716349244,-0.43422912072563,-0.0615142374578485,-0.176850855049879,-1.32804115354209,-0.637412541026446,-0.637937596480004,0.169140193112039,0.223533208230526,0.693124156021135,0.615281151718508,-0.660778418547058,0.591728984099189,-0.248852250642833,0.0412918027578702,-0.214035471312624,1.60555635125555,1.16605420523449,1329352
0.321949287858597,-0.255123492272296,0.384696596876845,-0.089175930392577,-0.185560370101215,0.320646883583056,0.517672833268924,0.0736450524489783,1.06157084973922,-0.911492896448889,1.05763032356832,0.753704774099289,-0.197062648810016,0.196257445696048,1.42683979887566,-0.3371789917031,-1.30487651631818,-0.42695476000599,-0.662706947554318,1330263
1.14190660414369,1.14779915221346,1.04881247340174,-0.413203970835183,3.09355095283934,-0.267642975641935,0.0261864057916809,-0.296473917057737,1.1336742639301,-0.0860109360055709,0.403444560322951,0.731245813504956,1.19844828136314,0.774950528397982,0.484114487293368,2.77727042251111,-1.87491965717504,-1.25885466466192,0.989680043011273,1364384
