"mkm2d_ptv6_lbp.3D.m1_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm2d_ptv6_log.sigma.4.0.mm.3D_firstorder_Maximum_250","mkm2d_ptv6_wavelet.HHH_firstorder_Mean_249","mkm2d_ptv6_logarithm_gldm_SmallDependenceLowGrayLevelEmphasis_249","mkm2d_ptv6_wavelet.HHH_glcm_Imc1_249","mkm2d_ptv6_lbp.3D.m2_glcm_ClusterShade_248","mkm2d_ptv6_wavelet.HLH_gldm_SmallDependenceLowGrayLevelEmphasis_247","mkm2d_ptv6_wavelet.HHL_firstorder_Kurtosis_247","mkm2d_ptv6_original_glszm_LowGrayLevelZoneEmphasis_247","mkm2d_ptv6_wavelet.LLH_glcm_Idn_245","mkm2d_ptv6_wavelet.LHH_firstorder_Skewness_245","mkm2d_ptv6_gradient_gldm_DependenceEntropy_241","mkm2d_ptv6_gradient_glcm_Idmn_240","mkm2d_ptv6_lbp.3D.m2_glcm_Correlation_240","mkm2d_ptv6_lbp.3D.k_glcm_Idmn_238","mkm2d_ptv6_original_shape_Elongation_236","mkm2d_ptv6_wavelet.LLH_glcm_Correlation_235","mkm2d_ptv6_wavelet.LHL_firstorder_Skewness_234","mkm2d_ptv6_wavelet.HHH_glcm_ClusterShade_233","sub"
0.603690203006037,-0.83128079589035,0.809990159824329,-0.245361766089215,-0.513521579343663,0.236265710775743,-0.0928477582595155,-0.68762750494755,-0.368551543082182,-0.829489464166288,-0.0582606946664312,-1.07263371789351,0.837082312813031,0.206028017172084,0.387621387585619,0.0156521533844088,1.40630654017506,0.419146161489667,0.542238579112591,1085983
0.281130391346984,0.197199705358773,-0.036279061846664,-0.449649733465984,-0.12797695948054,-0.0651886734430106,-0.554371761265595,0.0335528114023835,0.10203225575656,-0.579818025831391,0.49291465282904,-1.14196991559458,0.563287686982352,-1.52985566988769,-0.0271598415953772,0.819466147881683,1.2378820614738,-1.5923351598193,0.45441119957926,1125173
-1.17202666146712,0.586901376769221,0.561298151836965,0.177442437424366,0.996993180263886,0.578204742949642,1.4262386762294,-0.762819779851935,-0.660893025834458,-1.24766182428187,-1.13593588530785,-0.351769948635896,-1.50487050856196,0.50629248624776,0.899020191580316,0.714584916723728,-1.03749316143351,3.61265943178957,0.962809117014882,1154608
-0.84000001135018,1.26597140908385,-0.372911714429589,-0.595027671444206,-0.483390065008526,1.01517314982216,-0.754351425526484,2.93597282602143,-0.130501349428382,0.890353075328792,-0.828578652647654,1.0018294685574,0.490102715163506,1.17751840120732,1.17572434080763,0.900951073501308,0.231685621522708,-0.731210043325928,-0.294701056727544,1181124
0.112502829478028,-1.40326266241456,2.02401637007811,3.94575686365738,-0.415680725626809,-2.56107738566284,2.91408811941323,0.0862419074889965,3.71294191813211,-2.94716299842616,0.405257784997699,-2.39992590447835,0.818810658097053,1.05745136853687,-1.46585875420409,-0.0974075874976722,1.08967119537328,-1.33739945282004,0.360870710461014,1183075
-0.365594643562938,-1.1453081865612,-4.21453055137385,3.18696335756565,-0.0262553326999126,-1.58570125358588,3.62455284254577,-0.353440611492273,0.85625717902888,-1.32991981815616,1.20646650484201,-1.81201733530336,-0.452205915317539,1.36455735039478,-1.08553980489052,-0.940863784276112,1.11017673251873,-0.62050008437244,-0.140992016865499,1232870
0.563156360861852,-0.419670734491527,0.421849234102163,-0.591154791115383,-0.228081320737582,0.524535166564483,-0.584532321638816,-0.107928349750344,-0.405931639654751,-0.212186633046444,-1.41670465805533,1.08782808579706,1.08294766901418,0.0412254562838088,0.52814749783894,-0.298909267731006,1.38712332345172,-0.916056797877657,0.307816504622676,1279943
0.397326090020035,0.0362375244361888,0.654603772618127,-0.484251624152759,-1.1316545647449,0.203414479685426,-0.428484345442013,-0.428384634942755,-0.230649694977784,0.84894002914326,-0.392127331920567,0.866219221435471,0.35928317061836,-0.688779686337677,1.81236420653963,-0.150656528504674,-0.610722322305075,-0.326916976420303,-2.02268823552062,1329352
-1.00820371652962,0.178986445242327,-0.00727972525199387,-0.615359506318146,-0.0274835321056637,-0.50827349686552,-0.507303107869148,-0.50484036641849,-0.295412571157462,0.961410455326895,0.473384500757895,1.62532688446085,-0.745737309241443,0.419835268409016,0.560805396838638,0.8680922599465,-0.580153648173712,-0.435472339153762,0.323014534924307,1330263
-0.820459732002654,-0.247084209776709,-1.49121536991543,1.02042261504932,-2.03241891597486,-0.86446683065169,0.383152440069558,-0.734213802955219,-0.210907709246621,-0.26739940782613,0.0970822873546749,0.960913727865921,-1.5403935103584,-1.76169519404147,-1.5129248014805,-0.955943622690444,-1.48104451347739,1.2115218895985,-1.2433649048854,1364384
