"mkm6d_gtvper_lbp.3D.m2_firstorder_Maximum_250","mkm6d_gtvper_lbp.3D.m2_firstorder_Range_250","mkm6d_gtvper_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_249","mkm6d_gtvper_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_246","mkm6d_gtvper_wavelet.HHH_glcm_ClusterShade_241","mkm6d_gtvper_logarithm_glszm_LargeAreaHighGrayLevelEmphasis_236","sub"
0.0839272470152964,0.163818600017343,-0.79858712689961,-0.281414483644604,0.0711490415411509,-0.0579121368846421,1085983
0.0839272470152964,0.163818600017343,0.834904247683968,-0.300094173056064,0.149926373973535,-0.179991271081094,1125173
-2.58747220571916,-1.7900329656151,0.398213209940872,-0.276487800101193,0.328749028251002,-0.17619255502997,1154608
0.0839272470152964,0.163818600017343,1.03049619284687,-0.169634527057686,-0.13717654650744,-0.178713587830949,1181124
0.0839272470152964,0.163818600017343,-0.142154761880042,-0.290309074396855,0.347526864301692,-0.18304787051845,1183075
0.0839272470152964,0.163818600017343,2.55376979445964,-0.265231082318706,-0.0678309202597763,-0.172279089212358,1232870
0.150798069095552,0.195466872255824,-0.789754655758608,-0.286239562830882,0.0920456835065376,-0.172151473006727,1279943
0.0839272470152964,0.163818600017343,-0.55966683037486,-0.293535059178223,0.443483847258274,-0.140854312569911,1329352
0.0839272470152964,0.163818600017343,0.879820502487762,-0.184172925750588,0.107238677047466,-0.167976340336686,1330263
-1.07309716798427,-8.2841062403537,0.0061183935237025,-0.281773578490443,0.192020097520145,-0.183671782043569,1364384
0.0839272470152964,0.163818600017343,0.7501929520528,-0.284595098142559,-0.675183717024563,0.0581799020957513,1386095
0.0839272470152964,0.163818600017343,-0.12342887907648,-0.301379674996586,0.149471966823535,-0.119102447842148,1458656
0.244352027439983,0.239743599392791,0.564173093753752,0.340130948852177,0.118397851694697,0.293319204405938,1485662
1.21697239118791,0.700060268143214,0.193398392856383,-0.233510065024394,0.0341726368352295,-0.174328612496757,1497807
0.264410664785793,0.249236846158791,-0.201766545299942,-0.281857094733446,0.0736630440378542,-0.177447252342338,1501387
0.0839272470152964,0.163818600017343,0.545185873230941,-0.293356312742452,0.254715567532635,-0.175370239406822,1518948
0.0839272470152964,0.163818600017343,-1.69884035785317,-0.287551861567134,0.99864709677149,-0.174672101172763,1526417
0.150798069095552,0.195466872255824,-0.80626321423054,-0.298900770611252,0.477052174650436,0.284032632202777,1565177
0.362778555904774,0.295791886171946,0.00749940614143566,-0.131168676725224,0.106503168754378,-0.155983397826254,1606693
0.0839272470152964,0.163818600017343,0.452101978995522,0.30839807388863,0.105873120238504,-0.165117270995931,1612262
0.0839272470152964,0.163818600017343,0.929340028118684,-0.297394526373961,-0.850256193184361,-0.178373110100714,1614566
0.0839272470152964,0.163818600017343,-0.675661088991176,1.5487045106789,0.10132428221582,-0.13444985416675,1644034
0.0839272470152964,0.163818600017343,-0.252491766863878,-0.297787360270209,-0.245864000383635,-0.1650807830851,1668599
0.150798069095552,0.195466872255824,0.0943186688204689,-0.301019969008947,0.799605061430604,-0.179909574847645,1671370
0.244352027439983,0.239743599392791,-0.618679745033921,-0.293615313265392,-0.251475648215924,-0.183458920647916,1684230
0.0839272470152964,0.163818600017343,1.72744050923185,-0.260690492198836,0.102114680527484,-0.18548555157836,1692385
0.0839272470152964,0.163818600017343,-0.235574974989964,-0.272143005154888,0.138940173148253,-0.161634357428722,1720713
0.0839272470152964,0.163818600017343,-0.479033429402796,0.944202280922415,0.0335622794193468,-0.164795374847246,1738800
0.0839272470152964,0.163818600017343,0.0216485409503527,-0.268131271214296,0.745905356397794,-0.134355224367674,1740845
0.0839272470152964,0.163818600017343,-0.347668513383654,-0.282788030644903,0.292243950717403,-0.183564817231026,1742294
0.0839272470152964,0.163818600017343,-0.229887104578445,-0.302194672248166,0.967067461886365,-0.171375709196317,1767700
0.0839272470152964,0.163818600017343,-1.18404448125508,0.27108947247941,0.178932266929807,-0.0966122103154329,1768972
0.0839272470152964,0.163818600017343,0.771333038046931,-0.289210631526858,0.420918137420912,0.227594777720213,1889409
0.0839272470152964,0.163818600017343,0.2724554432902,8.7799520911002,0.0871369881350458,-0.184570459166654,1915938
0.150798069095552,0.195466872255824,-0.306885633272137,-0.011626999110793,0.129990851422343,0.0531996896392366,1916742
0.0839272470152964,0.163818600017343,-1.78062500695103,7.23213633341935,0.114371412685335,-0.179790109357396,1919296
0.0839272470152964,0.163818600017343,-1.25511562126881,-0.277523625509921,0.115825849458639,-0.182192482585453,1926770
0.0839272470152964,0.163818600017343,0.0924294396235012,-0.242830298037086,0.456019924697388,1.52018537956794,1938156
0.0839272470152964,0.163818600017343,0.397659367481876,0.473311458352207,0.0973700442731531,-0.139213292010222,1938561
0.0839272470152964,0.163818600017343,0.75337743912168,1.0037875006916,0.0260644642736087,-0.174794547932645,1966316
0.0839272470152964,0.163818600017343,0.159302051317389,-0.197028731458632,0.112898014789877,-0.158326286206869,1967281
