"letd_gtv_original_shape_Elongation_250","letd_gtv_original_shape_Flatness_250","letd_gtv_original_shape_Sphericity_250","letd_gtv_original_glcm_Imc2_250","letd_gtv_wavelet.LLH_firstorder_10Percentile_250","letd_gtv_wavelet.LLH_firstorder_Kurtosis_250","letd_gtv_wavelet.LLH_firstorder_Skewness_250","letd_gtv_wavelet.LLH_glcm_Correlation_250","letd_gtv_wavelet.LLH_glszm_LargeAreaEmphasis_250","letd_gtv_wavelet.LHL_firstorder_Skewness_250","letd_gtv_wavelet.LHH_firstorder_Skewness_250","letd_gtv_wavelet.HLH_firstorder_Skewness_250","letd_gtv_wavelet.HLH_glcm_ClusterShade_250","letd_gtv_wavelet.HLH_gldm_LargeDependenceLowGrayLevelEmphasis_250","letd_gtv_wavelet.HHL_firstorder_Mean_250","letd_gtv_wavelet.HHL_firstorder_Median_250","letd_gtv_wavelet.HHL_firstorder_Skewness_250","letd_gtv_wavelet.HHL_glcm_ClusterShade_250","letd_gtv_wavelet.HHL_glcm_MaximumProbability_250","sub"
-1.07505543658741,-1.04156429003104,0.165966156322838,-0.0311458591511273,-1.29719979759311,0.256745935599058,-1.84113971617248,-0.77604619476163,-0.278438449485359,-0.298737796752966,-0.111055482792093,0.168897098417674,-0.00168770745776087,-0.182002760054547,-0.135449462855256,0.0152069302115136,-0.31279041352841,-0.159713705031691,-0.193944315050905,1916742
0.724369989837638,1.51083038228316,2.13241691337061,0.333176497018479,1.95504221061618,-0.508401915870572,0.0468490701816818,-0.704582363338286,-0.287915734988996,-0.866217382299228,-0.135041392757616,-0.222129381665991,-0.157814382944319,-0.131033245531513,2.58987180219461,-0.668626893510697,2.41010036913717,0.267914998782056,1.68124220573173,1980052
0.465868682838081,1.24261732565142,2.02059680309164,0.339382398732464,0.532009368518465,-0.221931217826148,1.11562098086877,-1.31334963587951,-0.255646661806692,-0.496547081834854,-0.163275346234679,0.171248109764948,-0.0574059205721369,2.07641910299575,-0.707502340089883,0.0795190962225946,-0.322905166492344,-0.158415270835725,-0.298703959934387,1926770
-0.715320796197588,0.248450787040014,0.0649160218972702,0.340167052728059,-0.538043586766475,-0.448367791152473,0.0974744329774771,-2.41627800102228,-0.283882707573988,0.427152776683301,-0.113210249431608,-0.094302655261427,-0.0725270788914689,-0.177019872441793,-0.0600705830305891,-0.700424415699447,0.283926039391618,-0.135441580381723,0.0633608351579327,1979045
0.522149898909086,0.132235205884603,-1.45073041743816,-0.554055966953687,-0.287917170834839,0.0372082531550694,-0.329166286773781,-0.488186708771117,-0.268930449174991,0.891528197741407,0.0690113547114376,0.12502479246403,-0.0415520470105396,-0.181299242771055,-0.359228159429018,-0.21500264237097,-0.182861581268902,-0.158809455482312,-0.726274067697933,2196212
-0.534818026978808,-0.138753393804436,-0.0467966110737512,0.180387863899315,0.246282328407624,0.478662982061832,0.0127449717008894,0.83754747103113,-0.146286818023086,-1.75394044819171,-0.633195895401928,-0.514696472398015,-0.0174437396747569,-0.212828290376321,-0.163040686019689,-0.185860088112096,4.58204537973945,-0.10980866347294,0.119096938354389,2393207
0.430932745803,-0.953001473942068,0.0093303139057025,0.28286383566565,0.188642921071941,-0.425706781378166,0.21317153580279,-1.21355132484521,-0.265615400537623,0.0499790071364156,0.171408537219247,0.36639489396212,0.141456186454616,-0.18983335082715,-1.27906493873168,-0.6474702508809,0.227382260883008,0.00965010473524306,-0.597009019936449,2146138
0.639406012847322,0.230554452343721,0.309586939076493,-0.979716871755849,1.32370180344776,-0.464993427977555,-0.0939394648211548,0.118529960810054,0.205075737261776,0.129191177960769,-0.0569911055671137,0.243144015422593,-0.0543938660015927,0.847561521631909,0.368280773456219,0.409785871029817,-0.481640810680739,-0.163694726705997,0.385936602475915,2228399
-1.72881522336202,-2.61442064818273,-0.805701450934693,0.345994269008448,1.0769201723114,-0.457857306517904,0.105447102831105,0.587538581684231,-0.282481936401371,0.410549299641438,0.293193647301245,0.0308497310405395,-0.0389280136171973,-0.186541549331648,-0.895318534043481,-1.34479107933172,0.13669430048934,0.311438035121688,-0.394022584120904,2144796
0.636098524346544,0.583935127827547,1.06314731481979,0.132720077908573,0.722433635615675,-0.270124553411161,0.0105722243051344,-1.68746667658538,-0.230573051516537,0.550020101029399,0.0461232329999967,0.030800285388156,-0.0354858635630244,-0.213446122523863,0.189994620591196,0.472836516281912,-0.429682306573681,-0.408795717912772,-0.944767010658057,2234271
0.634379621384653,1.60752028344988,-1.40661883067572,0.259026751034062,0.425392029821049,-0.0988143731651755,-0.198944897229984,-0.0359277553198527,-0.0969908729980342,0.972602090069426,-0.411887419174002,0.517734271319436,-0.048734131686683,0.0775229801646426,-0.796541449146628,-0.169663015697528,-0.989213192755928,-0.173470440950741,1.7705689478343,2296332
0.617111669685214,0.655775401902247,0.211723473596286,0.348382766180209,0.240066179272439,-0.474411785098048,-0.263782989576806,-1.59672670546664,-0.276444263938787,-0.109896885349127,-0.0875095672637309,-0.275224621291885,-0.207950922700683,-0.194919307040272,-0.698044702258691,0.182896756663096,-0.717546210712038,-0.215617211673942,-0.418201716481809,1684230
-0.270497300014697,-0.409742473295761,0.456450771519304,0.275653851175347,0.63701710968309,-0.243688003275155,0.756025812814658,1.77248895471228,0.324878530841738,-2.25100671838243,-0.732480931855959,-0.724783857095027,-0.134508572945923,-0.213006175141999,0.0773385973567083,-0.144838601688817,0.264987290958408,-0.110936715513682,-0.199500961938069,1720713
0.33687900120171,0.776031308911669,0.615375068623662,0.347677473457117,-1.35027349088756,0.371383205298498,-1.33815091614357,0.614066668634549,-0.269646912270719,-1.76428110637847,-0.0201637329779689,1.22228912321781,0.092977296583604,-0.206294542103378,-0.600029500860366,-0.251336765191333,-0.439342059436784,-0.48431357029805,1.23768215309711,2186951
0.462913751248934,0.434506320698784,1.36077727207993,0.334767097787953,0.968010451979262,-0.361805455342241,0.5041006838949,-1.53481451550729,-0.221621650617861,-0.0202062869764581,0.140173265694931,-0.000523406731755679,-0.0588096626508857,-0.057194073457523,-0.661400628163083,0.346885467077844,-0.61227195714483,-0.268866029592412,-0.473498752212693,2439458
