"mkm6d_ptv_original_shape_Flatness_250","mkm6d_ptv_original_shape_Sphericity_250","mkm6d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm6d_ptv_wavelet.LLH_firstorder_Skewness_250","mkm6d_ptv_wavelet.LLH_glcm_Correlation_250","mkm6d_ptv_wavelet.HLL_glcm_MaximumProbability_250","mkm6d_ptv_wavelet.HLH_firstorder_Mean_250","mkm6d_ptv_wavelet.HLH_firstorder_Median_250","mkm6d_ptv_wavelet.HLH_glcm_MaximumProbability_250","mkm6d_ptv_wavelet.HHL_firstorder_Median_250","mkm6d_ptv_wavelet.HHL_glcm_JointEnergy_250","mkm6d_ptv_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm6d_ptv_wavelet.HHH_firstorder_Mean_250","mkm6d_ptv_wavelet.HHH_firstorder_Median_250","mkm6d_ptv_wavelet.HHH_firstorder_Skewness_250","mkm6d_ptv_wavelet.HHH_glcm_ClusterShade_250","mkm6d_ptv_wavelet.HHH_glcm_JointEnergy_250","mkm6d_ptv_lbp.3D.m2_firstorder_90Percentile_250","mkm6d_ptv_lbp.3D.m2_glrlm_ShortRunEmphasis_250","sub"
1.35119706091473,1.07962102283098,-0.0602383733209115,0.141956867902675,0.8026535290703,-0.350914119864356,-0.724895215999947,0.333638244177672,-0.126764684113715,-0.133307457275957,-0.519476492237585,-0.186193982689451,-0.164692740782761,-0.129115769611083,0.40008481359759,0.143028380497395,-0.616251748010221,-1.07092971761909,-1.62718566835776,1085983
0.110236965876068,0.510187462944375,0.83913079839351,-0.369349728613795,1.16576064017456,-1.05772886270409,-0.855709733452645,-0.623259121860081,-0.467065930314327,0.225292134623093,-0.726338009160725,-0.195297918221742,-0.155887420791233,-0.644245217858343,0.54294100088016,0.142709555362943,0.211986023926514,0.259570433299202,0.530521631219807,1125173
-1.53027357938603,0.0441565856017556,0.0239409512553516,1.01871905173289,-1.1304094285342,-0.745872278907821,-0.362257224951596,-1.48962582926771,-1.00111912908828,0.817889494321903,-0.490924059856642,-0.200758848093657,-0.845690533875101,0.171917651322949,-0.243058056182929,-0.136241703560217,-0.842096413564705,1.66913067966493,0.0499701170303663,1154608
0.884728474582034,0.769919787907309,-0.338667559133816,1.18909570778052,0.357647655559464,-0.260871187830611,0.683994691186295,0.00589367567066152,0.225630035628058,-0.289170487564419,0.386896107358994,-0.158623656508189,-0.704177972231683,-0.0296463060152168,-4.42075342294508,-0.39931882248631,0.601825215244116,-0.40166487152289,-1.17309088107763,1181124
0.245789447239916,0.072740298126473,-3.05487053953204,0.719349152391241,0.409803687887566,-0.493569692747377,0.0127695255047095,-0.186700654271927,-0.820366522618515,-1.07135789012045,-0.530084023711023,-0.205482990286255,2.38619050852052,1.4553960431536,-0.240706223553249,-0.230086326521775,-0.65710307684259,-0.276768884644332,1.29273063305682,1183075
0.0380830206982791,0.761206300343238,-1.45756891398797,0.742300362396041,0.436349853242305,0.247463139999426,0.0025558759959776,-2.58344488100916,-1.06680987102004,-1.1359099373495,0.048311153411236,-0.164152734412683,-1.05912039395993,-1.49404901107006,0.248160076404814,0.13171399815629,-0.415421427001868,-0.328772785244977,0.691529444298815,1232870
0.194384973611451,0.587059051524983,-0.8178637587333,-0.909849210640346,1.14380604126935,-0.328731869335855,-0.0243698198457459,0.283836654123178,0.227655302925916,0.726095874878769,-0.520328083937979,-0.165840310691287,-0.364276347554088,-0.152224497154168,0.234936869940076,0.118977335726934,-0.282401735259498,-1.11818520428519,-0.535652503899813,1279943
-1.02730961234489,-1.52655546141733,1.15506202808574,0.658110491238685,-0.198831727037101,-0.57155465257168,-0.206100669331595,0.645344633698898,-0.891717285818911,0.170867640357532,-0.638145366312078,-0.20203307190334,0.331949257348396,0.125270805312037,0.500169077285277,0.750587303728288,-1.09904819915714,0.761947911965796,-0.14516473156026,1329352
-1.32400921503537,-1.35326708521692,1.1778187271771,-1.47433947491434,0.101813601240973,-0.347794942894425,2.68788018463714,0.392162921189907,0.0972324932296192,0.608349608698512,-0.195971468111192,-0.152219133410111,-1.20887465759997,0.327626691167409,-0.47067443707276,0.0807200297707309,1.1106028161692,1.07491273717838,-0.40160395065283,1330263
-1.15899980052833,0.718312666393672,-0.0890868802584465,0.0201289940049174,-2.22534712567582,-0.453081316877284,0.603954819640314,-4.06770467320374,-1.1202261597415,-1.10886855233425,-0.706492062937471,-0.205562453090441,-5.0745791006973,-0.401288298797519,-0.768569440302223,-0.0764955265746936,-0.992572751897279,-0.0881839888987273,-1.05111550828817,1364384
1.10959173052513,0.595180683057976,0.237415529602565,1.33603403780399,0.119062772368045,-0.949200953752786,2.42047098690733,0.402515946812016,-1.12978905870675,1.99064569259111,-0.579329419997612,-0.204515944164981,-1.3967452266003,-0.234916780274646,1.41474381471141,0.508940400781155,-0.883588066573605,2.11552898891669,-0.485831311537263,1386095
-1.33133499214597,-1.47859182948463,0.322783306121462,-0.231409043906522,0.843414735736884,-1.01645536873273,0.311364067611761,0.619629751068265,-0.0189299288708354,1.44724876701257,-0.857679705066251,-0.205959904523075,-0.118376750493452,-0.79140743776546,1.01688486883927,0.371595675066996,-0.80684557683392,0.688201075404501,0.723081046540538,1458656
1.48871148548033,0.13758285970451,0.414909165200238,-2.8823284656729,-0.450672623274522,1.52249712399066,0.0298734589055585,0.355051837796398,1.95747773862546,-0.967221892966133,-0.166342701731304,-0.0904352154148386,0.105066583420122,0.16286813770353,-0.155204205366982,0.098743715170602,0.729547349248096,1.16841454845091,0.474865585893948,1485662
