"mkm9d_ptv_original_shape_Flatness_250","mkm9d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm9d_ptv_wavelet.HLL_glcm_MaximumProbability_250","mkm9d_ptv_wavelet.HLL_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm9d_ptv_wavelet.HHL_firstorder_Median_250","mkm9d_ptv_wavelet.HHL_glcm_JointEnergy_250","mkm9d_ptv_wavelet.HHH_glcm_JointEnergy_250","mkm9d_ptv_wavelet.LHL_glcm_Correlation_249","mkm9d_ptv_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_249","mkm9d_ptv_wavelet.HHH_glcm_Correlation_249","mkm9d_ptv_lbp.3D.m2_gldm_LargeDependenceEmphasis_249","mkm9d_ptv_logarithm_glcm_Imc1_249","mkm9d_ptv_original_glcm_Imc1_248","mkm9d_ptv_wavelet.HLH_firstorder_Median_248","mkm9d_ptv_wavelet.HHH_firstorder_Median_248","mkm9d_ptv_lbp.3D.m2_firstorder_90Percentile_248","mkm9d_ptv_wavelet.LHH_firstorder_Mean_247","mkm9d_ptv_wavelet.LHH_glcm_Correlation_246","mkm9d_ptv_wavelet.HLL_glcm_Correlation_246","sub"
1.35119706091473,-0.0032872994359082,-0.516904566275476,-0.384999824312127,-0.122311842676239,-0.535178659273114,-0.63938310102275,0.235192466031725,-0.209653412128486,-0.586189971372624,1.20405906243545,-0.755789321876509,-0.607768089343698,0.252564374788725,-0.117135599825306,-1.08177570287208,-0.0701510764930057,-0.0925629856574558,-1.43127750905407,1085983
0.110236965876068,0.861993801643582,-1.01016577674286,-0.362217787241014,0.113411502016345,-0.734421279539103,0.335388861124256,0.320362395521685,-0.2245774537944,0.145653655267887,-0.322299356005949,0.375889730408454,1.17609117394331,-0.684781829038288,-0.569245314872151,0.281059306391633,0.419633085344855,0.40427869495162,-1.59092162844564,1125173
-1.53027357938603,0.0448212231000787,-0.751039317046158,-0.394883075409978,0.794552272041996,-0.523051074711148,-0.866303852435136,0.0932906235196515,-0.2309464058939,0.747670899322505,0.114829107362878,0.110859110080969,-2.37385476154585,-1.23438597822107,0.0609333218841527,1.68147503678688,0.600184167729251,-0.668780490045187,1.39249017984981,1154608
0.884728474582034,-0.447515263230427,-0.0959223230488159,-0.0585110160254959,-0.245587055070431,0.432721920266524,0.661863220372829,0.167902794918744,-0.183064643630208,0.403479777992913,0.737757109814312,0.245876959017922,-0.0952999816689578,-0.0149712003159263,-0.0615270947109438,-0.513589157022666,-0.443481721729283,0.613945453043094,-0.37363041972435,1181124
0.245789447239916,-3.10330833769251,-0.490378897100549,-0.344078719562994,-0.978064561775957,-0.563590696849625,-0.670558164384287,0.0332091277722126,-0.239149730779145,-0.483532869685236,-0.725068023057521,1.870676214355,0.81914427478348,-0.191018888758771,1.30527427082524,-0.327957908753241,-0.898994173068561,1.12312869005775,-0.852219890760982,1183075
0.0380830206982791,-1.57676238835493,0.26605107350632,-0.390458416983745,-1.21431192537275,0.0575555972265182,-0.389399894430034,-1.67001687841763,-0.18613074416282,-0.661273653679293,-0.186289934604644,0.0285698718374159,-0.599751641824936,-2.74513985483142,-1.48980681318563,-0.139831155554083,-1.75028119355006,-0.268057524549351,-1.1280870493375,1232870
0.194384973611451,-0.702008312747531,-0.257197729024755,-0.387026737173706,0.658127695092426,-0.517172636624336,-0.235217597952875,0.978954226099058,-0.179044182396811,-0.479154436449724,0.39932638957368,-1.27307991193869,-0.229578660698033,0.197543206391184,-0.0567945224627478,-1.05329578489818,0.0377745967524626,0.287833025351067,-1.32737841523474,1279943
-1.02730961234489,1.11971064038852,-0.573785937916936,-0.384452468979196,-0.00300335215246715,-0.650959091558986,-1.17434408492195,0.549755668312154,-0.230823085652745,-0.782447320690035,0.102432824929575,0.374656871189303,-0.0668786020601172,0.602947662141543,0.206371483707206,0.663298211639897,-0.458981320651182,-0.107980037686945,0.21755014115182,1329352
-1.32400921503537,1.08729855060382,-0.238567772852426,-0.286807568855758,0.671318283998962,-0.187999335328897,1.13181896872817,-1.00405329020404,-0.167601734291276,0.662657300040916,0.155843103072217,0.385631206989361,0.425693682072976,0.421474950081024,0.247032130625428,1.12873625910179,1.10176772999401,-0.137945636907752,0.962033355828786,1330263
-1.15899980052833,-0.0803861329933938,-0.678616695284159,-0.39736948779329,-0.49622333488581,-0.754604616475163,-1.05243848630116,-0.352705334140291,-0.239646989325633,-1.75482864526766,-0.0336757153961927,-0.422918177982269,-4.65471808099952,-2.58673925826253,-0.339577846776615,-0.275913247617494,1.28591378183696,1.21361147573102,-0.104532473903068,1364384
