"mkm7d_ptv4_lbp.3D.m1_glrlm_LongRunHighGrayLevelEmphasis_247","mkm7d_ptv4_wavelet.HLL_firstorder_Maximum_237","mkm7d_ptv4_wavelet.HHL_glcm_ClusterProminence_233","sub"
-0.412915392238349,-0.155818005588475,-0.342197115668634,2075832
0.132440675920744,0.348137838631069,-0.306844457244186,2075846
0.17746163477326,-0.82827271958616,0.651580555783114,2076301
0.383039653925443,0.0778937668309783,-0.304225647149658,2078198
1.7386792320418,2.03869627588492,3.16853305430709,2078899
0.413072026991532,0.706279380634983,-0.143230992981076,2085349
-0.76765699244388,-0.222623926045229,0.0760474675921142,2086044
-0.529055184870404,-0.984602379780716,-0.363322322530988,2091555
-0.839888973782982,-0.376903778687155,-0.371069083684819,2092954
1.36618663955064,0.769635703452147,-0.0900117189231366,2096627
-0.599086771089682,-0.2250653990015,0.284463292630442,2100050
1.98396942183314,1.4695148106248,-0.0723799872971694,2108003
-0.569838663177887,0.0364823523809479,-0.276722812049173,2109902
-0.443357809269152,-0.818801802683615,-0.362523492347477,2110540
1.51471546863364,1.87820233595274,-0.0912579050604607,2116787
-0.363002175726006,0.738589937630745,0.0682820655017027,2119177
-0.42519145181361,0.893094584148705,-0.0249915739714773,2131601
0.101975755924573,0.0576230901540617,0.184769094568713,2132424
2.56587758096823,-0.482179792223473,-0.33603128135843,2132982
0.955427306317172,-0.184500907355042,-0.321366166319012,2133204
3.02553999226619,-0.580737885978463,-0.024179760009961,2133380
0.38853839047913,-0.588084676971273,0.0588587637643546,2134220
-0.0509814279922727,1.28848877727916,0.425420155504924,2135748
0.668234436302151,2.03715964808065,3.27934026890732,2137799
-0.175387366354007,0.126933156161018,-0.349583914654639,2138375
-0.490338592288884,1.23490723384319,0.154276514230861,2138678
-0.512149571036431,0.924106638550389,0.574823416560597,2139733
-0.203632566049769,-0.529209980938272,-0.309628380589807,2141116
-1.38890929366624,2.57101491661743,8.63830795338056,2144796
0.309258165332712,0.280064522026615,-0.114026113314042,2145166
-0.754080533065326,-1.30979905378011,-0.333701219156118,2145694
0.814936509207737,1.00826750434583,0.167617614928403,2146138
1.40939491959453,0.624205251720132,-0.240683917328257,2151024
0.407876116226273,-0.361576268777097,-0.352312527179375,215131
-2.01552300526426,-1.19612422310517,-0.22585999024152,2152442
-0.598046385112899,-0.414239329259456,-0.237003318257924,2157529
-1.08677964135337,-0.409956599851634,-0.196706823912299,2158101
-0.53244378589835,-0.140504746414935,-0.108938650696109,2158329
-1.34572674236111,-0.827359906280411,-0.375408573856042,2168082
-1.23481175498241,-1.65512060256615,-0.36535082897068,2172217
0.633621916108402,1.66440604443334,-0.2075026974241,2176530
-2.74262071315934,-1.07955863818934,-0.249216003619261,2176784
-1.22489014789508,1.6252876194591,0.685479628449835,2181724
-0.824125931624084,-0.42636532693231,-0.231650904584862,2183291
0.187659599355533,1.25942830761174,-0.170085867766675,2183356
-0.966566507212368,-0.624830277698494,-0.337220515748335,2185290
-0.574799588459647,1.42709940880206,0.266686608444962,2186951
0.0703147163492489,0.0718653988166262,-0.304316262426776,2196212
-0.932949372748309,0.692852428628436,-0.049879628160578,2199403
-0.275491371095895,-0.231005197922227,-0.0459218087511427,2200416
0.428178836223737,-0.587938798464126,-0.370374252346659,2200813
0.0988298779049451,-0.138637593463691,-0.252555057797317,2205389
1.05852970833789,0.797430156075396,-0.208570639173279,2212664
0.611153370809382,-0.882591547094754,-0.367637144338071,2217034
-1.43794915478241,-1.33866545293356,-0.0680078292319105,2218615
2.15688217664518,-1.329048580907,-0.382885812108975,2219842
-0.182372814555718,0.961349482718463,-0.315011929724366,2224150
0.109523224120289,-0.146501395048006,-0.357050385856132,2228399
0.266116277207573,0.581523836149059,-0.327036867980541,2228400
0.679508631832104,2.73243163004755,3.6665984739457,2234271
0.57383566557237,2.5069779295894,2.37975485711488,2234422
-0.0166642856536256,-0.41441861271887,-0.251024038490085,2237571
-0.676495060665669,0.48246528104497,-0.00900680641323809,2244172
1.2221151126333,0.358448936053244,-0.23778787444033,2247869
-1.07467598129072,-0.227151829414642,-0.152803786962987,2250648
0.489747250392483,-1.1494408023123,-0.295389168107655,2250836
0.932964654215641,-1.1454609393639,-0.328834425741047,2267382
-0.228828438240189,2.06294735182827,1.26995550535689,2269346
-0.0700874999318856,1.98416682861995,1.4966448014955,2271329
-0.0900635667636247,-0.749346471104415,-0.350130729789296,2274521
0.627903009059734,0.181289142848165,-0.29080949514643,2276121
-1.653081408674,1.0416721501452,-0.152864269284082,2278618
-0.0983996777208632,2.32229849774859,-0.000448033309785626,2285214
0.116566985510622,0.14824076546174,-0.364633821963825,2286108
1.23139464273064,0.979105900419261,-0.288212546633159,2293123
1.45992145925234,1.56351512043381,0.264512947924414,2294852
-0.150895460118745,-0.0861809388102468,-0.157887214809599,2294873
-0.564746040926419,-0.279866529662661,-0.352809176870937,2296332
0.367370190894638,-1.24652042046203,-0.273954496661944,2305114
-0.0260973812785432,0.812130173877507,-0.123088580286692,2305115
-1.57058036665858,-0.980168102217886,-0.353254264823937,2306459
0.89760723707444,-0.425338967435598,0.0269434225967684,2306893
1.06080571553392,0.680950152195534,-0.187584895353737,2317120
0.423070614660378,-0.969121712761527,-0.371154515072341,2319068
1.76026597634385,1.77424122101918,-0.0268767840410252,2321962
0.892950051626093,1.60349900949248,-0.231419886558877,2331869
-1.65831857292491,-1.46990469945063,-0.372254461860009,2336735
0.773553151321715,1.47672200569323,-0.184406717543858,2339674
0.13667475912029,0.113897256623209,-0.363512066955846,2340155
-0.418196038318167,2.5753161873061,0.251785292643308,2340322
0.70453770610258,0.0374501765943296,-0.275040125595693,2350037
-0.417584477400113,0.246114210928986,-0.226877528855277,2352038
0.33416807931091,-1.42887644593245,0.476699583520844,2359944
1.73032684462021,-0.202367346871103,-0.329313320492404,2381907
-0.125114064374799,1.42560752524577,0.237848263298793,2393207
0.591872708918477,0.0201575973821173,-0.287426338066706,2395415
1.731727343762,-1.0361673673826,-0.30186705796956,2395943
0.451789897570208,-0.622622639408091,-0.314207154259609,2401405
0.177691225548658,0.0437234121028209,-0.285203678462416,2405144
0.291107501391924,1.03335646230292,-0.100099633476888,2414406
0.119446224858856,0.457953707767428,-0.318971547806617,2419459
1.02595494454098,-1.18537349812312,-0.343078168873237,2425694
0.709123790487138,-0.361915221778997,-0.361094615513656,2426863
-1.06736925714826,-0.243528990347763,-0.251712812981179,2430773
-0.615584956476456,-0.225118417870694,-0.322089985114945,2439458
-0.0980107947327927,-0.0303140675847935,-0.319224579520255,2443354
0.646381381153954,0.508643117858977,-0.299874221745848,2445526
-0.635662417178716,-0.151184524181852,-0.325995088174366,2448298
-0.742489119293816,-0.0232069341394397,-0.156799173071483,2453577
-0.746709177280413,-0.265436356452027,-0.159267634047443,2474709
0.356393138249636,-0.924243461877732,-0.15180436251454,2480056
0.884849408185438,-0.757482415786097,-0.0780205183604778,2480330
-0.0711455611876733,-0.162076990360449,-0.276193315876655,2487135
-0.0261655541794959,0.0753864033725292,-0.362242363681003,2488660
-0.634054591899459,-0.820274532024148,-0.292326901177604,2490180
-0.156107178959918,0.655518870094573,-0.230340146726759,2493534
-1.97562778041737,-0.304388982534749,-0.227742214093572,2498991
0.513606235118716,0.626523371526978,-0.096029248479339,2500377
-0.719548674215443,-1.11000158253268,-0.182867365243382,2504802
-0.394041796175675,-0.851613433963378,-0.0758500494978206,2510402
-0.367389398391735,0.495497502973356,-0.0373620785011309,2520618
-0.364276799312532,1.35242892059236,-0.129525257164643,2559453
-1.57174990732322,-0.897117721234723,-0.337510329163881,277752
-0.27022780130082,-1.21798033252809,-0.363123887081418,308862
0.22085999502941,-0.499646598182141,-0.359908656887473,58325
2.5257954230422,1.2514417658129,0.128382954220609,92173
-0.675268493099279,-0.826852089712465,-0.305659436294186,923666
1.36381882345185,-0.688450468991821,0.0475050806018674,965005
-1.10334224267291,-0.954976937365558,-0.328259660948536,983079
