"lemm_prp_energy_250","lemm_prp_std_250","lemm_prp_m300_250","lemm_prp_min_250","lemm_prp_kurtosis_250","lemm_prp_grady_250","lemm_prp_m210_247","lemm_prp_m110_247","lemm_prp_m012_244","lemm_prp_volume_237","lemm_prp_m101_233","lemm_prp_v33_230","lemm_prp_density_226","sub"
1.66226869741422,0.0677084069100045,-0.313026939659133,-0.771305903144006,2.5358740106359,-0.912948050379881,-0.468423365355709,1.10996051018811,-1.4066991139032,1.36681539344583,0.0950893600823883,0.62698024220685,-0.639681189755045,58325
0.116640979332817,0.176955845822946,0.109823904223774,-0.407283487322984,-0.200962015146843,-0.493581045639666,-0.0144831105801431,-0.0179999899882937,0.10738626562207,1.62482880056273,-0.112924556756252,0.352854177816928,-0.624282198379098,92173
0.474892812265926,-0.479990952900024,-0.101353718282318,0.421028206365616,-0.403769854700414,0.188744813245797,-0.421821919012186,-0.854919161066721,0.224354261070164,-0.37411194470521,-1.02133970897202,0.644039423484975,-0.260369518577445,215131
-0.968663733551127,-0.988821193415492,-0.378134634305234,0.0728843781831574,-0.469147341027316,0.0155213284031682,-0.266693257302366,-0.123799497592199,0.166214263064251,-1.21968501264865,0.0778248073227644,-2.49853497345206,3.74937217876194,277752
0.538112061776886,-1.14273070309892,-0.23868933370405,0.116708456684444,1.55813095574155,-0.556301157362123,-0.207391835772158,-0.772300004113623,-0.36606578671547,-0.470491181770811,0.776001340211782,-2.49637434356853,-0.177169886715021,308862
1.41241424324348,1.09308118355595,0.598858175351303,-0.642081617957976,0.0219831213989627,1.02909436855954,-0.355460778815985,0.0527780878417327,0.748578255068375,0.272071050226366,-0.990932950988963,0.417374037277643,-0.498183292461428,923666
0.745564022565667,-0.0949310109389094,-0.388730511017594,-0.0647628362193079,-0.211479470139439,0.634559046227009,-0.119009156428425,-0.901076172329142,0.163218178294802,0.242715172514641,-0.642636622193085,0.545193185131207,-0.492060258788643,965005
-0.692455211520635,-0.823955830945059,-0.578819918885493,-0.0981015304979126,0.829764290224653,0.383207120356597,0.183445201798146,-0.426891540659236,0.000576290395298159,-1.06512454807005,-0.391205786765866,-2.35019608212529,1.34219817587098,983079
-0.855102712602018,-0.532471771952147,-0.0651044887782458,1.85679931899153,-1.40082010107525,-0.0747410888757303,0.192200048195148,0.113492648702964,-0.241817270724574,-0.197711414479636,-0.63755017929568,0.700971840367978,-0.327140402079391,1085983
1.23683573073884,0.0706848580082459,-0.350272315853804,-0.147702116504636,0.145866108370612,0.211681425982777,-0.0606863083073384,-0.660154411291279,0.102841835614062,1.97161721136208,-1.14524343710508,0.439425938975942,-0.633392712488778,1125173
-1.44333622136149,0.895970997598106,0.58774944236573,0.124538500651722,-0.870232988204835,-1.11663242492192,0.681415259985625,1.18443247849762,-0.131578526660651,-1.05628241622917,1.4564882064832,0.298594037800655,1.03382472611976,1154608
-0.648982075266507,1.41024937996599,-0.088887097956757,-1.20536012232086,0.898123547013962,-0.858452373867636,-0.152846493148891,0.27324794507757,-0.299880178644252,0.056765139900916,0.271307870160663,0.415645929956817,-0.42365946769041,1181124
-1.42572855192548,-1.57110104101649,0.387906348421362,1.10807831265954,-1.0256177054383,0.218621278226895,-1.63109772625886,0.727216814439933,0.886955009665618,-1.04487606615443,-0.76867330120249,-2.49853497345206,1.09542324528172,1183075
-1.48814523053682,-1.77653853796364,-1.07899786892523,2.29828892914173,-0.793421616128183,-0.0867321647332698,0.372147749821571,-0.73918637706816,-0.216483751932592,-1.150981648245,-1.61418055103589,0.160382640122784,2.08783833282288,1232870
