"mkm8d_gtvper_log.sigma.2.0.mm.3D_firstorder_90Percentile_250","mkm8d_gtvper_wavelet.HLL_glcm_MaximumProbability_250","mkm8d_gtvper_wavelet.HHL_glcm_JointEnergy_250","mkm8d_gtvper_wavelet.HHL_glszm_SmallAreaEmphasis_250","mkm8d_gtvper_wavelet.HHH_firstorder_Mean_250","mkm8d_gtvper_lbp.3D.m1_firstorder_Median_250","mkm8d_gtvper_lbp.3D.m1_firstorder_RootMeanSquared_250","mkm8d_gtvper_lbp.3D.m1_glcm_Correlation_250","mkm8d_gtvper_lbp.3D.k_glcm_ClusterProminence_250","mkm8d_gtvper_original_shape_Elongation_249","mkm8d_gtvper_original_shape_SurfaceVolumeRatio_249","mkm8d_gtvper_wavelet.LHH_glcm_ClusterShade_249","mkm8d_gtvper_wavelet.HHL_firstorder_Mean_249","mkm8d_gtvper_wavelet.HHL_firstorder_Median_249","mkm8d_gtvper_wavelet.HHH_firstorder_Median_249","mkm8d_gtvper_lbp.3D.m1_glcm_ClusterShade_249","mkm8d_gtvper_lbp.3D.k_firstorder_Range_249","mkm8d_gtvper_original_shape_Sphericity_248","mkm8d_gtvper_log.sigma.2.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_248","sub"
0.283271159468999,-0.792221068314203,-0.735746921959524,0.262174756011265,-0.352390771086789,-0.0934662951741725,0.242433778268844,-0.613251662152331,-0.139225417456444,1.02769013153375,-0.883493588008831,-0.127225128536487,1.05204583431774,0.161342204450887,0.404584960647432,1.00873886335177,0.52199992995827,0.810057323802183,-0.0144035687184093,1085983
0.486229913979063,-1.18702719808663,-1.0335451858368,0.891703502085836,-0.641537552621649,-0.0934662951741725,0.143385625496568,-0.379374673577717,0.5607488530954,0.903315011727641,-0.101898225844604,-0.0750709711774372,0.461255596896793,0.649527826774585,-1.21394559830933,0.301324688855595,0.854159797820865,-0.881456786687424,-0.222112652754852,1125173
-2.1537236094418,1.01440630340977,-0.0402821892636218,0.277733810056478,2.13202029129607,-1.26382686083318,-1.6523429457995,0.600535191975548,0.989384224920911,-1.09125817683295,1.75088930515183,0.432839786419995,-0.594950379387562,-0.885466702655801,2.45895998657729,-1.29512031373038,1.46903102091538,-0.312041562575994,-0.255387881328124,1154608
0.761250415190252,-0.602957284710713,0.522323603037173,-0.0667943553197747,-0.467016817836803,-0.873706672280159,-1.29662581437501,1.425138201464,-0.605103653643136,0.128547106063381,-0.103970383034318,-0.168952084053714,-0.179278696805477,0.184757693318594,0.159777828762167,-0.120045345523522,-0.769047613516891,-0.434977587296877,-0.29186654208511,1181124
1.36399662011909,-0.459875547848893,-0.747249613136226,0.108329555879784,2.25882684850234,0.296653893378829,0.699940445632491,0.514562321155769,-0.198288443432193,1.3884677017123,-0.236949225246524,-0.166317374430479,-2.83979730040181,-1.29397617223986,2.63891369153723,0.261578983773724,-0.446692342052147,0.880293999150017,-0.226692803735821,1183075
-0.625738594163086,1.4954108812246,0.1090747149467,-0.219760773306935,1.57846871727527,-0.873706672280159,0.513626729932638,-0.500625312403306,2.47501998932776,-0.515882743954256,0.645630178101319,-0.158683526078468,1.710840308138,1.12471620960139,3.32857112088909,0.606891396232033,0.419578724973913,0.271067050890239,0.592462471932069,1232870
-0.270737433855031,-0.842229571528144,-0.481959041298352,0.754849514234034,-0.544862671700853,-0.483586483727092,0.0169068670945546,-0.176515149195254,0.240393914235187,0.0607759317154871,0.153425922093812,-0.0513169586095396,1.476155003536,1.20758393995739,-0.752779408848272,0.434056437179369,0.21954725060091,-0.697772043206785,-0.249665954269233,1279943
-0.295551722247581,-0.673627813171052,-0.663719343420074,0.151237937671851,-0.228309944488959,-0.873706672280159,-0.0688316141277246,-0.955864125618988,0.494564520917739,-0.201139121923733,-0.541548722030418,-0.00587724550490816,-0.472458747852598,-0.333330053508989,0.522511633229523,0.911694773239036,0.864249662371645,0.377364184726291,-0.197809128410279,1329352
-0.0460326105925793,-0.436052564681049,-0.0490250711148088,-0.580384975277755,-0.206738198723526,-0.483586483727092,-1.00690623890848,0.755736320846312,1.33952637983166,0.300674203552877,-0.393082761067541,-0.0361557754215965,-0.0545084747730273,0.12945236713068,-0.289403447583721,0.194409909793151,0.0438475912006385,-0.249533600924757,-0.279601194138731,1330263
-2.88229419729697,0.446262160201336,-0.551884434568688,0.189713914736693,1.84807841828758,-0.873706672280159,-1.41568558036059,-0.526409533139016,-1.49229999300265,-0.778798785706111,-0.0505483638997014,-0.151847024059072,-1.26771819675883,-2.05064394692859,2.55105883638557,1.26606685170206,-2.5381009090266,2.7728174077107,-0.197191763086723,1364384
