"mkm2d_ptv_original_shape_Flatness_250","mkm2d_ptv_original_shape_Sphericity_250","mkm2d_ptv_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm2d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm2d_ptv_log.sigma.3.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm2d_ptv_wavelet.LLH_firstorder_Skewness_250","mkm2d_ptv_wavelet.LLH_glcm_Correlation_250","mkm2d_ptv_wavelet.LHH_firstorder_Mean_250","mkm2d_ptv_wavelet.LHH_firstorder_Median_250","mkm2d_ptv_wavelet.LHH_firstorder_Skewness_250","mkm2d_ptv_wavelet.LHH_glcm_Correlation_250","mkm2d_ptv_wavelet.LHH_glrlm_LongRunEmphasis_250","mkm2d_ptv_wavelet.HLL_firstorder_Kurtosis_250","mkm2d_ptv_wavelet.HLL_glcm_MaximumProbability_250","mkm2d_ptv_wavelet.HLH_firstorder_Mean_250","mkm2d_ptv_wavelet.HLH_glcm_ClusterShade_250","mkm2d_ptv_wavelet.HLH_glcm_MaximumProbability_250","mkm2d_ptv_wavelet.HHL_firstorder_Mean_250","mkm2d_ptv_wavelet.HHL_firstorder_Median_250","sub"
1.35119706091473,1.07962102283098,0.470107091332834,-0.155271012676803,0.375597219437513,0.115404482393375,0.779586583655231,-0.0329889590815152,0.34877278290994,-0.91190250580123,-0.0490179114423232,-0.169791035844287,-0.649440152808201,-0.50166284126957,-0.578653272671395,-0.375533266796044,-0.0973259839356408,-0.216262384911595,-0.113271523713466,1085983
0.110236965876068,0.510187462944375,-0.427629230531388,0.79135643681714,-0.131415552876587,-0.337183728888842,1.12660619563747,0.535648377020021,0.931991361506317,-0.552327834433237,0.386280328988632,1.43259965244042,-0.464616654852003,-1.1054093906953,-0.762664419274963,-0.431066016672418,-0.490126441658818,-0.153145804382248,0.297602724949903,1125173
-1.53027357938603,0.0441565856017556,-0.146464840468857,-0.0519591353068094,-0.263297416207338,1.0301885865995,-1.13987704917455,0.683089395322255,-1.62296170677452,0.291345515500251,-0.575303283178946,-1.17453153449001,-0.88323124175802,-0.607917670351673,-0.627439713586495,-0.0297848254429526,-0.887195297626456,0.641144452418577,0.529893821306535,1154608
0.884728474582034,0.769919787907309,-0.497349640989663,-0.0967937704777008,-0.599881422848353,1.31143328382458,0.260590540851621,-0.36826046836638,0.292503169186601,-1.01949826663404,0.593653888669992,0.687167224242613,2.47267899007481,-0.408037243578335,0.910586540044722,2.66944142228883,0.249378642941435,-0.204433869613172,-0.391069180175852,1181124
0.245789447239916,0.072740298126473,0.292522746931996,-2.95925471356835,0.133670322699103,0.654133372583402,0.373836987833345,-1.12403125347867,-1.50868651590718,-0.419876244403423,0.912328145400432,-0.444145270927071,0.969310356331433,-0.427383029279366,-0.316753466188013,-0.290419341736453,-0.771974209763078,-2.84956946892506,-0.991579474146421,1183075
0.0380830206982791,0.761206300343238,0.0695618828254416,-1.21386428297775,0.167316744144151,0.752520069949789,0.330861682974982,-1.55303191942018,-1.153644738913,-0.838569485017249,-0.316870855990444,-0.110039619449497,-0.771780275103737,0.489555282493828,0.180834592745569,0.23364047364956,-0.964122491247456,-0.858648933272918,-1.06130500255837,1232870
0.194384973611451,0.587059051524983,-0.399752137244827,-0.995850754104607,0.0867941284019682,-0.903400071986589,1.18425101448166,0.135109873065998,0.865189342166422,-0.494941501396892,0.274796900819851,0.210379406938911,-0.818459285613958,-0.369920152637456,0.199313569321741,-0.407780715271305,0.156472695460751,0.404025408989218,0.779659509456596,1279943
-1.02730961234489,-1.52655546141733,-0.38664052686318,1.2131845572226,-0.390212726854502,0.737057673969628,-0.270418771125612,-0.128610943872826,-0.12289816430912,-0.394342882823197,0.0418747846448773,-0.718246337067842,-0.554760094244595,-0.638389204600533,-0.117499754197639,-0.353487057531769,-0.851254980421661,0.201942633939541,0.217111072011735,1329352
-1.32400921503537,-1.35326708521692,-0.415558173005699,1.36852954268295,-0.534449608949604,-1.70832949852792,0.0240564063428135,1.0066409733246,1.30838409770366,-0.192463887700834,-0.119895919748162,-0.125085767001254,-0.0189711067506858,-0.355716386452888,2.33441750140985,0.414816300751779,0.0621872095653387,1.02799683705178,0.608067101805383,1330263
-1.15899980052833,0.718312666393672,0.471416764971707,-0.174854875438593,1.06406079676235,0.025668159576894,-2.33529071934544,-1.17366641809125,-1.6743918714072,-0.0840163858912086,1.18737906832311,-1.04366146616362,-0.721543684920966,-0.0293177810674917,-2.88678202034024,1.26490458787383,-1.01601874788126,1.98204798980904,-0.739469118346096,1364384
