"mkm5d_ptvper_wavelet.HHH_glcm_ClusterShade_231","mkm5d_ptvper_lbp.3D.m2_firstorder_90Percentile_231","mkm5d_ptvper_logarithm_firstorder_RootMeanSquared_231","mkm5d_ptvper_wavelet.HHL_glcm_ClusterShade_230","mkm5d_ptvper_original_firstorder_10Percentile_229","mkm5d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_229","mkm5d_ptvper_wavelet.LHL_glcm_ClusterProminence_229","mkm5d_ptvper_wavelet.HLH_firstorder_Mean_229","mkm5d_ptvper_wavelet.HHL_firstorder_Mean_229","mkm5d_ptvper_lbp.3D.m2_gldm_LargeDependenceHighGrayLevelEmphasis_229","mkm5d_ptvper_wavelet.LLL_glszm_LargeAreaLowGrayLevelEmphasis_228","mkm5d_ptvper_wavelet.HHH_firstorder_Skewness_227","mkm5d_ptvper_lbp.3D.m1_glcm_ClusterShade_227","mkm5d_ptvper_lbp.3D.m1_glcm_MaximumProbability_227","mkm5d_ptvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_226","mkm5d_ptvper_wavelet.HHL_firstorder_Median_226","sub"
0.226021297681101,0.278245562761126,0.453953346336509,-0.257650101638272,0.0477716855186182,-0.148392310660679,-0.322996194652284,-0.789407798687416,-0.926913372246869,-0.313929765671111,-0.154410418242596,0.235242374333263,-0.407290837583533,-0.294821795947722,-1.57316352231885,-0.580357205975718,1085983
0.287538928649131,-0.263780114649846,0.0135297747470792,0.422710890998543,0.0215995215169328,-0.226830035477705,-0.178736067957403,0.684900258852608,-0.431043358038287,0.941677056091688,-0.465660591092274,0.427587666732325,0.542196074829785,2.3672771203962,-0.147330759288451,-0.500002693951202,1125173
0.313356111499592,-0.133883429873208,0.506954459196865,-0.330249196949769,0.487760271260458,-0.159143874261866,-0.150081939168565,0.393120827148504,0.286994127796085,-0.917374877457041,0.14588009788531,0.784491476070919,0.875358809221998,-0.275428916635683,0.126981621494224,1.01156429532856,1154608
-0.0973446462078905,0.79521784625636,0.883958184155277,0.581957327918619,-0.449337999860431,-0.0500794173005508,0.298635456615563,-0.712216359473139,0.132145096982994,0.237973650302193,0.454543036599784,-0.581032471658837,0.0936542316160026,0.501793597087401,0.405321743360842,-0.528167503962052,1181124
0.41239405096615,0.10211499851377,-1.4652557633541,-0.587089745862939,-0.588241997822098,-0.147652039010256,-0.251968132568659,0.982589517426555,0.475929367264483,-0.609896019805063,0.328871090675941,0.816233528642783,-2.26017471522989,-0.860729433858979,-0.410820387714428,1.16361205578679,1183075
0.337468909757015,-0.169604487898888,-0.319144189748915,-0.438993390080254,0.344035819052889,0.00954991565489274,-0.287978135251195,-1.79071011505108,-2.44251871862352,-0.787641802176515,1.17615103512438,-0.138167674671543,-2.55732798050673,0.887227586154135,0.922933056388425,-1.53815072460597,1232870
0.0142871697572953,0.560972754814968,1.40576331074784,0.870416612930025,0.860093968482235,-0.201504403017941,0.257432790550458,-0.572412186080536,-0.735658617654898,1.96077653241187,-0.36712021889034,-1.81129226490888,0.169154130443211,2.97955330149765,0.217046993214247,-0.657204394322012,1279943
-2.15442306797437,0.105253336053956,-0.0549062067380501,0.148226341181526,-0.276658957272044,-0.201787266330629,0.211724998730595,0.351151447546647,0.0141892949630031,-0.159051838560236,-0.281447982724808,-0.703617337029074,0.00915971646256414,-0.436542726475974,0.361824810284708,-0.0455545120014721,1329352
0.0547670231416871,1.10167945698055,-0.362212331058873,-0.399144321979843,-0.602073940922764,-0.202343500888809,-0.1853161115719,0.693967502837723,-0.22501170515692,2.96125028713278,-0.367911902463703,-0.55646676580342,0.938171200012184,2.32340420113993,0.245513231263576,0.289475119148743,1330263
-1.56098459627192,-1.11729983983547,-0.303428193648989,-0.322923453194945,-0.362267672366644,-0.130064077490344,-0.310089584309805,5.07363695958938,-0.353345808505659,-1.60122035548786,0.701344717068335,-0.988630933223559,0.848291484049237,0.367805102697048,0.188573708767186,-0.0774545944340626,1364384
