"mkm6d_ptv_original_shape_Flatness_250","mkm6d_ptv_original_shape_Sphericity_250","mkm6d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm6d_ptv_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm6d_ptv_wavelet.LLH_firstorder_Skewness_250","mkm6d_ptv_wavelet.LLH_glcm_Correlation_250","mkm6d_ptv_wavelet.LHL_glcm_Correlation_250","mkm6d_ptv_wavelet.LHH_firstorder_Kurtosis_250","mkm6d_ptv_wavelet.LHH_firstorder_Mean_250","mkm6d_ptv_wavelet.LHH_firstorder_Median_250","mkm6d_ptv_wavelet.LHH_firstorder_Skewness_250","mkm6d_ptv_wavelet.LHH_glcm_Correlation_250","mkm6d_ptv_wavelet.HLL_firstorder_Skewness_250","mkm6d_ptv_wavelet.HLL_glcm_MaximumProbability_250","mkm6d_ptv_wavelet.HLL_glszm_LargeAreaEmphasis_250","mkm6d_ptv_wavelet.HLL_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm6d_ptv_wavelet.HLH_firstorder_Mean_250","mkm6d_ptv_wavelet.HLH_firstorder_Median_250","mkm6d_ptv_wavelet.HLH_firstorder_Skewness_250","sub"
1.35119706091473,1.07962102283098,-0.0602383733209115,-0.260948323937173,0.141956867902675,0.8026535290703,0.160807795876215,-0.75826755140024,-0.0523113068794688,0.497722313627104,-0.96790388680387,-0.111919114159303,0.776475659178769,-0.350914119864356,-0.202844533165934,-0.370660837427621,-0.724895215999947,0.333638244177672,-0.742066759449229,1085983
0.110236965876068,0.510187462944375,0.83913079839351,-0.121881468883647,-0.369349728613795,1.16576064017456,0.269057743539351,-0.574567599731667,0.461508291070604,0.857579655540881,-0.367690891591215,0.433680247869051,0.763342029766167,-1.05772886270409,-0.215666588351297,-0.338160373848123,-0.855709733452645,-0.623259121860081,-0.893887928748531,1125173
-1.53027357938603,0.0441565856017556,0.0239409512553516,-0.274582278935388,1.01871905173289,-1.1304094285342,0.119768695991846,-0.602904292770061,0.638154637824387,-1.28792199984468,0.192502580560503,-0.629196049707277,1.22121734732126,-0.745872278907821,-0.219638583614008,-0.386460121829915,-0.362257224951596,-1.48962582926771,-0.536253609363689,1154608
0.884728474582034,0.769919787907309,-0.338667559133816,-0.474995160852174,1.18909570778052,0.357647655559464,0.190159068417615,-0.0324723075563772,-0.431153570439208,0.300731360136785,-1.00145746035011,0.586151734962789,-2.48487889546508,-0.260871187830611,-0.184463751041668,0.0508614463180933,0.683994691186295,0.00589367567066152,2.9696075036687,1181124
0.245789447239916,0.072740298126473,-3.05487053953204,1.22837730859103,0.719349152391241,0.409803687887566,0.0201150342201476,-0.715094891514841,-0.996200412981039,-1.99159269700925,-0.459831811002434,1.06659840130659,-1.11945724492894,-0.493569692747377,-0.216637628732361,-0.288841695561692,0.0127695255047095,-0.186700654271927,-0.463431833256438,1183075
0.0380830206982791,0.761206300343238,-1.45756891398797,-0.249739245868118,0.742300362396041,0.436349853242305,-1.69786070925847,-0.796230610911026,-1.68898580180418,-1.10606303034186,-0.960294157272803,-0.292123863051958,0.90619976583028,0.247463139999426,-0.206703415034089,-0.385250708922989,0.0025558759959776,-2.58344488100916,0.155116515573974,1232870
0.194384973611451,0.587059051524983,-0.8178637587333,-0.311447832981675,-0.909849210640346,1.14380604126935,0.932590832108249,-0.366618543285819,0.0788316771553391,0.896966228145541,-0.380811158238139,0.278238601379607,1.69846554896483,-0.328731869335855,-0.165489895310126,-0.383410095094674,-0.0243698198457459,0.283836654123178,-0.588512710105177,1279943
-1.02730961234489,-1.52655546141733,1.15506202808574,-0.0702642830095057,0.658110491238685,-0.198831727037101,0.560178989187362,0.290686213971206,-0.368501673527168,-0.386502312736911,-0.488078891404413,-0.0710742684664104,0.20958580260069,-0.57155465257168,-0.208270787761277,-0.372318539777409,-0.206100669331595,0.645344633698898,-0.474076342593763,1329352
-1.32400921503537,-1.35326708521692,1.1778187271771,-0.581430375189456,-1.47433947491434,0.101813601240973,-0.978862993147428,0.996036849479696,1.06953105711406,1.300945380903,-0.0808970171641429,-0.150651329561408,-0.44513586391825,-0.347794942894425,-0.182747431886678,-0.255100329608469,2.68788018463714,0.392162921189907,2.94979480839631,1330263
-1.15899980052833,0.718312666393672,-0.0890868802584465,4.84540328770814,0.0201289940049174,-2.22534712567582,-0.229778516138915,-0.286168275817158,0.42842766585642,-0.0978058988585702,0.433580272331378,1.19162329938075,0.498614180705404,-0.453081316877284,-0.228394506604401,-0.389313446056818,0.603954819640314,-4.06770467320374,0.936873108808487,1364384
1.10959173052513,0.595180683057976,0.237415529602565,-0.459419018118393,1.33603403780399,0.119062772368045,0.993309029376229,-0.548632503076032,1.20632427150577,0.209529891934333,-0.393553706969825,1.03334219960005,0.977119016782551,-0.949200953752786,-0.226116309435501,-0.370330776478112,2.42047098690733,0.402515946812016,0.437921600247581,1386095
