"mkm6d_gtvper_wavelet.HHH_glszm_SmallAreaEmphasis_240","mkm6d_gtvper_wavelet.LHH_glcm_ClusterShade_239","mkm6d_gtvper_wavelet.HHL_firstorder_Skewness_238","mkm6d_gtvper_lbp.3D.k_glcm_ClusterProminence_238","mkm6d_gtvper_wavelet.LHH_firstorder_Median_231","mkm6d_gtvper_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_229","mkm6d_gtvper_original_shape_Elongation_228","mkm6d_gtvper_lbp.3D.m2_glcm_Imc2_228","sub"
0.651311014982643,-0.14369783509844,-0.0858036932437807,-0.106566701693847,0.752393341639145,-0.281414483644604,1.02769013153375,0.107653111414967,1085983
-1.84000349094002,-0.0777725517806205,-1.01668399412119,0.567178404951211,-0.389007155306159,-0.300094173056064,0.903315011727641,-0.0804551418145873,1125173
-1.36244201218739,0.531799096700003,-0.113239142608531,0.230824679020349,-1.94821908400606,-0.276487800101193,-1.09125817683295,0.233838230058484,1154608
-0.858674730071487,-0.16845862881352,0.173076241922779,-0.605437094841922,0.210154174640884,-0.169634527057686,0.128547106063381,0.0141343926147857,1181124
1.28094332396049,-0.175198491608322,0.32616353188355,-0.0761309016915906,-1.74970855643565,-0.290309074396855,1.3884677017123,0.293198329509984,1183075
-2.28232197668885,-0.17039267432263,-0.850556152841635,2.96503349216613,-0.21431415452391,-0.265231082318706,-0.515882743954256,0.298217849410288,1232870
-0.695465063397428,-0.0667466741564783,-0.227130074991575,0.284840906685144,1.63275227645432,-0.286239562830882,0.0607759317154871,0.214651305446972,1279943
0.55919714953644,0.0452374783530039,-0.76728693384653,0.411386915813485,1.37578910958586,-0.293535059178223,-0.201139121923733,0.24404838915817,1329352
0.0772149342345455,-0.0428023097172235,-0.340226583987117,1.0651117770702,1.34145147270217,-0.184172925750588,0.300674203552877,0.0238329480863309,1330263
-0.675293219829956,-0.143803366775727,0.448365369004558,-1.49410912693951,2.68254837561265,-0.281773578490443,-0.778798785706111,0.14203051526041,1364384
0.447328814079487,0.0526627673400668,-0.725246676125577,3.81641288008423,-0.639457568385244,-0.284595098142559,0.550834506291019,0.292941630462631,1386095
-0.55950256035543,-0.144007080878947,-0.821898190523883,0.367176736311527,-0.739879931385134,-0.301379674996586,-0.929661778444626,0.0012166719010243,1458656
0.0966564046032071,-0.233689638308947,-0.521866440484438,-0.561723943387549,0.604074411566595,0.340130948852177,0.705670136509656,-0.708810637461147,1485662
