"mkm6d_ctv_wavelet.LHH_glszm_SmallAreaEmphasis_250","mkm6d_ctv_lbp.3D.k_firstorder_Maximum_227","sub"
-0.942991027168259,0.226014044458951,1085983
0.0651843597929387,1.35153504135976,1125173
0.612309605402321,1.09895593144644,1154608
-1.26043865091787,-0.301288210603893,1181124
-0.529188091921041,-0.909074721736961,1183075
-0.00526280593334163,0.427748695715391,1232870
0.660899174242526,0.324173338510478,1279943
0.780983200653667,1.19941991276562,1329352
-1.11552274526455,-0.0992785737160189,1330263
1.77417506323928,-1.88067876111598,1364384
-0.649029056734369,1.44312737085641,1386095
0.678234020527218,-0.110324150408028,1458656
-0.38941147991027,0.42287010447799,1485662
1.19746666410568,-1.04496762105293,1497807
-0.832380395828867,0.674283890666485,1501387
-1.56858013151645,-0.807708864465739,1518948
1.10586121910202,-1.4914303501476,1526417
0.924665985869293,0.248754202392683,1565177
-0.535877420050764,-0.391093133496222,1606693
0.138169165552608,0.0123117493057976,1612262
0.61388601106015,0.293202841398159,1614566
0.149376833603394,-1.54826439968216,1644034
1.11549970456027,0.0182787452102728,1668599
-0.20783190764762,0.602009782522189,1671370
0.569171404706868,-0.88804697432625,1684230
-0.738973735537068,-1.27641418133936,1692385
0.0379163866653415,0.354055430955722,1720713
-0.0180122862197727,-0.72144510269429,1738800
0.520788766000108,3.14257991711257,1740845
0.752566963454925,-0.418186910098253,1742294
1.01263002918759,-1.29207778596066,1767700
-1.03978448521242,-0.117937214148221,1768972
0.196310080050186,0.196671346906135,1889409
0.538137463967566,-0.486557376062051,1915938
-0.164311592335407,0.229790770194171,1916742
-2.58588834703876,-1.15436575092905,1919296
-1.32583016355382,-1.02626955960363,1926770
0.388203057051782,1.21197310298941,1938156
-0.0786459869867649,-0.751045479090548,1938561
-1.77747544672949,0.764314763290936,1966316
0.192121077862025,-1.03364802021771,1967281
-1.35313323428878,-2.02095893118801,1973544
1.40165107187934,0.0425130558406785,1975401
-1.64189148086108,0.37999734466804,1976407
1.22669551111492,-0.677442594223728,1978972
-0.90800372724626,0.299319829465235,1979045
1.04455111543082,-0.617477458294884,1979422
-0.877173513733945,-1.695262968704,1980052
-0.334860347831297,1.74467988334697,2001182
0.383008442186656,-1.87678713753825,2002465
-0.794576353378632,-1.32213006182116,2004451
0.399203537805243,-0.992873227707721,2006164
0.198693193492971,-0.716110766039758,2007309
-3.44432220591488,0.176279143210032,2009915
0.912927612122185,0.947253281299457,2010259
-0.425016674036651,0.0930123402259262,2010554
0.473929214415827,-0.658681074551794,2026671
0.78180370168751,1.15101474972745,2033049
0.36171744678066,1.79278698503639,2034136
-2.64969863589019,-0.692353353567363,2040495
0.641801304390166,-1.40581126622886,2047354
0.659877508404431,1.17766239579456,2051378
0.228870572127983,0.0330962401963939,2055667
-2.37061402609144,-0.467093969988204,2057358
1.06069249452546,0.295197929458389,2059713
0.480883913775571,-0.826564609983409,2069079
0.15046907923677,-0.656416769789461,2070958
1.16496027904195,1.03985132747611,2072215
-0.649662817868051,-0.25882023733532,2075832
-0.431625005409697,0.735008602290549,2075846
-1.58084175252417,-1.03759781383285,2076301
0.722872114112023,-0.704031589509316,2078198
1.6841940615541,0.0983466768804586,2078899
-0.212416928689499,-1.06256766295293,2085349
0.608503264652402,0.136154316737979,2086044
-0.0870765037104395,-0.47226966108614,2091555
-0.639954403159895,0.500951601481943,2092954
0.29375063765741,0.460823890545224,2096627
1.48367784308865,-0.59833615077534,2100050
-2.03881338001695,-0.191842967804907,2108003
-0.588020894953503,-0.781236209254989,2109902
0.0452891697148388,1.53445529109206,2110540
0.930092051292873,0.379873312687429,2116787
0.658265279520574,-1.11308233114973,2119177
0.557343427946448,0.139284922388152,2131601
1.2340196487409,1.37025906299104,2132424
1.39498952792736,0.504781209069362,2132982
0.355181413505126,0.0292704785618617,2133204
1.16012728115641,0.543388807127418,2133380
1.48704598265954,1.04994599231676,2134220
0.461925538405187,1.52107137504464,2135748
1.41695204455018,0.58530488615668,2137799
-1.35822194656811,0.128877773875416,2138375
0.038869804573609,0.493928891509934,2138678
0.418188863238375,-1.13909539499046,2139733
1.35929179152805,0.677922162097766,2141116
0.459585719657306,-0.949328387630734,2144796
-0.0897939159513901,-1.47761568737681,2145166
0.0347432559495942,0.572064231854307,2145694
0.754100616078322,0.651349512111949,2146138
0.565693899856225,1.19165204942172,2151024
-0.627197417960203,-0.519899864617544,215131
0.374874515134162,-2.28493023429729,2152442
0.856669961838877,0.355746688737864,2157529
-0.417957588661683,-0.844946341807734,2158101
-0.745057088323094,0.958662300539306,2158329
2.02632605496679,-0.639428234398521,2168082
-0.98841193327297,-0.209304555400971,2172217
0.775895079045311,0.401480837495883,2176530
0.372765192376769,-0.907016175454092,2176784
-0.597046410770966,-0.160673442630676,2181724
0.0714783959769368,1.38029603853838,2183291
-0.112955030888288,0.192852315689156,2183356
-1.38880671264355,-1.34012623686855,2185290
0.512328808955487,0.559348550121035,2186951
-0.270974057178115,0.302297558488142,2196212
0.593995636420876,-1.7771620546926,2199403
0.6912115234088,-1.03401338574199,2200416
-0.98222842333274,-0.61177871760429,2200813
0.754778280703632,-0.775287481626728,2205389
-0.210931071375387,0.868307406384109,2212664
0.263478479682435,1.06734892913129,2217034
0.866624409550146,-1.04030248020077,2218615
-0.608337425048377,-0.136580470768874,2219842
-0.876742301584598,-0.331883727309711,2224150
-3.11915537271138,-0.197553246354162,2228399
0.888936466064715,-0.249450534613903,2228400
1.62948565773596,0.979870807735715,2234271
1.65286110112231,-1.07393437671102,2234422
-0.712435306177047,0.0368171996147502,2237571
0.0826919800286943,-0.923123987633866,2244172
0.235851207905151,0.902390240870386,2247869
-0.384629170785028,-0.156538081788725,2250648
-0.226007242349689,-0.932314853546028,2250836
1.52386168652741,0.0346884646916905,2267382
1.4430150925616,0.0486031222375438,2269346
1.3507842292953,-1.20391316197472,2271329
0.213881512114641,2.67913201783574,2274521
0.0949406605910502,0.968326218656593,2276121
-0.467358184460634,-0.899843473319483,2278618
0.720012016067949,2.76106427516799,2285214
-1.46105652444348,-0.191879504357335,2286108
-1.53486936646038,-0.656599452551602,2293123
-0.639552055640986,0.598421508478441,2294852
-2.00235300055066,1.61247813731449,2294873
-1.68799689634823,-0.238439571497878,2296332
-0.0884638578750896,0.011094505217002,2305114
0.270189291709858,-0.598463067220617,2305115
-0.709490383988201,-1.5744808182818,2306459
-0.914333682875553,2.78095938945342,2306893
0.379218277834666,0.868535279092675,2317120
-0.171877822838437,1.27786773678208,2319068
1.53476888044904,0.232295447011954,2321962
1.81873639348895,0.760574574108144,2331869
0.715842746788479,-1.96201826095949,2336735
0.373807656650593,1.00609828344991,2339674
-0.54771156419889,-0.70119327627857,2340155
-0.273060391315275,0.16517876168938,2340322
0.990990583707051,0.285865724777623,2350037
0.680034564970343,-0.673755286893135,2352038
-1.71731866621615,-1.07823030608601,2359944
-2.02279241436476,0.460653707129966,2381907
-0.131438677179487,0.557079437917593,2393207
0.159086061467391,1.29718115069332,2395415
-0.392691045391448,1.20323702100615,2395943
0.612436819518945,-0.332907712265925,2401405
0.941871126138769,0.397704111760663,2405144
0.98923578366333,0.683633402135244,2414406
-1.32819961331458,0.238695112616238,2419459
0.820680296383197,1.73549767082881,2425694
-0.434522331148183,0.27880359378852,2426863
0.659512935430271,-0.127182884889026,2430773
-0.717666622460114,-0.141040814629793,2439458
-0.65160488647992,0.214635792842199,2443354
0.21190246127201,-0.103500468497932,2445526
-0.258157344463116,-1.63483920289336,2448298
-0.219386825915553,-0.865368351638712,2453577
-0.376354659596644,-0.832115281487846,2474709
-0.214369765998148,1.03316321540528,2480056
1.21390652154819,2.37360567452448,2480330
-0.155100978852099,0.743345666661755,2487135
-1.32073509363644,0.693705952746794,2488660
0.584272080938333,0.298214118010168,2490180
-0.258071260052876,-0.17531594676043,2493534
-0.460538352497552,-1.48236447770427,2498991
-0.845310189911214,0.107422164206005,2500377
0.829335951558463,0.960175683000415,2504802
-0.922372318087207,1.43332019099407,2510402
0.882969544713949,0.157095530208729,2520618
-0.311813897898819,0.7849213788605,2559453
-0.0871408022494563,-2.01414197969547,277752
-1.66113460483717,-1.11806860906797,308862
-0.396482539968422,-0.287344708411386,58325
1.20293546369787,0.188828487480933,92173
-0.273570826314016,0.519743888776975,923666
0.616322831944248,1.46283018749748,965005
-2.04087618886664,-1.43839946727436,983079
