"mkm6d_ptv2_original_shape_Elongation_250","mkm6d_ptv2_original_shape_Flatness_250","mkm6d_ptv2_original_shape_Sphericity_250","mkm6d_ptv2_log.sigma.3.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm6d_ptv2_wavelet.LLH_firstorder_Skewness_250","mkm6d_ptv2_wavelet.LHL_firstorder_Kurtosis_250","mkm6d_ptv2_wavelet.LHH_firstorder_Median_250","mkm6d_ptv2_wavelet.LHH_firstorder_Skewness_250","mkm6d_ptv2_wavelet.LHH_glcm_Imc1_250","mkm6d_ptv2_wavelet.LHH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm6d_ptv2_wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis_250","mkm6d_ptv2_wavelet.HLL_glszm_LargeAreaEmphasis_250","mkm6d_ptv2_wavelet.HLL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm6d_ptv2_wavelet.HLH_firstorder_Median_250","mkm6d_ptv2_wavelet.HLH_glcm_Idmn_250","mkm6d_ptv2_wavelet.HLH_glcm_MaximumProbability_250","mkm6d_ptv2_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm6d_ptv2_wavelet.HHL_firstorder_Median_250","mkm6d_ptv2_wavelet.HHL_firstorder_Skewness_250","sub"
1.01806690669307,1.37792999372443,1.17661246002629,0.448149939962239,0.397618724400261,-0.878671959881473,0.526732376048956,-1.37446352571701,1.39986917155297,-0.443055020479176,-0.620281161136079,-0.132232521597668,-0.109919316741648,-0.0419749456860666,-1.3807399791073,0.280575226848142,-0.118300414422552,-0.26782175201506,-0.474360155477002,1085983
1.23435282731084,0.23240611901754,0.390269998199815,0.146686271602165,0.116584903204769,1.77212634947486,0.0896363151892647,-0.757364918506897,0.345147225656962,2.40002444531869,0.101839889076747,-0.176192744673417,-0.634544803897795,-0.159754093122056,0.352102569940562,-0.364339877992419,0.0148745528400536,-0.289662571520461,-1.79371726452181,1125173
-0.162581048667446,-0.539354981104675,0.425768918230762,-0.499571038529795,0.564202300436181,-0.214489088202422,-1.87010770052932,-0.803017844363153,0.996855302992286,-0.590899832898892,-0.488640860241692,-0.175133116724822,0.327085916689373,2.32453363497618,-2.41387627590013,-1.0322161562004,-0.220770547548241,0.983754291178565,-1.10419714916779,1154608
1.28049653327086,0.952066697046514,0.86945292609582,-0.262259565447496,0.863039168003935,0.442944996060542,-0.0528922066019466,0.669432057001476,-0.379097736665065,-0.343894091351915,-0.344611331742992,-0.095856843999717,-0.558819268757173,-0.467500621239621,0.954632551683542,0.426473344165637,-0.209028955448176,-0.278964367834844,2.79162810949221,1181124
1.64129793827272,0.730707021701294,0.214411087201333,-0.0209064139646035,1.46623168400725,-0.966291273943935,1.74042019587112,-1.23641039302303,0.430404157093459,-0.59035761614484,-0.632873034457143,-0.177404584479725,-0.274485980132582,1.60224272123857,-2.41662142613755,-0.821683915365343,-0.216207456093059,0.547535820562722,0.802985836658101,1183075
-0.458228363792898,-0.388228755804,0.848605357827612,-0.0137056030998962,0.640207616244335,-0.76830491462964,-0.480647883210565,-1.04251359147899,1.09483418272205,-0.608144649275188,-0.713988545293087,-0.170068744407092,0.35161073541168,-1.06281749721313,-4.81128521872524,-0.888940850753874,-0.218540717875542,-0.880287131102272,-0.996814397418464,1232870
0.1396104376246,0.153430801556624,0.520721967599033,-0.0139781310048018,0.469710572370799,0.182394949246655,0.584537235355416,0.0515395165653473,-0.451652550177432,0.125442936759656,-0.399519976844348,-0.103614080150556,-0.401754176153222,-0.539810133655294,-0.542762029758233,0.656863522364639,1.22598794554577,-0.300143105846196,-1.42830087427348,1279943
-0.209564862005007,-0.552993831554433,-1.58504275440021,-0.411419236702762,-0.976959295557044,-0.353294837496613,-0.777497997647535,0.674302707597669,-0.382393632474415,-0.43012332267032,-0.0806929681286387,-0.158991175834083,-0.0503807569394828,0.617684605868385,0.041202342309758,-0.797076213308592,-0.219782745439471,0.113914013012477,0.44274538102843,1329352
-0.0507225658878753,-0.603327620828842,-1.37305750018093,-0.565659443045866,0.445189809094294,-0.197145539098773,-0.513896221057972,-0.0866785062781771,-0.584734331701527,-0.111676074886642,0.180995813296273,-0.135621964369265,-0.41519477016688,-1.11182193546826,0.451752168425049,0.250059672213977,-0.187382582113865,0.801924293246455,-0.275075784533328,1330263
-0.827246529542077,0.167508266395981,1.27443261241107,0.177325605169328,0.767435445672736,-1.21736467699394,-2.17850094986835,0.861127985819881,-2.7507096405989,-0.607565523312246,-0.154721450403559,-0.181068326138414,0.310076296871206,-2.35662785012846,-0.735484337354363,-1.13892805986016,-0.222674016400691,-0.276958587735967,-0.548771602769109,1364384
0.914690288319695,1.119144326627,0.677891950368299,-0.524173896150952,1.4163934442694,-1.04792786705352,2.13175656214835,-0.766028837367907,-0.170449376871185,-0.595669394232388,-0.604733307028465,-0.168212741749683,-0.215762953154965,0.66783526361377,-0.795958466538189,-1.21452067995602,-0.222597889250613,1.5275221185156,-1.52771059089881,1386095
-1.06871917544613,-0.882265712365674,-1.52136036962426,-0.426450764620131,0.503849074212942,-0.061563492465802,0.302503715702706,-0.305232123479326,0.731181807183756,-0.0315976379165778,-0.380525362377154,-0.177828174135832,-0.634358051913308,1.42298395615029,0.905747025685011,-0.179764601512841,-0.193514138439587,1.29186161294854,-1.52699263353581,1458656
