"mkm7d_ptv4_lbp.3D.m1_glrlm_LongRunHighGrayLevelEmphasis_245","mkm7d_ptv4_wavelet.HHL_glcm_ClusterProminence_227","mkm7d_ptv4_wavelet.HLL_firstorder_Maximum_226","sub"
1.25989771700681,-0.300256604424275,-1.24410407783682,1085983
1.60312416868537,0.190272320588621,1.05911903571949,1125173
-1.31426699911426,-0.347160566290501,-0.745915721213123,1154608
-0.0730822229036858,0.271319562301568,2.19245835176671,1181124
-0.593649888681248,-0.109674073269701,-0.0427872928807508,1183075
-0.0514187044856659,-0.343027944113568,-1.15935709303945,1232870
2.82209886543341,-0.306867390018875,-1.01835976961732,1279943
0.0035563368542768,-0.0737998896444626,-0.721123423749559,1329352
0.38020531717619,-0.309974919921516,0.262546689237191,1330263
-1.45999856756968,-0.273934593966127,-0.477940581193833,1364384
-1.08508649862426,-0.295306872509775,-0.108446565365887,1386095
1.14819918865118,0.741762975310527,1.7611323822278,1458656
0.285777889903359,-0.312178176453769,-0.460619040807408,1485662
-0.615942561132617,-0.194040170897485,0.137157063593101,1497807
0.369592544125159,0.354155462460492,1.54624077603499,1501387
-0.198865757683137,-0.315211612016656,-1.23986425387228,1518948
-0.406489521674748,-0.17413515334009,1.13682569697604,1526417
0.504197969379074,0.599733199049695,0.794797907130262,1565177
1.06360662340956,-0.367445459026269,-0.751308628965776,1606693
1.50545637219352,-0.240349648081166,-1.17779202967895,1612262
-0.907820706246541,-0.103305092201009,-0.4404498048571,1614566
-0.925962400720049,-0.359029550053299,-0.328828382727347,1644034
0.87557805634564,-0.187626240422121,-1.06092886486724,1668599
-0.549869046412157,0.158513766828812,-0.232748844490319,1671370
-0.801022732323045,0.174439289522704,-0.182876170158321,1684230
-0.753011805385198,-0.30525409939736,-0.60083372297402,1692385
0.538450831727278,-0.185930630476139,0.75037269175737,1720713
0.499073137852904,-0.354521443516654,-0.420106801861514,1738800
0.822078726318463,-0.191094872922817,0.736767375693765,1740845
-0.375521245767015,-0.2841209317411,-0.0203137281589364,1742294
0.758630994854828,1.6400133119507,0.970522666491401,1767700
-0.133508203473335,-0.275981943605437,1.00567448323455,1768972
-0.102733940679004,-0.193472613753992,0.184346155681756,1889409
-1.35793282559768,-0.380070383739873,-1.32693855250006,1915938
0.392331874120169,-0.354120721771005,-0.674913495170009,1916742
-0.696828196246305,-0.375747252353045,-1.56864376223602,1919296
-0.572314305193238,-0.346160418715852,-1.62925861876984,1926770
0.620817056361764,-0.248251450659321,0.503452785092089,1938156
0.660974096092662,-0.366985005461555,-0.38611266591825,1938561
-1.01232550559449,-0.371010623520582,-1.28994410020182,1966316
-0.180295518354942,-0.263412694374375,0.0436972091356759,1967281
-1.94522563835467,-0.36850608433015,-1.47384763307106,1973544
-0.0646407723376728,-0.124404915436525,-0.681748485517996,1975401
-0.237478737304802,-0.341651526590555,-1.04146963738633,1976407
-0.593970012180778,-0.160953430494984,-0.357481863618523,1978972
-0.516357085420219,-0.36917617849367,-1.41205812510219,1979045
1.42266115418819,-0.383086216028593,-0.704884479637285,1979422
-2.73151979396905,-0.344218157509299,-1.56460999932451,1980052
2.06905079520691,0.12873704338271,0.816693780705077,2001182
-0.64526550154437,7.68746308260871,1.66801684395268,2002465
-1.21435678599358,-0.374829431790483,-1.54257322733864,2004451
-0.953596100895797,-0.334954050641424,-0.612446694132244,2006164
-0.255151078967475,-0.210554910973842,0.527814802253061,2007309
1.72458661079214,-0.374174648182844,-1.02526156986984,2009915
0.363030626834357,-0.0923222134889671,0.560863639340664,2010259
-0.129395488222348,-0.160477068709511,0.699840805936144,2010554
-0.87026182306151,-0.214026556713599,-0.677044516597415,2026671
0.818940958537203,0.374749202005833,0.34677972811758,2033049
0.776569097031071,-0.355907928352897,-0.542413364938593,2034136
-1.63349669338557,-0.347819422871963,-0.10941852688987,2040495
-1.85158908446492,-0.122923654741602,-0.57225118929798,2047354
-0.220134960392168,-0.332468328493312,-1.30681551651814,2051378
-0.918829881445547,-0.375657449275359,-1.00885667363231,2055667
0.426575409787307,-0.355179562104977,-0.179713119586341,2057358
0.368290823483325,-0.340709529979532,-0.384958049792881,2059713
-1.76109514916372,-0.0236454542225786,0.0376492272043965,2069079
-0.822920693438064,-0.329234599306148,-0.088345824891098,2070958
1.02190928714091,-0.288397797260164,-0.955952423265239,2072215
-0.412915392238349,-0.342197115668634,-0.155818005588475,2075832
0.132440675920744,-0.306844457244186,0.348137838631069,2075846
0.17746163477326,0.651580555783114,-0.82827271958616,2076301
0.383039653925443,-0.304225647149658,0.0778937668309783,2078198
1.7386792320418,3.16853305430709,2.03869627588492,2078899
0.413072026991532,-0.143230992981076,0.706279380634983,2085349
-0.76765699244388,0.0760474675921142,-0.222623926045229,2086044
-0.529055184870404,-0.363322322530988,-0.984602379780716,2091555
-0.839888973782982,-0.371069083684819,-0.376903778687155,2092954
1.36618663955064,-0.0900117189231366,0.769635703452147,2096627
-0.599086771089682,0.284463292630442,-0.2250653990015,2100050
1.98396942183314,-0.0723799872971694,1.4695148106248,2108003
-0.569838663177887,-0.276722812049173,0.0364823523809479,2109902
-0.443357809269152,-0.362523492347477,-0.818801802683615,2110540
1.51471546863364,-0.0912579050604607,1.87820233595274,2116787
-0.363002175726006,0.0682820655017027,0.738589937630745,2119177
-0.42519145181361,-0.0249915739714773,0.893094584148705,2131601
0.101975755924573,0.184769094568713,0.0576230901540617,2132424
2.56587758096823,-0.33603128135843,-0.482179792223473,2132982
0.955427306317172,-0.321366166319012,-0.184500907355042,2133204
3.02553999226619,-0.024179760009961,-0.580737885978463,2133380
0.38853839047913,0.0588587637643546,-0.588084676971273,2134220
-0.0509814279922727,0.425420155504924,1.28848877727916,2135748
0.668234436302151,3.27934026890732,2.03715964808065,2137799
-0.175387366354007,-0.349583914654639,0.126933156161018,2138375
-0.490338592288884,0.154276514230861,1.23490723384319,2138678
-0.512149571036431,0.574823416560597,0.924106638550389,2139733
-0.203632566049769,-0.309628380589807,-0.529209980938272,2141116
-1.38890929366624,8.63830795338056,2.57101491661743,2144796
0.309258165332712,-0.114026113314042,0.280064522026615,2145166
-0.754080533065326,-0.333701219156118,-1.30979905378011,2145694
0.814936509207737,0.167617614928403,1.00826750434583,2146138
1.40939491959453,-0.240683917328257,0.624205251720132,2151024
0.407876116226273,-0.352312527179375,-0.361576268777097,215131
-2.01552300526426,-0.22585999024152,-1.19612422310517,2152442
-0.598046385112899,-0.237003318257924,-0.414239329259456,2157529
-1.08677964135337,-0.196706823912299,-0.409956599851634,2158101
-0.53244378589835,-0.108938650696109,-0.140504746414935,2158329
-1.34572674236111,-0.375408573856042,-0.827359906280411,2168082
-1.23481175498241,-0.36535082897068,-1.65512060256615,2172217
0.633621916108402,-0.2075026974241,1.66440604443334,2176530
-2.74262071315934,-0.249216003619261,-1.07955863818934,2176784
-1.22489014789508,0.685479628449835,1.6252876194591,2181724
-0.824125931624084,-0.231650904584862,-0.42636532693231,2183291
0.187659599355533,-0.170085867766675,1.25942830761174,2183356
-0.966566507212368,-0.337220515748335,-0.624830277698494,2185290
-0.574799588459647,0.266686608444962,1.42709940880206,2186951
0.0703147163492489,-0.304316262426776,0.0718653988166262,2196212
-0.932949372748309,-0.049879628160578,0.692852428628436,2199403
-0.275491371095895,-0.0459218087511427,-0.231005197922227,2200416
0.428178836223737,-0.370374252346659,-0.587938798464126,2200813
