"mkm9d_ptvper_gradient_firstorder_Skewness_250","mkm9d_ptvper_original_glcm_ClusterTendency_250","mkm9d_ptvper_log.sigma.4.0.mm.3D_glcm_ClusterShade_250","mkm9d_ptvper_lbp.3D.m1_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_ptvper_wavelet.LLL_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm9d_ptvper_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_248","mkm9d_ptvper_wavelet.LLL_glszm_LargeAreaLowGrayLevelEmphasis_247","mkm9d_ptvper_wavelet.HHH_firstorder_Median_247","mkm9d_ptvper_wavelet.LLH_gldm_LargeDependenceHighGrayLevelEmphasis_247","mkm9d_ptvper_wavelet.HLH_firstorder_Kurtosis_245","mkm9d_ptvper_wavelet.LHH_glcm_Imc1_245","mkm9d_ptvper_logarithm_glcm_Correlation_243","mkm9d_ptvper_wavelet.HHH_glcm_Imc1_243","mkm9d_ptvper_log.sigma.2.0.mm.3D_gldm_SmallDependenceLowGrayLevelEmphasis_240","mkm9d_ptvper_log.sigma.2.0.mm.3D_glcm_Idn_239","mkm9d_ptvper_wavelet.HHH_firstorder_Skewness_239","mkm9d_ptvper_lbp.3D.m2_glcm_MaximumProbability_238","mkm9d_ptvper_wavelet.HLH_glcm_Correlation_238","mkm9d_ptvper_wavelet.HLL_firstorder_Skewness_237","sub"
-2.35164149788807,1.24801329056307,-0.341227071158775,-0.362730854181565,-0.779297682907213,0.511903569477494,-0.255456706728509,0.102202397779996,-0.594128733424021,-0.594414457503257,1.40053201044938,1.35673888968976,-0.404270321473262,1.00912085696518,-0.806839277812731,0.236741932350857,-0.668939438893176,-1.32075063173277,-0.801806053037519,1085983
-0.405241250781797,-0.143984795682354,-0.465453092172607,-0.749843281990264,-0.285133513631619,-0.474173416021996,-0.39970392113438,-0.146269390982753,-0.461851789930383,-0.43793362499243,0.351923834536509,-0.503185945519036,-0.204385518488332,-0.667163206073147,0.193205099725127,0.372731235097991,-0.309323201847482,0.288511948270949,-0.486967752346628,1125173
-1.08639994032011,0.326810294386224,1.57740708795186,-0.239336054632654,0.173175005545537,-0.438182923147656,0.0316030699391209,1.3304257416024,-0.62544678654332,-0.997997098963253,0.941563529815689,0.238627365561351,0.778979043839744,0.254611310094136,-0.220869369707873,0.721013865112983,-0.471148265586223,0.22852206007089,0.609820262836481,1154608
0.552565532491013,1.54621956799601,-0.0785156282645262,-0.640105446222075,1.25239717238331,0.303993949369759,-0.0913269919048977,0.058180558672641,0.762133187792209,2.15896177737748,-0.497627004727797,0.782589810299437,-0.791466647003595,-0.606859390154395,0.959794405017518,-0.264127096312237,-0.365430605030581,0.0540209299048685,-0.401532801873441,1181124
0.730220629679444,-1.01041090302494,-0.572913096216225,2.45208621382117,-1.42934257811256,2.13869760085755,1.5393483719169,-2.20176963983188,-0.947617019318189,-0.888697366031569,0.816707355494304,0.119095860328249,-0.0245530513883144,-0.334416140590445,-0.114891730320696,0.857267492799237,-0.476369536504142,-0.867127957552907,0.489527375629411,1183075
-1.26062001471428,-0.668187870404456,-0.432959090496233,0.204471771946623,-1.61486817471729,3.48286420138675,0.754011244354767,-1.66957269958052,-0.991126736049491,-1.01473813943514,-0.538639406552364,1.3875293215079,-0.905008896241362,2.61671519632186,0.184143997038905,-0.0127303373940984,0.966880608166657,-0.631013905674636,0.65110379050668,1232870
1.15096846828627,0.41745344321679,-1.28347350578936,-0.013320429921896,1.27157593532872,-0.564695993027462,-0.337337619995239,0.201201272190082,-0.679824223167314,1.30942087320354,-1.74265478335082,-1.43609537668386,0.0350257129430052,-0.534785708462225,0.662911890744867,-1.76830223251377,1.76515449850678,0.266332402455075,-1.61454195399807,1279943
-0.713757735743197,0.190259915589205,-1.52081329535875,0.427169631446593,-0.344829619480814,-0.508066005455936,-0.0742291885840377,0.48063448131382,0.22059161489572,-0.578971618692369,-0.838054229515169,0.398163781534631,-1.07067672570325,-0.373458645799931,-0.336045099831437,-0.697898495306604,-0.360117631559028,-1.04510035832079,0.0835381027153524,1329352
-0.463433534781713,0.191132002051936,-0.578063152338556,-0.657918085886157,0.297077871525986,-0.655327035236235,-0.29775597126486,0.138322196556551,1.21712860180897,-0.176715956442672,-0.573894768301773,0.0588815054362586,-0.061928637253595,-0.510956863555629,-0.665647561501712,-0.412802590235942,4.33323058415412,0.104777226597436,1.18954197258862,1330263
0.39287543829504,-0.508957423206037,-0.470268648852733,1.36248454348305,-0.308671267152321,0.389539292367633,0.378698981460234,-1.48373528928455,0.0223594208936915,-0.611544818518604,-3.36724034845651,-1.83772269215288,-2.79397105376278,1.44595417855097,-1.36245591390511,-1.14705166018977,0.078400285111459,-0.109691458350088,1.17497072087021,1364384
-0.958900050286389,2.74612439357883,4.44146846346684,-0.230247003376569,0.873627953799885,-0.435434020382226,0.326100566087768,0.867193634692184,-0.590785704095703,-0.313200876187109,-0.159600704121632,1.35579517114553,0.556825175156197,0.7344186375344,-0.472036877886637,1.46483718252292,-0.022634496871215,-0.572641760240619,0.993220970238298,1386095
-0.890503035651662,-0.0783125372150396,-0.564360156229921,0.164623151132003,1.28692091587241,-0.56210577062786,-0.400476909441356,-0.473045829653475,-0.459900769228761,-0.0901768269263831,0.719482890576215,-0.429425490847488,0.0577717043993065,-0.758015205889654,0.507538375380892,0.210641072942565,1.13070750170434,0.314626083843902,0.823706564091827,1458656
-0.0702706486603292,-0.448198271295872,0.105126820571817,1.12996151455278,-0.074461846623761,-0.105935105265003,-0.283504498236804,-1.65953848893344,-0.360033844337257,-0.863825328676336,1.48587763396365,0.941153438534849,1.22384896235957,-0.470632836314815,0.839270870754981,0.371277831222767,-0.362857287455405,1.05286917715743,0.39379246251047,1485662
-0.364096682274178,-0.301458101303548,-0.513970915901741,-0.641260191662257,-0.160835399662151,-0.609351714462363,-0.29869939252001,-1.32261554104621,-0.140312339142192,-0.607116633193394,0.360579220717498,-0.7519019732635,0.537554016297901,-0.331067116723932,-0.500218261079697,-0.633084115404891,-0.324132982575738,0.0578495355178753,-0.824372799759866,1497807
0.824248736056905,-0.285631644784757,-1.12812541820008,-0.672328137996987,-0.340889946423077,-0.700616549728446,-0.336252185267245,1.07822371410465,-0.772141246197674,-0.0476921158756218,-1.1406269303715,-1.00779955864952,-0.0268503774292007,-0.662555147268965,0.384468628289986,0.914435497315557,-0.0851194365122679,1.05469475981341,1.40283811398515,1501387
-1.32216432015342,-1.02089411291956,0.411722699932965,-0.25710110334582,0.0971812430712401,1.22671104833282,0.0565164301846162,-1.17402108817099,-0.909275398557309,-0.657551573617075,-1.21294504275851,-0.42254514721604,0.371661471308885,1.05783744422351,-0.507916978955356,0.736696071838768,0.478117097962276,-0.793734594131018,0.289214634656572,1518948
0.565053733695789,-0.279894590919847,-0.13044756470472,-0.52725867813505,0.191807550057496,-0.204040874504508,-0.1839492681861,-0.0296984279448291,-0.715910814398123,1.06850152466743,1.0301297070329,-1.17067052908351,-1.45226136333881,-0.158882733625836,-0.0134719199554175,0.154784829633632,-0.298712547187908,-1.70284868406173,-1.05803061067495,1526417
-0.243890747210486,1.31089891123303,1.00518812676238,0.22443511097519,0.265760781671592,-0.554488297196414,2.73123661621751,-0.177303477349415,1.00020478306043,0.292563974104399,0.312787729324939,1.62039526800926,-0.655895623336304,-0.881681354705043,1.05856641370576,0.00532738117603139,-0.473868426795207,0.422648281070362,0.439315910310375,1565177
