"mkm8d_ctv_lbp.3D.k_glcm_ClusterShade_239","mkm8d_ctv_lbp.3D.m2_glcm_ClusterShade_227","sub"
-0.0962457884281467,0.614747344763023,2200813
-0.755285806216963,-0.0731415722201194,2205389
1.71024706685662,0.181715688686559,2212664
1.32482855135572,-0.855985550011264,2217034
-0.711124357106625,1.19676273248719,2218615
0.492935174662724,-1.57621373670845,2219842
-0.230149818845146,1.64493127923928,2224150
1.47846174421453,0.174979917719026,2228399
-0.310246687413761,1.02004301338538,2228400
1.06645463947175,0.348790713677872,2234271
-0.996221194893846,-0.31435939873409,2234422
0.127593653995402,-1.08397808617487,2237571
-0.209437875650631,1.21449011139753,2244172
2.78199121318982,-1.53706896939522,2247869
-0.673556640615009,0.538905846792313,2250648
-0.67406625660551,-2.03363444865138,2250836
0.592810145105844,-0.356763979512689,2267382
0.771558894602588,-1.24906695314474,2269346
-0.893258574962668,0.43717083063469,2271329
1.78293835385341,-2.20011037515415,2274521
-0.00659355329507749,0.659465107216384,2276121
0.0537410092302039,2.91734534082446,2278618
-0.232200316241036,-0.0844766335310509,2285214
-0.151752051516684,-0.559204235117752,2286108
0.00106607829542542,2.06576411573503,2293123
0.91828649283067,0.275067865826167,2294852
0.579169011057617,1.79063717425966,2294873
-0.105563908282752,2.54467686001046,2296332
0.382376092883655,-0.0714481524956114,2305114
0.208899022128841,0.269881645127197,2305115
-0.813500966165586,-0.761405796582911,2306459
5.1290023839847,0.693756148678962,2306893
0.128365319502193,-0.349523725987902,2317120
-0.336279551975667,-0.134210569289458,2319068
-0.616072066906428,0.145845200410485,2321962
0.360370518096029,-0.623354992941123,2331869
-1.07636836504212,-1.61313791920812,2336735
-0.10645579064669,0.572450050843607,2339674
-0.564648911143047,0.67770907673236,2340155
-0.299805836083561,-0.547790390230315,2340322
-0.108091564856694,-0.663859079887173,2350037
0.102574628204747,0.428691347247704,2352038
-0.470856121657837,1.15099231720039,2359944
-0.129414790491651,0.281370234214117,2381907
-0.0800027922635747,0.370275715260706,2393207
0.37994130183355,0.518844558202129,2395415
0.681319918289438,0.0587241353284699,2395943
-0.39143854419631,-0.0448141478541995,2401405
-0.0624651048831097,-0.394316775100407,2405144
0.409289712664362,0.0953011501397382,2414406
-0.29916830249135,0.631653903120599,2419459
-0.547009067542943,-1.64706398559684,2425694
-0.00419246972555375,0.138237265206204,2426863
-0.853506803019934,-1.27576686995127,2430773
0.698490583610882,-0.194823929511578,2439458
0.547824486143285,0.495031605007453,2443354
0.0653415595699803,0.319855485634227,2445526
-0.893752028260111,1.00751419023151,2448298
0.0910369447501454,-0.856413146372836,2453577
-0.462846096152798,0.787157375496619,2474709
-0.545629389144252,0.287135200967413,2480056
1.31391479107696,-0.37999009025522,2480330
0.455816949964015,1.38830242248874,2487135
-0.142827854372952,-0.129533840485478,2488660
-0.923162319017361,-0.167384249910847,2490180
-0.26963317073139,-0.377418652139122,2493534
-1.04354580164914,1.15380542723472,2498991
-0.31305001348297,-0.106222016342875,2500377
1.10699977987407,-0.144910371191319,2504802
1.51116846476666,-1.56543795757435,2510402
0.426947187436174,-1.04672091101496,2520618
-0.548269545211158,0.671223236781832,2559453
-0.248268169100002,-0.450199646878918,277752
-0.392132894843299,-1.57922998506436,308862
-0.523702994017192,-1.69007992165563,58325
-0.794273089823546,-0.235632004961173,92173
0.355956559034064,-1.78514020936782,923666
0.26033903689659,0.521342028961533,965005
-0.740496135560793,-2.96437756084908,983079
