"mkm7d_ptvper_original_shape_SurfaceVolumeRatio_250","mkm7d_ptvper_wavelet.HLH_firstorder_Median_250","mkm7d_ptvper_wavelet.HHH_glcm_ClusterShade_250","mkm7d_ptvper_lbp.3D.m2_firstorder_90Percentile_250","mkm7d_ptvper_logarithm_firstorder_RootMeanSquared_250","mkm7d_ptvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_249","mkm7d_ptvper_lbp.3D.m1_glcm_ClusterShade_249","mkm7d_ptvper_wavelet.HHL_firstorder_Mean_248","mkm7d_ptvper_wavelet.HHL_firstorder_Median_248","mkm7d_ptvper_wavelet.LHL_glcm_ClusterProminence_247","mkm7d_ptvper_lbp.3D.m2_gldm_LargeDependenceHighGrayLevelEmphasis_247","mkm7d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_246","mkm7d_ptvper_wavelet.HLH_firstorder_Mean_246","mkm7d_ptvper_wavelet.HHH_glszm_LargeAreaLowGrayLevelEmphasis_246","mkm7d_ptvper_lbp.3D.m2_glrlm_GrayLevelVariance_244","mkm7d_ptvper_original_firstorder_10Percentile_243","mkm7d_ptvper_wavelet.HHH_firstorder_Skewness_241","mkm7d_ptvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_241","mkm7d_ptvper_lbp.3D.m2_firstorder_RootMeanSquared_240","sub"
-0.188127279008228,-0.50703363662245,0.250121134622262,0.337818841136453,0.465861179736479,-1.5496689360505,-0.344846804513261,-0.893068493101887,-0.570424360488684,-0.33085650281203,-0.243095999775981,-0.164499714029035,-0.780267365361468,-0.10631194099721,-0.00977561403855496,0.13447997440213,0.236757295292415,-0.283806061651547,0.218071538374583,1085983
-0.117840883505965,0.589392789415114,0.307036666751865,-0.268628996499435,0.00873974241434333,0.143501227976039,0.54342787344196,-0.315421340984774,-0.470711967043847,-0.180289461888109,0.788212792910489,-0.196430433228334,0.870524959469402,0.358113306053243,-0.974692027017733,-0.0626485139495252,0.401705914987118,-0.419207648752492,-0.00810990047982456,1125173
-0.0576298016652,1.26461220460337,0.286859945866659,-0.217969642289564,0.489415337675834,0.560715668015682,0.840081416061448,0.240285882968356,0.964626155262525,-0.132547481872268,-1.08775666546517,0.0593058886875053,0.430774928450953,-0.277875324068429,-1.00225927247833,0.399115436973,0.751859969643982,-0.0495338091404525,0.247906837644744,1154608
-0.184230533658342,-0.430378843035749,-0.0213446385786758,0.829057786613788,0.890313455222929,0.479819662106756,0.0907764301211432,0.193169490026949,-0.507637506294964,0.286273372706191,0.200854663831506,0.0104018830863221,-0.628670368811895,-0.320684447573288,-0.136635350804988,-0.427577779841055,-0.42458059752293,-0.0407905847909104,0.498209556128534,1181124
-0.0514746362123101,1.70748177994555,0.402144554724758,0.169714728997346,-1.42787585347789,-0.66370519712769,-2.33410987909417,0.365166925217358,1.24463302884825,-0.257054821968281,-0.578375189098564,0.0648293127885086,0.911543131791241,-0.424403969413991,2.32572353928512,-0.537412252111097,0.837701981133067,0.0549877727155498,0.114927206454549,1183075
8.1776297538072,0.634541930823191,0.313294283978803,-0.0271893351264924,-0.266234235070507,1.38395834800246,-2.76253952550331,-2.44822088385228,-1.53548064863764,-0.300690237845697,-0.89273093117435,-0.0937957513483401,-1.89028893737259,-0.440946970073452,3.57067031469864,0.387328951750107,-0.0700383189596979,1.55103642899586,-1.37763163127843,1232870
-0.346588467025009,-0.730798986786353,0.0262834822048074,0.606411973611014,1.41933505259374,-0.101313685572777,0.195730093994175,-0.663584066912807,-0.606555281717385,0.293550198144822,1.89867069748186,-0.153930547183989,-0.52113988846929,0.341310847583787,-0.244229425399281,0.877818732488509,-1.79716372293302,-0.363986902459314,-0.00577138427493497,1279943
-0.238408969571237,0.475905753481301,-2.05138205499564,0.0758202826276746,-0.0529473816654924,0.460518348187216,0.0226918085979536,-0.0421286418770457,-0.0288054593739284,0.200771001888809,-0.110606884483681,-0.172377066681679,0.428328792271562,-0.450985327285706,0.0124949827087581,-0.249545798886346,-0.705506540412191,-0.275040105807632,0.657957797476797,1329352
-0.132961324197739,-1.07128731003489,0.107962004129699,1.0942139175373,-0.390563589848873,0.523420049599447,0.901282529945308,-0.285926667278786,0.211598554879029,-0.184905075102223,1.68698209325973,-0.173801281001259,0.364312477276028,-0.189106558390622,-0.350475527206462,-0.627694702307873,-0.483091906812272,-0.349178441997239,2.2440422643162,1330263
0.0713237880780497,-0.625736854815817,-1.6887749302838,-1.1562134141475,-0.333666181329673,0.258137828459896,0.805053445655884,-0.492164708724166,-0.212719892336707,-0.309847430428646,-1.55078889749421,-0.145896371935453,4.6121318561485,-0.453296338354053,-1.38161164515124,-0.355802847970125,-1.08952528723993,0.277399415149286,1.43013296354814,1364384
