"letm_ctv_grady_250","letm_ctv_d6_250","letm_ctv_m011_232","sub"
-0.982322518843838,0.683894944278985,-0.326922876457408,2002465
-0.0438234715387973,0.473990110690198,0.0774057137244728,2004451
0.603796519871635,0.206769301339787,0.123001971965498,2006164
0.0592926411685973,-0.431171562191533,-0.320121253167734,2007309
-0.526850937043721,0.353989243940282,-0.466214346814266,2009915
0.393594524617991,-0.078502506285599,0.157377823650888,2010259
0.127756798316482,2.11455328184997,-0.285296920260741,2010554
-1.3069182801687,-0.489604416903282,-0.443225698515678,2026671
-1.3865519650804,0.429732427840441,-0.895022286358052,2033049
0.942613335167499,-1.10007419005093,2.07640774045875,2034136
-1.715663448955,-0.447730186155099,-0.731766970950018,2040495
1.55954829030355,0.882300629913275,0.122667350126359,2047354
0.158680519740427,0.495085212976184,0.16395864146394,2051378
0.822512350623624,-0.996048586597436,0.596561349930821,2055667
-0.015875872274787,-2.08072034043414,-0.469111343716326,2057358
0.763788534420071,0.519323178443114,0.429662327849389,2059713
0.112148756672681,-0.21469546995708,-0.720106683938069,2069079
-0.812565830206695,-0.71230367097807,-0.123050637315448,2070958
-0.905392764014142,0.258411132163591,0.0155978514045378,2072215
-0.768146557073489,-0.627140458019343,-0.798032886253849,2075832
0.455550817332104,-0.62131021330264,0.161438756137525,2075846
-1.21316749994871,0.836907819300368,-0.0224812043848953,2076301
0.155312600342974,-0.988617665878282,0.0320341355416049,2078198
-1.38915239204795,0.269833540739444,-0.404264062299306,2078899
0.776559271226217,-0.0485151905321453,-0.491763222489672,2085349
-1.2888877874611,0.258440003508798,0.409103717238997,2086044
-0.487206296456996,0.12825239625679,0.45913400406082,2091555
0.608760837461756,-0.112316752793799,0.121021941208977,2092954
0.0809748214092914,1.81628892549697,0.0892316908335772,2096627
0.169107153053887,0.849534252795884,1.13413113935696,2100050
-0.210490061486679,-0.138692998039345,-0.0923127024111844,2108003
1.03606055476994,-0.38830426346536,-0.340994109948747,2109902
0.567577923158804,1.59430087703051,-0.940401113592811,2110540
-0.0426137526072349,-0.0840246767523789,0.477443999507268,2116787
0.339142409121828,0.600315696575004,-0.222686395116336,2119177
-1.24294235129162,4.07783954440595,-0.896818835455799,2131601
-0.578053515594356,0.629048095128244,-0.0397378536419478,2132424
-0.454030001823366,-1.21743260188499,0.150364897738111,2132982
0.569999828306699,-1.25197535616049,0.043523310935587,2133204
-0.72995965882383,0.0166864823220659,-0.11585914830609,2133380
4.47651669167006,-0.668998586313709,-0.236895118351071,2134220
0.263738441889373,1.70179091187707,-0.282487036957341,2135748
1.09737626273943,1.13039532164663,-0.0372769607468699,2137799
0.222946274442846,-0.281692050079533,0.030601752813246,2138375
0.622351327673539,0.243417042761809,0.167707533792389,2138678
0.609347405466549,0.81819617220581,-1.37603461629698,2139733
-1.16345275136576,-0.969554906571366,-0.536604367929784,2141116
-1.09279864042042,1.09260171400679,2.44184836490698,2144796
-0.902631626224954,0.389378484442653,0.0457008884600995,2145166
-0.6329361983424,0.268332263274039,-1.04536973204248,2145694
-1.57708083965432,0.439649494402738,-0.191818338484689,2146138
-0.604528374289303,-0.414164272624907,-0.538403238514402,2151024
-0.371062985387469,-0.562095951677943,0.495728596848717,215131
-2.00811140119568,1.3028492965088,-0.184315910764413,2152442
0.149686270618661,-0.883946204538101,-0.0461591475025289,2157529
0.289480902046679,-0.108778628244452,0.112884201360797,2158101
0.323017759615768,-0.345853224437381,-0.347229219404225,2158329
-0.168639905142491,-1.40592210133036,-0.231949026439079,2168082
1.28129890295207,-0.461280486691845,0.24676129880117,2172217
0.634942531315237,-0.36369092109236,0.0926784557877755,2176530
0.569874221871257,1.98930029027208,0.249120439004143,2176784
0.070681966735394,0.890649830092219,0.0573445588157552,2181724
0.100837711219938,0.916578377819831,0.234113004771463,2183291
0.633492500609997,-0.350871623524533,0.253560505848025,2183356
-0.44873423957722,-1.83253067085159,-0.0995995053965743,2185290
1.04673204612594,2.31119843624313,0.405309416538456,2186951
0.281722383562501,-0.77829248218217,-0.451998474156027,2196212
-0.145258402089703,-0.285716405947834,0.683568908520586,2199403
0.571284391782169,1.11801676589231,-0.0895558477130893,2200416
-1.54961621028559,-0.605084862479116,-0.791414466316737,2200813
0.613619877015667,-0.35875961478414,0.897792595771456,2205389
-0.0715861131838467,0.68683827032703,0.421737218550923,2212664
0.209807110671208,-1.09509410342169,0.197229809594099,2217034
1.67543683090754,-0.0518886018775132,-0.197693300382082,2218615
2.18465565602767,-1.58004481322354,-0.882137901599405,2219842
0.783155660764711,-1.43614995553757,-0.10022796089143,2224150
-0.104096498670267,-0.94641492772041,-0.0395165415566177,2228399
0.142060898583561,-2.64993484107297,0.0465651155164174,2228400
-0.4480806059542,-0.249915561819873,0.00584786052518862,2234271
0.281913061405087,-0.000788055710181748,0.823942743628651,2234422
0.769989334702806,0.822178531301797,0.180188287834183,2237571
0.907521122577364,0.189737156539312,-0.257729694580034,2244172
-0.411169701221025,0.553530076509368,-0.0625767891923235,2247869
1.44785315449241,0.335439930012822,0.282098714128936,2250648
0.334828805847059,-0.276109997844942,0.220280090110107,2250836
0.640100208817975,0.0503904454774755,-0.128115061819321,2267382
0.399398573362189,2.31311761207514,-0.282942890350915,2269346
-0.49699659930385,0.463915247275411,-1.61690240860653,2271329
0.107555047895615,0.0208902056256766,-0.0142287405747678,2274521
0.15787143553518,-2.48284304267532,-0.166344960827399,2276121
-0.925207248112605,0.207058416527189,5.78584355228024,2278618
-0.137707320037511,0.174175083511109,-0.339874551295248,2285214
0.590311662019781,-1.27848612201243,0.135392574030221,2286108
-0.00176459976068005,-1.28429772439539,-1.65949563987274,2293123
-1.02209725015372,-0.74218524750234,-0.889330264023906,2294852
0.178169129309818,-0.841022122676753,-0.976185659031598,2294873
-0.0153125816386439,-1.46856492935478,-0.0266730564717469,2296332
-0.314111292247693,-0.0518902300785217,0.428617475850062,2305114
0.368968078335909,0.486725665272856,-0.0535248480420328,2305115
-0.69698055672185,0.105949958123734,-0.459517667706881,2306459
-0.110839850155738,0.648923482183066,-0.121628737544832,2306893
-0.463949841541191,-0.826822341975594,-0.0134820388978741,2317120
-0.212226280093491,-0.0166754479249338,-1.10431131237588,2319068
-0.512826291320593,-0.352042051041662,-0.378295366067752,2321962
0.184603477397934,-2.90878754841399,0.166316319783065,2331869
0.37664355271062,-0.554903811326305,-0.00449761435496137,2336735
0.763139707168658,-0.258653019093395,0.177480504061043,2339674
0.39798661646964,-1.23979007495748,0.268370361492164,2340155
0.101550705343945,1.29511094935034,0.52605064760547,2340322
0.425281121606759,-0.386036748709975,-0.549056396510216,2350037
0.92554840406923,0.342124737630125,0.361372902379934,2352038
-5.5537248509327,0.0774082677062808,-0.747870163661348,2359944
-0.413096212804351,-0.326217515057353,0.547214758309344,2381907
0.691567208664088,-0.255118004628565,0.45364329586963,2393207
-0.00142862554919318,0.584336231101434,0.0622003859031286,2395415
0.0221654611521765,-0.072347757560856,0.543386369987941,2395943
-1.13495031297757,0.139329165557937,0.1639054150992,2401405
0.409216349119694,-0.784383819422057,1.25552838315914,2405144
0.087238976599806,0.950482979707158,-0.892387812095084,2414406
-0.861783710518535,-0.185187078713938,0.45245780465149,2419459
1.06100506912749,-1.15393949141482,0.501262392051114,2425694
-0.501350428796342,-0.777001467092283,0.0182526141730438,2426863
-0.248685295783792,-0.377212114071102,0.171258610308826,2430773
0.739492028861174,0.557644508760381,0.11094981797872,2439458
0.0496459391075841,1.06404707306702,-1.0847807517381,2443354
0.254728086277805,-0.623131930423762,0.503070262798619,2445526
0.0369810929661143,-0.275551951323568,-0.495710618120094,2448298
-0.444913884604693,-0.8032820403221,-0.0198775777629628,2453577
-0.0350300059542004,-0.0557977702943327,-0.173285844780031,2474709
-0.459270957127164,0.116521456168338,-0.394105522624829,2480056
0.140940989444924,-1.38113788402055,-0.218948622201901,2480330
1.57038655527849,-1.13499773394498,-0.224444762187976,2487135
-0.729356058405027,-1.44876883639139,-0.367310195324112,2488660
0.541804498319437,-6.40426084374345e-05,0.490507181708339,2490180
0.753645878021153,-0.612515447095038,0.191507358180772,2493534
-1.78790286861077,0.467273741601469,-2.13732585096648,2498991
0.764880161983954,0.270957640325824,0.824675849360223,2500377
0.331133372883322,-0.36463793403967,0.145605147814172,2504802
0.127305444809782,0.453127407941825,9.18735294543748,2510402
-0.286339601139077,0.990250313003649,-0.1675215558666,2520618
0.18199482145421,-1.18638314409308,0.565199785442722,2559453
0.490559462374939,0.989860983938943,-0.0302955072507897,277752
1.00698150449914,0.426896607599942,0.166528195073177,308862
0.632305646094825,-0.276348343335851,1.51572634875831,58325
0.025914514361657,0.0460770286256821,-0.688343886518705,92173
-1.74960329302673,0.960770959884855,-0.627614631748053,923666
-0.811338670583114,0.290074484971374,0.566082753965499,965005
-1.11501589825781,0.957193634623074,-0.422122938891897,983079
