"mkm7d_ptv6_original_shape_Sphericity_250","mkm7d_ptv6_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm7d_ptv6_wavelet.LLH_glcm_Correlation_250","mkm7d_ptv6_wavelet.LHL_firstorder_Skewness_250","mkm7d_ptv6_wavelet.LHH_firstorder_Mean_250","mkm7d_ptv6_wavelet.HLL_firstorder_Skewness_250","mkm7d_ptv6_wavelet.HLH_firstorder_Mean_250","mkm7d_ptv6_wavelet.HLH_firstorder_Skewness_250","mkm7d_ptv6_wavelet.HHL_firstorder_Skewness_250","mkm7d_ptv6_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm7d_ptv6_wavelet.HHH_gldm_DependenceNonUniformityNormalized_250","mkm7d_ptv6_lbp.3D.m1_glcm_ClusterShade_250","mkm7d_ptv6_lbp.3D.k_glcm_InverseVariance_250","mkm7d_ptv6_logarithm_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm7d_ptv6_wavelet.LLH_gldm_DependenceVariance_249","mkm7d_ptv6_wavelet.HHH_firstorder_Skewness_249","mkm7d_ptv6_lbp.3D.k_glrlm_RunVariance_249","mkm7d_ptv6_wavelet.LHH_gldm_DependenceVariance_248","mkm7d_ptv6_wavelet.HHH_gldm_DependenceVariance_248","sub"
1.26304919603012,1.97604460396532,1.44266296119744,0.659462229265013,0.907043530647207,-0.217782127788377,1.99014543575612,-0.321726982040521,-0.494836048240381,-0.208986435335695,-1.24565522855065,0.0697041508713149,1.21451439912227,-0.121545921593889,-0.186865351273041,1.06004435834807,0.425624845799348,0.178777508932595,2.22140187777838,1085983
0.533656452086097,-0.213109649385731,1.20506788231939,-1.38780392457625,-0.44064370037927,-0.15600983289224,-0.0767679788967881,0.191512990818068,-1.06820069385659,-0.405752965985677,-0.748932117852682,1.56721964825639,-1.31379354439361,-0.102134779631697,-0.246584566484487,1.06237016251703,-1.35346465272526,-0.485749592683787,0.602964596572623,1125173
0.539696920621081,0.271714910582316,-0.912081595497757,3.41864369987749,0.485092994912275,1.34037272915119,-0.893897734670636,-0.882783587662324,-1.4351916082595,-0.345477981244515,-0.2690784873589,-0.834488159129428,2.23307557140133,-0.245455424631869,-0.831967121770012,1.04134340541512,2.98255107531246,0.389446644780843,-0.150765725863811,1154608
1.18032951532809,-1.98788149997604,0.365570894286227,-0.618359443228991,-0.601867376634523,-0.473835790402729,-0.140868672519993,0.301690764301782,1.05881129327617,-0.386297757899874,-0.610501606119015,-1.06293800920523,1.54238384239806,-0.244536131006707,-0.698526568445329,-0.803229695435392,1.33154352692536,1.61917224661468,0.859627571973398,1181124
0.0369798798511974,0.624215834258358,1.01186622400211,-1.59817092092669,0.824346539748446,0.053211486702324,-1.09891481981862,-0.816184163940348,2.1070067384678,-0.355729397566125,-0.725730828815865,0.0920208654042528,0.778587569177271,1.05768257329644,-0.295257373144532,0.448634325335489,-0.723828608339878,0.443575678391663,0.43833773124673,1183075
0.483748936614683,0.479782695672868,1.05152557247343,-0.744209961956644,3.28454086426195,0.112226860090337,1.54655144535636,1.87297802727792,0.452492260043034,-0.268169194560527,-0.842918538256171,-0.429992504990431,0.759365435060241,0.746523255206432,-1.10078694834482,-1.99772058966795,-0.80357915759623,1.10085176163542,0.692494431566265,1232870
0.636835331859607,-0.278370916937674,1.3162657332062,-0.721466816525803,-0.553376888552806,-3.96013917630838,1.4349431052117,2.21958347367161,-0.00915925283654556,-0.163504580789483,-0.447423284624757,0.690174717405424,0.0849521606142765,-0.157622618096537,-0.124762009763381,-0.15143039513165,2.12810882302331,-0.408699806748992,0.157329707066829,1279943
-1.57371086894662,0.635333531863503,-0.527273792286052,-0.23147588601612,0.180292115278023,0.653097918889489,-0.381629395332936,-0.779423026225953,-0.253899346211367,-0.354669955849802,0.333950874117954,-0.630154917471948,0.219150522203012,-0.228145494453878,0.251676952993195,-0.740835935115616,0.275341781598752,0.931210065407614,0.753729315245949,1329352
-1.19026639050154,0.330858169346217,-0.660339386558086,-0.631528308833479,-0.208170701047289,0.683534927764611,-0.326007868050328,-0.753469912239501,-0.464278136244235,0.346190890816846,0.146249825581339,-0.884264471659217,0.376219225218469,-0.233602199137768,1.4753368133317,0.572833990004163,2.09415924489552,0.975992862945672,-0.120595219263922,1330263
0.90192016753852,0.209071430722199,-1.28769912813145,1.00465180779942,0.970350792546112,1.29765262211729,0.539368180958934,-1.07100035560983,-0.370141486924557,-0.34355611789255,-0.508351755880797,1.23202804472109,-0.687110895610081,-0.246520561230225,1.32626435651165,-1.01456305087384,1.91608615050068,1.94611951355988,1.1008220334429,1364384
